zona,region,provincia,provincia_poblacion,canton,canton_poblacion,dosis_total,primera_dosis,segunda_dosis,lat,lng,created_at
4,costa,Manabí,1562079,Puerto López,24688,3046,2152,894,-1.566667000000000,-80.81666700000000,13/06/2021
1,sierra,Carchi,186869,San Pedro de Huaca,8931,3374,2142,1232,0.6311110000000000,-77.72527800000000,13/06/2021
2,amazonia,Napo,133705,Archidona,33068,3357,2137,1220,-0.9166670000000000,-77.78333300000000,13/06/2021
8,costa,Guayas,4387434,Simón Bolivar,32224,3035,2111,924,-2.156667000000000,-79.88750000000000,13/06/2021
6,sierra,Azuay,881394,Chordeleg,15176,3180,2056,1124,-2.933333000000000,-78.76666700000000,13/06/2021
7,costa,El Oro,715751,Chilla,2379,2372,1951,421,-3.450000000000000,-79.58000000000000,13/06/2021
3,sierra,Tungurahua,590600,Patate,15825,2798,1857,941,-1.316667000000000,-78.51666700000000,13/06/2021
2,amazonia,Napo,133705,El Chaco,10142,2751,1852,899,-0.3402780000000000,-77.80888899999999,13/06/2021
7,amazonia,Zamora Chinchipe,120416,Yacuambi,7121,2481,1812,669,-3.634440000000000,-78.92810000000000,13/06/2021
5,costa,Los Ríos,921763,Palenque,23638,2452,1797,655,-1.432800000000000,-79.74950000000000,13/06/2021
3,sierra,Chimborazo,524004,Pallatanga,12277,2546,1797,749,-1.983333000000000,-78.95000000000000,13/06/2021
3,sierra,Chimborazo,524004,Cumandá,17973,2916,1740,1176,-2.200000000000000,-79.13333299999999,13/06/2021
8,costa,Guayas,4387434,Alfredo Baquerizo Moreno,32110,2499,1730,769,-1.916667000000000,-79.51666700000000,13/06/2021
3,sierra,Chimborazo,524004,Penipe,6955,2221,1721,500,-1.557300000000000,-78.53959999999999,13/06/2021
8,costa,Guayas,4387434,Coronel Marcelino Maridueña,13132,2498,1717,781,-2.200000000000000,-79.42000000000000,13/06/2021
1,sierra,Imbabura,476257,Pimampiro,13269,2646,1717,929,0.4000000000000000,-77.97000000000000,13/06/2021
2,amazonia,Sucumbíos,230503,Cuyabeno,7154,2546,1700,846,-0.1288890000000000,-76.41388900000000,13/06/2021
6,sierra,Azuay,881394,Pucará,10584,2740,1676,1064,-3.233780000000000,-79.46120000000001,13/06/2021
8,costa,Guayas,4387434,Colimes,26169,2210,1609,601,-1.550000000000000,-80.01666700000000,13/06/2021
8,costa,Guayas,4387434,General Antonio Elizalde,13156,2370,1582,788,-2.200000000000000,-79.17000000000000,13/06/2021
7,costa,El Oro,715751,Las Lajas,4963,1965,1545,420,-3.785000000000000,-80.06166700000000,13/06/2021
7,amazonia,Zamora Chinchipe,120416,El Pangui,10945,2216,1522,694,-3.624900000000000,-78.58710000000001,13/06/2021
8,costa,Guayas,4387434,Nobol,26444,2416,1518,898,-1.916671000000000,-80.01153900000000,13/06/2021
2,amazonia,Orellana,161338,Loreto,24579,2636,1508,1128,-0.6904000000000000,-77.30830000000000,13/06/2021
3,sierra,Tungurahua,590600,Tisaleo,14317,1704,1487,217,-1.350000000000000,-78.66666700000000,13/06/2021
6,sierra,Cañar,281396,Biblían,23741,2837,1481,1356,-2.710000000000000,-78.88000000000000,13/06/2021
7,costa,El Oro,715751,Marcabelí,6259,2329,1445,884,-3.786000000000000,-79.89780000000000,13/06/2021
2,amazonia,Orellana,161338,Aguarico,3629,1683,1385,298,-0.9211110000000000,-75.39916700000001,13/06/2021
3,sierra,Chimborazo,524004,Chambo,13378,2020,1363,657,-1.733333000000000,-78.58333300000000,13/06/2021
8,costa,Guayas,4387434,Palestina,18451,1709,1299,410,-1.626300000000000,-79.97700000000000,13/06/2021
7,costa,El Oro,715751,Balsas,9233,1366,1236,130,-3.762600000000000,-79.82530000000000,13/06/2021
7,sierra,Loja,521154,Chaguarpamba,6620,1451,1203,248,-3.850000000000000,-79.65000000000001,13/06/2021
7,sierra,Loja,521154,Quilanga,4197,1801,1167,634,-4.298000000000000,-79.39860000000000,13/06/2021
6,amazonia,Morona Santiago,196535,Palora,7719,1596,1147,449,-1.700000000000000,-77.94000000000000,13/06/2021
5,costa,Los Ríos,921763,Quinsaloma,20428,1501,1086,415,-1.206200000000000,-79.31450000000000,13/06/2021
3,sierra,Tungurahua,590600,Cevallos,9936,2386,1023,1363,-1.350000000000000,-78.61666700000001,13/06/2021
6,amazonia,Morona Santiago,196535,Taisha,26773,1366,1013,353,-2.339950000000000,-77.45808000000000,13/06/2021
3,sierra,Bolívar,209933,Las Naves,7428,1575,993,582,-1.283330000000000,-79.30000000000000,13/06/2021
8,costa,Guayas,4387434,Balao,26348,1500,989,511,-2.910000000000000,-79.81000000000000,13/06/2021
7,amazonia,Zamora Chinchipe,120416,Paquisha,5992,1146,922,224,-3.932750000000000,-78.67426000000000,13/06/2021
6,amazonia,Morona Santiago,196535,Huamboya,12382,1153,891,262,-1.785000000000000,-78.23194400000000,13/06/2021
7,amazonia,Zamora Chinchipe,120416,Centinela del Cóndor,8313,1314,888,426,-3.894910000000000,-78.78140999999999,13/06/2021
2,amazonia,Pastaza,114202,Santa Clara,4150,1300,862,438,-1.267100000000000,-77.88820000000000,13/06/2021
7,amazonia,Zamora Chinchipe,120416,Palanda,10144,1289,861,428,-4.649800000000000,-79.13209999999999,13/06/2021
6,amazonia,Morona Santiago,196535,Limón Indanza,10349,1191,855,336,-2.966250000000000,-78.43052800000000,13/06/2021
6,sierra,Azuay,881394,San Fernando,4156,1609,841,768,-3.144500000000000,-79.25200000000000,13/06/2021
7,sierra,Loja,521154,Sozoranga,7121,881,742,139,-4.327778000000000,-79.78972200000000,13/06/2021
6,sierra,Cañar,281396,Déleg,6782,1538,667,871,-2.772600000000000,-78.91830000000000,13/06/2021
6,sierra,Cañar,281396,Suscal,6516,1175,653,522,-2.436400000000000,-79.05220000000000,13/06/2021
3,sierra,Tungurahua,590600,Mocha,7336,1001,622,379,-1.416667000000000,-78.66666700000000,13/06/2021
6,sierra,Azuay,881394,Oña,4128,1107,573,534,-3.469640000000000,-79.15431000000000,13/06/2021
7,amazonia,Zamora Chinchipe,120416,Nangaritza,8014,584,572,12,-4.048333000000000,-78.68222200000000,13/06/2021
2,amazonia,Pastaza,114202,Arajuno,8128,741,542,199,-1.234370000000000,-77.68750000000000,13/06/2021
8,costa,Guayas,4387434,Lomas de Sargentillo,24220,894,471,423,-1.883333000000000,-80.08333300000000,13/06/2021
6,sierra,Azuay,881394,El Pan,3091,883,465,418,-2.786111000000000,-78.66500000000001,13/06/2021
6,sierra,Cañar,281396,El Tambo,12462,827,457,370,-2.508100000000000,-78.92489999999999,13/06/2021
6,sierra,Azuay,881394,Sevilla de Oro,6890,864,444,420,-2.799833000000000,-78.65569400000000,13/06/2021
6,sierra,Azuay,881394,Guachapala,3859,920,435,485,-2.769000000000000,-78.70900000000000,13/06/2021
2,amazonia,Sucumbíos,230503,Putumayo,16106,524,427,97,0.1000000000000000,-75.84999999999999,13/06/2021
2,amazonia,Napo,133705,Carlos Julio Arosemena Tola,4466,512,360,152,-1.166667000000000,-77.84999999999999,13/06/2021
6,amazonia,Morona Santiago,196535,San Juan Bosco,4985,481,325,156,-3.092300000000000,-78.51320000000000,13/06/2021
2,amazonia,Sucumbíos,230503,Sucumbíos,3811,295,147,148,0.4592000000000000,-77.52300000000000,13/06/2021
6,amazonia,Morona Santiago,196535,Tiwintza,11041,461,138,323,-2.917670000000000,-77.80170000000000,13/06/2021
2,amazonia,Sucumbíos,230503,Cascales,15882,659,126,533,-0.06750000000000000,-77.21694400000000,13/06/2021
6,amazonia,Morona Santiago,196535,Logroño,7643,197,104,93,-2.624800000000000,-78.18960000000000,13/06/2021
6,amazonia,Morona Santiago,196535,Pablo Sexto,2897,100,35,65,-1.803056000000000,-77.92111100000000,13/06/2021
9,sierra,Pichincha,3228233,Quito,2781641,725592,502330,223262,-0.2186110000000000,-78.50972200000000,14/06/2021
8,costa,Guayas,4387434,Guayaquil,2723665,482658,315859,166799,-2.183333000000000,-79.88333299999999,14/06/2021
6,sierra,Azuay,881394,Cuenca,636996,193623,132726,60897,-2.897414000000000,-79.00448100000000,14/06/2021
7,sierra,Loja,521154,Loja,274112,100595,67299,33296,-3.983333000000000,-79.20000000000000,14/06/2021
3,sierra,Tungurahua,590600,Ambato,387309,88415,62506,25909,-1.241667000000000,-78.61972200000000,14/06/2021
4,costa,Manabí,1562079,Portoviejo,321800,81153,59144,22009,-1.056181000000000,-80.45521700000000,14/06/2021
3,sierra,Chimborazo,524004,Riobamba,264048,83705,58057,25648,-1.674347000000000,-78.64829400000001,14/06/2021
8,costa,Guayas,4387434,Samborondón,102404,68354,49666,18688,-2.183333000000000,-79.88333299999999,14/06/2021
4,costa,Sto. Domingo Tsáchilas,511151,Santo Domingo,458580,67154,48665,18489,-0.2541670000000000,-79.17194400000000,14/06/2021
9,sierra,Pichincha,3228233,Rumiñahui,115433,66119,47995,18124,-0.3345000000000000,-78.44750000000001,14/06/2021
1,sierra,Imbabura,476257,Ibarra,221149,66090,47040,19050,0.3626780000000000,-78.13066700000000,14/06/2021
7,costa,El Oro,715751,Machala,289141,61121,44555,16566,-3.266667000000000,-79.96666700000000,14/06/2021
4,costa,Manabí,1562079,Manta,264281,55319,42037,13282,-0.9500220000000000,-80.71620000000000,14/06/2021
3,sierra,Cotopaxi,488716,Latacunga,205624,55963,37758,18205,-0.9333330000000000,-78.61666700000001,14/06/2021
1,costa,Esmeraldas,591083,Esmeraldas,218727,43681,33216,10465,1.050000000000000,-79.20000000000000,14/06/2021
5,costa,Los Ríos,921763,Quevedo,213842,39417,28750,10667,-1.033333000000000,-79.45000000000000,14/06/2021
8,costa,Guayas,4387434,Milagro,199835,41101,28730,12371,-2.126944000000000,-79.59916699999999,14/06/2021
4,costa,Manabí,1562079,Chone,131002,32694,24418,8276,-0.6833330000000000,-80.09999999999999,14/06/2021
5,costa,Los Ríos,921763,Babahoyo,175281,32080,22658,9422,-1.800000000000000,-79.53333300000000,14/06/2021
6,sierra,Cañar,281396,Azogues,86276,29170,20939,8231,-2.733333000000000,-78.83333300000000,14/06/2021
5,costa,Santa Elena,401178,Santa Elena,188821,30588,19841,10747,-2.226700000000000,-80.85830000000000,14/06/2021
1,sierra,Imbabura,476257,Otavalo,125785,24758,18966,5792,0.2333330000000000,-78.26666700000000,14/06/2021
3,sierra,Bolívar,209933,Guaranda,108763,29204,18480,10724,-1.605556000000000,-79.00305600000000,14/06/2021
1,sierra,Carchi,186869,Tulcán,102395,25902,18456,7446,0.8121800000000000,-77.71633000000000,14/06/2021
9,sierra,Pichincha,3228233,Cayambe,107660,23763,16656,7107,0.04388900000000000,-78.15610000000000,14/06/2021
5,insular,Galápagos,33042,Santa Cruz,20302,28865,16620,12245,-0.6333330000000000,-90.36666700000001,14/06/2021
2,amazonia,Napo,133705,Tena,79182,22407,16516,5891,-0.9890000000000000,-77.81590000000000,14/06/2021
8,costa,Guayas,4387434,Daule,173684,22407,15596,6811,-1.866667000000000,-79.98333300000000,14/06/2021
2,amazonia,Sucumbíos,230503,Lago Agrio,119594,20280,15363,4917,0.08472200000000001,-76.88277800000000,14/06/2021
1,costa,Esmeraldas,591083,Quinindé,145879,19129,15082,4047,0.3300000000000000,-79.48000000000000,14/06/2021
9,sierra,Pichincha,3228233,Mejía,108167,19382,14399,4983,-0.5101000000000000,-78.56980000000000,14/06/2021
5,costa,Santa Elena,401178,La Libertad,117767,19672,14140,5532,-2.233333000000000,-80.90000000000001,14/06/2021
4,costa,Manabí,1562079,Jipijapa,74645,18190,13863,4327,-1.333330000000000,-80.58329999999999,14/06/2021
4,costa,Manabí,1562079,El Carmen,111344,15834,13741,2093,-1.314700000000000,-80.01690000000001,14/06/2021
8,costa,Guayas,4387434,Durán,315724,22818,13072,9746,-2.166667000000000,-79.83333300000000,14/06/2021
7,costa,El Oro,715751,Santa Rosa,82171,15699,12101,3598,-3.452222000000000,-79.96166700000001,14/06/2021
2,amazonia,Orellana,161338,Orellana,93778,15087,11486,3601,-0.4666670000000000,-76.96666700000000,14/06/2021
4,costa,Manabí,1562079,Sucre,62443,14775,11441,3334,-0.6000000000000000,-80.41666700000000,14/06/2021
1,sierra,Imbabura,476257,Cotacachi,44203,15119,11048,4071,0.3000000000000000,-78.26666700000000,14/06/2021
6,sierra,Azuay,881394,Gualaceo,49104,14250,10262,3988,-2.900000000000000,-78.78333300000000,14/06/2021
7,costa,El Oro,715751,Pasaje,87723,13209,10189,3020,-3.326900000000000,-79.80490000000000,14/06/2021
6,amazonia,Morona Santiago,196535,Morona,58281,13654,9579,4075,-2.300000000000000,-78.11666700000001,14/06/2021
3,sierra,Cotopaxi,488716,Salcedo,67100,13732,9524,4208,-1.050000000000000,-78.58333300000000,14/06/2021
1,sierra,Imbabura,476257,Antonio Ante,54311,12251,9505,2746,0.3200000000000000,-78.20999999999999,14/06/2021
5,insular,Galápagos,33042,San Cristóbal,9667,15571,9267,6304,-0.8000000000000000,-89.40000000000001,14/06/2021
4,costa,Manabí,1562079,Montecristi,107785,12799,9190,3609,-1.033330000000000,-80.65000000000001,14/06/2021
3,sierra,Tungurahua,590600,Pelileo,66836,13330,9084,4246,-1.327500000000000,-78.54083300000001,14/06/2021
3,sierra,Cotopaxi,488716,Pujilí,79772,11814,9061,2753,-0.9500000000000000,-78.69000000000000,14/06/2021
2,amazonia,Pastaza,114202,Pastaza,84377,10921,8760,2161,-1.066667000000000,-78.00111099999999,14/06/2021
3,sierra,Chimborazo,524004,Guano,48395,13083,8562,4521,-1.583333000000000,-78.63333299999999,14/06/2021
6,sierra,Cañar,281396,Cañar,68747,11540,8558,2982,-2.483700000000000,-78.97839999999999,14/06/2021
4,costa,Manabí,1562079,Bolívar,45493,11319,8127,3192,-0.8419440000000000,-80.16194400000001,14/06/2021
8,costa,Guayas,4387434,Empalme,86073,11648,7992,3656,-1.046111000000000,-79.63361100000000,14/06/2021
4,costa,Manabí,1562079,Santa Ana,48152,10992,7923,3069,-1.206900000000000,-80.37090000000001,14/06/2021
5,costa,Los Ríos,921763,Vinces,82329,11257,7879,3378,-1.558333000000000,-79.75000000000000,14/06/2021
4,costa,Manabí,1562079,Jaramijó,28439,9959,7814,2145,-0.9487300000000000,-80.63630000000001,14/06/2021
6,sierra,Azuay,881394,Paute,29214,8946,7047,1899,-2.781800000000000,-78.76000000000001,14/06/2021
5,costa,Los Ríos,921763,Buena Fe,83654,9595,7003,2592,-0.8985720000000000,-79.48891600000000,14/06/2021
3,sierra,Bolívar,209933,San Miguel,29004,9834,6981,2853,-1.700000000000000,-79.03333300000000,14/06/2021
8,costa,Guayas,4387434,Salitre,65765,9501,6774,2727,-1.829444000000000,-79.81555600000000,14/06/2021
8,costa,Guayas,4387434,San Jacinto De Yaguachi,78204,9274,6708,2566,-2.120000000000000,-79.69000000000000,14/06/2021
7,costa,El Oro,715751,Piñas,30206,9265,6651,2614,-3.666667000000000,-79.65000000000001,14/06/2021
1,costa,Esmeraldas,591083,Atacames,55495,8326,6571,1755,0.8666670000000000,-79.83333300000000,14/06/2021
3,sierra,Chimborazo,524004,Alausí,45054,9571,6548,3023,-2.200000000000000,-78.84999999999999,14/06/2021
1,sierra,Carchi,186869,Montúfar,34229,9787,6524,3263,0.6100000000000000,-77.84000000000000,14/06/2021
6,sierra,Cañar,281396,La Troncal,76872,8771,6523,2248,-2.400000000000000,-79.33000000000000,14/06/2021
2,amazonia,Sucumbíos,230503,Shushufindi,57949,9263,6488,2775,-0.1871000000000000,-76.64500000000000,14/06/2021
4,costa,Sto. Domingo Tsáchilas,511151,La Concordia,52571,9336,6370,2966,0.002300000000000000,-79.38460000000001,14/06/2021
1,costa,Esmeraldas,591083,Eloy Alfaro,45629,8859,6279,2580,1.250000000000000,-79,14/06/2021
8,costa,Guayas,4387434,Naranjal,95052,9332,6194,3138,-2.672800000000000,-79.61499999999999,14/06/2021
5,costa,Los Ríos,921763,Ventanas,75146,9122,6090,3032,-1.450000000000000,-79.47000000000000,14/06/2021
6,sierra,Azuay,881394,Santa Isabel,20935,8223,6037,2186,-3.274170000000000,-79.31560000000000,14/06/2021
4,costa,Manabí,1562079,Veinticuatro de Mayo,28514,8308,5988,2320,-1.278889000000000,-80.42000000000000,14/06/2021
7,costa,El Oro,715751,El Guabo,63645,7640,5792,1848,-3.238800000000000,-79.82920000000000,14/06/2021
3,sierra,Tungurahua,590600,Píllaro,43371,8367,5756,2611,-1.175833000000000,-78.55527800000000,14/06/2021
7,sierra,Loja,521154,Catamayo,35961,8573,5656,2917,-3.980000000000000,-79.34999999999999,14/06/2021
1,costa,Esmeraldas,591083,San Lorenzo,62772,7591,5647,1944,1.265800000000000,-78.84139999999999,14/06/2021
4,costa,Manabí,1562079,Rocafuerte,37312,7924,5601,2323,-0.9200000000000000,-80.45999999999999,14/06/2021
7,sierra,Loja,521154,Calvas,29565,7786,5541,2245,-4.320000000000000,-79.56000000000000,14/06/2021
7,sierra,Loja,521154,Saraguro,33506,7678,5359,2319,-3.625300000000000,-79.24110000000000,14/06/2021
5,costa,Los Ríos,921763,Valencia,54637,7267,5246,2021,-0.9525000000000000,-79.35310000000000,14/06/2021
4,costa,Manabí,1562079,Tosagua,42297,6689,5173,1516,-0.7800000000000000,-80.26000000000001,14/06/2021
8,costa,Guayas,4387434,Balzar,60260,7917,5091,2826,-1.360000000000000,-79.90000000000001,14/06/2021
7,costa,El Oro,715751,Zaruma,25654,7433,5070,2363,-3.433333000000000,-79.59999999999999,14/06/2021
7,costa,El Oro,715751,Huaquillas,60440,7575,5028,2547,-3.481380000000000,-80.24320700000000,14/06/2021
7,costa,El Oro,715751,Arenillas,33473,7325,5006,2319,-3.550000000000000,-80.06000000000000,14/06/2021
3,sierra,Chimborazo,524004,Colta,44838,7021,4943,2078,-1.700000000000000,-78.75000000000000,14/06/2021
7,sierra,Loja,521154,Paltas,23471,8495,4913,3582,-4.050000000000000,-79.65000000000001,14/06/2021
9,sierra,Pichincha,3228233,Pedro Moncayo,43281,7282,4905,2377,0.04369700000000000,-78.34923999999999,14/06/2021
7,sierra,Loja,521154,Macará,20269,7464,4904,2560,-4.383333000000000,-79.95000000000000,14/06/2021
7,amazonia,Zamora Chinchipe,120416,Zamora,32761,7161,4876,2285,-4.120000000000000,-78.80000000000000,14/06/2021
3,sierra,Cotopaxi,488716,La Maná,56905,7023,4850,2173,-0.9300000000000000,-79.22000000000000,14/06/2021
3,sierra,Tungurahua,590600,Quero,20627,5939,4755,1184,-1.379300000000000,-78.60700000000000,14/06/2021
8,costa,Guayas,4387434,Playas,59628,6843,4568,2275,-2.623330000000000,-80.38750000000000,14/06/2021
3,sierra,Tungurahua,590600,Baños,25043,6748,4507,2241,-1.396389000000000,-78.42472200000000,14/06/2021
8,costa,Guayas,4387434,Pedro Carbo,51802,6352,4473,1879,-1.833333000000000,-80.23333300000000,14/06/2021
6,sierra,Azuay,881394,Sígsig,30509,6221,4472,1749,-3.089700000000000,-78.80320000000000,14/06/2021
5,costa,Santa Elena,401178,Salinas,94590,7512,4467,3045,-2.216667000000000,-80.95000000000000,14/06/2021
4,costa,Manabí,1562079,Pedernales,63441,5385,4231,1154,0.07010000000000000,-80.05360000000000,14/06/2021
5,costa,Los Ríos,921763,Mocache,43316,6216,4188,2028,-1.183850000000000,-79.50552999999999,14/06/2021
4,costa,Manabí,1562079,Paján,37093,5421,4181,1240,-1.570000000000000,-80.42000000000000,14/06/2021
6,amazonia,Morona Santiago,196535,Gualaquiza,19555,5696,4167,1529,-3.380000000000000,-78.58000000000000,14/06/2021
2,amazonia,Orellana,161338,La Joya de los Sachas,39352,5885,4094,1791,-0.3000000000000000,-76.84999999999999,14/06/2021
1,sierra,Carchi,186869,Espejo,13817,6063,4015,2048,0.6210000000000000,-77.94000000000000,14/06/2021
7,costa,El Oro,715751,Portovelo,14028,5379,3967,1412,-3.720000000000000,-79.62000000000000,14/06/2021
5,costa,Los Ríos,921763,Baba,43429,5229,3931,1298,-1.784167000000000,-79.67666699999999,14/06/2021
2,amazonia,Pastaza,114202,Mera,17547,5504,3881,1623,-1.460000000000000,-78.09000000000000,14/06/2021
9,sierra,Pichincha,3228233,Puerto Quito,24911,5493,3860,1633,0.1170000000000000,-79.26400000000000,14/06/2021
8,costa,Guayas,4387434,El Triunfo,59636,5222,3751,1471,-2.330000000000000,-79.40000000000001,14/06/2021
1,sierra,Carchi,186869,Mira,11969,5629,3726,1903,0.5538999999999999,-78.04930000000000,14/06/2021
7,sierra,Loja,521154,Puyango,15925,5762,3694,2068,-3.870000000000000,-80.09000000000000,14/06/2021
4,costa,Manabí,1562079,Junín,18820,5156,3569,1587,-0.9291600000000000,-80.20569000000000,14/06/2021
4,costa,Manabí,1562079,Jama,26116,4525,3516,1009,-0.2014000000000000,-80.26590000000000,14/06/2021
7,amazonia,Zamora Chinchipe,120416,Yantzaza,26447,5116,3482,1634,-3.850000000000000,-78.75000000000000,14/06/2021
3,sierra,Cotopaxi,488716,Pangua,24612,5394,3480,1914,-1.133333000000000,-79.06666700000000,14/06/2021
7,sierra,Loja,521154,Espíndola,14209,5204,3464,1740,-4.583056000000000,-79.42694400000001,14/06/2021
4,costa,Manabí,1562079,San Vicente,24799,4398,3411,987,-0.5893000000000000,-80.40880000000000,14/06/2021
3,sierra,Chimborazo,524004,Guamote,58291,4853,3371,1482,-1.933333000000000,-78.71666700000000,14/06/2021
8,costa,Guayas,4387434,Naranjito,43862,4464,3357,1107,-2.173000000000000,-79.46710000000000,14/06/2021
7,sierra,Loja,521154,Gonzanamá,10953,4861,3353,1508,-4.231389000000000,-79.43527800000000,14/06/2021
6,sierra,Azuay,881394,Camilo Ponce Enríquez,36423,4743,3341,1402,-3.050000000000000,-79.73333300000000,14/06/2021
9,sierra,Pichincha,3228233,San Miguel de Los Bancos,29969,4304,3272,1032,0.02300000000000000,-78.89200000000000,14/06/2021
