zona,region,inec_provincia_id,provincia,provincia_poblacion,inec_canton_id,canton,canton_poblacion,dosis_total,primera_dosis,segunda_dosis,dosis_unica,dosis_refuerzo,lat,lng,created_at
3,sierra,18,Tungurahua,590600,1804,Mocha,7336,12712,5829,5652,310,921,-1.416667000000000,-78.66666700000000,06/01/2022
3,sierra,18,Tungurahua,590600,1805,Patate,15825,24282,10315,10695,781,2491,-1.316667000000000,-78.51666700000000,06/01/2022
3,sierra,18,Tungurahua,590600,1806,Quero,20627,30639,16060,11587,908,2084,-1.379300000000000,-78.60700000000000,06/01/2022
3,sierra,18,Tungurahua,590600,1807,Pelileo,66836,106298,50485,46458,3021,6334,-1.327500000000000,-78.54083300000001,06/01/2022
3,sierra,18,Tungurahua,590600,1808,Píllaro,43371,63804,29278,28175,2141,4210,-1.175833000000000,-78.55527800000000,06/01/2022
3,sierra,18,Tungurahua,590600,1809,Tisaleo,14317,16977,8125,7163,354,1335,-1.350000000000000,-78.66666700000000,06/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1907,Centinela del Cóndor,8313,10357,5193,4576,130,458,-3.894910000000000,-78.78140999999999,06/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1902,Chinchipe,10679,18648,9190,8104,236,1118,-4.862800000000000,-79.13280000000000,06/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1906,El Pangui,10945,21217,10958,9343,155,761,-3.624900000000000,-78.58710000000001,06/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1903,Nangaritza,8014,7903,4235,3296,161,211,-4.048333000000000,-78.68222200000000,06/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1908,Palanda,10144,13648,6817,6189,175,467,-4.649800000000000,-79.13209999999999,06/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1909,Paquisha,5992,9575,5105,3926,131,413,-3.932750000000000,-78.67426000000000,06/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1904,Yacuambi,7121,8002,4721,2958,227,96,-3.634440000000000,-78.92810000000000,06/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1905,Yantzaza,26447,38774,20392,16410,445,1527,-3.850000000000000,-78.75000000000000,06/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1901,Zamora,32761,47625,22747,20714,1185,2979,-4.120000000000000,-78.80000000000000,06/01/2022
6,sierra,01,Azuay,881394,0115,Camilo Ponce Enríquez,36423,49134,25145,20623,2036,1330,-3.050000000000000,-79.73333300000000,07/01/2022
6,sierra,01,Azuay,881394,0111,Chordeleg,15176,21334,10391,9289,312,1342,-2.933333000000000,-78.76666700000000,07/01/2022
6,sierra,01,Azuay,881394,0101,Cuenca,636996,1106236,521891,496972,10560,76813,-2.897414000000000,-79.00448100000000,07/01/2022
6,sierra,01,Azuay,881394,0112,El Pan,3091,4694,2014,2050,39,591,-2.786111000000000,-78.66500000000001,07/01/2022
6,sierra,01,Azuay,881394,0102,Girón,13037,23755,11995,10148,143,1469,-3.159028000000000,-79.14756800000001,07/01/2022
6,sierra,01,Azuay,881394,0114,Guachapala,3859,5224,2343,2355,21,505,-2.769000000000000,-78.70900000000000,07/01/2022
6,sierra,01,Azuay,881394,0103,Gualaceo,49104,77724,37739,34098,1162,4725,-2.900000000000000,-78.78333300000000,07/01/2022
6,sierra,01,Azuay,881394,0104,Nabón,17292,25016,12425,10561,362,1668,-3.336060000000000,-79.06368000000001,07/01/2022
6,sierra,01,Azuay,881394,0110,Oña,4128,6399,2821,3053,89,436,-3.469640000000000,-79.15431000000000,07/01/2022
6,sierra,01,Azuay,881394,0105,Paute,29214,55012,26757,24451,402,3402,-2.781800000000000,-78.76000000000001,07/01/2022
6,sierra,01,Azuay,881394,0106,Pucará,10584,14631,7295,6476,146,714,-3.233780000000000,-79.46120000000001,07/01/2022
6,sierra,01,Azuay,881394,0107,San Fernando,4156,7111,3356,3288,7,460,-3.144500000000000,-79.25200000000000,07/01/2022
6,sierra,01,Azuay,881394,0108,Santa Isabel,20935,45132,22249,19424,780,2679,-3.274170000000000,-79.31560000000000,07/01/2022
6,sierra,01,Azuay,881394,0113,Sevilla de Oro,6890,6981,3218,3167,36,560,-2.799833000000000,-78.65569400000000,07/01/2022
6,sierra,01,Azuay,881394,0109,Sígsig,30509,44974,22407,19363,546,2658,-3.089700000000000,-78.80320000000000,07/01/2022
3,sierra,02,Bolívar,209933,0206,Caluma,16429,27648,14289,11198,391,1770,-1.633330000000000,-79.25000000000000,07/01/2022
3,sierra,02,Bolívar,209933,0202,Chillanes,16850,35724,17332,15128,1644,1620,-1.933333000000000,-79.06666700000000,07/01/2022
3,sierra,02,Bolívar,209933,0203,Chimbo,17378,24932,11185,10650,972,2125,-1.700000000000000,-79.01666700000000,07/01/2022
3,sierra,02,Bolívar,209933,0204,Echeandía,14081,27446,13662,11431,706,1647,-1.433330000000000,-79.26667000000000,07/01/2022
3,sierra,02,Bolívar,209933,0201,Guaranda,108763,163889,86269,68264,831,8525,-1.605556000000000,-79.00305600000000,07/01/2022
3,sierra,02,Bolívar,209933,0207,Las Naves,7428,12417,6669,5014,100,634,-1.283330000000000,-79.30000000000000,07/01/2022
3,sierra,02,Bolívar,209933,0205,San Miguel,29004,52208,23270,22105,2256,4577,-1.700000000000000,-79.03333300000000,07/01/2022
6,sierra,03,Cañar,281396,0301,Azogues,86276,154083,75435,66283,1482,10883,-2.733333000000000,-78.83333300000000,07/01/2022
6,sierra,03,Cañar,281396,0302,Biblían,23741,25135,11170,11127,404,2434,-2.710000000000000,-78.88000000000000,07/01/2022
6,sierra,03,Cañar,281396,0303,Cañar,68747,86302,40545,37319,1330,7108,-2.483700000000000,-78.97839999999999,07/01/2022
6,sierra,03,Cañar,281396,0306,Déleg,6782,10156,4313,4758,75,1010,-2.772600000000000,-78.91830000000000,07/01/2022
6,sierra,03,Cañar,281396,0305,El Tambo,12462,19174,9250,8591,214,1119,-2.508100000000000,-78.92489999999999,07/01/2022
6,sierra,03,Cañar,281396,0304,La Troncal,76872,93247,46796,38607,4839,3005,-2.400000000000000,-79.33000000000000,07/01/2022
6,sierra,03,Cañar,281396,0307,Suscal,6516,10022,5010,4278,320,414,-2.436400000000000,-79.05220000000000,07/01/2022
1,sierra,04,Carchi,186869,0402,Bolivar,15528,26373,12615,11852,451,1455,0.5070990000000000,-77.86245400000000,07/01/2022
1,sierra,04,Carchi,186869,0403,Espejo,13817,28426,13123,12653,453,2197,0.6210000000000000,-77.94000000000000,07/01/2022
1,sierra,04,Carchi,186869,0404,Mira,11969,31004,15486,13337,347,1834,0.5538999999999999,-78.04930000000000,07/01/2022
1,sierra,04,Carchi,186869,0405,Montúfar,34229,56945,27343,25345,971,3286,0.6100000000000000,-77.84000000000000,07/01/2022
1,sierra,04,Carchi,186869,0406,San Pedro de Huaca,8931,18468,9105,8348,217,798,0.6311110000000000,-77.72527800000000,07/01/2022
1,sierra,04,Carchi,186869,0401,Tulcán,102395,189853,97127,78686,5155,8885,0.8121800000000000,-77.71633000000000,07/01/2022
3,sierra,06,Chimborazo,524004,0602,Alausí,45054,56790,29307,22392,980,4111,-2.200000000000000,-78.84999999999999,07/01/2022
3,sierra,06,Chimborazo,524004,0604,Chambo,13378,20955,9565,9880,409,1101,-1.733333000000000,-78.58333300000000,07/01/2022
3,sierra,06,Chimborazo,524004,0605,Chunchi,12795,19428,9581,8264,247,1336,-2.283333000000000,-78.91666700000000,07/01/2022
3,sierra,06,Chimborazo,524004,0603,Colta,44838,52815,25935,22555,1594,2731,-1.700000000000000,-78.75000000000000,07/01/2022
3,sierra,06,Chimborazo,524004,0610,Cumandá,17973,29289,14301,13073,936,979,-2.200000000000000,-79.13333299999999,07/01/2022
3,sierra,06,Chimborazo,524004,0606,Guamote,58291,47554,25855,18225,2223,1251,-1.933333000000000,-78.71666700000000,07/01/2022
3,sierra,06,Chimborazo,524004,0607,Guano,48395,66788,32428,28465,667,5228,-1.583333000000000,-78.63333299999999,07/01/2022
3,sierra,06,Chimborazo,524004,0608,Pallatanga,12277,19417,9485,7968,673,1291,-1.983333000000000,-78.95000000000000,07/01/2022
3,sierra,06,Chimborazo,524004,0609,Penipe,6955,17965,8029,8022,181,1733,-1.557300000000000,-78.53959999999999,07/01/2022
3,sierra,06,Chimborazo,524004,0601,Riobamba,264048,477733,232620,207788,7086,30239,-1.674347000000000,-78.64829400000001,07/01/2022
3,sierra,05,Cotopaxi,488716,0502,La Maná,56905,78612,40561,32214,3108,2729,-0.9300000000000000,-79.22000000000000,07/01/2022
3,sierra,05,Cotopaxi,488716,0501,Latacunga,205624,374550,176608,159581,16200,22161,-0.9333330000000000,-78.61666700000001,07/01/2022
3,sierra,05,Cotopaxi,488716,0503,Pangua,24612,36423,18246,15792,812,1573,-1.133333000000000,-79.06666700000000,07/01/2022
3,sierra,05,Cotopaxi,488716,0504,Pujilí,79772,106751,52396,46055,2466,5834,-0.9500000000000000,-78.69000000000000,07/01/2022
3,sierra,05,Cotopaxi,488716,0505,Salcedo,67100,126461,59131,55388,3467,8475,-1.050000000000000,-78.58333300000000,07/01/2022
3,sierra,05,Cotopaxi,488716,0506,Saquisilí,31426,54685,26658,24162,1220,2645,-0.8300000000000000,-78.67000000000000,07/01/2022
3,sierra,05,Cotopaxi,488716,0507,Sigchos,23277,31502,16158,13157,745,1442,-0.7000000000000000,-78.88333299999999,07/01/2022
7,costa,07,El Oro,715751,0702,Arenillas,33473,56493,28728,24513,465,2787,-3.550000000000000,-80.06000000000000,07/01/2022
7,costa,07,El Oro,715751,0703,Atahualpa,6436,13537,6238,6078,69,1152,-2.900000000000000,-78.93333300000000,07/01/2022
7,costa,07,El Oro,715751,0704,Balsas,9233,17180,8293,8113,148,626,-3.762600000000000,-79.82530000000000,07/01/2022
7,costa,07,El Oro,715751,0705,Chilla,2379,6499,3753,2476,50,220,-3.450000000000000,-79.58000000000000,07/01/2022
7,costa,07,El Oro,715751,0706,El Guabo,63645,103394,52804,46409,1503,2678,-3.238800000000000,-79.82920000000000,07/01/2022
7,costa,07,El Oro,715751,0707,Huaquillas,60440,98649,49277,43332,1436,4604,-3.481380000000000,-80.24320700000000,07/01/2022
7,costa,07,El Oro,715751,0714,Las Lajas,4963,12094,6043,5065,137,849,-3.785000000000000,-80.06166700000000,07/01/2022
7,costa,07,El Oro,715751,0701,Machala,289141,490678,241364,216073,6879,26362,-3.266667000000000,-79.96666700000000,07/01/2022
7,costa,07,El Oro,715751,0708,Marcabelí,6259,13543,6623,6044,130,746,-3.786000000000000,-79.89780000000000,07/01/2022
7,costa,07,El Oro,715751,0709,Pasaje,87723,139623,67718,62943,1985,6977,-3.326900000000000,-79.80490000000000,07/01/2022
7,costa,07,El Oro,715751,0710,Piñas,30206,57058,27227,25606,387,3838,-3.666667000000000,-79.65000000000001,07/01/2022
7,costa,07,El Oro,715751,0711,Portovelo,14028,32793,15951,14879,272,1691,-3.720000000000000,-79.62000000000000,07/01/2022
7,costa,07,El Oro,715751,0712,Santa Rosa,82171,136370,66539,61537,1595,6699,-3.452222000000000,-79.96166700000001,07/01/2022
7,costa,07,El Oro,715751,0713,Zaruma,25654,48795,24033,21701,263,2798,-3.433333000000000,-79.59999999999999,07/01/2022
1,costa,08,Esmeraldas,591083,0806,Atacames,55495,84995,42387,37376,2678,2554,0.8666670000000000,-79.83333300000000,07/01/2022
1,costa,08,Esmeraldas,591083,0802,Eloy Alfaro,45629,68199,35624,28714,1996,1865,1.250000000000000,-79,07/01/2022
1,costa,08,Esmeraldas,591083,0801,Esmeraldas,218727,344573,171352,148842,10974,13405,1.050000000000000,-79.20000000000000,07/01/2022
1,costa,08,Esmeraldas,591083,0803,Muisne,31106,44255,23970,16859,2252,1174,0.6067000000000000,-80.01830000000000,07/01/2022
1,costa,08,Esmeraldas,591083,0804,Quinindé,145879,209761,105175,90753,5501,8332,0.3300000000000000,-79.48000000000000,07/01/2022
1,costa,08,Esmeraldas,591083,0807,Rioverde,31475,43791,21245,18951,2766,829,1.060200000000000,-79.40440000000000,07/01/2022
1,costa,08,Esmeraldas,591083,0805,San Lorenzo,62772,68636,35797,26917,4501,1421,1.265800000000000,-78.84139999999999,07/01/2022
5,insular,20,Galápagos,33042,2002,Isabela,3073,7027,2833,2704,0,1490,-0.4724000000000000,-90.68110000000000,07/01/2022
5,insular,20,Galápagos,33042,2001,San Cristóbal,9667,21984,9158,8757,0,4069,-0.8000000000000000,-89.40000000000001,07/01/2022
5,insular,20,Galápagos,33042,2003,Santa Cruz,20302,42165,17918,17160,0,7087,-0.6333330000000000,-90.36666700000001,07/01/2022
8,costa,09,Guayas,4387434,0902,Alfredo Baquerizo Moreno,32110,38976,20592,16924,493,967,-1.916667000000000,-79.51666700000000,07/01/2022
8,costa,09,Guayas,4387434,0903,Balao,26348,34395,18482,14987,387,539,-2.910000000000000,-79.81000000000000,07/01/2022
8,costa,09,Guayas,4387434,0904,Balzar,60260,84748,45471,35749,1211,2317,-1.360000000000000,-79.90000000000001,07/01/2022
8,costa,09,Guayas,4387434,0905,Colimes,26169,26413,14883,10747,321,462,-1.550000000000000,-80.01666700000000,07/01/2022
8,costa,09,Guayas,4387434,0923,Coronel Marcelino Maridueña,13132,21372,11301,8745,256,1070,-2.200000000000000,-79.42000000000000,07/01/2022
8,costa,09,Guayas,4387434,0906,Daule,173684,214200,107399,95399,2408,8994,-1.866667000000000,-79.98333300000000,07/01/2022
8,costa,09,Guayas,4387434,0907,Durán,315724,347989,172085,157987,5160,12757,-2.166667000000000,-79.83333300000000,07/01/2022
8,costa,09,Guayas,4387434,0908,Empalme,86073,119469,60884,50011,4734,3840,-1.046111000000000,-79.63361100000000,07/01/2022
8,costa,09,Guayas,4387434,0909,El Triunfo,59636,77167,41261,32740,1471,1695,-2.330000000000000,-79.40000000000001,07/01/2022
8,costa,09,Guayas,4387434,0927,General Antonio Elizalde,13156,28321,14398,12624,401,898,-2.200000000000000,-79.17000000000000,07/01/2022
8,costa,09,Guayas,4387434,0901,Guayaquil,2723665,4219969,2122443,1863875,63764,169887,-2.183333000000000,-79.88333299999999,07/01/2022
8,costa,09,Guayas,4387434,0928,Isidro Ayora,14582,26195,13026,12143,275,751,-1.883333000000000,-80.16666700000000,07/01/2022
8,costa,09,Guayas,4387434,0924,Lomas de Sargentillo,24220,34588,18483,14921,462,722,-1.883333000000000,-80.08333300000000,07/01/2022
8,costa,09,Guayas,4387434,0910,Milagro,199835,285200,146910,125107,3416,9767,-2.126944000000000,-79.59916699999999,07/01/2022
8,costa,09,Guayas,4387434,0911,Naranjal,95052,131544,70442,56031,1497,3574,-2.672800000000000,-79.61499999999999,07/01/2022
8,costa,09,Guayas,4387434,0912,Naranjito,43862,64721,35273,26168,1345,1935,-2.173000000000000,-79.46710000000000,07/01/2022
8,costa,09,Guayas,4387434,0925,Nobol,26444,40737,21595,17716,526,900,-1.916671000000000,-80.01153900000000,07/01/2022
8,costa,09,Guayas,4387434,0913,Palestina,18451,24161,13364,9935,182,680,-1.626300000000000,-79.97700000000000,07/01/2022
8,costa,09,Guayas,4387434,0914,Pedro Carbo,51802,68369,36657,28247,1520,1945,-1.833333000000000,-80.23333300000000,07/01/2022
8,costa,09,Guayas,4387434,0921,Playas,59628,93967,49155,41236,939,2637,-2.623330000000000,-80.38750000000000,07/01/2022
8,costa,09,Guayas,4387434,0919,Salitre,65765,83572,45774,34512,711,2575,-1.829444000000000,-79.81555600000000,07/01/2022
8,costa,09,Guayas,4387434,0916,Samborondón,102404,299639,143803,130097,1551,24188,-2.183333000000000,-79.88333299999999,07/01/2022
8,costa,09,Guayas,4387434,0920,San Jacinto De Yaguachi,78204,91664,47908,38818,1989,2949,-2.120000000000000,-79.69000000000000,07/01/2022
8,costa,09,Guayas,4387434,0918,Santa Lucía,45004,63957,33500,28402,691,1364,-1.713889000000000,-79.98500000000000,07/01/2022
8,costa,09,Guayas,4387434,0922,Simón Bolivar,32224,44533,23210,19303,722,1298,-2.156667000000000,-79.88750000000000,07/01/2022
1,sierra,10,Imbabura,476257,1002,Antonio Ante,54311,96395,45712,43171,1555,5957,0.3200000000000000,-78.20999999999999,07/01/2022
1,sierra,10,Imbabura,476257,1003,Cotacachi,44203,87549,40884,38912,2609,5144,0.3000000000000000,-78.26666700000000,07/01/2022
1,sierra,10,Imbabura,476257,1001,Ibarra,221149,368734,169822,170064,6824,22024,0.3626780000000000,-78.13066700000000,07/01/2022
1,sierra,10,Imbabura,476257,1004,Otavalo,125785,200076,100497,89107,3106,7366,0.2333330000000000,-78.26666700000000,07/01/2022
1,sierra,10,Imbabura,476257,1005,Pimampiro,13269,30739,14701,13753,783,1502,0.4000000000000000,-77.97000000000000,07/01/2022
1,sierra,10,Imbabura,476257,1006,San Miguel de Urcuquí,17540,34504,16193,15371,766,2174,0.5200000000000000,-78.20000000000000,07/01/2022
7,sierra,11,Loja,521154,1102,Calvas,29565,51779,24165,23880,382,3352,-4.320000000000000,-79.56000000000000,07/01/2022
7,sierra,11,Loja,521154,1103,Catamayo,35961,61327,29454,27796,415,3662,-3.980000000000000,-79.34999999999999,07/01/2022
7,sierra,11,Loja,521154,1104,Celica,16160,24602,11642,11010,104,1846,-4.102500000000000,-79.95444400000000,07/01/2022
7,sierra,11,Loja,521154,1105,Chaguarpamba,6620,12168,5880,5715,39,534,-3.850000000000000,-79.65000000000001,07/01/2022
7,sierra,11,Loja,521154,1106,Espíndola,14209,26883,12837,12056,280,1710,-4.583056000000000,-79.42694400000001,07/01/2022
7,sierra,11,Loja,521154,1107,Gonzanamá,10953,23602,11111,10642,194,1655,-4.231389000000000,-79.43527800000000,07/01/2022
7,sierra,11,Loja,521154,1101,Loja,274112,466063,223238,206290,1667,34868,-3.983333000000000,-79.20000000000000,07/01/2022
7,sierra,11,Loja,521154,1108,Macará,20269,37077,17250,16483,709,2635,-4.383333000000000,-79.95000000000000,07/01/2022
7,sierra,11,Loja,521154,1116,Olmedo,4220,8931,4377,3942,27,585,-3.934000000000000,-79.64800000000000,07/01/2022
7,sierra,11,Loja,521154,1109,Paltas,23471,42561,19743,19199,254,3365,-4.050000000000000,-79.65000000000001,07/01/2022
7,sierra,11,Loja,521154,1114,Pindal,10540,21452,10639,9718,211,884,-4.116100000000000,-80.10760000000001,07/01/2022
7,sierra,11,Loja,521154,1110,Puyango,15925,34449,16333,15762,249,2105,-3.870000000000000,-80.09000000000000,07/01/2022
7,sierra,11,Loja,521154,1115,Quilanga,4197,7453,3363,3343,48,699,-4.298000000000000,-79.39860000000000,07/01/2022
7,sierra,11,Loja,521154,1111,Saraguro,33506,45997,23471,20063,517,1946,-3.625300000000000,-79.24110000000000,07/01/2022
7,sierra,11,Loja,521154,1112,Sozoranga,7121,9246,4342,3976,109,819,-4.327778000000000,-79.78972200000000,07/01/2022
7,sierra,11,Loja,521154,1113,Zapotillo,14325,26476,12920,12176,267,1113,-4.386360000000000,-80.24360000000000,07/01/2022
5,costa,12,Los Ríos,921763,1202,Baba,43429,59802,31575,25876,721,1630,-1.784167000000000,-79.67666699999999,07/01/2022
5,costa,12,Los Ríos,921763,1201,Babahoyo,175281,237673,126151,99320,4875,7327,-1.800000000000000,-79.53333300000000,07/01/2022
5,costa,12,Los Ríos,921763,1210,Buena Fe,83654,117265,64855,48397,1420,2593,-0.8985720000000000,-79.48891600000000,07/01/2022
5,costa,12,Los Ríos,921763,1212,Mocache,43316,50315,27066,20584,1617,1048,-1.183850000000000,-79.50552999999999,07/01/2022
5,costa,12,Los Ríos,921763,1203,Montalvo,28720,42606,20961,19173,840,1632,-1.793800000000000,-79.28570000000001,07/01/2022
5,costa,12,Los Ríos,921763,1209,Palenque,23638,26815,17307,8451,448,609,-1.432800000000000,-79.74950000000000,07/01/2022
5,costa,12,Los Ríos,921763,1204,Puebloviejo,44725,65067,33878,27254,2290,1645,-1.550000000000000,-79.53388900000000,07/01/2022
5,costa,12,Los Ríos,921763,1205,Quevedo,213842,296172,152820,126975,6194,10183,-1.033333000000000,-79.45000000000000,07/01/2022
5,costa,12,Los Ríos,921763,1213,Quinsaloma,20428,30670,14317,13938,937,1478,-1.206200000000000,-79.31450000000000,07/01/2022
5,costa,12,Los Ríos,921763,1206,Urdaneta,32618,49385,24550,21048,1819,1968,-1.570556000000000,-79.47111099999999,07/01/2022
5,costa,12,Los Ríos,921763,1211,Valencia,54637,80453,42541,34697,1245,1970,-0.9525000000000000,-79.35310000000000,07/01/2022
5,costa,12,Los Ríos,921763,1207,Ventanas,75146,105131,55744,43997,1817,3573,-1.450000000000000,-79.47000000000000,07/01/2022
5,costa,12,Los Ríos,921763,1208,Vinces,82329,122423,61239,54635,3308,3241,-1.558333000000000,-79.75000000000000,07/01/2022
4,costa,13,Manabí,1562079,1316,Veinticuatro de Mayo,28514,50395,25137,21627,1060,2571,-1.278889000000000,-80.42000000000000,07/01/2022
4,costa,13,Manabí,1562079,1302,Bolívar,45493,74387,36342,33027,2174,2844,-0.8419440000000000,-80.16194400000001,07/01/2022
4,costa,13,Manabí,1562079,1303,Chone,131002,192311,97314,81393,5773,7831,-0.6833330000000000,-80.09999999999999,07/01/2022
4,costa,13,Manabí,1562079,1304,El Carmen,111344,195835,102777,84596,3448,5014,-1.314700000000000,-80.01690000000001,07/01/2022
4,costa,13,Manabí,1562079,1305,Flavio Alfaro,23822,43563,22417,18706,1333,1107,-0.4054000000000000,-79.90580000000000,07/01/2022
4,costa,13,Manabí,1562079,1320,Jama,26116,30950,15135,13417,1250,1148,-0.2014000000000000,-80.26590000000000,07/01/2022
4,costa,13,Manabí,1562079,1321,Jaramijó,28439,88107,44070,41721,542,1774,-0.9487300000000000,-80.63630000000001,07/01/2022
4,costa,13,Manabí,1562079,1306,Jipijapa,74645,129498,62035,59037,2189,6237,-1.333330000000000,-80.58329999999999,07/01/2022
4,costa,13,Manabí,1562079,1307,Junín,18820,37694,18308,16756,984,1646,-0.9291600000000000,-80.20569000000000,07/01/2022
4,costa,13,Manabí,1562079,1308,Manta,264281,515817,254461,238699,4233,18424,-0.9500220000000000,-80.71620000000000,07/01/2022
4,costa,13,Manabí,1562079,1309,Montecristi,107785,96306,55883,37056,716,2651,-1.033330000000000,-80.65000000000001,07/01/2022
4,costa,13,Manabí,1562079,1318,Olmedo,10194,19639,9455,8748,729,707,-1.396111000000000,-80.20611100000001,07/01/2022
4,costa,13,Manabí,1562079,1310,Paján,37093,65547,33641,28545,1441,1920,-1.570000000000000,-80.42000000000000,07/01/2022
4,costa,13,Manabí,1562079,1317,Pedernales,63441,88894,48477,36611,2735,1071,0.07010000000000000,-80.05360000000000,07/01/2022
4,costa,13,Manabí,1562079,1311,Pichincha,29599,49749,26629,20627,1683,810,-1.047300000000000,-79.81860000000000,07/01/2022
4,costa,13,Manabí,1562079,1301,Portoviejo,321800,530333,255666,242293,10930,21444,-1.056181000000000,-80.45521700000000,07/01/2022
4,costa,13,Manabí,1562079,1319,Puerto López,24688,38896,19524,17274,1109,989,-1.566667000000000,-80.81666700000000,07/01/2022
4,costa,13,Manabí,1562079,1312,Rocafuerte,37312,62138,30848,27489,1215,2586,-0.9200000000000000,-80.45999999999999,07/01/2022
4,costa,13,Manabí,1562079,1322,San Vicente,24799,36275,17098,16036,1697,1444,-0.5893000000000000,-80.40880000000000,07/01/2022
4,costa,13,Manabí,1562079,1313,Santa Ana,48152,77306,38523,33445,2441,2897,-1.206900000000000,-80.37090000000001,07/01/2022
4,costa,13,Manabí,1562079,1314,Sucre,62443,108887,54373,47567,2224,4723,-0.6000000000000000,-80.41666700000000,07/01/2022
4,costa,13,Manabí,1562079,1315,Tosagua,42297,65087,32120,28320,2557,2090,-0.7800000000000000,-80.26000000000001,07/01/2022
6,amazonia,14,Morona Santiago,196535,1402,Gualaquiza,19555,33654,16323,14119,1430,1782,-3.380000000000000,-78.58000000000000,07/01/2022
6,amazonia,14,Morona Santiago,196535,1407,Huamboya,12382,12268,6694,4808,505,261,-1.785000000000000,-78.23194400000000,07/01/2022
6,amazonia,14,Morona Santiago,196535,1403,Limón Indanza,10349,11277,5530,4881,439,427,-2.966250000000000,-78.43052800000000,07/01/2022
6,amazonia,14,Morona Santiago,196535,1410,Logroño,7643,6222,3159,2327,497,239,-2.624800000000000,-78.18960000000000,07/01/2022
6,amazonia,14,Morona Santiago,196535,1401,Morona,58281,78798,38571,33082,3027,4118,-2.300000000000000,-78.11666700000001,07/01/2022
6,amazonia,14,Morona Santiago,196535,1411,Pablo Sexto,2897,3244,1440,1459,181,164,-1.803056000000000,-77.92111100000000,07/01/2022
6,amazonia,14,Morona Santiago,196535,1404,Palora,7719,15207,7775,6309,657,466,-1.700000000000000,-77.94000000000000,07/01/2022
6,amazonia,14,Morona Santiago,196535,1408,San Juan Bosco,4985,4457,1926,2005,186,340,-3.092300000000000,-78.51320000000000,07/01/2022
6,amazonia,14,Morona Santiago,196535,1405,Santiago,11087,15283,7794,6180,587,722,-3.429800000000000,-78.56560000000000,07/01/2022
6,amazonia,14,Morona Santiago,196535,1406,Sucúa,23823,30629,15371,12525,1146,1587,-2.460000000000000,-78.17000000000000,07/01/2022
6,amazonia,14,Morona Santiago,196535,1409,Taisha,26773,7785,3696,1886,1900,303,-2.339950000000000,-77.45808000000000,07/01/2022
6,amazonia,14,Morona Santiago,196535,1412,Tiwintza,11041,5425,2581,2188,493,163,-2.917670000000000,-77.80170000000000,07/01/2022
2,amazonia,15,Napo,133705,1503,Archidona,33068,50970,26653,22504,831,982,-0.9166670000000000,-77.78333300000000,07/01/2022
2,amazonia,15,Napo,133705,1509,Carlos Julio Arosemena Tola,4466,6293,3287,2633,164,209,-1.166667000000000,-77.84999999999999,07/01/2022
2,amazonia,15,Napo,133705,1504,El Chaco,10142,17271,8558,7774,177,762,-0.3402780000000000,-77.80888899999999,07/01/2022
2,amazonia,15,Napo,133705,1507,Quijos,6847,14076,6827,6136,122,991,-0.4636110000000000,-77.89277800000001,07/01/2022
2,amazonia,15,Napo,133705,1501,Tena,79182,126133,64381,54978,2379,4395,-0.9890000000000000,-77.81590000000000,07/01/2022
2,amazonia,22,Orellana,161338,2202,Aguarico,3629,12567,6390,5440,96,641,-0.9211110000000000,-75.39916700000001,07/01/2022
2,amazonia,22,Orellana,161338,2203,La Joya de los Sachas,39352,72868,38530,31731,918,1689,-0.3000000000000000,-76.84999999999999,07/01/2022
2,amazonia,22,Orellana,161338,2204,Loreto,24579,28080,14980,11086,1409,605,-0.6904000000000000,-77.30830000000000,07/01/2022
2,amazonia,22,Orellana,161338,2201,Orellana,93778,135173,69354,58895,2660,4264,-0.4666670000000000,-76.96666700000000,07/01/2022
2,amazonia,16,Pastaza,114202,1604,Arajuno,8128,8822,4493,3346,817,166,-1.234370000000000,-77.68750000000000,07/01/2022
2,amazonia,16,Pastaza,114202,1602,Mera,17547,27010,13590,10769,714,1937,-1.460000000000000,-78.09000000000000,07/01/2022
2,amazonia,16,Pastaza,114202,1601,Pastaza,84377,108788,52077,46572,4320,5819,-1.066667000000000,-78.00111099999999,07/01/2022
2,amazonia,16,Pastaza,114202,1603,Santa Clara,4150,7512,3917,3246,210,139,-1.267100000000000,-77.88820000000000,07/01/2022
9,sierra,17,Pichincha,3228233,1702,Cayambe,107660,212318,106953,94537,1700,9128,0.04388900000000000,-78.15610000000000,07/01/2022
9,sierra,17,Pichincha,3228233,1701,Quito,2781641,5072575,2346508,2300905,50459,374703,-0.2186110000000000,-78.50972200000000,07/01/2022
9,sierra,17,Pichincha,3228233,1703,Mejía,108167,176047,86191,78574,1328,9954,-0.5101000000000000,-78.56980000000000,07/01/2022
9,sierra,17,Pichincha,3228233,1704,Pedro Moncayo,43281,91896,46625,41593,834,2844,0.04369700000000000,-78.34923999999999,07/01/2022
