inec_provincia_id,provincia,poblacion,total,acumuladas,lat,lng,mes
08,Esmeraldas,591083,140,1959,1.050000000000000,-79.20000000000000,10
20,Galápagos,33042,4,40,-0.7999999999999999,-89.40000000000001,10
09,Guayas,4387434,2092,34292,-2.183333000000000,-79.88333299999999,10
10,Imbabura,476257,204,2283,0.3626780000000000,-78.13066700000000,10
11,Loja,521154,213,2486,-3.983333000000000,-79.20000000000000,10
12,Los Ríos,921763,351,4454,-1.800000000000000,-79.53333300000000,10
13,Manabí,1562079,749,8947,-1.056181000000000,-80.45521700000000,10
14,Morona Santiago,196535,52,554,-2.300000000000000,-78.11666700000001,10
15,Napo,133705,38,473,-0.9890000000000000,-77.81590000000000,10
22,Orellana,161338,43,489,-0.4666670000000000,-76.96666700000000,10
16,Pastaza,114202,29,359,-1.066667000000000,-78.00111099999999,10
17,Pichincha,3228233,1410,16747,-0.2186110000000000,-78.50972200000000,10
24,Santa Elena,401178,138,2646,-2.226700000000000,-80.85830000000000,10
23,Sto. Domingo Tsáchilas,511151,216,2754,-0.2541670000000000,-79.17194400000000,10
21,Sucumbíos,230503,68,815,0.08472200000000002,-76.88277800000000,10
18,Tungurahua,590600,300,3551,-1.241667000000000,-78.61972200000000,10
19,Zamora Chinchipe,120416,19,325,-4.120000000000000,-78.80000000000000,10
01,Azuay,881394,428,4738,-2.897414000000000,-79.00448100000000,11
02,Bolívar,209933,78,1005,-1.605556000000000,-79.00305600000000,11
04,Carchi,186869,63,872,0.8121800000000000,-77.71633000000000,11
03,Cañar,281396,111,1398,-2.733333000000000,-78.83333300000000,11
06,Chimborazo,524004,234,3177,-1.674347000000000,-78.64829400000001,11
05,Cotopaxi,488716,211,2329,-0.9333330000000000,-78.61666700000001,11
07,El Oro,715751,318,4683,-3.266667000000000,-79.96666700000000,11
08,Esmeraldas,591083,132,2091,1.050000000000000,-79.20000000000000,11
20,Galápagos,33042,6,46,-0.7999999999999999,-89.40000000000001,11
