inec_provincia_id,provincia,poblacion,total,acumuladas,lat,lng,created_at
19,Zamora Chinchipe,120416,0,123,-4.120000000000000,-78.80000000000000,26/05/2020
01,Azuay,881394,15,1714,-2.897414000000000,-79.00448100000000,27/05/2020
02,Bolívar,209933,5,425,-1.605556000000000,-79.00305600000000,27/05/2020
04,Carchi,186869,5,292,0.8121800000000000,-77.71633000000000,27/05/2020
03,Cañar,281396,1,552,-2.733333000000000,-78.83333300000000,27/05/2020
06,Chimborazo,524004,10,1261,-1.674347000000000,-78.64829400000001,27/05/2020
05,Cotopaxi,488716,8,819,-0.9333330000000000,-78.61666700000001,27/05/2020
07,El Oro,715751,25,2208,-3.266667000000000,-79.96666700000000,27/05/2020
08,Esmeraldas,591083,12,910,1.050000000000000,-79.20000000000000,27/05/2020
20,Galápagos,33042,0,16,-0.7999999999999999,-89.40000000000001,27/05/2020
09,Guayas,4387434,55,24037,-2.183333000000000,-79.88333299999999,27/05/2020
10,Imbabura,476257,3,825,0.3626780000000000,-78.13066700000000,27/05/2020
11,Loja,521154,5,971,-3.983333000000000,-79.20000000000000,27/05/2020
12,Los Ríos,921763,17,2408,-1.800000000000000,-79.53333300000000,27/05/2020
13,Manabí,1562079,28,4816,-1.056181000000000,-80.45521700000000,27/05/2020
14,Morona Santiago,196535,6,213,-2.300000000000000,-78.11666700000001,27/05/2020
15,Napo,133705,1,177,-0.9890000000000000,-77.81590000000000,27/05/2020
22,Orellana,161338,3,173,-0.4666670000000000,-76.96666700000000,27/05/2020
16,Pastaza,114202,2,140,-1.066667000000000,-78.00111099999999,27/05/2020
17,Pichincha,3228233,54,6136,-0.2186110000000000,-78.50972200000000,27/05/2020
24,Santa Elena,401178,7,1942,-2.226700000000000,-80.85830000000000,27/05/2020
23,Sto. Domingo Tsáchilas,511151,11,1090,-0.2541670000000000,-79.17194400000000,27/05/2020
21,Sucumbíos,230503,2,282,0.08472200000000002,-76.88277800000000,27/05/2020
18,Tungurahua,590600,12,1339,-1.241667000000000,-78.61972200000000,27/05/2020
19,Zamora Chinchipe,120416,0,123,-4.120000000000000,-78.80000000000000,27/05/2020
01,Azuay,881394,14,1728,-2.897414000000000,-79.00448100000000,28/05/2020
02,Bolívar,209933,3,428,-1.605556000000000,-79.00305600000000,28/05/2020
04,Carchi,186869,3,295,0.8121800000000000,-77.71633000000000,28/05/2020
03,Cañar,281396,3,555,-2.733333000000000,-78.83333300000000,28/05/2020
06,Chimborazo,524004,11,1272,-1.674347000000000,-78.64829400000001,28/05/2020
05,Cotopaxi,488716,2,821,-0.9333330000000000,-78.61666700000001,28/05/2020
07,El Oro,715751,19,2227,-3.266667000000000,-79.96666700000000,28/05/2020
08,Esmeraldas,591083,11,921,1.050000000000000,-79.20000000000000,28/05/2020
20,Galápagos,33042,0,16,-0.7999999999999999,-89.40000000000001,28/05/2020
09,Guayas,4387434,81,24118,-2.183333000000000,-79.88333299999999,28/05/2020
10,Imbabura,476257,6,831,0.3626780000000000,-78.13066700000000,28/05/2020
11,Loja,521154,8,979,-3.983333000000000,-79.20000000000000,28/05/2020
12,Los Ríos,921763,20,2428,-1.800000000000000,-79.53333300000000,28/05/2020
13,Manabí,1562079,32,4848,-1.056181000000000,-80.45521700000000,28/05/2020
14,Morona Santiago,196535,3,216,-2.300000000000000,-78.11666700000001,28/05/2020
15,Napo,133705,1,178,-0.9890000000000000,-77.81590000000000,28/05/2020
22,Orellana,161338,1,174,-0.4666670000000000,-76.96666700000000,28/05/2020
16,Pastaza,114202,0,140,-1.066667000000000,-78.00111099999999,28/05/2020
17,Pichincha,3228233,61,6197,-0.2186110000000000,-78.50972200000000,28/05/2020
24,Santa Elena,401178,10,1952,-2.226700000000000,-80.85830000000000,28/05/2020
23,Sto. Domingo Tsáchilas,511151,8,1098,-0.2541670000000000,-79.17194400000000,28/05/2020
21,Sucumbíos,230503,5,287,0.08472200000000002,-76.88277800000000,28/05/2020
18,Tungurahua,590600,14,1353,-1.241667000000000,-78.61972200000000,28/05/2020
19,Zamora Chinchipe,120416,1,124,-4.120000000000000,-78.80000000000000,28/05/2020
01,Azuay,881394,8,1736,-2.897414000000000,-79.00448100000000,29/05/2020
02,Bolívar,209933,3,431,-1.605556000000000,-79.00305600000000,29/05/2020
04,Carchi,186869,0,295,0.8121800000000000,-77.71633000000000,29/05/2020
03,Cañar,281396,2,557,-2.733333000000000,-78.83333300000000,29/05/2020
06,Chimborazo,524004,13,1285,-1.674347000000000,-78.64829400000001,29/05/2020
05,Cotopaxi,488716,8,829,-0.9333330000000000,-78.61666700000001,29/05/2020
07,El Oro,715751,23,2250,-3.266667000000000,-79.96666700000000,29/05/2020
08,Esmeraldas,591083,13,934,1.050000000000000,-79.20000000000000,29/05/2020
20,Galápagos,33042,0,16,-0.7999999999999999,-89.40000000000001,29/05/2020
09,Guayas,4387434,70,24188,-2.183333000000000,-79.88333299999999,29/05/2020
10,Imbabura,476257,4,835,0.3626780000000000,-78.13066700000000,29/05/2020
11,Loja,521154,5,984,-3.983333000000000,-79.20000000000000,29/05/2020
12,Los Ríos,921763,25,2453,-1.800000000000000,-79.53333300000000,29/05/2020
13,Manabí,1562079,28,4876,-1.056181000000000,-80.45521700000000,29/05/2020
14,Morona Santiago,196535,4,220,-2.300000000000000,-78.11666700000001,29/05/2020
15,Napo,133705,4,182,-0.9890000000000000,-77.81590000000000,29/05/2020
22,Orellana,161338,1,175,-0.4666670000000000,-76.96666700000000,29/05/2020
16,Pastaza,114202,0,140,-1.066667000000000,-78.00111099999999,29/05/2020
17,Pichincha,3228233,68,6265,-0.2186110000000000,-78.50972200000000,29/05/2020
24,Santa Elena,401178,12,1964,-2.226700000000000,-80.85830000000000,29/05/2020
23,Sto. Domingo Tsáchilas,511151,23,1121,-0.2541670000000000,-79.17194400000000,29/05/2020
21,Sucumbíos,230503,1,288,0.08472200000000002,-76.88277800000000,29/05/2020
18,Tungurahua,590600,8,1361,-1.241667000000000,-78.61972200000000,29/05/2020
19,Zamora Chinchipe,120416,2,126,-4.120000000000000,-78.80000000000000,29/05/2020
01,Azuay,881394,15,1751,-2.897414000000000,-79.00448100000000,30/05/2020
02,Bolívar,209933,4,435,-1.605556000000000,-79.00305600000000,30/05/2020
04,Carchi,186869,1,296,0.8121800000000000,-77.71633000000000,30/05/2020
03,Cañar,281396,3,560,-2.733333000000000,-78.83333300000000,30/05/2020
06,Chimborazo,524004,13,1298,-1.674347000000000,-78.64829400000001,30/05/2020
05,Cotopaxi,488716,9,838,-0.9333330000000000,-78.61666700000001,30/05/2020
07,El Oro,715751,18,2268,-3.266667000000000,-79.96666700000000,30/05/2020
08,Esmeraldas,591083,12,946,1.050000000000000,-79.20000000000000,30/05/2020
20,Galápagos,33042,0,16,-0.7999999999999999,-89.40000000000001,30/05/2020
09,Guayas,4387434,68,24256,-2.183333000000000,-79.88333299999999,30/05/2020
10,Imbabura,476257,5,840,0.3626780000000000,-78.13066700000000,30/05/2020
11,Loja,521154,7,991,-3.983333000000000,-79.20000000000000,30/05/2020
12,Los Ríos,921763,14,2467,-1.800000000000000,-79.53333300000000,30/05/2020
13,Manabí,1562079,32,4908,-1.056181000000000,-80.45521700000000,30/05/2020
14,Morona Santiago,196535,4,224,-2.300000000000000,-78.11666700000001,30/05/2020
15,Napo,133705,1,183,-0.9890000000000000,-77.81590000000000,30/05/2020
22,Orellana,161338,1,176,-0.4666670000000000,-76.96666700000000,30/05/2020
16,Pastaza,114202,0,140,-1.066667000000000,-78.00111099999999,30/05/2020
17,Pichincha,3228233,61,6326,-0.2186110000000000,-78.50972200000000,30/05/2020
24,Santa Elena,401178,4,1968,-2.226700000000000,-80.85830000000000,30/05/2020
23,Sto. Domingo Tsáchilas,511151,12,1133,-0.2541670000000000,-79.17194400000000,30/05/2020
21,Sucumbíos,230503,4,292,0.08472200000000002,-76.88277800000000,30/05/2020
18,Tungurahua,590600,17,1378,-1.241667000000000,-78.61972200000000,30/05/2020
19,Zamora Chinchipe,120416,1,127,-4.120000000000000,-78.80000000000000,30/05/2020
01,Azuay,881394,22,1773,-2.897414000000000,-79.00448100000000,31/05/2020
02,Bolívar,209933,4,439,-1.605556000000000,-79.00305600000000,31/05/2020
04,Carchi,186869,1,297,0.8121800000000000,-77.71633000000000,31/05/2020
03,Cañar,281396,3,563,-2.733333000000000,-78.83333300000000,31/05/2020
06,Chimborazo,524004,2,1300,-1.674347000000000,-78.64829400000001,31/05/2020
05,Cotopaxi,488716,4,842,-0.9333330000000000,-78.61666700000001,31/05/2020
07,El Oro,715751,16,2284,-3.266667000000000,-79.96666700000000,31/05/2020
08,Esmeraldas,591083,10,956,1.050000000000000,-79.20000000000000,31/05/2020
20,Galápagos,33042,0,16,-0.7999999999999999,-89.40000000000001,31/05/2020
09,Guayas,4387434,61,24317,-2.183333000000000,-79.88333299999999,31/05/2020
10,Imbabura,476257,5,845,0.3626780000000000,-78.13066700000000,31/05/2020
11,Loja,521154,8,999,-3.983333000000000,-79.20000000000000,31/05/2020
12,Los Ríos,921763,14,2481,-1.800000000000000,-79.53333300000000,31/05/2020
13,Manabí,1562079,26,4934,-1.056181000000000,-80.45521700000000,31/05/2020
14,Morona Santiago,196535,3,227,-2.300000000000000,-78.11666700000001,31/05/2020
15,Napo,133705,4,187,-0.9890000000000000,-77.81590000000000,31/05/2020
22,Orellana,161338,3,179,-0.4666670000000000,-76.96666700000000,31/05/2020
16,Pastaza,114202,3,143,-1.066667000000000,-78.00111099999999,31/05/2020
17,Pichincha,3228233,42,6368,-0.2186110000000000,-78.50972200000000,31/05/2020
24,Santa Elena,401178,4,1972,-2.226700000000000,-80.85830000000000,31/05/2020
23,Sto. Domingo Tsáchilas,511151,9,1142,-0.2541670000000000,-79.17194400000000,31/05/2020
21,Sucumbíos,230503,2,294,0.08472200000000002,-76.88277800000000,31/05/2020
18,Tungurahua,590600,12,1390,-1.241667000000000,-78.61972200000000,31/05/2020
19,Zamora Chinchipe,120416,2,129,-4.120000000000000,-78.80000000000000,31/05/2020
01,Azuay,881394,8,1781,-2.897414000000000,-79.00448100000000,01/06/2020
02,Bolívar,209933,3,442,-1.605556000000000,-79.00305600000000,01/06/2020
04,Carchi,186869,1,298,0.8121800000000000,-77.71633000000000,01/06/2020
03,Cañar,281396,4,567,-2.733333000000000,-78.83333300000000,01/06/2020
06,Chimborazo,524004,11,1311,-1.674347000000000,-78.64829400000001,01/06/2020
05,Cotopaxi,488716,10,852,-0.9333330000000000,-78.61666700000001,01/06/2020
07,El Oro,715751,25,2309,-3.266667000000000,-79.96666700000000,01/06/2020
08,Esmeraldas,591083,13,969,1.050000000000000,-79.20000000000000,01/06/2020
20,Galápagos,33042,0,16,-0.7999999999999999,-89.40000000000001,01/06/2020
09,Guayas,4387434,72,24389,-2.183333000000000,-79.88333299999999,01/06/2020
10,Imbabura,476257,7,852,0.3626780000000000,-78.13066700000000,01/06/2020
11,Loja,521154,12,1011,-3.983333000000000,-79.20000000000000,01/06/2020
12,Los Ríos,921763,14,2495,-1.800000000000000,-79.53333300000000,01/06/2020
13,Manabí,1562079,36,4970,-1.056181000000000,-80.45521700000000,01/06/2020
14,Morona Santiago,196535,0,227,-2.300000000000000,-78.11666700000001,01/06/2020
15,Napo,133705,1,188,-0.9890000000000000,-77.81590000000000,01/06/2020
22,Orellana,161338,2,181,-0.4666670000000000,-76.96666700000000,01/06/2020
16,Pastaza,114202,0,143,-1.066667000000000,-78.00111099999999,01/06/2020
17,Pichincha,3228233,62,6430,-0.2186110000000000,-78.50972200000000,01/06/2020
24,Santa Elena,401178,7,1979,-2.226700000000000,-80.85830000000000,01/06/2020
23,Sto. Domingo Tsáchilas,511151,15,1157,-0.2541670000000000,-79.17194400000000,01/06/2020
21,Sucumbíos,230503,4,298,0.08472200000000002,-76.88277800000000,01/06/2020
18,Tungurahua,590600,20,1410,-1.241667000000000,-78.61972200000000,01/06/2020
19,Zamora Chinchipe,120416,0,129,-4.120000000000000,-78.80000000000000,01/06/2020
01,Azuay,881394,13,1794,-2.897414000000000,-79.00448100000000,02/06/2020
02,Bolívar,209933,4,446,-1.605556000000000,-79.00305600000000,02/06/2020
04,Carchi,186869,0,298,0.8121800000000000,-77.71633000000000,02/06/2020
03,Cañar,281396,5,572,-2.733333000000000,-78.83333300000000,02/06/2020
06,Chimborazo,524004,14,1325,-1.674347000000000,-78.64829400000001,02/06/2020
05,Cotopaxi,488716,8,860,-0.9333330000000000,-78.61666700000001,02/06/2020
07,El Oro,715751,16,2325,-3.266667000000000,-79.96666700000000,02/06/2020
08,Esmeraldas,591083,14,983,1.050000000000000,-79.20000000000000,02/06/2020
20,Galápagos,33042,0,16,-0.7999999999999999,-89.40000000000001,02/06/2020
09,Guayas,4387434,57,24446,-2.183333000000000,-79.88333299999999,02/06/2020
10,Imbabura,476257,7,859,0.3626780000000000,-78.13066700000000,02/06/2020
11,Loja,521154,7,1018,-3.983333000000000,-79.20000000000000,02/06/2020
12,Los Ríos,921763,15,2510,-1.800000000000000,-79.53333300000000,02/06/2020
13,Manabí,1562079,24,4994,-1.056181000000000,-80.45521700000000,02/06/2020
14,Morona Santiago,196535,1,228,-2.300000000000000,-78.11666700000001,02/06/2020
15,Napo,133705,4,192,-0.9890000000000000,-77.81590000000000,02/06/2020
22,Orellana,161338,2,183,-0.4666670000000000,-76.96666700000000,02/06/2020
16,Pastaza,114202,0,143,-1.066667000000000,-78.00111099999999,02/06/2020
17,Pichincha,3228233,62,6492,-0.2186110000000000,-78.50972200000000,02/06/2020
24,Santa Elena,401178,6,1985,-2.226700000000000,-80.85830000000000,02/06/2020
23,Sto. Domingo Tsáchilas,511151,4,1161,-0.2541670000000000,-79.17194400000000,02/06/2020
21,Sucumbíos,230503,1,299,0.08472200000000002,-76.88277800000000,02/06/2020
18,Tungurahua,590600,16,1426,-1.241667000000000,-78.61972200000000,02/06/2020
19,Zamora Chinchipe,120416,2,131,-4.120000000000000,-78.80000000000000,02/06/2020
01,Azuay,881394,13,1807,-2.897414000000000,-79.00448100000000,03/06/2020
02,Bolívar,209933,1,447,-1.605556000000000,-79.00305600000000,03/06/2020
04,Carchi,186869,4,302,0.8121800000000000,-77.71633000000000,03/06/2020
03,Cañar,281396,2,574,-2.733333000000000,-78.83333300000000,03/06/2020
06,Chimborazo,524004,13,1338,-1.674347000000000,-78.64829400000001,03/06/2020
05,Cotopaxi,488716,6,866,-0.9333330000000000,-78.61666700000001,03/06/2020
07,El Oro,715751,17,2342,-3.266667000000000,-79.96666700000000,03/06/2020
08,Esmeraldas,591083,13,996,1.050000000000000,-79.20000000000000,03/06/2020
20,Galápagos,33042,1,17,-0.7999999999999999,-89.40000000000001,03/06/2020
09,Guayas,4387434,58,24504,-2.183333000000000,-79.88333299999999,03/06/2020
10,Imbabura,476257,6,865,0.3626780000000000,-78.13066700000000,03/06/2020
11,Loja,521154,9,1027,-3.983333000000000,-79.20000000000000,03/06/2020
12,Los Ríos,921763,16,2526,-1.800000000000000,-79.53333300000000,03/06/2020
13,Manabí,1562079,31,5025,-1.056181000000000,-80.45521700000000,03/06/2020
14,Morona Santiago,196535,4,232,-2.300000000000000,-78.11666700000001,03/06/2020
15,Napo,133705,2,194,-0.9890000000000000,-77.81590000000000,03/06/2020
22,Orellana,161338,2,185,-0.4666670000000000,-76.96666700000000,03/06/2020
16,Pastaza,114202,2,145,-1.066667000000000,-78.00111099999999,03/06/2020
17,Pichincha,3228233,53,6545,-0.2186110000000000,-78.50972200000000,03/06/2020
24,Santa Elena,401178,5,1990,-2.226700000000000,-80.85830000000000,03/06/2020
23,Sto. Domingo Tsáchilas,511151,7,1168,-0.2541670000000000,-79.17194400000000,03/06/2020
21,Sucumbíos,230503,4,303,0.08472200000000002,-76.88277800000000,03/06/2020
18,Tungurahua,590600,12,1438,-1.241667000000000,-78.61972200000000,03/06/2020
19,Zamora Chinchipe,120416,1,132,-4.120000000000000,-78.80000000000000,03/06/2020
01,Azuay,881394,20,1827,-2.897414000000000,-79.00448100000000,04/06/2020
02,Bolívar,209933,6,453,-1.605556000000000,-79.00305600000000,04/06/2020
04,Carchi,186869,3,305,0.8121800000000000,-77.71633000000000,04/06/2020
03,Cañar,281396,2,576,-2.733333000000000,-78.83333300000000,04/06/2020
06,Chimborazo,524004,11,1349,-1.674347000000000,-78.64829400000001,04/06/2020
05,Cotopaxi,488716,9,875,-0.9333330000000000,-78.61666700000001,04/06/2020
07,El Oro,715751,16,2358,-3.266667000000000,-79.96666700000000,04/06/2020
08,Esmeraldas,591083,13,1009,1.050000000000000,-79.20000000000000,04/06/2020
20,Galápagos,33042,0,17,-0.7999999999999999,-89.40000000000001,04/06/2020
09,Guayas,4387434,66,24570,-2.183333000000000,-79.88333299999999,04/06/2020
10,Imbabura,476257,9,874,0.3626780000000000,-78.13066700000000,04/06/2020
11,Loja,521154,13,1040,-3.983333000000000,-79.20000000000000,04/06/2020
12,Los Ríos,921763,16,2542,-1.800000000000000,-79.53333300000000,04/06/2020
13,Manabí,1562079,33,5058,-1.056181000000000,-80.45521700000000,04/06/2020
14,Morona Santiago,196535,3,235,-2.300000000000000,-78.11666700000001,04/06/2020
15,Napo,133705,6,200,-0.9890000000000000,-77.81590000000000,04/06/2020
22,Orellana,161338,5,190,-0.4666670000000000,-76.96666700000000,04/06/2020
16,Pastaza,114202,1,146,-1.066667000000000,-78.00111099999999,04/06/2020
17,Pichincha,3228233,54,6599,-0.2186110000000000,-78.50972200000000,04/06/2020
24,Santa Elena,401178,5,1995,-2.226700000000000,-80.85830000000000,04/06/2020
23,Sto. Domingo Tsáchilas,511151,14,1182,-0.2541670000000000,-79.17194400000000,04/06/2020
21,Sucumbíos,230503,0,303,0.08472200000000002,-76.88277800000000,04/06/2020
18,Tungurahua,590600,11,1449,-1.241667000000000,-78.61972200000000,04/06/2020
19,Zamora Chinchipe,120416,0,132,-4.120000000000000,-78.80000000000000,04/06/2020
01,Azuay,881394,10,1837,-2.897414000000000,-79.00448100000000,05/06/2020
02,Bolívar,209933,5,458,-1.605556000000000,-79.00305600000000,05/06/2020
04,Carchi,186869,1,306,0.8121800000000000,-77.71633000000000,05/06/2020
03,Cañar,281396,2,578,-2.733333000000000,-78.83333300000000,05/06/2020
06,Chimborazo,524004,7,1356,-1.674347000000000,-78.64829400000001,05/06/2020
05,Cotopaxi,488716,7,882,-0.9333330000000000,-78.61666700000001,05/06/2020
07,El Oro,715751,15,2373,-3.266667000000000,-79.96666700000000,05/06/2020
08,Esmeraldas,591083,11,1020,1.050000000000000,-79.20000000000000,05/06/2020
20,Galápagos,33042,0,17,-0.7999999999999999,-89.40000000000001,05/06/2020
09,Guayas,4387434,62,24632,-2.183333000000000,-79.88333299999999,05/06/2020
10,Imbabura,476257,10,884,0.3626780000000000,-78.13066700000000,05/06/2020
11,Loja,521154,6,1046,-3.983333000000000,-79.20000000000000,05/06/2020
12,Los Ríos,921763,15,2557,-1.800000000000000,-79.53333300000000,05/06/2020
13,Manabí,1562079,29,5087,-1.056181000000000,-80.45521700000000,05/06/2020
14,Morona Santiago,196535,2,237,-2.300000000000000,-78.11666700000001,05/06/2020
15,Napo,133705,2,202,-0.9890000000000000,-77.81590000000000,05/06/2020
22,Orellana,161338,2,192,-0.4666670000000000,-76.96666700000000,05/06/2020
16,Pastaza,114202,1,147,-1.066667000000000,-78.00111099999999,05/06/2020
17,Pichincha,3228233,49,6648,-0.2186110000000000,-78.50972200000000,05/06/2020
24,Santa Elena,401178,2,1997,-2.226700000000000,-80.85830000000000,05/06/2020
23,Sto. Domingo Tsáchilas,511151,20,1202,-0.2541670000000000,-79.17194400000000,05/06/2020
21,Sucumbíos,230503,4,307,0.08472200000000002,-76.88277800000000,05/06/2020
18,Tungurahua,590600,24,1473,-1.241667000000000,-78.61972200000000,05/06/2020
19,Zamora Chinchipe,120416,3,135,-4.120000000000000,-78.80000000000000,05/06/2020
01,Azuay,881394,17,1854,-2.897414000000000,-79.00448100000000,06/06/2020
02,Bolívar,209933,0,458,-1.605556000000000,-79.00305600000000,06/06/2020
04,Carchi,186869,2,308,0.8121800000000000,-77.71633000000000,06/06/2020
03,Cañar,281396,1,579,-2.733333000000000,-78.83333300000000,06/06/2020
06,Chimborazo,524004,6,1362,-1.674347000000000,-78.64829400000001,06/06/2020
05,Cotopaxi,488716,13,895,-0.9333330000000000,-78.61666700000001,06/06/2020
07,El Oro,715751,17,2390,-3.266667000000000,-79.96666700000000,06/06/2020
08,Esmeraldas,591083,8,1028,1.050000000000000,-79.20000000000000,06/06/2020
20,Galápagos,33042,0,17,-0.7999999999999999,-89.40000000000001,06/06/2020
09,Guayas,4387434,64,24696,-2.183333000000000,-79.88333299999999,06/06/2020
10,Imbabura,476257,13,897,0.3626780000000000,-78.13066700000000,06/06/2020
11,Loja,521154,8,1054,-3.983333000000000,-79.20000000000000,06/06/2020
12,Los Ríos,921763,10,2567,-1.800000000000000,-79.53333300000000,06/06/2020
13,Manabí,1562079,24,5111,-1.056181000000000,-80.45521700000000,06/06/2020
14,Morona Santiago,196535,0,237,-2.300000000000000,-78.11666700000001,06/06/2020
15,Napo,133705,2,204,-0.9890000000000000,-77.81590000000000,06/06/2020
22,Orellana,161338,0,192,-0.4666670000000000,-76.96666700000000,06/06/2020
16,Pastaza,114202,0,147,-1.066667000000000,-78.00111099999999,06/06/2020
17,Pichincha,3228233,43,6691,-0.2186110000000000,-78.50972200000000,06/06/2020
24,Santa Elena,401178,4,2001,-2.226700000000000,-80.85830000000000,06/06/2020
23,Sto. Domingo Tsáchilas,511151,11,1213,-0.2541670000000000,-79.17194400000000,06/06/2020
21,Sucumbíos,230503,4,311,0.08472200000000002,-76.88277800000000,06/06/2020
18,Tungurahua,590600,14,1487,-1.241667000000000,-78.61972200000000,06/06/2020
19,Zamora Chinchipe,120416,0,135,-4.120000000000000,-78.80000000000000,06/06/2020
01,Azuay,881394,12,1866,-2.897414000000000,-79.00448100000000,07/06/2020
02,Bolívar,209933,5,463,-1.605556000000000,-79.00305600000000,07/06/2020
04,Carchi,186869,3,311,0.8121800000000000,-77.71633000000000,07/06/2020
03,Cañar,281396,4,583,-2.733333000000000,-78.83333300000000,07/06/2020
06,Chimborazo,524004,12,1374,-1.674347000000000,-78.64829400000001,07/06/2020
05,Cotopaxi,488716,9,904,-0.9333330000000000,-78.61666700000001,07/06/2020
07,El Oro,715751,19,2409,-3.266667000000000,-79.96666700000000,07/06/2020
08,Esmeraldas,591083,10,1038,1.050000000000000,-79.20000000000000,07/06/2020
20,Galápagos,33042,0,17,-0.7999999999999999,-89.40000000000001,07/06/2020
09,Guayas,4387434,78,24774,-2.183333000000000,-79.88333299999999,07/06/2020
10,Imbabura,476257,4,901,0.3626780000000000,-78.13066700000000,07/06/2020
11,Loja,521154,8,1062,-3.983333000000000,-79.20000000000000,07/06/2020
12,Los Ríos,921763,12,2579,-1.800000000000000,-79.53333300000000,07/06/2020
13,Manabí,1562079,29,5140,-1.056181000000000,-80.45521700000000,07/06/2020
14,Morona Santiago,196535,3,240,-2.300000000000000,-78.11666700000001,07/06/2020
15,Napo,133705,2,206,-0.9890000000000000,-77.81590000000000,07/06/2020
22,Orellana,161338,3,195,-0.4666670000000000,-76.96666700000000,07/06/2020
16,Pastaza,114202,2,149,-1.066667000000000,-78.00111099999999,07/06/2020
17,Pichincha,3228233,54,6745,-0.2186110000000000,-78.50972200000000,07/06/2020
24,Santa Elena,401178,7,2008,-2.226700000000000,-80.85830000000000,07/06/2020
23,Sto. Domingo Tsáchilas,511151,6,1219,-0.2541670000000000,-79.17194400000000,07/06/2020
21,Sucumbíos,230503,1,312,0.08472200000000002,-76.88277800000000,07/06/2020
18,Tungurahua,590600,12,1499,-1.241667000000000,-78.61972200000000,07/06/2020
19,Zamora Chinchipe,120416,1,136,-4.120000000000000,-78.80000000000000,07/06/2020
01,Azuay,881394,12,1878,-2.897414000000000,-79.00448100000000,08/06/2020
02,Bolívar,209933,7,470,-1.605556000000000,-79.00305600000000,08/06/2020
04,Carchi,186869,2,313,0.8121800000000000,-77.71633000000000,08/06/2020
03,Cañar,281396,4,587,-2.733333000000000,-78.83333300000000,08/06/2020
06,Chimborazo,524004,8,1382,-1.674347000000000,-78.64829400000001,08/06/2020
05,Cotopaxi,488716,19,923,-0.9333330000000000,-78.61666700000001,08/06/2020
07,El Oro,715751,20,2429,-3.266667000000000,-79.96666700000000,08/06/2020
08,Esmeraldas,591083,6,1044,1.050000000000000,-79.20000000000000,08/06/2020
20,Galápagos,33042,0,17,-0.7999999999999999,-89.40000000000001,08/06/2020
09,Guayas,4387434,69,24843,-2.183333000000000,-79.88333299999999,08/06/2020
10,Imbabura,476257,13,914,0.3626780000000000,-78.13066700000000,08/06/2020
11,Loja,521154,7,1069,-3.983333000000000,-79.20000000000000,08/06/2020
12,Los Ríos,921763,26,2605,-1.800000000000000,-79.53333300000000,08/06/2020
13,Manabí,1562079,27,5167,-1.056181000000000,-80.45521700000000,08/06/2020
14,Morona Santiago,196535,5,245,-2.300000000000000,-78.11666700000001,08/06/2020
15,Napo,133705,7,213,-0.9890000000000000,-77.81590000000000,08/06/2020
22,Orellana,161338,1,196,-0.4666670000000000,-76.96666700000000,08/06/2020
16,Pastaza,114202,2,151,-1.066667000000000,-78.00111099999999,08/06/2020
17,Pichincha,3228233,62,6807,-0.2186110000000000,-78.50972200000000,08/06/2020
24,Santa Elena,401178,4,2012,-2.226700000000000,-80.85830000000000,08/06/2020
23,Sto. Domingo Tsáchilas,511151,15,1234,-0.2541670000000000,-79.17194400000000,08/06/2020
21,Sucumbíos,230503,6,318,0.08472200000000002,-76.88277800000000,08/06/2020
18,Tungurahua,590600,16,1515,-1.241667000000000,-78.61972200000000,08/06/2020
19,Zamora Chinchipe,120416,1,137,-4.120000000000000,-78.80000000000000,08/06/2020
01,Azuay,881394,10,1888,-2.897414000000000,-79.00448100000000,09/06/2020
02,Bolívar,209933,4,474,-1.605556000000000,-79.00305600000000,09/06/2020
04,Carchi,186869,5,318,0.8121800000000000,-77.71633000000000,09/06/2020
03,Cañar,281396,5,592,-2.733333000000000,-78.83333300000000,09/06/2020
06,Chimborazo,524004,10,1392,-1.674347000000000,-78.64829400000001,09/06/2020
05,Cotopaxi,488716,13,936,-0.9333330000000000,-78.61666700000001,09/06/2020
07,El Oro,715751,20,2449,-3.266667000000000,-79.96666700000000,09/06/2020
08,Esmeraldas,591083,9,1053,1.050000000000000,-79.20000000000000,09/06/2020
20,Galápagos,33042,1,18,-0.7999999999999999,-89.40000000000001,09/06/2020
09,Guayas,4387434,57,24900,-2.183333000000000,-79.88333299999999,09/06/2020
10,Imbabura,476257,8,922,0.3626780000000000,-78.13066700000000,09/06/2020
11,Loja,521154,9,1078,-3.983333000000000,-79.20000000000000,09/06/2020
12,Los Ríos,921763,17,2622,-1.800000000000000,-79.53333300000000,09/06/2020
13,Manabí,1562079,26,5193,-1.056181000000000,-80.45521700000000,09/06/2020
14,Morona Santiago,196535,5,250,-2.300000000000000,-78.11666700000001,09/06/2020
15,Napo,133705,3,216,-0.9890000000000000,-77.81590000000000,09/06/2020
22,Orellana,161338,3,199,-0.4666670000000000,-76.96666700000000,09/06/2020
16,Pastaza,114202,1,152,-1.066667000000000,-78.00111099999999,09/06/2020
17,Pichincha,3228233,56,6863,-0.2186110000000000,-78.50972200000000,09/06/2020
24,Santa Elena,401178,6,2018,-2.226700000000000,-80.85830000000000,09/06/2020
23,Sto. Domingo Tsáchilas,511151,16,1250,-0.2541670000000000,-79.17194400000000,09/06/2020
21,Sucumbíos,230503,1,319,0.08472200000000002,-76.88277800000000,09/06/2020
18,Tungurahua,590600,14,1529,-1.241667000000000,-78.61972200000000,09/06/2020
