provincia,poblacion,total,acumuladas,lat,lng,created_at
Azuay,881394,10,1468,-2.897414000000000,-79.00448100000000,05/05/2020
Bolívar,209933,3,350,-1.605556000000000,-79.00305600000000,05/05/2020
Carchi,186869,0,234,0.8121800000000000,-77.71633000000000,05/05/2020
Cañar,281396,4,480,-2.733333000000000,-78.83333300000000,05/05/2020
Chimborazo,524004,10,1055,-1.674347000000000,-78.64829400000001,05/05/2020
Cotopaxi,488716,3,675,-0.9333330000000000,-78.61666700000001,05/05/2020
El Oro,715751,35,1706,-3.266667000000000,-79.96666700000000,05/05/2020
Esmeraldas,591083,16,688,1.050000000000000,-79.20000000000000,05/05/2020
Galápagos,33042,0,15,-0.7999999999999999,-89.40000000000001,05/05/2020
Guayas,4387434,101,22297,-2.183333000000000,-79.88333299999999,05/05/2020
Imbabura,476257,1,687,0.3626780000000000,-78.13066700000000,05/05/2020
Loja,521154,12,810,-3.983333000000000,-79.20000000000000,05/05/2020
Los Ríos,921763,32,1995,-1.800000000000000,-79.53333300000000,05/05/2020
Manabí,1562079,48,3905,-1.056181000000000,-80.45521700000000,05/05/2020
Morona Santiago,196535,0,178,-2.300000000000000,-78.11666700000001,05/05/2020
Napo,133705,6,128,-0.9890000000000000,-77.81590000000000,05/05/2020
Orellana,161338,2,142,-0.4666670000000000,-76.96666700000000,05/05/2020
Pastaza,114202,2,124,-1.066667000000000,-78.00111099999999,05/05/2020
Pichincha,3228233,57,5028,-0.2186110000000000,-78.50972200000000,05/05/2020
Santa Elena,401178,15,1692,-2.226700000000000,-80.85830000000000,05/05/2020
Sto. Domingo Tsáchilas,511151,5,896,-0.2541670000000000,-79.17194400000000,05/05/2020
Sucumbíos,230503,1,231,0.08472200000000002,-76.88277800000000,05/05/2020
Tungurahua,590600,15,1064,-1.241667000000000,-78.61972200000000,05/05/2020
Zamora Chinchipe,120416,0,104,-4.120000000000000,-78.80000000000000,05/05/2020
Azuay,881394,15,1483,-2.897414000000000,-79.00448100000000,06/05/2020
Bolívar,209933,3,353,-1.605556000000000,-79.00305600000000,06/05/2020
Carchi,186869,1,235,0.8121800000000000,-77.71633000000000,06/05/2020
Cañar,281396,7,487,-2.733333000000000,-78.83333300000000,06/05/2020
Chimborazo,524004,11,1066,-1.674347000000000,-78.64829400000001,06/05/2020
Cotopaxi,488716,5,680,-0.9333330000000000,-78.61666700000001,06/05/2020
El Oro,715751,32,1738,-3.266667000000000,-79.96666700000000,06/05/2020
Esmeraldas,591083,12,700,1.050000000000000,-79.20000000000000,06/05/2020
Galápagos,33042,0,15,-0.7999999999999999,-89.40000000000001,06/05/2020
Guayas,4387434,113,22410,-2.183333000000000,-79.88333299999999,06/05/2020
Imbabura,476257,3,690,0.3626780000000000,-78.13066700000000,06/05/2020
Loja,521154,11,821,-3.983333000000000,-79.20000000000000,06/05/2020
Los Ríos,921763,25,2020,-1.800000000000000,-79.53333300000000,06/05/2020
Manabí,1562079,58,3963,-1.056181000000000,-80.45521700000000,06/05/2020
Morona Santiago,196535,1,179,-2.300000000000000,-78.11666700000001,06/05/2020
Napo,133705,1,129,-0.9890000000000000,-77.81590000000000,06/05/2020
Orellana,161338,0,142,-0.4666670000000000,-76.96666700000000,06/05/2020
Pastaza,114202,1,125,-1.066667000000000,-78.00111099999999,06/05/2020
Pichincha,3228233,59,5087,-0.2186110000000000,-78.50972200000000,06/05/2020
Santa Elena,401178,25,1717,-2.226700000000000,-80.85830000000000,06/05/2020
Sto. Domingo Tsáchilas,511151,7,903,-0.2541670000000000,-79.17194400000000,06/05/2020
Sucumbíos,230503,1,232,0.08472200000000002,-76.88277800000000,06/05/2020
Tungurahua,590600,9,1073,-1.241667000000000,-78.61972200000000,06/05/2020
Zamora Chinchipe,120416,1,105,-4.120000000000000,-78.80000000000000,06/05/2020
Azuay,881394,11,1494,-2.897414000000000,-79.00448100000000,07/05/2020
Bolívar,209933,5,358,-1.605556000000000,-79.00305600000000,07/05/2020
Carchi,186869,3,238,0.8121800000000000,-77.71633000000000,07/05/2020
Cañar,281396,4,491,-2.733333000000000,-78.83333300000000,07/05/2020
Chimborazo,524004,12,1078,-1.674347000000000,-78.64829400000001,07/05/2020
Cotopaxi,488716,8,688,-0.9333330000000000,-78.61666700000001,07/05/2020
El Oro,715751,29,1767,-3.266667000000000,-79.96666700000000,07/05/2020
Esmeraldas,591083,11,711,1.050000000000000,-79.20000000000000,07/05/2020
Galápagos,33042,0,15,-0.7999999999999999,-89.40000000000001,07/05/2020
Guayas,4387434,100,22510,-2.183333000000000,-79.88333299999999,07/05/2020
Imbabura,476257,6,696,0.3626780000000000,-78.13066700000000,07/05/2020
Loja,521154,6,827,-3.983333000000000,-79.20000000000000,07/05/2020
Los Ríos,921763,22,2042,-1.800000000000000,-79.53333300000000,07/05/2020
Manabí,1562079,39,4002,-1.056181000000000,-80.45521700000000,07/05/2020
Morona Santiago,196535,3,182,-2.300000000000000,-78.11666700000001,07/05/2020
Napo,133705,2,131,-0.9890000000000000,-77.81590000000000,07/05/2020
Orellana,161338,4,146,-0.4666670000000000,-76.96666700000000,07/05/2020
Pastaza,114202,0,125,-1.066667000000000,-78.00111099999999,07/05/2020
Pichincha,3228233,45,5132,-0.2186110000000000,-78.50972200000000,07/05/2020
Santa Elena,401178,16,1733,-2.226700000000000,-80.85830000000000,07/05/2020
Sto. Domingo Tsáchilas,511151,5,908,-0.2541670000000000,-79.17194400000000,07/05/2020
Sucumbíos,230503,4,236,0.08472200000000002,-76.88277800000000,07/05/2020
Tungurahua,590600,14,1087,-1.241667000000000,-78.61972200000000,07/05/2020
Zamora Chinchipe,120416,0,105,-4.120000000000000,-78.80000000000000,07/05/2020
Azuay,881394,15,1509,-2.897414000000000,-79.00448100000000,08/05/2020
Bolívar,209933,1,359,-1.605556000000000,-79.00305600000000,08/05/2020
Carchi,186869,4,242,0.8121800000000000,-77.71633000000000,08/05/2020
Cañar,281396,1,492,-2.733333000000000,-78.83333300000000,08/05/2020
Chimborazo,524004,15,1093,-1.674347000000000,-78.64829400000001,08/05/2020
Cotopaxi,488716,10,698,-0.9333330000000000,-78.61666700000001,08/05/2020
El Oro,715751,30,1797,-3.266667000000000,-79.96666700000000,08/05/2020
Esmeraldas,591083,7,718,1.050000000000000,-79.20000000000000,08/05/2020
Galápagos,33042,0,15,-0.7999999999999999,-89.40000000000001,08/05/2020
Guayas,4387434,101,22611,-2.183333000000000,-79.88333299999999,08/05/2020
Imbabura,476257,5,701,0.3626780000000000,-78.13066700000000,08/05/2020
Loja,521154,8,835,-3.983333000000000,-79.20000000000000,08/05/2020
Los Ríos,921763,24,2066,-1.800000000000000,-79.53333300000000,08/05/2020
Manabí,1562079,43,4045,-1.056181000000000,-80.45521700000000,08/05/2020
Morona Santiago,196535,0,182,-2.300000000000000,-78.11666700000001,08/05/2020
Napo,133705,2,133,-0.9890000000000000,-77.81590000000000,08/05/2020
Orellana,161338,1,147,-0.4666670000000000,-76.96666700000000,08/05/2020
Pastaza,114202,0,125,-1.066667000000000,-78.00111099999999,08/05/2020
Pichincha,3228233,39,5171,-0.2186110000000000,-78.50972200000000,08/05/2020
Santa Elena,401178,16,1749,-2.226700000000000,-80.85830000000000,08/05/2020
Sto. Domingo Tsáchilas,511151,8,916,-0.2541670000000000,-79.17194400000000,08/05/2020
Sucumbíos,230503,1,237,0.08472200000000002,-76.88277800000000,08/05/2020
Tungurahua,590600,10,1097,-1.241667000000000,-78.61972200000000,08/05/2020
Zamora Chinchipe,120416,2,107,-4.120000000000000,-78.80000000000000,08/05/2020
Azuay,881394,16,1525,-2.897414000000000,-79.00448100000000,09/05/2020
Bolívar,209933,5,364,-1.605556000000000,-79.00305600000000,09/05/2020
Carchi,186869,0,242,0.8121800000000000,-77.71633000000000,09/05/2020
Cañar,281396,5,497,-2.733333000000000,-78.83333300000000,09/05/2020
Chimborazo,524004,3,1096,-1.674347000000000,-78.64829400000001,09/05/2020
Cotopaxi,488716,4,702,-0.9333330000000000,-78.61666700000001,09/05/2020
El Oro,715751,25,1822,-3.266667000000000,-79.96666700000000,09/05/2020
Esmeraldas,591083,14,732,1.050000000000000,-79.20000000000000,09/05/2020
Galápagos,33042,0,15,-0.7999999999999999,-89.40000000000001,09/05/2020
Guayas,4387434,101,22712,-2.183333000000000,-79.88333299999999,09/05/2020
Imbabura,476257,10,711,0.3626780000000000,-78.13066700000000,09/05/2020
Loja,521154,7,842,-3.983333000000000,-79.20000000000000,09/05/2020
Los Ríos,921763,17,2083,-1.800000000000000,-79.53333300000000,09/05/2020
Manabí,1562079,58,4103,-1.056181000000000,-80.45521700000000,09/05/2020
Morona Santiago,196535,2,184,-2.300000000000000,-78.11666700000001,09/05/2020
Napo,133705,2,135,-0.9890000000000000,-77.81590000000000,09/05/2020
Orellana,161338,0,147,-0.4666670000000000,-76.96666700000000,09/05/2020
Pastaza,114202,2,127,-1.066667000000000,-78.00111099999999,09/05/2020
Pichincha,3228233,46,5217,-0.2186110000000000,-78.50972200000000,09/05/2020
Santa Elena,401178,14,1763,-2.226700000000000,-80.85830000000000,09/05/2020
Sto. Domingo Tsáchilas,511151,6,922,-0.2541670000000000,-79.17194400000000,09/05/2020
Sucumbíos,230503,7,244,0.08472200000000002,-76.88277800000000,09/05/2020
Tungurahua,590600,10,1107,-1.241667000000000,-78.61972200000000,09/05/2020
Zamora Chinchipe,120416,1,108,-4.120000000000000,-78.80000000000000,09/05/2020
Azuay,881394,8,1533,-2.897414000000000,-79.00448100000000,10/05/2020
Bolívar,209933,4,368,-1.605556000000000,-79.00305600000000,10/05/2020
Carchi,186869,0,242,0.8121800000000000,-77.71633000000000,10/05/2020
Cañar,281396,4,501,-2.733333000000000,-78.83333300000000,10/05/2020
Chimborazo,524004,7,1103,-1.674347000000000,-78.64829400000001,10/05/2020
Cotopaxi,488716,7,709,-0.9333330000000000,-78.61666700000001,10/05/2020
El Oro,715751,18,1840,-3.266667000000000,-79.96666700000000,10/05/2020
Esmeraldas,591083,7,739,1.050000000000000,-79.20000000000000,10/05/2020
Galápagos,33042,0,15,-0.7999999999999999,-89.40000000000001,10/05/2020
Guayas,4387434,99,22811,-2.183333000000000,-79.88333299999999,10/05/2020
Imbabura,476257,7,718,0.3626780000000000,-78.13066700000000,10/05/2020
Loja,521154,10,852,-3.983333000000000,-79.20000000000000,10/05/2020
Los Ríos,921763,22,2105,-1.800000000000000,-79.53333300000000,10/05/2020
Manabí,1562079,58,4161,-1.056181000000000,-80.45521700000000,10/05/2020
Morona Santiago,196535,2,186,-2.300000000000000,-78.11666700000001,10/05/2020
Napo,133705,0,135,-0.9890000000000000,-77.81590000000000,10/05/2020
Orellana,161338,2,149,-0.4666670000000000,-76.96666700000000,10/05/2020
Pastaza,114202,2,129,-1.066667000000000,-78.00111099999999,10/05/2020
Pichincha,3228233,47,5264,-0.2186110000000000,-78.50972200000000,10/05/2020
Santa Elena,401178,10,1773,-2.226700000000000,-80.85830000000000,10/05/2020
Sto. Domingo Tsáchilas,511151,5,927,-0.2541670000000000,-79.17194400000000,10/05/2020
Sucumbíos,230503,0,244,0.08472200000000002,-76.88277800000000,10/05/2020
Tungurahua,590600,18,1125,-1.241667000000000,-78.61972200000000,10/05/2020
Zamora Chinchipe,120416,0,108,-4.120000000000000,-78.80000000000000,10/05/2020
Azuay,881394,13,1546,-2.897414000000000,-79.00448100000000,11/05/2020
Bolívar,209933,7,375,-1.605556000000000,-79.00305600000000,11/05/2020
Carchi,186869,3,245,0.8121800000000000,-77.71633000000000,11/05/2020
Cañar,281396,5,506,-2.733333000000000,-78.83333300000000,11/05/2020
Chimborazo,524004,9,1112,-1.674347000000000,-78.64829400000001,11/05/2020
Cotopaxi,488716,1,710,-0.9333330000000000,-78.61666700000001,11/05/2020
El Oro,715751,24,1864,-3.266667000000000,-79.96666700000000,11/05/2020
Esmeraldas,591083,9,748,1.050000000000000,-79.20000000000000,11/05/2020
Galápagos,33042,1,16,-0.7999999999999999,-89.40000000000001,11/05/2020
Guayas,4387434,106,22917,-2.183333000000000,-79.88333299999999,11/05/2020
Imbabura,476257,9,727,0.3626780000000000,-78.13066700000000,11/05/2020
Loja,521154,7,859,-3.983333000000000,-79.20000000000000,11/05/2020
Los Ríos,921763,21,2126,-1.800000000000000,-79.53333300000000,11/05/2020
Manabí,1562079,51,4212,-1.056181000000000,-80.45521700000000,11/05/2020
Morona Santiago,196535,4,190,-2.300000000000000,-78.11666700000001,11/05/2020
Napo,133705,2,137,-0.9890000000000000,-77.81590000000000,11/05/2020
Orellana,161338,2,151,-0.4666670000000000,-76.96666700000000,11/05/2020
Pastaza,114202,0,129,-1.066667000000000,-78.00111099999999,11/05/2020
Pichincha,3228233,51,5315,-0.2186110000000000,-78.50972200000000,11/05/2020
Santa Elena,401178,12,1785,-2.226700000000000,-80.85830000000000,11/05/2020
Sto. Domingo Tsáchilas,511151,13,940,-0.2541670000000000,-79.17194400000000,11/05/2020
Sucumbíos,230503,2,246,0.08472200000000002,-76.88277800000000,11/05/2020
Tungurahua,590600,13,1138,-1.241667000000000,-78.61972200000000,11/05/2020
Zamora Chinchipe,120416,0,108,-4.120000000000000,-78.80000000000000,11/05/2020
Azuay,881394,13,1559,-2.897414000000000,-79.00448100000000,12/05/2020
Bolívar,209933,2,377,-1.605556000000000,-79.00305600000000,12/05/2020
Carchi,186869,5,250,0.8121800000000000,-77.71633000000000,12/05/2020
Cañar,281396,5,511,-2.733333000000000,-78.83333300000000,12/05/2020
Chimborazo,524004,12,1124,-1.674347000000000,-78.64829400000001,12/05/2020
Cotopaxi,488716,9,719,-0.9333330000000000,-78.61666700000001,12/05/2020
El Oro,715751,22,1886,-3.266667000000000,-79.96666700000000,12/05/2020
Esmeraldas,591083,11,759,1.050000000000000,-79.20000000000000,12/05/2020
Galápagos,33042,0,16,-0.7999999999999999,-89.40000000000001,12/05/2020
Guayas,4387434,93,23010,-2.183333000000000,-79.88333299999999,12/05/2020
Imbabura,476257,6,733,0.3626780000000000,-78.13066700000000,12/05/2020
Loja,521154,8,867,-3.983333000000000,-79.20000000000000,12/05/2020
Los Ríos,921763,21,2147,-1.800000000000000,-79.53333300000000,12/05/2020
Manabí,1562079,54,4266,-1.056181000000000,-80.45521700000000,12/05/2020
Morona Santiago,196535,0,190,-2.300000000000000,-78.11666700000001,12/05/2020
Napo,133705,3,140,-0.9890000000000000,-77.81590000000000,12/05/2020
Orellana,161338,1,152,-0.4666670000000000,-76.96666700000000,12/05/2020
Pastaza,114202,0,129,-1.066667000000000,-78.00111099999999,12/05/2020
Pichincha,3228233,41,5356,-0.2186110000000000,-78.50972200000000,12/05/2020
Santa Elena,401178,17,1802,-2.226700000000000,-80.85830000000000,12/05/2020
Sto. Domingo Tsáchilas,511151,5,945,-0.2541670000000000,-79.17194400000000,12/05/2020
Sucumbíos,230503,5,251,0.08472200000000002,-76.88277800000000,12/05/2020
Tungurahua,590600,11,1149,-1.241667000000000,-78.61972200000000,12/05/2020
Zamora Chinchipe,120416,1,109,-4.120000000000000,-78.80000000000000,12/05/2020
Azuay,881394,9,1568,-2.897414000000000,-79.00448100000000,13/05/2020
Bolívar,209933,3,380,-1.605556000000000,-79.00305600000000,13/05/2020
Carchi,186869,6,256,0.8121800000000000,-77.71633000000000,13/05/2020
Cañar,281396,5,516,-2.733333000000000,-78.83333300000000,13/05/2020
Chimborazo,524004,10,1134,-1.674347000000000,-78.64829400000001,13/05/2020
Cotopaxi,488716,6,725,-0.9333330000000000,-78.61666700000001,13/05/2020
El Oro,715751,31,1917,-3.266667000000000,-79.96666700000000,13/05/2020
Esmeraldas,591083,9,768,1.050000000000000,-79.20000000000000,13/05/2020
Galápagos,33042,0,16,-0.7999999999999999,-89.40000000000001,13/05/2020
Guayas,4387434,85,23095,-2.183333000000000,-79.88333299999999,13/05/2020
Imbabura,476257,10,743,0.3626780000000000,-78.13066700000000,13/05/2020
Loja,521154,9,876,-3.983333000000000,-79.20000000000000,13/05/2020
Los Ríos,921763,21,2168,-1.800000000000000,-79.53333300000000,13/05/2020
Manabí,1562079,49,4315,-1.056181000000000,-80.45521700000000,13/05/2020
Morona Santiago,196535,0,190,-2.300000000000000,-78.11666700000001,13/05/2020
Napo,133705,1,141,-0.9890000000000000,-77.81590000000000,13/05/2020
Orellana,161338,2,154,-0.4666670000000000,-76.96666700000000,13/05/2020
Pastaza,114202,2,131,-1.066667000000000,-78.00111099999999,13/05/2020
Pichincha,3228233,57,5413,-0.2186110000000000,-78.50972200000000,13/05/2020
Santa Elena,401178,9,1811,-2.226700000000000,-80.85830000000000,13/05/2020
Sto. Domingo Tsáchilas,511151,9,954,-0.2541670000000000,-79.17194400000000,13/05/2020
Sucumbíos,230503,2,253,0.08472200000000002,-76.88277800000000,13/05/2020
Tungurahua,590600,14,1163,-1.241667000000000,-78.61972200000000,13/05/2020
Zamora Chinchipe,120416,1,110,-4.120000000000000,-78.80000000000000,13/05/2020
Azuay,881394,9,1577,-2.897414000000000,-79.00448100000000,14/05/2020
Bolívar,209933,3,383,-1.605556000000000,-79.00305600000000,14/05/2020
Carchi,186869,2,258,0.8121800000000000,-77.71633000000000,14/05/2020
Cañar,281396,3,519,-2.733333000000000,-78.83333300000000,14/05/2020
Chimborazo,524004,6,1140,-1.674347000000000,-78.64829400000001,14/05/2020
Cotopaxi,488716,4,729,-0.9333330000000000,-78.61666700000001,14/05/2020
El Oro,715751,23,1940,-3.266667000000000,-79.96666700000000,14/05/2020
Esmeraldas,591083,13,781,1.050000000000000,-79.20000000000000,14/05/2020
Galápagos,33042,0,16,-0.7999999999999999,-89.40000000000001,14/05/2020
Guayas,4387434,61,23156,-2.183333000000000,-79.88333299999999,14/05/2020
Imbabura,476257,5,748,0.3626780000000000,-78.13066700000000,14/05/2020
Loja,521154,8,884,-3.983333000000000,-79.20000000000000,14/05/2020
Los Ríos,921763,22,2190,-1.800000000000000,-79.53333300000000,14/05/2020
Manabí,1562079,43,4358,-1.056181000000000,-80.45521700000000,14/05/2020
Morona Santiago,196535,3,193,-2.300000000000000,-78.11666700000001,14/05/2020
Napo,133705,6,147,-0.9890000000000000,-77.81590000000000,14/05/2020
Orellana,161338,0,154,-0.4666670000000000,-76.96666700000000,14/05/2020
Pastaza,114202,1,132,-1.066667000000000,-78.00111099999999,14/05/2020
Pichincha,3228233,36,5449,-0.2186110000000000,-78.50972200000000,14/05/2020
Santa Elena,401178,8,1819,-2.226700000000000,-80.85830000000000,14/05/2020
Sto. Domingo Tsáchilas,511151,6,960,-0.2541670000000000,-79.17194400000000,14/05/2020
Sucumbíos,230503,2,255,0.08472200000000002,-76.88277800000000,14/05/2020
Tungurahua,590600,9,1172,-1.241667000000000,-78.61972200000000,14/05/2020
Zamora Chinchipe,120416,0,110,-4.120000000000000,-78.80000000000000,14/05/2020
Azuay,881394,9,1586,-2.897414000000000,-79.00448100000000,15/05/2020
Bolívar,209933,3,386,-1.605556000000000,-79.00305600000000,15/05/2020
Carchi,186869,1,259,0.8121800000000000,-77.71633000000000,15/05/2020
Cañar,281396,2,521,-2.733333000000000,-78.83333300000000,15/05/2020
Chimborazo,524004,10,1150,-1.674347000000000,-78.64829400000001,15/05/2020
Cotopaxi,488716,6,735,-0.9333330000000000,-78.61666700000001,15/05/2020
El Oro,715751,30,1970,-3.266667000000000,-79.96666700000000,15/05/2020
Esmeraldas,591083,12,793,1.050000000000000,-79.20000000000000,15/05/2020
Galápagos,33042,0,16,-0.7999999999999999,-89.40000000000001,15/05/2020
Guayas,4387434,76,23232,-2.183333000000000,-79.88333299999999,15/05/2020
Imbabura,476257,6,754,0.3626780000000000,-78.13066700000000,15/05/2020
Loja,521154,7,891,-3.983333000000000,-79.20000000000000,15/05/2020
Los Ríos,921763,25,2215,-1.800000000000000,-79.53333300000000,15/05/2020
Manabí,1562079,40,4398,-1.056181000000000,-80.45521700000000,15/05/2020
Morona Santiago,196535,1,194,-2.300000000000000,-78.11666700000001,15/05/2020
Napo,133705,2,149,-0.9890000000000000,-77.81590000000000,15/05/2020
Orellana,161338,3,157,-0.4666670000000000,-76.96666700000000,15/05/2020
Pastaza,114202,1,133,-1.066667000000000,-78.00111099999999,15/05/2020
Pichincha,3228233,53,5502,-0.2186110000000000,-78.50972200000000,15/05/2020
Santa Elena,401178,9,1828,-2.226700000000000,-80.85830000000000,15/05/2020
Sto. Domingo Tsáchilas,511151,11,971,-0.2541670000000000,-79.17194400000000,15/05/2020
