provincia,poblacion,total,acumuladas,lat,lng,created_at
El Oro,715751,10,4353,-3.266667000000000,-79.96666700000000,09/11/2021
Esmeraldas,591083,5,2102,1.050000000000000,-79.20000000000000,09/11/2021
Galápagos,33042,0,68,-0.7999999999999999,-89.40000000000001,09/11/2021
Guayas,4387434,60,25713,-2.183333000000000,-79.88333299999999,09/11/2021
Imbabura,476257,7,2533,0.3626780000000000,-78.13066700000000,09/11/2021
Loja,521154,8,3080,-3.983333000000000,-79.20000000000000,09/11/2021
Los Ríos,921763,12,4654,-1.800000000000000,-79.53333300000000,09/11/2021
Manabí,1562079,38,8073,-1.056181000000000,-80.45521700000000,09/11/2021
Morona Santiago,196535,1,525,-2.300000000000000,-78.11666700000001,09/11/2021
Napo,133705,0,477,-0.9890000000000000,-77.81590000000000,09/11/2021
Orellana,161338,1,513,-0.4666670000000000,-76.96666700000000,09/11/2021
Pastaza,114202,2,399,-1.066667000000000,-78.00111099999999,09/11/2021
Pichincha,3228233,27,17411,-0.2186110000000000,-78.50972200000000,09/11/2021
Santa Elena,401178,6,1611,-2.226700000000000,-80.85830000000000,09/11/2021
Sto. Domingo Tsáchilas,511151,6,2751,-0.2541670000000000,-79.17194400000000,09/11/2021
Sucumbíos,230503,1,828,0.08472200000000002,-76.88277800000000,09/11/2021
Tungurahua,590600,6,3680,-1.241667000000000,-78.61972200000000,09/11/2021
Zamora Chinchipe,120416,0,380,-4.120000000000000,-78.80000000000000,09/11/2021
Azuay,881394,4,4850,-2.897414000000000,-79.00448100000000,10/11/2021
Bolívar,209933,3,1027,-1.605556000000000,-79.00305600000000,10/11/2021
Carchi,186869,0,968,0.8121800000000000,-77.71633000000000,10/11/2021
Cañar,281396,0,1316,-2.733333000000000,-78.83333300000000,10/11/2021
Chimborazo,524004,6,2882,-1.674347000000000,-78.64829400000001,10/11/2021
Cotopaxi,488716,2,2424,-0.9333330000000000,-78.61666700000001,10/11/2021
El Oro,715751,13,4366,-3.266667000000000,-79.96666700000000,10/11/2021
Esmeraldas,591083,7,2109,1.050000000000000,-79.20000000000000,10/11/2021
Galápagos,33042,0,68,-0.7999999999999999,-89.40000000000001,10/11/2021
Guayas,4387434,66,25779,-2.183333000000000,-79.88333299999999,10/11/2021
Imbabura,476257,7,2540,0.3626780000000000,-78.13066700000000,10/11/2021
Loja,521154,3,3083,-3.983333000000000,-79.20000000000000,10/11/2021
Los Ríos,921763,15,4669,-1.800000000000000,-79.53333300000000,10/11/2021
Manabí,1562079,19,8092,-1.056181000000000,-80.45521700000000,10/11/2021
Morona Santiago,196535,0,525,-2.300000000000000,-78.11666700000001,10/11/2021
Napo,133705,3,480,-0.9890000000000000,-77.81590000000000,10/11/2021
Orellana,161338,2,515,-0.4666670000000000,-76.96666700000000,10/11/2021
Pastaza,114202,0,399,-1.066667000000000,-78.00111099999999,10/11/2021
Pichincha,3228233,43,17454,-0.2186110000000000,-78.50972200000000,10/11/2021
Santa Elena,401178,6,1617,-2.226700000000000,-80.85830000000000,10/11/2021
Sto. Domingo Tsáchilas,511151,9,2760,-0.2541670000000000,-79.17194400000000,10/11/2021
Sucumbíos,230503,2,830,0.08472200000000002,-76.88277800000000,10/11/2021
Tungurahua,590600,8,3688,-1.241667000000000,-78.61972200000000,10/11/2021
Zamora Chinchipe,120416,1,381,-4.120000000000000,-78.80000000000000,10/11/2021
Azuay,881394,19,4869,-2.897414000000000,-79.00448100000000,11/11/2021
Bolívar,209933,4,1031,-1.605556000000000,-79.00305600000000,11/11/2021
Carchi,186869,2,970,0.8121800000000000,-77.71633000000000,11/11/2021
Cañar,281396,2,1318,-2.733333000000000,-78.83333300000000,11/11/2021
Chimborazo,524004,4,2886,-1.674347000000000,-78.64829400000001,11/11/2021
Cotopaxi,488716,6,2430,-0.9333330000000000,-78.61666700000001,11/11/2021
El Oro,715751,8,4374,-3.266667000000000,-79.96666700000000,11/11/2021
Esmeraldas,591083,5,2114,1.050000000000000,-79.20000000000000,11/11/2021
Galápagos,33042,0,68,-0.7999999999999999,-89.40000000000001,11/11/2021
Guayas,4387434,71,25850,-2.183333000000000,-79.88333299999999,11/11/2021
Imbabura,476257,13,2553,0.3626780000000000,-78.13066700000000,11/11/2021
Loja,521154,6,3089,-3.983333000000000,-79.20000000000000,11/11/2021
Los Ríos,921763,12,4681,-1.800000000000000,-79.53333300000000,11/11/2021
Manabí,1562079,25,8117,-1.056181000000000,-80.45521700000000,11/11/2021
Morona Santiago,196535,0,525,-2.300000000000000,-78.11666700000001,11/11/2021
Napo,133705,3,483,-0.9890000000000000,-77.81590000000000,11/11/2021
Orellana,161338,3,518,-0.4666670000000000,-76.96666700000000,11/11/2021
Pastaza,114202,0,399,-1.066667000000000,-78.00111099999999,11/11/2021
Pichincha,3228233,26,17480,-0.2186110000000000,-78.50972200000000,11/11/2021
Santa Elena,401178,4,1621,-2.226700000000000,-80.85830000000000,11/11/2021
Sto. Domingo Tsáchilas,511151,3,2763,-0.2541670000000000,-79.17194400000000,11/11/2021
Sucumbíos,230503,1,831,0.08472200000000002,-76.88277800000000,11/11/2021
Tungurahua,590600,5,3693,-1.241667000000000,-78.61972200000000,11/11/2021
Zamora Chinchipe,120416,1,382,-4.120000000000000,-78.80000000000000,11/11/2021
Azuay,881394,10,4879,-2.897414000000000,-79.00448100000000,12/11/2021
Bolívar,209933,2,1033,-1.605556000000000,-79.00305600000000,12/11/2021
Carchi,186869,2,972,0.8121800000000000,-77.71633000000000,12/11/2021
Cañar,281396,5,1323,-2.733333000000000,-78.83333300000000,12/11/2021
Chimborazo,524004,4,2890,-1.674347000000000,-78.64829400000001,12/11/2021
Cotopaxi,488716,5,2435,-0.9333330000000000,-78.61666700000001,12/11/2021
El Oro,715751,12,4386,-3.266667000000000,-79.96666700000000,12/11/2021
Esmeraldas,591083,5,2119,1.050000000000000,-79.20000000000000,12/11/2021
Galápagos,33042,0,68,-0.7999999999999999,-89.40000000000001,12/11/2021
Guayas,4387434,117,25967,-2.183333000000000,-79.88333299999999,12/11/2021
Imbabura,476257,4,2557,0.3626780000000000,-78.13066700000000,12/11/2021
Loja,521154,5,3094,-3.983333000000000,-79.20000000000000,12/11/2021
Los Ríos,921763,9,4690,-1.800000000000000,-79.53333300000000,12/11/2021
Manabí,1562079,11,8128,-1.056181000000000,-80.45521700000000,12/11/2021
Morona Santiago,196535,0,525,-2.300000000000000,-78.11666700000001,12/11/2021
Napo,133705,1,484,-0.9890000000000000,-77.81590000000000,12/11/2021
Orellana,161338,3,521,-0.4666670000000000,-76.96666700000000,12/11/2021
Pastaza,114202,0,399,-1.066667000000000,-78.00111099999999,12/11/2021
Pichincha,3228233,39,17519,-0.2186110000000000,-78.50972200000000,12/11/2021
Santa Elena,401178,4,1625,-2.226700000000000,-80.85830000000000,12/11/2021
Sto. Domingo Tsáchilas,511151,16,2779,-0.2541670000000000,-79.17194400000000,12/11/2021
Sucumbíos,230503,3,834,0.08472200000000002,-76.88277800000000,12/11/2021
Tungurahua,590600,3,3696,-1.241667000000000,-78.61972200000000,12/11/2021
Zamora Chinchipe,120416,1,383,-4.120000000000000,-78.80000000000000,12/11/2021
Azuay,881394,3,4882,-2.897414000000000,-79.00448100000000,13/11/2021
Bolívar,209933,3,1036,-1.605556000000000,-79.00305600000000,13/11/2021
Carchi,186869,4,976,0.8121800000000000,-77.71633000000000,13/11/2021
Cañar,281396,2,1325,-2.733333000000000,-78.83333300000000,13/11/2021
Chimborazo,524004,3,2893,-1.674347000000000,-78.64829400000001,13/11/2021
Cotopaxi,488716,6,2441,-0.9333330000000000,-78.61666700000001,13/11/2021
El Oro,715751,5,4391,-3.266667000000000,-79.96666700000000,13/11/2021
Esmeraldas,591083,6,2125,1.050000000000000,-79.20000000000000,13/11/2021
Galápagos,33042,0,68,-0.7999999999999999,-89.40000000000001,13/11/2021
Guayas,4387434,71,26038,-2.183333000000000,-79.88333299999999,13/11/2021
Imbabura,476257,4,2561,0.3626780000000000,-78.13066700000000,13/11/2021
Loja,521154,7,3101,-3.983333000000000,-79.20000000000000,13/11/2021
Los Ríos,921763,13,4703,-1.800000000000000,-79.53333300000000,13/11/2021
Manabí,1562079,9,8137,-1.056181000000000,-80.45521700000000,13/11/2021
Morona Santiago,196535,1,526,-2.300000000000000,-78.11666700000001,13/11/2021
Napo,133705,1,485,-0.9890000000000000,-77.81590000000000,13/11/2021
Orellana,161338,3,524,-0.4666670000000000,-76.96666700000000,13/11/2021
Pastaza,114202,0,399,-1.066667000000000,-78.00111099999999,13/11/2021
Pichincha,3228233,40,17559,-0.2186110000000000,-78.50972200000000,13/11/2021
Santa Elena,401178,5,1630,-2.226700000000000,-80.85830000000000,13/11/2021
Sto. Domingo Tsáchilas,511151,3,2782,-0.2541670000000000,-79.17194400000000,13/11/2021
Sucumbíos,230503,2,836,0.08472200000000002,-76.88277800000000,13/11/2021
Tungurahua,590600,10,3706,-1.241667000000000,-78.61972200000000,13/11/2021
Zamora Chinchipe,120416,2,385,-4.120000000000000,-78.80000000000000,13/11/2021
Azuay,881394,10,4892,-2.897414000000000,-79.00448100000000,14/11/2021
Bolívar,209933,1,1037,-1.605556000000000,-79.00305600000000,14/11/2021
Carchi,186869,2,978,0.8121800000000000,-77.71633000000000,14/11/2021
Cañar,281396,3,1328,-2.733333000000000,-78.83333300000000,14/11/2021
Chimborazo,524004,7,2900,-1.674347000000000,-78.64829400000001,14/11/2021
Cotopaxi,488716,6,2447,-0.9333330000000000,-78.61666700000001,14/11/2021
El Oro,715751,17,4408,-3.266667000000000,-79.96666700000000,14/11/2021
Esmeraldas,591083,3,2128,1.050000000000000,-79.20000000000000,14/11/2021
Galápagos,33042,0,68,-0.7999999999999999,-89.40000000000001,14/11/2021
Guayas,4387434,67,26105,-2.183333000000000,-79.88333299999999,14/11/2021
Imbabura,476257,9,2570,0.3626780000000000,-78.13066700000000,14/11/2021
Loja,521154,6,3107,-3.983333000000000,-79.20000000000000,14/11/2021
Los Ríos,921763,11,4714,-1.800000000000000,-79.53333300000000,14/11/2021
Manabí,1562079,25,8162,-1.056181000000000,-80.45521700000000,14/11/2021
Morona Santiago,196535,0,526,-2.300000000000000,-78.11666700000001,14/11/2021
Napo,133705,1,486,-0.9890000000000000,-77.81590000000000,14/11/2021
Orellana,161338,2,526,-0.4666670000000000,-76.96666700000000,14/11/2021
Pastaza,114202,1,400,-1.066667000000000,-78.00111099999999,14/11/2021
Pichincha,3228233,34,17593,-0.2186110000000000,-78.50972200000000,14/11/2021
Santa Elena,401178,4,1634,-2.226700000000000,-80.85830000000000,14/11/2021
Sto. Domingo Tsáchilas,511151,6,2788,-0.2541670000000000,-79.17194400000000,14/11/2021
Sucumbíos,230503,2,838,0.08472200000000002,-76.88277800000000,14/11/2021
Tungurahua,590600,11,3717,-1.241667000000000,-78.61972200000000,14/11/2021
Zamora Chinchipe,120416,1,386,-4.120000000000000,-78.80000000000000,14/11/2021
Azuay,881394,11,4903,-2.897414000000000,-79.00448100000000,15/11/2021
Bolívar,209933,2,1039,-1.605556000000000,-79.00305600000000,15/11/2021
Carchi,186869,2,980,0.8121800000000000,-77.71633000000000,15/11/2021
Cañar,281396,3,1331,-2.733333000000000,-78.83333300000000,15/11/2021
Chimborazo,524004,11,2911,-1.674347000000000,-78.64829400000001,15/11/2021
Cotopaxi,488716,3,2450,-0.9333330000000000,-78.61666700000001,15/11/2021
El Oro,715751,9,4417,-3.266667000000000,-79.96666700000000,15/11/2021
Esmeraldas,591083,8,2136,1.050000000000000,-79.20000000000000,15/11/2021
Galápagos,33042,0,68,-0.7999999999999999,-89.40000000000001,15/11/2021
Guayas,4387434,88,26193,-2.183333000000000,-79.88333299999999,15/11/2021
Imbabura,476257,7,2577,0.3626780000000000,-78.13066700000000,15/11/2021
Loja,521154,4,3111,-3.983333000000000,-79.20000000000000,15/11/2021
Los Ríos,921763,14,4728,-1.800000000000000,-79.53333300000000,15/11/2021
Manabí,1562079,24,8186,-1.056181000000000,-80.45521700000000,15/11/2021
Morona Santiago,196535,1,527,-2.300000000000000,-78.11666700000001,15/11/2021
Napo,133705,1,487,-0.9890000000000000,-77.81590000000000,15/11/2021
Orellana,161338,4,530,-0.4666670000000000,-76.96666700000000,15/11/2021
Pastaza,114202,0,400,-1.066667000000000,-78.00111099999999,15/11/2021
Pichincha,3228233,33,17626,-0.2186110000000000,-78.50972200000000,15/11/2021
Santa Elena,401178,7,1641,-2.226700000000000,-80.85830000000000,15/11/2021
Sto. Domingo Tsáchilas,511151,11,2799,-0.2541670000000000,-79.17194400000000,15/11/2021
Sucumbíos,230503,0,838,0.08472200000000002,-76.88277800000000,15/11/2021
Tungurahua,590600,6,3723,-1.241667000000000,-78.61972200000000,15/11/2021
Zamora Chinchipe,120416,1,387,-4.120000000000000,-78.80000000000000,15/11/2021
Azuay,881394,9,4912,-2.897414000000000,-79.00448100000000,16/11/2021
Bolívar,209933,5,1044,-1.605556000000000,-79.00305600000000,16/11/2021
Carchi,186869,2,982,0.8121800000000000,-77.71633000000000,16/11/2021
Cañar,281396,3,1334,-2.733333000000000,-78.83333300000000,16/11/2021
Chimborazo,524004,5,2916,-1.674347000000000,-78.64829400000001,16/11/2021
Cotopaxi,488716,5,2455,-0.9333330000000000,-78.61666700000001,16/11/2021
El Oro,715751,9,4426,-3.266667000000000,-79.96666700000000,16/11/2021
Esmeraldas,591083,5,2141,1.050000000000000,-79.20000000000000,16/11/2021
Galápagos,33042,0,68,-0.7999999999999999,-89.40000000000001,16/11/2021
Guayas,4387434,67,26260,-2.183333000000000,-79.88333299999999,16/11/2021
Imbabura,476257,6,2583,0.3626780000000000,-78.13066700000000,16/11/2021
Loja,521154,1,3112,-3.983333000000000,-79.20000000000000,16/11/2021
Los Ríos,921763,9,4737,-1.800000000000000,-79.53333300000000,16/11/2021
Manabí,1562079,27,8213,-1.056181000000000,-80.45521700000000,16/11/2021
Morona Santiago,196535,3,530,-2.300000000000000,-78.11666700000001,16/11/2021
Napo,133705,1,488,-0.9890000000000000,-77.81590000000000,16/11/2021
Orellana,161338,1,531,-0.4666670000000000,-76.96666700000000,16/11/2021
Pastaza,114202,0,400,-1.066667000000000,-78.00111099999999,16/11/2021
Pichincha,3228233,43,17669,-0.2186110000000000,-78.50972200000000,16/11/2021
Santa Elena,401178,2,1643,-2.226700000000000,-80.85830000000000,16/11/2021
Sto. Domingo Tsáchilas,511151,9,2808,-0.2541670000000000,-79.17194400000000,16/11/2021
Sucumbíos,230503,0,838,0.08472200000000002,-76.88277800000000,16/11/2021
Tungurahua,590600,8,3731,-1.241667000000000,-78.61972200000000,16/11/2021
Zamora Chinchipe,120416,0,387,-4.120000000000000,-78.80000000000000,16/11/2021
Azuay,881394,15,4927,-2.897414000000000,-79.00448100000000,17/11/2021
Bolívar,209933,1,1045,-1.605556000000000,-79.00305600000000,17/11/2021
Carchi,186869,2,984,0.8121800000000000,-77.71633000000000,17/11/2021
Cañar,281396,2,1336,-2.733333000000000,-78.83333300000000,17/11/2021
Chimborazo,524004,4,2920,-1.674347000000000,-78.64829400000001,17/11/2021
Cotopaxi,488716,4,2459,-0.9333330000000000,-78.61666700000001,17/11/2021
El Oro,715751,9,4435,-3.266667000000000,-79.96666700000000,17/11/2021
Esmeraldas,591083,6,2147,1.050000000000000,-79.20000000000000,17/11/2021
Galápagos,33042,0,68,-0.7999999999999999,-89.40000000000001,17/11/2021
Guayas,4387434,66,26326,-2.183333000000000,-79.88333299999999,17/11/2021
Imbabura,476257,11,2594,0.3626780000000000,-78.13066700000000,17/11/2021
Loja,521154,11,3123,-3.983333000000000,-79.20000000000000,17/11/2021
Los Ríos,921763,14,4751,-1.800000000000000,-79.53333300000000,17/11/2021
Manabí,1562079,25,8238,-1.056181000000000,-80.45521700000000,17/11/2021
Morona Santiago,196535,1,531,-2.300000000000000,-78.11666700000001,17/11/2021
Napo,133705,0,488,-0.9890000000000000,-77.81590000000000,17/11/2021
Orellana,161338,3,534,-0.4666670000000000,-76.96666700000000,17/11/2021
Pastaza,114202,1,401,-1.066667000000000,-78.00111099999999,17/11/2021
Pichincha,3228233,43,17712,-0.2186110000000000,-78.50972200000000,17/11/2021
Santa Elena,401178,4,1647,-2.226700000000000,-80.85830000000000,17/11/2021
Sto. Domingo Tsáchilas,511151,3,2811,-0.2541670000000000,-79.17194400000000,17/11/2021
Sucumbíos,230503,3,841,0.08472200000000002,-76.88277800000000,17/11/2021
Tungurahua,590600,7,3738,-1.241667000000000,-78.61972200000000,17/11/2021
Zamora Chinchipe,120416,2,389,-4.120000000000000,-78.80000000000000,17/11/2021
Azuay,881394,7,4934,-2.897414000000000,-79.00448100000000,18/11/2021
Bolívar,209933,3,1048,-1.605556000000000,-79.00305600000000,18/11/2021
Carchi,186869,1,985,0.8121800000000000,-77.71633000000000,18/11/2021
Cañar,281396,2,1338,-2.733333000000000,-78.83333300000000,18/11/2021
Chimborazo,524004,3,2923,-1.674347000000000,-78.64829400000001,18/11/2021
Cotopaxi,488716,8,2467,-0.9333330000000000,-78.61666700000001,18/11/2021
El Oro,715751,6,4441,-3.266667000000000,-79.96666700000000,18/11/2021
Esmeraldas,591083,6,2153,1.050000000000000,-79.20000000000000,18/11/2021
Galápagos,33042,0,68,-0.7999999999999999,-89.40000000000001,18/11/2021
Guayas,4387434,69,26395,-2.183333000000000,-79.88333299999999,18/11/2021
Imbabura,476257,5,2599,0.3626780000000000,-78.13066700000000,18/11/2021
Loja,521154,6,3129,-3.983333000000000,-79.20000000000000,18/11/2021
Los Ríos,921763,9,4760,-1.800000000000000,-79.53333300000000,18/11/2021
Manabí,1562079,22,8260,-1.056181000000000,-80.45521700000000,18/11/2021
Morona Santiago,196535,0,531,-2.300000000000000,-78.11666700000001,18/11/2021
Napo,133705,1,489,-0.9890000000000000,-77.81590000000000,18/11/2021
Orellana,161338,2,536,-0.4666670000000000,-76.96666700000000,18/11/2021
Pastaza,114202,3,404,-1.066667000000000,-78.00111099999999,18/11/2021
Pichincha,3228233,25,17737,-0.2186110000000000,-78.50972200000000,18/11/2021
Santa Elena,401178,2,1649,-2.226700000000000,-80.85830000000000,18/11/2021
Sto. Domingo Tsáchilas,511151,8,2819,-0.2541670000000000,-79.17194400000000,18/11/2021
Sucumbíos,230503,3,844,0.08472200000000002,-76.88277800000000,18/11/2021
Tungurahua,590600,8,3746,-1.241667000000000,-78.61972200000000,18/11/2021
Zamora Chinchipe,120416,0,389,-4.120000000000000,-78.80000000000000,18/11/2021
Azuay,881394,8,4942,-2.897414000000000,-79.00448100000000,19/11/2021
Bolívar,209933,1,1049,-1.605556000000000,-79.00305600000000,19/11/2021
Carchi,186869,7,992,0.8121800000000000,-77.71633000000000,19/11/2021
Cañar,281396,2,1340,-2.733333000000000,-78.83333300000000,19/11/2021
Chimborazo,524004,11,2934,-1.674347000000000,-78.64829400000001,19/11/2021
Cotopaxi,488716,8,2475,-0.9333330000000000,-78.61666700000001,19/11/2021
El Oro,715751,12,4453,-3.266667000000000,-79.96666700000000,19/11/2021
Esmeraldas,591083,1,2154,1.050000000000000,-79.20000000000000,19/11/2021
Galápagos,33042,0,68,-0.7999999999999999,-89.40000000000001,19/11/2021
Guayas,4387434,62,26457,-2.183333000000000,-79.88333299999999,19/11/2021
Imbabura,476257,9,2608,0.3626780000000000,-78.13066700000000,19/11/2021
Loja,521154,6,3135,-3.983333000000000,-79.20000000000000,19/11/2021
Los Ríos,921763,16,4776,-1.800000000000000,-79.53333300000000,19/11/2021
Manabí,1562079,16,8276,-1.056181000000000,-80.45521700000000,19/11/2021
Morona Santiago,196535,2,533,-2.300000000000000,-78.11666700000001,19/11/2021
Napo,133705,3,492,-0.9890000000000000,-77.81590000000000,19/11/2021
Orellana,161338,1,537,-0.4666670000000000,-76.96666700000000,19/11/2021
Pastaza,114202,1,405,-1.066667000000000,-78.00111099999999,19/11/2021
Pichincha,3228233,31,17768,-0.2186110000000000,-78.50972200000000,19/11/2021
Santa Elena,401178,6,1655,-2.226700000000000,-80.85830000000000,19/11/2021
Sto. Domingo Tsáchilas,511151,4,2823,-0.2541670000000000,-79.17194400000000,19/11/2021
Sucumbíos,230503,0,844,0.08472200000000002,-76.88277800000000,19/11/2021
Tungurahua,590600,3,3749,-1.241667000000000,-78.61972200000000,19/11/2021
Zamora Chinchipe,120416,3,392,-4.120000000000000,-78.80000000000000,19/11/2021
Azuay,881394,11,4953,-2.897414000000000,-79.00448100000000,20/11/2021
Bolívar,209933,3,1052,-1.605556000000000,-79.00305600000000,20/11/2021
Carchi,186869,5,997,0.8121800000000000,-77.71633000000000,20/11/2021
Cañar,281396,4,1344,-2.733333000000000,-78.83333300000000,20/11/2021
Chimborazo,524004,6,2940,-1.674347000000000,-78.64829400000001,20/11/2021
Cotopaxi,488716,8,2483,-0.9333330000000000,-78.61666700000001,20/11/2021
El Oro,715751,13,4466,-3.266667000000000,-79.96666700000000,20/11/2021
Esmeraldas,591083,3,2157,1.050000000000000,-79.20000000000000,20/11/2021
Galápagos,33042,0,68,-0.7999999999999999,-89.40000000000001,20/11/2021
Guayas,4387434,67,26524,-2.183333000000000,-79.88333299999999,20/11/2021
Imbabura,476257,6,2614,0.3626780000000000,-78.13066700000000,20/11/2021
Loja,521154,8,3143,-3.983333000000000,-79.20000000000000,20/11/2021
Los Ríos,921763,6,4782,-1.800000000000000,-79.53333300000000,20/11/2021
Manabí,1562079,20,8296,-1.056181000000000,-80.45521700000000,20/11/2021
Morona Santiago,196535,0,533,-2.300000000000000,-78.11666700000001,20/11/2021
Napo,133705,1,493,-0.9890000000000000,-77.81590000000000,20/11/2021
Orellana,161338,0,537,-0.4666670000000000,-76.96666700000000,20/11/2021
Pastaza,114202,2,407,-1.066667000000000,-78.00111099999999,20/11/2021
Pichincha,3228233,44,17812,-0.2186110000000000,-78.50972200000000,20/11/2021
Santa Elena,401178,6,1661,-2.226700000000000,-80.85830000000000,20/11/2021
Sto. Domingo Tsáchilas,511151,11,2834,-0.2541670000000000,-79.17194400000000,20/11/2021
Sucumbíos,230503,3,847,0.08472200000000002,-76.88277800000000,20/11/2021
Tungurahua,590600,9,3758,-1.241667000000000,-78.61972200000000,20/11/2021
Zamora Chinchipe,120416,0,392,-4.120000000000000,-78.80000000000000,20/11/2021
Azuay,881394,8,4961,-2.897414000000000,-79.00448100000000,21/11/2021
Bolívar,209933,3,1055,-1.605556000000000,-79.00305600000000,21/11/2021
Carchi,186869,1,998,0.8121800000000000,-77.71633000000000,21/11/2021
Cañar,281396,4,1348,-2.733333000000000,-78.83333300000000,21/11/2021
Chimborazo,524004,5,2945,-1.674347000000000,-78.64829400000001,21/11/2021
Cotopaxi,488716,6,2489,-0.9333330000000000,-78.61666700000001,21/11/2021
El Oro,715751,6,4472,-3.266667000000000,-79.96666700000000,21/11/2021
Esmeraldas,591083,6,2163,1.050000000000000,-79.20000000000000,21/11/2021
Galápagos,33042,0,68,-0.7999999999999999,-89.40000000000001,21/11/2021
Guayas,4387434,76,26600,-2.183333000000000,-79.88333299999999,21/11/2021
Imbabura,476257,5,2619,0.3626780000000000,-78.13066700000000,21/11/2021
Loja,521154,13,3156,-3.983333000000000,-79.20000000000000,21/11/2021
Los Ríos,921763,16,4798,-1.800000000000000,-79.53333300000000,21/11/2021
Manabí,1562079,24,8320,-1.056181000000000,-80.45521700000000,21/11/2021
Morona Santiago,196535,4,537,-2.300000000000000,-78.11666700000001,21/11/2021
Napo,133705,0,493,-0.9890000000000000,-77.81590000000000,21/11/2021
Orellana,161338,1,538,-0.4666670000000000,-76.96666700000000,21/11/2021
Pastaza,114202,0,407,-1.066667000000000,-78.00111099999999,21/11/2021
Pichincha,3228233,36,17848,-0.2186110000000000,-78.50972200000000,21/11/2021
Santa Elena,401178,3,1664,-2.226700000000000,-80.85830000000000,21/11/2021
Sto. Domingo Tsáchilas,511151,7,2841,-0.2541670000000000,-79.17194400000000,21/11/2021
Sucumbíos,230503,4,851,0.08472200000000002,-76.88277800000000,21/11/2021
Tungurahua,590600,8,3766,-1.241667000000000,-78.61972200000000,21/11/2021
Zamora Chinchipe,120416,0,392,-4.120000000000000,-78.80000000000000,21/11/2021
Azuay,881394,10,4971,-2.897414000000000,-79.00448100000000,22/11/2021
Bolívar,209933,2,1057,-1.605556000000000,-79.00305600000000,22/11/2021
Carchi,186869,1,999,0.8121800000000000,-77.71633000000000,22/11/2021
Cañar,281396,5,1353,-2.733333000000000,-78.83333300000000,22/11/2021
Chimborazo,524004,4,2949,-1.674347000000000,-78.64829400000001,22/11/2021
Cotopaxi,488716,5,2494,-0.9333330000000000,-78.61666700000001,22/11/2021
El Oro,715751,12,4484,-3.266667000000000,-79.96666700000000,22/11/2021
Esmeraldas,591083,9,2172,1.050000000000000,-79.20000000000000,22/11/2021
Galápagos,33042,0,68,-0.7999999999999999,-89.40000000000001,22/11/2021
Guayas,4387434,61,26661,-2.183333000000000,-79.88333299999999,22/11/2021
Imbabura,476257,6,2625,0.3626780000000000,-78.13066700000000,22/11/2021
Loja,521154,3,3159,-3.983333000000000,-79.20000000000000,22/11/2021
Los Ríos,921763,8,4806,-1.800000000000000,-79.53333300000000,22/11/2021
Manabí,1562079,19,8339,-1.056181000000000,-80.45521700000000,22/11/2021
Morona Santiago,196535,2,539,-2.300000000000000,-78.11666700000001,22/11/2021
Napo,133705,2,495,-0.9890000000000000,-77.81590000000000,22/11/2021
Orellana,161338,3,541,-0.4666670000000000,-76.96666700000000,22/11/2021
Pastaza,114202,0,407,-1.066667000000000,-78.00111099999999,22/11/2021
Pichincha,3228233,43,17891,-0.2186110000000000,-78.50972200000000,22/11/2021
Santa Elena,401178,7,1671,-2.226700000000000,-80.85830000000000,22/11/2021
Sto. Domingo Tsáchilas,511151,8,2849,-0.2541670000000000,-79.17194400000000,22/11/2021
Sucumbíos,230503,1,852,0.08472200000000002,-76.88277800000000,22/11/2021
Tungurahua,590600,10,3776,-1.241667000000000,-78.61972200000000,22/11/2021
Zamora Chinchipe,120416,0,392,-4.120000000000000,-78.80000000000000,22/11/2021
Azuay,881394,9,4980,-2.897414000000000,-79.00448100000000,23/11/2021
Bolívar,209933,1,1058,-1.605556000000000,-79.00305600000000,23/11/2021
Carchi,186869,0,999,0.8121800000000000,-77.71633000000000,23/11/2021
Cañar,281396,2,1355,-2.733333000000000,-78.83333300000000,23/11/2021
Chimborazo,524004,7,2956,-1.674347000000000,-78.64829400000001,23/11/2021
Cotopaxi,488716,1,2495,-0.9333330000000000,-78.61666700000001,23/11/2021
El Oro,715751,10,4494,-3.266667000000000,-79.96666700000000,23/11/2021
Esmeraldas,591083,7,2179,1.050000000000000,-79.20000000000000,23/11/2021
Galápagos,33042,0,68,-0.7999999999999999,-89.40000000000001,23/11/2021
Guayas,4387434,72,26733,-2.183333000000000,-79.88333299999999,23/11/2021
Imbabura,476257,7,2632,0.3626780000000000,-78.13066700000000,23/11/2021
Loja,521154,8,3167,-3.983333000000000,-79.20000000000000,23/11/2021
Los Ríos,921763,14,4820,-1.800000000000000,-79.53333300000000,23/11/2021
Manabí,1562079,21,8360,-1.056181000000000,-80.45521700000000,23/11/2021
Morona Santiago,196535,0,539,-2.300000000000000,-78.11666700000001,23/11/2021
Napo,133705,0,495,-0.9890000000000000,-77.81590000000000,23/11/2021
Orellana,161338,1,542,-0.4666670000000000,-76.96666700000000,23/11/2021
Pastaza,114202,0,407,-1.066667000000000,-78.00111099999999,23/11/2021
Pichincha,3228233,37,17928,-0.2186110000000000,-78.50972200000000,23/11/2021
Santa Elena,401178,3,1674,-2.226700000000000,-80.85830000000000,23/11/2021
Sto. Domingo Tsáchilas,511151,9,2858,-0.2541670000000000,-79.17194400000000,23/11/2021
Sucumbíos,230503,1,853,0.08472200000000002,-76.88277800000000,23/11/2021
