provincia,poblacion,total,acumuladas,lat,lng,semana
Sto. Domingo Tsáchilas,511151,178,2686,-0.2541670000000000,-79.17194400000000,17
Sucumbíos,230503,48,760,0.08472200000000002,-76.88277800000000,17
Tungurahua,590600,288,3406,-1.241667000000000,-78.61972200000000,17
Zamora Chinchipe,120416,36,398,-4.120000000000000,-78.80000000000000,17
Azuay,881394,308,4516,-2.897414000000000,-79.00448100000000,18
Bolívar,209933,62,1058,-1.605556000000000,-79.00305600000000,18
Carchi,186869,66,904,0.8121800000000000,-77.71633000000000,18
Cañar,281396,62,1250,-2.733333000000000,-78.83333300000000,18
Chimborazo,524004,210,2802,-1.674347000000000,-78.64829400000001,18
Cotopaxi,488716,136,2394,-0.9333330000000000,-78.61666700000001,18
El Oro,715751,288,4534,-3.266667000000000,-79.96666700000000,18
Esmeraldas,591083,134,2026,1.050000000000000,-79.20000000000000,18
Galápagos,33042,2,82,-0.7999999999999999,-89.40000000000001,18
Guayas,4387434,1582,25662,-2.183333000000000,-79.88333299999999,18
Imbabura,476257,162,2358,0.3626780000000000,-78.13066700000000,18
Loja,521154,184,3238,-3.983333000000000,-79.20000000000000,18
Los Ríos,921763,272,4608,-1.800000000000000,-79.53333300000000,18
Manabí,1562079,452,8368,-1.056181000000000,-80.45521700000000,18
Morona Santiago,196535,20,461,-2.300000000000000,-78.11666700000001,18
Napo,133705,18,416,-0.9890000000000000,-77.81590000000000,18
Orellana,161338,36,446,-0.4666670000000000,-76.96666700000000,18
Pastaza,114202,42,368,-1.066667000000000,-78.00111099999999,18
Pichincha,3228233,1130,16888,-0.2186110000000000,-78.50972200000000,18
Santa Elena,401178,84,1660,-2.226700000000000,-80.85830000000000,18
Sto. Domingo Tsáchilas,511151,154,2840,-0.2541670000000000,-79.17194400000000,18
Sucumbíos,230503,60,820,0.08472200000000002,-76.88277800000000,18
Tungurahua,590600,294,3700,-1.241667000000000,-78.61972200000000,18
Zamora Chinchipe,120416,28,426,-4.120000000000000,-78.80000000000000,18
Azuay,881394,298,4814,-2.897414000000000,-79.00448100000000,19
Bolívar,209933,36,1094,-1.605556000000000,-79.00305600000000,19
Carchi,186869,38,942,0.8121800000000000,-77.71633000000000,19
Cañar,281396,74,1324,-2.733333000000000,-78.83333300000000,19
Chimborazo,524004,178,2980,-1.674347000000000,-78.64829400000001,19
Cotopaxi,488716,158,2552,-0.9333330000000000,-78.61666700000001,19
El Oro,715751,252,4786,-3.266667000000000,-79.96666700000000,19
Esmeraldas,591083,124,2150,1.050000000000000,-79.20000000000000,19
Galápagos,33042,2,84,-0.7999999999999999,-89.40000000000001,19
Guayas,4387434,1300,26962,-2.183333000000000,-79.88333299999999,19
Imbabura,476257,208,2566,0.3626780000000000,-78.13066700000000,19
Loja,521154,168,3406,-3.983333000000000,-79.20000000000000,19
Los Ríos,921763,254,4862,-1.800000000000000,-79.53333300000000,19
Manabí,1562079,382,8750,-1.056181000000000,-80.45521700000000,19
Morona Santiago,196535,24,485,-2.300000000000000,-78.11666700000001,19
Napo,133705,22,438,-0.9890000000000000,-77.81590000000000,19
Orellana,161338,34,480,-0.4666670000000000,-76.96666700000000,19
Pastaza,114202,22,390,-1.066667000000000,-78.00111099999999,19
Pichincha,3228233,1032,17920,-0.2186110000000000,-78.50972200000000,19
Santa Elena,401178,74,1734,-2.226700000000000,-80.85830000000000,19
Sto. Domingo Tsáchilas,511151,158,2998,-0.2541670000000000,-79.17194400000000,19
Sucumbíos,230503,46,866,0.08472200000000002,-76.88277800000000,19
Tungurahua,590600,238,3938,-1.241667000000000,-78.61972200000000,19
Zamora Chinchipe,120416,22,448,-4.120000000000000,-78.80000000000000,19
Azuay,881394,254,5068,-2.897414000000000,-79.00448100000000,20
Bolívar,209933,48,1142,-1.605556000000000,-79.00305600000000,20
Carchi,186869,40,982,0.8121800000000000,-77.71633000000000,20
Cañar,281396,88,1412,-2.733333000000000,-78.83333300000000,20
Chimborazo,524004,136,3116,-1.674347000000000,-78.64829400000001,20
Cotopaxi,488716,138,2690,-0.9333330000000000,-78.61666700000001,20
El Oro,715751,208,4994,-3.266667000000000,-79.96666700000000,20
Esmeraldas,591083,96,2246,1.050000000000000,-79.20000000000000,20
Galápagos,33042,4,88,-0.7999999999999999,-89.40000000000001,20
Guayas,4387434,1260,28222,-2.183333000000000,-79.88333299999999,20
Imbabura,476257,130,2696,0.3626780000000000,-78.13066700000000,20
Loja,521154,122,3528,-3.983333000000000,-79.20000000000000,20
Los Ríos,921763,236,5098,-1.800000000000000,-79.53333300000000,20
Manabí,1562079,390,9140,-1.056181000000000,-80.45521700000000,20
Morona Santiago,196535,28,513,-2.300000000000000,-78.11666700000001,20
Napo,133705,32,470,-0.9890000000000000,-77.81590000000000,20
Orellana,161338,14,494,-0.4666670000000000,-76.96666700000000,20
Pastaza,114202,24,414,-1.066667000000000,-78.00111099999999,20
Pichincha,3228233,1030,18950,-0.2186110000000000,-78.50972200000000,20
Santa Elena,401178,58,1792,-2.226700000000000,-80.85830000000000,20
Sto. Domingo Tsáchilas,511151,160,3158,-0.2541670000000000,-79.17194400000000,20
Sucumbíos,230503,56,922,0.08472200000000002,-76.88277800000000,20
Tungurahua,590600,186,4124,-1.241667000000000,-78.61972200000000,20
Zamora Chinchipe,120416,16,464,-4.120000000000000,-78.80000000000000,20
Azuay,881394,206,5274,-2.897414000000000,-79.00448100000000,21
Bolívar,209933,58,1200,-1.605556000000000,-79.00305600000000,21
Carchi,186869,52,1034,0.8121800000000000,-77.71633000000000,21
Cañar,281396,60,1472,-2.733333000000000,-78.83333300000000,21
Chimborazo,524004,152,3268,-1.674347000000000,-78.64829400000001,21
Cotopaxi,488716,132,2822,-0.9333330000000000,-78.61666700000001,21
El Oro,715751,192,5186,-3.266667000000000,-79.96666700000000,21
Esmeraldas,591083,90,2336,1.050000000000000,-79.20000000000000,21
Galápagos,33042,0,88,-0.7999999999999999,-89.40000000000001,21
Guayas,4387434,1116,29338,-2.183333000000000,-79.88333299999999,21
Imbabura,476257,140,2836,0.3626780000000000,-78.13066700000000,21
Loja,521154,136,3664,-3.983333000000000,-79.20000000000000,21
Los Ríos,921763,218,5316,-1.800000000000000,-79.53333300000000,21
Manabí,1562079,328,9468,-1.056181000000000,-80.45521700000000,21
Morona Santiago,196535,25,538,-2.300000000000000,-78.11666700000001,21
Napo,133705,26,496,-0.9890000000000000,-77.81590000000000,21
Orellana,161338,16,510,-0.4666670000000000,-76.96666700000000,21
Pastaza,114202,22,436,-1.066667000000000,-78.00111099999999,21
Pichincha,3228233,928,19878,-0.2186110000000000,-78.50972200000000,21
Santa Elena,401178,84,1876,-2.226700000000000,-80.85830000000000,21
Sto. Domingo Tsáchilas,511151,118,3276,-0.2541670000000000,-79.17194400000000,21
Sucumbíos,230503,30,952,0.08472200000000002,-76.88277800000000,21
Tungurahua,590600,206,4330,-1.241667000000000,-78.61972200000000,21
Zamora Chinchipe,120416,26,490,-4.120000000000000,-78.80000000000000,21
Azuay,881394,214,5488,-2.897414000000000,-79.00448100000000,22
Bolívar,209933,38,1238,-1.605556000000000,-79.00305600000000,22
Carchi,186869,46,1080,0.8121800000000000,-77.71633000000000,22
Cañar,281396,48,1520,-2.733333000000000,-78.83333300000000,22
Chimborazo,524004,152,3420,-1.674347000000000,-78.64829400000001,22
Cotopaxi,488716,118,2940,-0.9333330000000000,-78.61666700000001,22
El Oro,715751,224,5410,-3.266667000000000,-79.96666700000000,22
Esmeraldas,591083,92,2428,1.050000000000000,-79.20000000000000,22
Galápagos,33042,0,88,-0.7999999999999999,-89.40000000000001,22
Guayas,4387434,1002,30340,-2.183333000000000,-79.88333299999999,22
Imbabura,476257,116,2952,0.3626780000000000,-78.13066700000000,22
Loja,521154,122,3786,-3.983333000000000,-79.20000000000000,22
Los Ríos,921763,212,5528,-1.800000000000000,-79.53333300000000,22
Manabí,1562079,342,9810,-1.056181000000000,-80.45521700000000,22
Morona Santiago,196535,22,560,-2.300000000000000,-78.11666700000001,22
Napo,133705,32,528,-0.9890000000000000,-77.81590000000000,22
Orellana,161338,22,532,-0.4666670000000000,-76.96666700000000,22
Pastaza,114202,14,450,-1.066667000000000,-78.00111099999999,22
Pichincha,3228233,808,20686,-0.2186110000000000,-78.50972200000000,22
Santa Elena,401178,68,1944,-2.226700000000000,-80.85830000000000,22
Sto. Domingo Tsáchilas,511151,106,3382,-0.2541670000000000,-79.17194400000000,22
Sucumbíos,230503,10,962,0.08472200000000002,-76.88277800000000,22
Tungurahua,590600,156,4486,-1.241667000000000,-78.61972200000000,22
Zamora Chinchipe,120416,12,502,-4.120000000000000,-78.80000000000000,22
Azuay,881394,262,5750,-2.897414000000000,-79.00448100000000,23
Bolívar,209933,36,1274,-1.605556000000000,-79.00305600000000,23
Carchi,186869,44,1124,0.8121800000000000,-77.71633000000000,23
Cañar,281396,48,1568,-2.733333000000000,-78.83333300000000,23
Chimborazo,524004,108,3528,-1.674347000000000,-78.64829400000001,23
Cotopaxi,488716,116,3056,-0.9333330000000000,-78.61666700000001,23
El Oro,715751,180,5590,-3.266667000000000,-79.96666700000000,23
Esmeraldas,591083,92,2520,1.050000000000000,-79.20000000000000,23
Galápagos,33042,4,92,-0.7999999999999999,-89.40000000000001,23
Guayas,4387434,1014,31354,-2.183333000000000,-79.88333299999999,23
Imbabura,476257,140,3092,0.3626780000000000,-78.13066700000000,23
Loja,521154,140,3926,-3.983333000000000,-79.20000000000000,23
Los Ríos,921763,178,5706,-1.800000000000000,-79.53333300000000,23
Manabí,1562079,318,10128,-1.056181000000000,-80.45521700000000,23
Morona Santiago,196535,13,573,-2.300000000000000,-78.11666700000001,23
Napo,133705,28,556,-0.9890000000000000,-77.81590000000000,23
Orellana,161338,24,556,-0.4666670000000000,-76.96666700000000,23
Pastaza,114202,24,474,-1.066667000000000,-78.00111099999999,23
Pichincha,3228233,768,21454,-0.2186110000000000,-78.50972200000000,23
Santa Elena,401178,68,2012,-2.226700000000000,-80.85830000000000,23
Sto. Domingo Tsáchilas,511151,116,3498,-0.2541670000000000,-79.17194400000000,23
Sucumbíos,230503,32,994,0.08472200000000002,-76.88277800000000,23
Tungurahua,590600,182,4668,-1.241667000000000,-78.61972200000000,23
Zamora Chinchipe,120416,8,510,-4.120000000000000,-78.80000000000000,23
Azuay,881394,222,5972,-2.897414000000000,-79.00448100000000,24
Bolívar,209933,24,1298,-1.605556000000000,-79.00305600000000,24
Carchi,186869,62,1186,0.8121800000000000,-77.71633000000000,24
Cañar,281396,66,1634,-2.733333000000000,-78.83333300000000,24
Chimborazo,524004,144,3672,-1.674347000000000,-78.64829400000001,24
Cotopaxi,488716,102,3158,-0.9333330000000000,-78.61666700000001,24
El Oro,715751,160,5750,-3.266667000000000,-79.96666700000000,24
Esmeraldas,591083,94,2614,1.050000000000000,-79.20000000000000,24
Galápagos,33042,4,96,-0.7999999999999999,-89.40000000000001,24
Guayas,4387434,1056,32410,-2.183333000000000,-79.88333299999999,24
Imbabura,476257,108,3200,0.3626780000000000,-78.13066700000000,24
Loja,521154,100,4026,-3.983333000000000,-79.20000000000000,24
Los Ríos,921763,182,5888,-1.800000000000000,-79.53333300000000,24
Manabí,1562079,290,10418,-1.056181000000000,-80.45521700000000,24
Morona Santiago,196535,38,611,-2.300000000000000,-78.11666700000001,24
Napo,133705,22,578,-0.9890000000000000,-77.81590000000000,24
Orellana,161338,24,580,-0.4666670000000000,-76.96666700000000,24
Pastaza,114202,14,488,-1.066667000000000,-78.00111099999999,24
Pichincha,3228233,758,22212,-0.2186110000000000,-78.50972200000000,24
Santa Elena,401178,64,2076,-2.226700000000000,-80.85830000000000,24
Sto. Domingo Tsáchilas,511151,114,3612,-0.2541670000000000,-79.17194400000000,24
Sucumbíos,230503,36,1030,0.08472200000000002,-76.88277800000000,24
Tungurahua,590600,160,4828,-1.241667000000000,-78.61972200000000,24
Zamora Chinchipe,120416,18,528,-4.120000000000000,-78.80000000000000,24
Azuay,881394,210,6182,-2.897414000000000,-79.00448100000000,25
Bolívar,209933,42,1340,-1.605556000000000,-79.00305600000000,25
Carchi,186869,46,1232,0.8121800000000000,-77.71633000000000,25
Cañar,281396,54,1688,-2.733333000000000,-78.83333300000000,25
Chimborazo,524004,120,3792,-1.674347000000000,-78.64829400000001,25
Cotopaxi,488716,114,3272,-0.9333330000000000,-78.61666700000001,25
El Oro,715751,156,5906,-3.266667000000000,-79.96666700000000,25
Esmeraldas,591083,102,2716,1.050000000000000,-79.20000000000000,25
Galápagos,33042,0,96,-0.7999999999999999,-89.40000000000001,25
Guayas,4387434,1052,33462,-2.183333000000000,-79.88333299999999,25
Imbabura,476257,106,3306,0.3626780000000000,-78.13066700000000,25
Loja,521154,144,4170,-3.983333000000000,-79.20000000000000,25
Los Ríos,921763,166,6054,-1.800000000000000,-79.53333300000000,25
Manabí,1562079,322,10740,-1.056181000000000,-80.45521700000000,25
Morona Santiago,196535,23,634,-2.300000000000000,-78.11666700000001,25
Napo,133705,16,594,-0.9890000000000000,-77.81590000000000,25
Orellana,161338,20,600,-0.4666670000000000,-76.96666700000000,25
Pastaza,114202,16,504,-1.066667000000000,-78.00111099999999,25
Pichincha,3228233,760,22972,-0.2186110000000000,-78.50972200000000,25
Santa Elena,401178,56,2132,-2.226700000000000,-80.85830000000000,25
Sto. Domingo Tsáchilas,511151,100,3712,-0.2541670000000000,-79.17194400000000,25
Sucumbíos,230503,32,1062,0.08472200000000002,-76.88277800000000,25
Tungurahua,590600,150,4978,-1.241667000000000,-78.61972200000000,25
Zamora Chinchipe,120416,4,532,-4.120000000000000,-78.80000000000000,25
Azuay,881394,228,6410,-2.897414000000000,-79.00448100000000,26
Bolívar,209933,40,1380,-1.605556000000000,-79.00305600000000,26
Carchi,186869,46,1278,0.8121800000000000,-77.71633000000000,26
Cañar,281396,44,1732,-2.733333000000000,-78.83333300000000,26
Chimborazo,524004,116,3908,-1.674347000000000,-78.64829400000001,26
Cotopaxi,488716,102,3374,-0.9333330000000000,-78.61666700000001,26
El Oro,715751,190,6096,-3.266667000000000,-79.96666700000000,26
Esmeraldas,591083,86,2802,1.050000000000000,-79.20000000000000,26
Galápagos,33042,0,96,-0.7999999999999999,-89.40000000000001,26
Guayas,4387434,1014,34476,-2.183333000000000,-79.88333299999999,26
Imbabura,476257,90,3396,0.3626780000000000,-78.13066700000000,26
Loja,521154,86,4256,-3.983333000000000,-79.20000000000000,26
Los Ríos,921763,138,6192,-1.800000000000000,-79.53333300000000,26
Manabí,1562079,274,11014,-1.056181000000000,-80.45521700000000,26
Morona Santiago,196535,27,661,-2.300000000000000,-78.11666700000001,26
Napo,133705,24,618,-0.9890000000000000,-77.81590000000000,26
Orellana,161338,24,624,-0.4666670000000000,-76.96666700000000,26
Pastaza,114202,16,520,-1.066667000000000,-78.00111099999999,26
Pichincha,3228233,768,23740,-0.2186110000000000,-78.50972200000000,26
Santa Elena,401178,66,2198,-2.226700000000000,-80.85830000000000,26
Sto. Domingo Tsáchilas,511151,94,3806,-0.2541670000000000,-79.17194400000000,26
Sucumbíos,230503,14,1076,0.08472200000000002,-76.88277800000000,26
Tungurahua,590600,156,5134,-1.241667000000000,-78.61972200000000,26
Zamora Chinchipe,120416,8,540,-4.120000000000000,-78.80000000000000,26
Azuay,881394,228,6638,-2.897414000000000,-79.00448100000000,27
Bolívar,209933,46,1426,-1.605556000000000,-79.00305600000000,27
Carchi,186869,54,1332,0.8121800000000000,-77.71633000000000,27
Cañar,281396,62,1794,-2.733333000000000,-78.83333300000000,27
Chimborazo,524004,118,4026,-1.674347000000000,-78.64829400000001,27
Cotopaxi,488716,94,3468,-0.9333330000000000,-78.61666700000001,27
El Oro,715751,130,6226,-3.266667000000000,-79.96666700000000,27
Esmeraldas,591083,80,2882,1.050000000000000,-79.20000000000000,27
Galápagos,33042,2,98,-0.7999999999999999,-89.40000000000001,27
Guayas,4387434,1012,35488,-2.183333000000000,-79.88333299999999,27
Imbabura,476257,126,3522,0.3626780000000000,-78.13066700000000,27
Loja,521154,102,4358,-3.983333000000000,-79.20000000000000,27
Los Ríos,921763,242,6434,-1.800000000000000,-79.53333300000000,27
Manabí,1562079,310,11324,-1.056181000000000,-80.45521700000000,27
Morona Santiago,196535,17,678,-2.300000000000000,-78.11666700000001,27
Napo,133705,30,648,-0.9890000000000000,-77.81590000000000,27
Orellana,161338,10,634,-0.4666670000000000,-76.96666700000000,27
Pastaza,114202,12,532,-1.066667000000000,-78.00111099999999,27
Pichincha,3228233,754,24494,-0.2186110000000000,-78.50972200000000,27
Santa Elena,401178,56,2254,-2.226700000000000,-80.85830000000000,27
Sto. Domingo Tsáchilas,511151,90,3896,-0.2541670000000000,-79.17194400000000,27
Sucumbíos,230503,26,1102,0.08472200000000002,-76.88277800000000,27
Tungurahua,590600,140,5274,-1.241667000000000,-78.61972200000000,27
Zamora Chinchipe,120416,14,554,-4.120000000000000,-78.80000000000000,27
Azuay,881394,210,6848,-2.897414000000000,-79.00448100000000,28
Bolívar,209933,28,1454,-1.605556000000000,-79.00305600000000,28
Carchi,186869,46,1378,0.8121800000000000,-77.71633000000000,28
Cañar,281396,72,1866,-2.733333000000000,-78.83333300000000,28
Chimborazo,524004,160,4186,-1.674347000000000,-78.64829400000001,28
Cotopaxi,488716,96,3564,-0.9333330000000000,-78.61666700000001,28
El Oro,715751,184,6410,-3.266667000000000,-79.96666700000000,28
Esmeraldas,591083,78,2960,1.050000000000000,-79.20000000000000,28
Galápagos,33042,2,100,-0.7999999999999999,-89.40000000000001,28
Guayas,4387434,950,36438,-2.183333000000000,-79.88333299999999,28
Imbabura,476257,96,3618,0.3626780000000000,-78.13066700000000,28
Loja,521154,98,4456,-3.983333000000000,-79.20000000000000,28
Los Ríos,921763,150,6584,-1.800000000000000,-79.53333300000000,28
Manabí,1562079,268,11592,-1.056181000000000,-80.45521700000000,28
Morona Santiago,196535,21,699,-2.300000000000000,-78.11666700000001,28
Napo,133705,22,670,-0.9890000000000000,-77.81590000000000,28
Orellana,161338,28,662,-0.4666670000000000,-76.96666700000000,28
Pastaza,114202,18,550,-1.066667000000000,-78.00111099999999,28
Pichincha,3228233,798,25292,-0.2186110000000000,-78.50972200000000,28
Santa Elena,401178,84,2338,-2.226700000000000,-80.85830000000000,28
Sto. Domingo Tsáchilas,511151,74,3970,-0.2541670000000000,-79.17194400000000,28
Sucumbíos,230503,36,1138,0.08472200000000002,-76.88277800000000,28
Tungurahua,590600,96,5370,-1.241667000000000,-78.61972200000000,28
Zamora Chinchipe,120416,0,554,-4.120000000000000,-78.80000000000000,28
Azuay,881394,214,7062,-2.897414000000000,-79.00448100000000,29
Bolívar,209933,30,1484,-1.605556000000000,-79.00305600000000,29
Carchi,186869,42,1420,0.8121800000000000,-77.71633000000000,29
Cañar,281396,54,1920,-2.733333000000000,-78.83333300000000,29
Chimborazo,524004,128,4314,-1.674347000000000,-78.64829400000001,29
Cotopaxi,488716,110,3674,-0.9333330000000000,-78.61666700000001,29
El Oro,715751,96,6506,-3.266667000000000,-79.96666700000000,29
Esmeraldas,591083,60,3020,1.050000000000000,-79.20000000000000,29
Galápagos,33042,4,104,-0.7999999999999999,-89.40000000000001,29
Guayas,4387434,968,37406,-2.183333000000000,-79.88333299999999,29
Imbabura,476257,92,3710,0.3626780000000000,-78.13066700000000,29
Loja,521154,92,4548,-3.983333000000000,-79.20000000000000,29
Los Ríos,921763,180,6764,-1.800000000000000,-79.53333300000000,29
Manabí,1562079,276,11868,-1.056181000000000,-80.45521700000000,29
Morona Santiago,196535,18,717,-2.300000000000000,-78.11666700000001,29
Napo,133705,14,684,-0.9890000000000000,-77.81590000000000,29
Orellana,161338,18,680,-0.4666670000000000,-76.96666700000000,29
Pastaza,114202,16,566,-1.066667000000000,-78.00111099999999,29
Pichincha,3228233,720,26012,-0.2186110000000000,-78.50972200000000,29
Santa Elena,401178,58,2396,-2.226700000000000,-80.85830000000000,29
Sto. Domingo Tsáchilas,511151,96,4066,-0.2541670000000000,-79.17194400000000,29
Sucumbíos,230503,36,1174,0.08472200000000002,-76.88277800000000,29
Tungurahua,590600,138,5508,-1.241667000000000,-78.61972200000000,29
Zamora Chinchipe,120416,14,568,-4.120000000000000,-78.80000000000000,29
Azuay,881394,212,7274,-2.897414000000000,-79.00448100000000,30
Bolívar,209933,46,1530,-1.605556000000000,-79.00305600000000,30
Carchi,186869,34,1454,0.8121800000000000,-77.71633000000000,30
Cañar,281396,68,1988,-2.733333000000000,-78.83333300000000,30
Chimborazo,524004,102,4416,-1.674347000000000,-78.64829400000001,30
Cotopaxi,488716,82,3756,-0.9333330000000000,-78.61666700000001,30
El Oro,715751,164,6670,-3.266667000000000,-79.96666700000000,30
Esmeraldas,591083,106,3126,1.050000000000000,-79.20000000000000,30
Galápagos,33042,0,104,-0.7999999999999999,-89.40000000000001,30
Guayas,4387434,902,38308,-2.183333000000000,-79.88333299999999,30
Imbabura,476257,104,3814,0.3626780000000000,-78.13066700000000,30
Loja,521154,128,4676,-3.983333000000000,-79.20000000000000,30
Los Ríos,921763,144,6908,-1.800000000000000,-79.53333300000000,30
Manabí,1562079,240,12108,-1.056181000000000,-80.45521700000000,30
Morona Santiago,196535,18,735,-2.300000000000000,-78.11666700000001,30
Napo,133705,18,702,-0.9890000000000000,-77.81590000000000,30
Orellana,161338,42,722,-0.4666670000000000,-76.96666700000000,30
Pastaza,114202,14,580,-1.066667000000000,-78.00111099999999,30
Pichincha,3228233,746,26758,-0.2186110000000000,-78.50972200000000,30
Santa Elena,401178,62,2458,-2.226700000000000,-80.85830000000000,30
Sto. Domingo Tsáchilas,511151,110,4176,-0.2541670000000000,-79.17194400000000,30
Sucumbíos,230503,56,1230,0.08472200000000002,-76.88277800000000,30
Tungurahua,590600,114,5622,-1.241667000000000,-78.61972200000000,30
Zamora Chinchipe,120416,14,582,-4.120000000000000,-78.80000000000000,30
Azuay,881394,198,7472,-2.897414000000000,-79.00448100000000,31
Bolívar,209933,26,1556,-1.605556000000000,-79.00305600000000,31
Carchi,186869,28,1482,0.8121800000000000,-77.71633000000000,31
Cañar,281396,58,2046,-2.733333000000000,-78.83333300000000,31
Chimborazo,524004,112,4528,-1.674347000000000,-78.64829400000001,31
Cotopaxi,488716,82,3838,-0.9333330000000000,-78.61666700000001,31
El Oro,715751,162,6832,-3.266667000000000,-79.96666700000000,31
Esmeraldas,591083,74,3200,1.050000000000000,-79.20000000000000,31
Galápagos,33042,2,106,-0.7999999999999999,-89.40000000000001,31
Guayas,4387434,882,39190,-2.183333000000000,-79.88333299999999,31
Imbabura,476257,92,3906,0.3626780000000000,-78.13066700000000,31
Loja,521154,92,4768,-3.983333000000000,-79.20000000000000,31
Los Ríos,921763,160,7068,-1.800000000000000,-79.53333300000000,31
Manabí,1562079,246,12354,-1.056181000000000,-80.45521700000000,31
Morona Santiago,196535,36,771,-2.300000000000000,-78.11666700000001,31
Napo,133705,12,714,-0.9890000000000000,-77.81590000000000,31
Orellana,161338,20,742,-0.4666670000000000,-76.96666700000000,31
Pastaza,114202,14,594,-1.066667000000000,-78.00111099999999,31
Pichincha,3228233,606,27364,-0.2186110000000000,-78.50972200000000,31
Santa Elena,401178,48,2506,-2.226700000000000,-80.85830000000000,31
Sto. Domingo Tsáchilas,511151,98,4274,-0.2541670000000000,-79.17194400000000,31
Sucumbíos,230503,42,1272,0.08472200000000002,-76.88277800000000,31
Tungurahua,590600,122,5744,-1.241667000000000,-78.61972200000000,31
Zamora Chinchipe,120416,12,594,-4.120000000000000,-78.80000000000000,31
Azuay,881394,200,7672,-2.897414000000000,-79.00448100000000,32
Bolívar,209933,36,1592,-1.605556000000000,-79.00305600000000,32
Carchi,186869,28,1510,0.8121800000000000,-77.71633000000000,32
Cañar,281396,56,2102,-2.733333000000000,-78.83333300000000,32
Chimborazo,524004,92,4620,-1.674347000000000,-78.64829400000001,32
Cotopaxi,488716,86,3924,-0.9333330000000000,-78.61666700000001,32
El Oro,715751,128,6960,-3.266667000000000,-79.96666700000000,32
Esmeraldas,591083,84,3284,1.050000000000000,-79.20000000000000,32
Galápagos,33042,4,110,-0.7999999999999999,-89.40000000000001,32
Guayas,4387434,830,40020,-2.183333000000000,-79.88333299999999,32
Imbabura,476257,72,3978,0.3626780000000000,-78.13066700000000,32
Loja,521154,86,4854,-3.983333000000000,-79.20000000000000,32
Los Ríos,921763,162,7230,-1.800000000000000,-79.53333300000000,32
Manabí,1562079,292,12646,-1.056181000000000,-80.45521700000000,32
Morona Santiago,196535,31,802,-2.300000000000000,-78.11666700000001,32
Napo,133705,22,736,-0.9890000000000000,-77.81590000000000,32
Orellana,161338,8,750,-0.4666670000000000,-76.96666700000000,32
Pastaza,114202,16,610,-1.066667000000000,-78.00111099999999,32
Pichincha,3228233,636,28000,-0.2186110000000000,-78.50972200000000,32
Santa Elena,401178,48,2554,-2.226700000000000,-80.85830000000000,32
Sto. Domingo Tsáchilas,511151,96,4370,-0.2541670000000000,-79.17194400000000,32
Sucumbíos,230503,34,1306,0.08472200000000002,-76.88277800000000,32
Tungurahua,590600,92,5836,-1.241667000000000,-78.61972200000000,32
Zamora Chinchipe,120416,16,610,-4.120000000000000,-78.80000000000000,32
Azuay,881394,164,7836,-2.897414000000000,-79.00448100000000,33
Bolívar,209933,22,1614,-1.605556000000000,-79.00305600000000,33
Carchi,186869,50,1560,0.8121800000000000,-77.71633000000000,33
Cañar,281396,36,2138,-2.733333000000000,-78.83333300000000,33
Chimborazo,524004,96,4716,-1.674347000000000,-78.64829400000001,33
Cotopaxi,488716,84,4008,-0.9333330000000000,-78.61666700000001,33
El Oro,715751,150,7110,-3.266667000000000,-79.96666700000000,33
Esmeraldas,591083,76,3360,1.050000000000000,-79.20000000000000,33
Galápagos,33042,6,116,-0.7999999999999999,-89.40000000000001,33
Guayas,4387434,828,40848,-2.183333000000000,-79.88333299999999,33
Imbabura,476257,76,4054,0.3626780000000000,-78.13066700000000,33
Loja,521154,110,4964,-3.983333000000000,-79.20000000000000,33
Los Ríos,921763,156,7386,-1.800000000000000,-79.53333300000000,33
Manabí,1562079,300,12946,-1.056181000000000,-80.45521700000000,33
Morona Santiago,196535,22,824,-2.300000000000000,-78.11666700000001,33
Napo,133705,12,748,-0.9890000000000000,-77.81590000000000,33
Orellana,161338,16,766,-0.4666670000000000,-76.96666700000000,33
Pastaza,114202,14,624,-1.066667000000000,-78.00111099999999,33
Pichincha,3228233,574,28574,-0.2186110000000000,-78.50972200000000,33
Santa Elena,401178,50,2604,-2.226700000000000,-80.85830000000000,33
Sto. Domingo Tsáchilas,511151,78,4448,-0.2541670000000000,-79.17194400000000,33
Sucumbíos,230503,38,1344,0.08472200000000002,-76.88277800000000,33
Tungurahua,590600,112,5948,-1.241667000000000,-78.61972200000000,33
Zamora Chinchipe,120416,16,626,-4.120000000000000,-78.80000000000000,33
Azuay,881394,170,8006,-2.897414000000000,-79.00448100000000,34
Bolívar,209933,60,1674,-1.605556000000000,-79.00305600000000,34
Carchi,186869,34,1594,0.8121800000000000,-77.71633000000000,34
Cañar,281396,56,2194,-2.733333000000000,-78.83333300000000,34
Chimborazo,524004,112,4828,-1.674347000000000,-78.64829400000001,34
Cotopaxi,488716,70,4078,-0.9333330000000000,-78.61666700000001,34
El Oro,715751,172,7282,-3.266667000000000,-79.96666700000000,34
Esmeraldas,591083,50,3410,1.050000000000000,-79.20000000000000,34
Galápagos,33042,0,116,-0.7999999999999999,-89.40000000000001,34
Guayas,4387434,922,41770,-2.183333000000000,-79.88333299999999,34
Imbabura,476257,88,4142,0.3626780000000000,-78.13066700000000,34
Loja,521154,116,5080,-3.983333000000000,-79.20000000000000,34
Los Ríos,921763,186,7572,-1.800000000000000,-79.53333300000000,34
