provincia,canton,lat,lng,Semana 1,Semana 2,Semana 3,Semana 4,Semana 5,Semana 6,Semana 7,Semana 8,Semana 9,Semana 10,Semana 11,Semana 12,Semana 13,Semana 14,Semana 15,Semana 16,Semana 17,Semana 18,Semana 19,Semana 20,Semana 21,Semana 22,Semana 23,Semana 24,Semana 25,Semana 26,Semana 27,Semana 28,Semana 29,Semana 30,Semana 31,Semana 32,Semana 33,Semana 34,Semana 35,Semana 36,Semana 37,Semana 38,Semana 39,Semana 40,Semana 41,Semana 42,Semana 43,Semana 44,Semana 45,Semana 46,Semana 47,Semana 48,Semana 49,Semana 50,Semana 51,Semana 52
Guayas,Santa Lucía,-1.713889000000000,-79.98500000000000,1,3,3,2,2,4,2,4,3,3,4,2,5,5,5,3,5,1,3,5,4,3,7,2,3,2,2,7,4,2,10,4,6,1,2,4,3,1,3,0,4,4,8,8,3,1,2,6,1,1,3,5
Guayas,Simón Bolivar,-2.156667000000000,-79.88750000000000,3,1,1,0,0,2,0,3,1,3,2,1,1,1,2,1,2,0,0,1,0,0,1,0,0,2,0,0,2,1,1,1,1,1,0,3,0,0,0,1,2,2,1,1,2,1,1,1,0,0,1,1
Imbabura,Antonio Ante,0.3200000000000000,-78.20999999999999,5,6,3,4,2,5,4,2,2,1,4,1,2,3,6,2,7,2,1,2,5,3,2,2,2,3,5,3,4,0,3,3,2,0,5,5,2,2,5,2,2,3,6,1,4,2,6,1,2,2,4,4
Imbabura,Cotacachi,0.3000000000000000,-78.26666700000000,3,4,3,4,6,0,1,5,1,5,1,5,1,2,3,2,0,4,7,4,1,5,4,7,4,4,3,2,4,3,2,6,5,2,0,1,3,3,3,2,0,1,4,3,1,1,4,1,3,2,4,1
Imbabura,Ibarra,0.3626780000000000,-78.13066700000000,10,28,19,22,20,31,17,21,11,12,16,16,14,19,23,23,23,16,18,19,22,20,10,19,22,19,21,13,24,8,18,24,25,20,17,14,7,16,22,19,12,13,18,17,26,16,17,18,18,18,21,20
Imbabura,Otavalo,0.2333330000000000,-78.26666700000000,6,9,8,6,7,11,10,7,9,15,8,14,6,6,8,5,15,6,7,4,9,9,9,5,10,15,4,12,7,10,9,6,8,10,9,7,5,6,10,4,3,5,8,10,7,14,10,18,12,11,3,9
Imbabura,Pimampiro,0.4000000000000000,-77.97000000000000,0,0,1,1,1,1,1,0,1,1,2,0,0,0,4,2,1,1,1,3,2,1,1,0,2,1,1,1,0,0,1,1,1,3,4,2,0,3,0,1,2,0,0,0,1,0,1,1,2,1,0,1
Imbabura,San Miguel de Urcuquí,0.5200000000000000,-78.20000000000000,1,0,0,0,0,0,2,1,1,2,0,1,1,1,2,0,2,1,0,2,0,2,2,1,2,0,0,0,0,0,1,1,0,1,1,1,4,2,0,2,3,4,3,1,1,0,0,0,0,2,0,0
Loja,Calvas,-4.320000000000000,-79.56000000000000,1,4,5,2,4,1,2,3,1,2,1,4,2,2,3,0,2,1,1,2,0,2,4,1,1,0,1,1,0,1,1,5,3,4,3,5,5,2,3,0,0,1,1,1,2,0,3,4,1,2,1,2
Loja,Catamayo,-3.980000000000000,-79.34999999999999,2,2,2,0,4,2,1,4,2,4,0,4,4,0,4,1,5,2,3,2,2,2,2,1,3,0,3,0,2,3,4,4,2,2,2,3,1,2,1,6,1,1,2,4,1,2,2,1,3,2,0,5
Loja,Celica,-4.102500000000000,-79.95444400000000,1,3,1,0,2,2,0,2,4,2,1,0,0,0,1,1,0,0,2,0,2,1,1,1,0,1,0,1,2,2,1,1,2,0,1,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Loja,Chaguarpamba,-3.850000000000000,-79.65000000000001,0,0,1,0,0,0,1,0,1,3,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1
Loja,Espíndola,-4.583056000000000,-79.42694400000001,4,0,1,1,0,0,0,2,1,1,1,0,1,4,1,1,0,0,1,1,3,2,0,0,0,0,1,1,0,1,3,0,1,1,2,2,1,1,0,3,2,1,2,0,1,0,3,3,1,0,1,0
Loja,Gonzanamá,-4.231389000000000,-79.43527800000000,3,0,2,1,1,0,1,0,1,0,1,0,0,2,1,1,0,1,0,3,1,1,2,0,3,4,2,0,0,2,1,2,3,1,1,0,1,0,1,0,3,2,1,1,1,1,3,0,0,2,1,1
Loja,Loja,-3.983333000000000,-79.20000000000000,25,20,25,24,30,26,22,28,22,29,28,24,22,33,23,28,21,28,20,18,29,17,21,19,30,32,33,17,30,33,20,21,21,21,25,20,25,23,30,36,20,19,28,23,27,20,24,24,23,20,14,12
Loja,Macará,-4.383333000000000,-79.95000000000000,3,0,2,0,3,1,2,4,0,2,3,1,2,2,3,3,3,0,1,1,1,3,1,3,3,2,1,1,0,3,1,3,0,0,2,1,2,0,0,2,2,1,2,0,1,0,1,0,2,2,0,0
Loja,Olmedo,-3.934000000000000,-79.64800000000000,0,1,0,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
Loja,Paltas,-4.050000000000000,-79.65000000000001,2,1,2,1,4,5,5,2,4,5,1,3,1,1,1,1,2,2,2,1,3,5,3,5,6,3,2,1,5,2,3,1,2,4,3,1,0,1,0,2,1,2,2,2,1,1,2,0,2,2,1,1
Loja,Pindal,-4.116100000000000,-80.10760000000001,1,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Loja,Puyango,-3.870000000000000,-80.09000000000000,2,1,0,2,1,1,1,0,1,1,0,0,2,1,2,0,1,0,2,2,2,3,2,0,1,1,1,0,1,0,1,2,1,2,3,1,2,0,1,1,3,1,0,4,1,1,1,1,1,3,3,1
Loja,Quilanga,-4.298000000000000,-79.39860000000000,1,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,1,0,1,0,0,0,2,1,0,1,0,1,1,0,0,0,1,0,1,0
Loja,Saraguro,-3.625300000000000,-79.24110000000000,2,1,0,2,0,6,0,3,0,1,0,2,2,4,4,1,2,1,1,1,4,2,3,3,3,3,3,0,3,4,2,0,2,2,3,2,6,2,4,3,4,3,1,1,2,1,0,5,0,2,3,0
Loja,Sozoranga,-4.327778000000000,-79.78972200000000,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,2,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,0,1,0,1,1,1,0,0,0
Loja,Zapotillo,-4.386360000000000,-80.24360000000000,0,0,0,2,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,2,2,0,3,2,0,0,1,1,2,1,1,0,1,1,1,0,1,1,0
Los Ríos,Baba,-1.784167000000000,-79.67666699999999,2,0,2,1,5,6,3,3,4,1,5,0,5,1,4,1,3,1,4,5,0,2,1,4,2,2,1,4,3,5,2,6,1,4,3,4,1,3,2,2,1,2,4,5,2,1,5,2,1,3,4,3
Los Ríos,Babahoyo,-1.800000000000000,-79.53333300000000,18,22,14,16,19,18,13,20,12,21,22,14,21,19,17,16,18,13,11,18,24,20,12,16,27,23,13,11,26,20,23,27,19,25,13,16,13,23,14,21,15,16,17,13,20,22,19,18,17,22,25,13
Los Ríos,Buena Fe,-0.8985720000000000,-79.48891600000000,0,4,4,5,8,5,3,6,2,5,6,3,2,3,2,6,3,4,8,4,8,5,5,4,2,3,3,0,4,6,5,8,3,5,1,3,4,5,4,7,1,4,3,4,6,2,2,4,7,2,5,1
Los Ríos,Mocache,-1.183850000000000,-79.50552999999999,2,5,2,0,3,3,1,2,5,0,3,3,5,1,1,1,0,5,0,4,2,2,2,2,1,2,3,1,2,1,1,3,2,3,2,0,1,2,5,1,3,0,0,2,2,2,4,2,2,1,1,0
Los Ríos,Montalvo,-1.793800000000000,-79.28570000000001,1,1,0,1,1,0,2,3,3,3,1,3,1,1,0,1,0,2,2,3,5,0,1,0,2,2,1,0,2,2,0,0,2,0,3,3,2,2,0,0,1,1,1,3,0,4,2,2,0,0,0,1
Los Ríos,Palenque,-1.432800000000000,-79.74950000000000,1,0,0,1,2,2,2,1,1,1,2,1,1,2,3,1,1,1,1,1,1,2,1,1,1,0,5,0,0,1,0,3,0,0,4,0,1,1,1,1,2,1,2,1,1,2,0,0,1,0,1,0
Los Ríos,Puebloviejo,-1.550000000000000,-79.53388900000000,5,3,1,2,1,0,3,1,3,1,6,1,3,1,0,2,2,6,0,2,2,1,3,1,1,3,3,1,2,2,1,2,2,2,2,1,0,0,5,1,6,3,1,2,0,3,1,5,4,1,3,2
Los Ríos,Quevedo,-1.033333000000000,-79.45000000000000,9,15,22,19,21,17,18,13,19,23,26,16,22,22,14,15,16,17,11,12,16,13,20,20,9,16,7,16,12,15,14,19,16,12,8,17,7,15,25,18,15,18,16,14,15,15,12,16,12,8,21,14
Los Ríos,Quinsaloma,-1.206200000000000,-79.31450000000000,2,1,0,0,0,2,0,1,1,2,3,0,1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,2,1,0,1,0,1,2,3,0,1,0,0,2,1,2,2,2,2,1,1,1,1,1,0
Los Ríos,Urdaneta,-1.570556000000000,-79.47111099999999,2,4,6,3,5,2,0,3,3,3,3,1,3,4,0,1,3,5,1,2,0,2,3,1,1,2,2,2,4,5,3,2,3,2,1,2,1,7,3,2,5,0,2,1,2,2,4,1,3,5,3,3
Los Ríos,Valencia,-0.9525000000000000,-79.35310000000000,3,1,0,7,3,4,3,2,4,1,3,2,0,0,1,2,2,1,3,0,0,2,2,3,2,3,1,1,2,1,7,3,1,0,1,3,1,2,0,3,0,0,1,2,1,3,2,3,0,3,2,0
Los Ríos,Ventanas,-1.450000000000000,-79.47000000000000,6,8,5,5,6,7,5,4,5,5,3,6,7,5,1,4,3,6,8,7,6,7,8,5,7,7,8,3,4,8,4,3,2,8,2,4,2,6,4,3,4,4,4,4,8,5,7,2,4,6,7,3
Los Ríos,Vinces,-1.558333000000000,-79.75000000000000,9,5,4,7,9,6,6,2,9,12,4,3,4,6,5,7,5,12,9,8,7,4,5,7,2,2,9,5,7,6,8,6,7,9,7,8,5,5,5,8,11,8,9,6,8,5,12,9,5,5,7,6
Manabí,Bolívar,-0.8419440000000000,-80.16194400000001,3,2,2,1,0,8,1,3,4,3,5,3,4,2,13,1,0,3,0,3,1,2,0,2,1,0,3,4,4,1,4,3,2,4,2,4,2,3,2,2,4,1,4,5,1,5,3,2,1,6,2,5
Manabí,Chone,-0.6833330000000000,-80.09999999999999,10,12,14,7,14,8,11,15,7,8,25,18,7,10,18,11,10,9,11,6,6,7,9,8,9,13,15,10,4,9,7,14,7,14,13,9,10,13,14,17,6,9,8,17,14,11,10,11,14,11,10,10
Manabí,El Carmen,-1.314700000000000,-80.01690000000001,3,7,6,3,5,6,5,5,7,8,4,11,5,5,16,7,7,6,5,8,4,10,9,1,8,2,5,8,7,3,3,13,3,4,10,4,4,11,8,0,7,3,5,7,6,4,5,5,6,8,4,4
Manabí,Flavio Alfaro,-0.4054000000000000,-79.90580000000000,1,0,1,3,0,3,0,0,1,0,3,1,3,0,3,0,1,1,1,3,2,0,2,0,2,1,1,2,5,1,1,0,1,6,3,1,3,1,0,3,4,3,1,2,2,1,2,3,1,2,2,3
Manabí,Jama,-0.2014000000000000,-80.26590000000000,0,0,1,1,1,0,0,0,0,0,2,1,2,1,25,0,0,0,1,0,2,0,0,0,0,0,0,1,1,2,0,2,0,1,0,1,1,0,2,2,0,2,0,1,0,0,0,1,2,1,0,0
Manabí,Jaramijó,-0.9487300000000000,-80.63630000000001,0,1,1,3,1,0,1,0,1,1,0,3,3,0,3,1,1,2,0,0,0,1,0,0,2,1,0,1,1,1,0,1,0,1,0,0,0,0,2,1,1,1,0,1,1,0,0,2,2,1,1,0
Manabí,Jipijapa,-1.333330000000000,-80.58329999999999,6,8,9,4,3,4,5,6,8,10,7,11,8,6,9,5,7,12,5,9,9,12,5,8,12,6,9,8,12,9,6,9,3,10,4,8,3,10,5,9,9,8,8,11,8,5,3,7,5,6,4,6
Manabí,Junín,-0.9291600000000000,-80.20569000000000,3,3,0,0,3,2,1,1,2,0,0,1,2,3,2,1,0,0,0,2,2,1,0,3,0,2,2,1,2,2,1,3,0,2,0,1,0,1,0,3,1,1,1,2,2,2,2,0,0,1,1,1
Manabí,Manta,-0.9500220000000000,-80.71620000000000,32,16,24,21,24,23,22,31,24,25,31,38,33,22,224,15,16,21,10,12,17,22,16,16,23,17,24,19,23,13,21,22,27,18,19,23,23,22,18,21,36,29,20,17,26,29,30,22,26,28,19,22
Manabí,Montecristi,-1.033330000000000,-80.65000000000001,0,0,2,4,2,5,1,4,1,3,5,6,0,1,5,6,4,1,2,4,5,5,2,6,6,7,5,2,0,6,3,3,3,4,5,1,2,2,3,4,2,1,1,5,3,6,5,2,4,3,1,0
Manabí,Olmedo,-1.396111000000000,-80.20611100000001,2,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,2,1,0,1,0,0,0,0,0,1,2,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,2,0,0,0,0
Manabí,Paján,-1.570000000000000,-80.42000000000000,5,1,2,3,2,2,5,4,8,2,6,2,4,3,3,2,6,5,1,2,2,7,3,3,1,3,1,3,1,1,3,4,3,1,2,1,2,4,4,2,3,3,3,5,3,2,1,1,1,1,3,1
Manabí,Pedernales,0.07010000000000000,-80.05360000000000,1,3,2,3,1,3,3,4,5,2,5,1,3,2,185,3,0,2,3,0,2,2,1,2,2,3,1,2,1,1,2,1,3,1,2,3,3,3,2,1,2,2,2,2,3,1,2,2,4,1,4,2
Manabí,Pichincha,-1.047300000000000,-79.81860000000000,0,1,2,0,1,1,1,2,5,4,2,5,4,3,3,4,2,3,0,1,0,1,1,2,1,1,3,5,2,1,1,2,2,1,1,0,4,1,2,2,6,1,4,1,2,1,1,1,0,2,2,2
Manabí,Portoviejo,-1.056181000000000,-80.45521700000000,34,24,33,36,36,32,38,27,49,27,30,35,37,39,180,38,17,29,24,31,27,45,30,30,39,30,37,42,33,27,31,39,37,27,31,34,35,38,39,57,40,27,29,17,34,27,28,31,29,28,37,22
Manabí,Puerto López,-1.566667000000000,-80.81666700000000,1,0,1,0,0,7,1,1,3,5,0,2,2,1,0,2,1,1,0,2,0,1,1,0,1,0,2,0,1,0,1,0,3,4,0,4,0,0,1,2,2,0,3,3,0,1,2,1,2,1,1,0
Manabí,Rocafuerte,-0.9200000000000000,-80.45999999999999,1,2,4,5,0,1,2,3,2,1,3,3,2,3,4,1,1,1,2,2,3,1,0,3,0,2,3,3,3,2,3,2,2,4,3,3,2,3,5,3,2,1,1,3,2,5,4,3,4,0,2,0
Manabí,San Vicente,-0.5893000000000000,-80.40880000000000,2,2,3,1,4,1,0,0,2,0,0,0,1,1,29,1,1,1,1,0,0,2,2,2,2,0,2,1,2,1,1,1,1,3,0,2,1,1,1,1,1,2,2,4,0,1,4,1,1,1,1,1
Manabí,Santa Ana,-1.206900000000000,-80.37090000000001,2,4,4,2,2,2,3,5,1,2,1,3,3,3,2,2,4,1,2,1,1,2,3,1,2,2,5,3,3,2,2,6,3,3,3,2,2,5,1,5,2,2,1,5,2,4,0,2,0,1,2,1
Manabí,Sucre,-0.6000000000000000,-80.41666700000000,2,3,6,2,2,10,6,1,10,8,5,5,2,4,13,2,5,4,6,2,3,7,5,4,2,5,1,6,6,2,6,3,2,7,5,4,4,3,4,5,6,5,0,3,9,4,4,4,5,5,7,1
Manabí,Tosagua,-0.7800000000000000,-80.26000000000001,1,3,2,2,3,1,3,2,4,3,3,3,3,0,4,2,2,4,1,2,0,1,7,5,3,2,3,1,4,5,4,4,6,4,6,4,4,2,1,2,1,1,1,5,8,3,1,2,4,4,2,2
Manabí,Veinticuatro de Mayo,-1.278889000000000,-80.42000000000000,2,1,2,3,1,0,0,1,1,4,3,5,5,3,2,2,2,0,2,2,2,2,3,4,3,1,2,1,2,3,2,3,0,1,1,2,1,0,3,1,0,0,3,3,0,2,1,1,3,2,1,2
Morona Santiago,Gualaquiza,-3.380000000000000,-78.58000000000000,1,3,2,1,1,1,1,2,0,2,1,2,0,3,0,0,2,1,0,0,2,3,0,1,2,1,1,0,1,3,2,1,2,0,1,0,0,0,1,1,1,0,0,1,1,2,1,2,1,0,2,0
Morona Santiago,Huamboya,-1.785000000000000,-78.23194400000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,1,1,1,0,1
Morona Santiago,Limón Indanza,-2.966250000000000,-78.43052800000000,0,2,0,5,0,0,2,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,3,2,0,0,2,0,3,0,0,0,0,0,1,0
Morona Santiago,Logroño,-2.624800000000000,-78.18960000000000,0,1,0,1,0,0,0,0,0,2,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Morona Santiago,Morona,-2.300000000000000,-78.11666700000001,2,1,3,3,3,4,3,4,2,4,5,5,5,3,2,0,4,3,0,4,2,2,0,4,4,5,2,4,1,5,7,1,5,1,1,3,2,3,4,9,5,3,5,1,6,3,2,3,3,1,1,2
Morona Santiago,Pablo Sexto,-1.803056000000000,-77.92111100000000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Morona Santiago,Palora,-1.700000000000000,-77.94000000000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
Morona Santiago,San Juan Bosco,-3.092300000000000,-78.51320000000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Morona Santiago,Santiago,-3.429800000000000,-78.56560000000000,0,0,1,3,0,0,0,0,0,0,0,2,0,1,0,1,6,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,1,0,0,2,1,1,0,0,0
Morona Santiago,Sucúa,-2.460000000000000,-78.17000000000000,1,3,4,0,1,1,0,3,2,1,3,1,1,3,0,0,4,2,2,4,1,0,1,0,3,1,0,1,2,0,1,0,0,3,1,2,0,2,1,1,1,1,2,2,1,0,1,1,4,0,1,1
Morona Santiago,Taisha,-2.339950000000000,-77.45808000000000,0,0,0,0,2,1,1,0,0,0,0,0,1,3,1,1,1,1,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
Morona Santiago,Tiwintza,-2.917670000000000,-77.80170000000000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0
Napo,Archidona,-0.9166670000000000,-77.78333300000000,2,1,0,3,2,4,4,0,0,2,2,2,1,0,3,3,2,1,5,1,1,4,1,2,6,0,1,1,2,1,1,4,2,3,4,1,2,1,0,1,2,0,2,0,4,0,3,1,1,2,2,1
Napo,Carlos Julio Arosemena Tola,-1.166667000000000,-77.84999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Napo,El Chaco,-0.3402780000000000,-77.80888899999999,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0
Napo,Quijos,-0.4636110000000000,-77.89277800000001,0,0,0,0,0,2,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
Napo,Tena,-0.9890000000000000,-77.81590000000000,4,5,4,5,4,6,2,2,1,3,3,6,4,1,5,4,3,1,5,3,0,3,0,4,1,5,2,4,4,1,1,1,4,4,2,3,5,1,3,6,4,1,4,6,5,3,4,1,7,2,6,3
Orellana,Aguarico,-0.9211110000000000,-75.39916700000001,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Orellana,La Joya de los Sachas,-0.3000000000000000,-76.84999999999999,2,2,0,2,2,1,1,2,1,0,2,2,3,2,3,2,3,0,2,2,1,1,1,3,4,1,1,1,0,0,1,2,1,1,3,3,0,0,2,2,0,0,0,2,3,2,1,0,0,0,1,1
Orellana,Loreto,-0.6904000000000000,-77.30830000000000,2,2,0,2,1,2,3,1,0,1,0,1,2,1,0,2,0,0,2,1,0,0,0,1,0,0,2,0,4,0,2,3,1,2,2,0,0,1,0,1,1,2,1,1,0,0,1,3,1,0,1,3
Orellana,Orellana,-0.4666670000000000,-76.96666700000000,7,3,5,4,3,3,3,6,5,5,4,5,3,4,4,7,9,6,1,6,1,2,3,3,3,3,2,5,1,3,4,3,2,4,4,4,3,6,3,2,2,0,4,3,2,5,3,2,6,2,3,3
Otro,Las Golondrinas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otro,Otro,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pastaza,Arajuno,-1.234370000000000,-77.68750000000000,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0
Pastaza,Mera,-1.460000000000000,-78.09000000000000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,1,0,1,1,2,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0
Pastaza,Pastaza,-1.066667000000000,-78.00111099999999,5,3,4,3,6,4,6,5,4,4,29,1,3,4,5,4,6,2,1,2,5,5,3,3,5,4,7,3,2,3,6,8,5,4,4,2,6,5,10,9,3,3,3,3,6,2,6,5,4,4,1,1
Pastaza,Santa Clara,-1.267100000000000,-77.88820000000000,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
Pichincha,Cayambe,0.04388900000000000,-78.15610000000000,3,2,3,5,6,3,6,7,5,3,6,8,4,2,6,5,9,4,6,4,4,11,4,4,4,5,2,5,7,3,6,2,5,3,5,8,6,5,2,4,9,4,7,3,6,5,3,3,10,2,5,3
Pichincha,Mejía,-0.5101000000000000,-78.56980000000000,6,8,3,3,10,5,4,5,3,4,5,1,4,9,3,2,6,6,6,7,5,2,5,4,10,4,8,5,2,8,9,2,4,6,6,8,5,7,6,4,1,6,6,7,4,6,3,5,4,7,3,7
Pichincha,Pedro Moncayo,0.04369700000000000,-78.34923999999999,1,1,1,3,2,1,1,2,1,1,2,2,2,0,1,2,2,1,3,5,1,3,3,3,2,1,2,2,3,3,0,0,3,4,6,2,1,0,3,2,2,2,2,1,2,3,1,2,0,1,2,0
Pichincha,Pedro Vicente Maldonado,0.1666670000000000,-79,0,2,0,0,1,0,0,1,1,1,2,0,0,0,1,0,0,2,0,0,0,2,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0
Pichincha,Puerto Quito,0.1170000000000000,-79.26400000000000,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,3,1,1,2,2,0,1,0,0,0,0,1,1,1,0,0,3,2,1,2,0,0,1,0,3,1,0,1,3,0,1,1,1,2,1
Pichincha,Quito,-0.2186110000000000,-78.50972200000000,183,222,192,195,224,219,183,190,176,220,220,194,235,237,234,232,227,232,225,214,196,227,210,205,210,208,216,197,173,207,203,224,191,188,201,178,187,195,200,222,201,186,197,197,211,222,205,191,216,209,225,209
Pichincha,Rumiñahui,-0.3345000000000000,-78.44750000000001,4,6,7,5,2,7,1,4,3,2,4,5,9,7,7,3,11,11,5,11,2,5,3,6,6,7,5,9,8,8,2,6,8,7,6,6,2,11,6,1,4,6,7,4,6,5,1,2,6,3,3,4
Pichincha,San Miguel de Los Bancos,0.02300000000000000,-78.89200000000000,2,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,4,0,0,2,1,0,1,1,1,0,1,1
Santa Elena,La Libertad,-2.233333000000000,-80.90000000000001,0,3,4,5,9,5,2,11,8,4,5,1,8,7,7,6,4,6,6,2,6,4,5,4,2,3,6,4,1,7,7,6,0,5,1,9,5,4,6,3,1,5,5,4,4,4,5,7,2,3,7,7
Santa Elena,Salinas,-2.216667000000000,-80.95000000000000,2,2,5,2,5,6,5,1,5,2,2,4,6,5,3,1,6,5,2,6,1,4,4,5,1,3,0,4,3,2,9,0,6,5,6,10,4,3,2,2,9,2,3,2,4,3,7,2,6,3,4,2
Santa Elena,Santa Elena,-2.226700000000000,-80.85830000000000,13,22,10,13,15,18,8,15,9,16,16,20,14,12,8,14,13,11,10,13,17,15,20,10,15,10,14,15,17,21,11,12,16,16,16,19,16,16,12,10,13,14,10,17,17,15,14,10,12,15,9,10
Sto. Domingo Tsáchilas,La Concordia,0.002300000000000000,-79.38460000000001,0,0,1,2,2,3,2,4,2,1,1,2,3,3,5,0,3,3,2,4,1,1,2,1,2,0,4,1,0,2,0,2,2,3,1,2,7,1,0,1,2,2,5,0,1,1,2,3,2,2,1,4
Sto. Domingo Tsáchilas,Santo Domingo,-0.2541670000000000,-79.17194400000000,39,31,38,27,39,39,41,33,36,31,47,32,32,34,38,31,29,37,37,25,32,33,31,45,43,30,28,33,36,33,30,34,22,35,37,31,39,32,31,30,24,44,35,33,28,34,42,36,44,33,26,19
Sucumbíos,Cascales,-0.06750000000000000,-77.21694400000000,2,0,1,0,0,0,0,0,4,1,0,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,1,1
Sucumbíos,Cuyabeno,-0.1288890000000000,-76.41388900000000,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2
