provincia,total,acumuladas,lat,lng,semana
Imbabura,34,674,0.3626780000000000,-78.13066700000000,19
Loja,37,804,-3.983333000000000,-79.20000000000000,19
Los Ríos,59,1255,-1.800000000000000,-79.53333300000000,19
Manabí,77,2807,-1.056181000000000,-80.45521700000000,19
Morona Santiago,4,171,-2.300000000000000,-78.11666700000001,19
Napo,11,123,-0.9890000000000000,-77.81590000000000,19
Orellana,5,147,-0.4666670000000000,-76.96666700000000,19
Otro,0,1,0,0,19
Pastaza,2,113,-1.066667000000000,-78.00111099999999,19
Pichincha,246,4391,-0.2186110000000000,-78.50972200000000,19
Santa Elena,18,427,-2.226700000000000,-80.85830000000000,19
Sto. Domingo Tsáchilas,39,710,-0.2541670000000000,-79.17194400000000,19
Sucumbíos,8,210,0.08472200000000002,-76.88277800000000,19
Tungurahua,44,989,-1.241667000000000,-78.61972200000000,19
Zamora Chinchipe,4,71,-4.120000000000000,-78.80000000000000,19
Azuay,57,1453,-2.897414000000000,-79.00448100000000,20
Bolívar,11,310,-1.605556000000000,-79.00305600000000,20
Carchi,16,256,0.8121800000000000,-77.71633000000000,20
Cañar,18,384,-2.733333000000000,-78.83333300000000,20
Chimborazo,41,839,-1.674347000000000,-78.64829400000001,20
Cotopaxi,28,639,-0.9333330000000000,-78.61666700000001,20
El Oro,53,1019,-3.266667000000000,-79.96666700000000,20
Esmeraldas,28,586,1.050000000000000,-79.20000000000000,20
Galápagos,2,14,-0.7999999999999999,-89.40000000000001,20
Guayas,384,8034,-2.183333000000000,-79.88333299999999,20
Imbabura,34,708,0.3626780000000000,-78.13066700000000,20
Loja,34,838,-3.983333000000000,-79.20000000000000,20
Los Ríos,66,1321,-1.800000000000000,-79.53333300000000,20
Manabí,93,2900,-1.056181000000000,-80.45521700000000,20
Morona Santiago,12,183,-2.300000000000000,-78.11666700000001,20
Napo,5,128,-0.9890000000000000,-77.81590000000000,20
Orellana,9,156,-0.4666670000000000,-76.96666700000000,20
Otro,0,1,0,0,20
Pastaza,2,115,-1.066667000000000,-78.00111099999999,20
Pichincha,243,4634,-0.2186110000000000,-78.50972200000000,20
Santa Elena,21,448,-2.226700000000000,-80.85830000000000,20
Sto. Domingo Tsáchilas,29,739,-0.2541670000000000,-79.17194400000000,20
Sucumbíos,7,217,0.08472200000000002,-76.88277800000000,20
Tungurahua,46,1035,-1.241667000000000,-78.61972200000000,20
Zamora Chinchipe,0,71,-4.120000000000000,-78.80000000000000,20
Azuay,65,1518,-2.897414000000000,-79.00448100000000,21
Bolívar,16,326,-1.605556000000000,-79.00305600000000,21
Carchi,8,264,0.8121800000000000,-77.71633000000000,21
Cañar,16,400,-2.733333000000000,-78.83333300000000,21
Chimborazo,47,886,-1.674347000000000,-78.64829400000001,21
Cotopaxi,39,678,-0.9333330000000000,-78.61666700000001,21
El Oro,59,1078,-3.266667000000000,-79.96666700000000,21
Esmeraldas,23,609,1.050000000000000,-79.20000000000000,21
Galápagos,1,15,-0.7999999999999999,-89.40000000000001,21
Guayas,368,8402,-2.183333000000000,-79.88333299999999,21
Imbabura,39,747,0.3626780000000000,-78.13066700000000,21
Loja,52,890,-3.983333000000000,-79.20000000000000,21
Los Ríos,71,1392,-1.800000000000000,-79.53333300000000,21
Manabí,88,2988,-1.056181000000000,-80.45521700000000,21
Morona Santiago,6,189,-2.300000000000000,-78.11666700000001,21
Napo,2,130,-0.9890000000000000,-77.81590000000000,21
Orellana,2,158,-0.4666670000000000,-76.96666700000000,21
Otro,0,1,0,0,21
Pastaza,6,121,-1.066667000000000,-78.00111099999999,21
Pichincha,210,4844,-0.2186110000000000,-78.50972200000000,21
Santa Elena,24,472,-2.226700000000000,-80.85830000000000,21
Sto. Domingo Tsáchilas,33,772,-0.2541670000000000,-79.17194400000000,21
Sucumbíos,10,227,0.08472200000000002,-76.88277800000000,21
Tungurahua,62,1097,-1.241667000000000,-78.61972200000000,21
Zamora Chinchipe,1,72,-4.120000000000000,-78.80000000000000,21
Azuay,72,1590,-2.897414000000000,-79.00448100000000,22
Bolívar,10,336,-1.605556000000000,-79.00305600000000,22
Carchi,7,271,0.8121800000000000,-77.71633000000000,22
Cañar,16,416,-2.733333000000000,-78.83333300000000,22
Chimborazo,35,921,-1.674347000000000,-78.64829400000001,22
Cotopaxi,34,712,-0.9333330000000000,-78.61666700000001,22
El Oro,42,1120,-3.266667000000000,-79.96666700000000,22
Esmeraldas,21,630,1.050000000000000,-79.20000000000000,22
Galápagos,0,15,-0.7999999999999999,-89.40000000000001,22
Guayas,370,8772,-2.183333000000000,-79.88333299999999,22
Imbabura,40,787,0.3626780000000000,-78.13066700000000,22
Loja,40,930,-3.983333000000000,-79.20000000000000,22
Los Ríos,60,1452,-1.800000000000000,-79.53333300000000,22
Manabí,131,3119,-1.056181000000000,-80.45521700000000,22
Morona Santiago,6,195,-2.300000000000000,-78.11666700000001,22
Napo,8,138,-0.9890000000000000,-77.81590000000000,22
Orellana,3,161,-0.4666670000000000,-76.96666700000000,22
Otro,1,2,0,0,22
Pastaza,7,128,-1.066667000000000,-78.00111099999999,22
Pichincha,253,5097,-0.2186110000000000,-78.50972200000000,22
Santa Elena,23,495,-2.226700000000000,-80.85830000000000,22
Sto. Domingo Tsáchilas,34,806,-0.2541670000000000,-79.17194400000000,22
Sucumbíos,9,236,0.08472200000000002,-76.88277800000000,22
Tungurahua,56,1153,-1.241667000000000,-78.61972200000000,22
Zamora Chinchipe,3,75,-4.120000000000000,-78.80000000000000,22
Azuay,61,1651,-2.897414000000000,-79.00448100000000,23
Bolívar,16,352,-1.605556000000000,-79.00305600000000,23
Carchi,11,282,0.8121800000000000,-77.71633000000000,23
Cañar,17,433,-2.733333000000000,-78.83333300000000,23
Chimborazo,54,975,-1.674347000000000,-78.64829400000001,23
Cotopaxi,27,739,-0.9333330000000000,-78.61666700000001,23
El Oro,60,1180,-3.266667000000000,-79.96666700000000,23
Esmeraldas,22,652,1.050000000000000,-79.20000000000000,23
Galápagos,0,15,-0.7999999999999999,-89.40000000000001,23
Guayas,396,9168,-2.183333000000000,-79.88333299999999,23
Imbabura,28,815,0.3626780000000000,-78.13066700000000,23
Loja,39,969,-3.983333000000000,-79.20000000000000,23
Los Ríos,64,1516,-1.800000000000000,-79.53333300000000,23
Manabí,99,3218,-1.056181000000000,-80.45521700000000,23
Morona Santiago,4,199,-2.300000000000000,-78.11666700000001,23
Napo,1,139,-0.9890000000000000,-77.81590000000000,23
Orellana,4,165,-0.4666670000000000,-76.96666700000000,23
Otro,0,2,0,0,23
Pastaza,3,131,-1.066667000000000,-78.00111099999999,23
Pichincha,229,5326,-0.2186110000000000,-78.50972200000000,23
Santa Elena,29,524,-2.226700000000000,-80.85830000000000,23
Sto. Domingo Tsáchilas,33,839,-0.2541670000000000,-79.17194400000000,23
Sucumbíos,17,253,0.08472200000000002,-76.88277800000000,23
Tungurahua,52,1205,-1.241667000000000,-78.61972200000000,23
Zamora Chinchipe,6,81,-4.120000000000000,-78.80000000000000,23
Azuay,59,1710,-2.897414000000000,-79.00448100000000,24
Bolívar,13,365,-1.605556000000000,-79.00305600000000,24
Carchi,8,290,0.8121800000000000,-77.71633000000000,24
Cañar,24,457,-2.733333000000000,-78.83333300000000,24
Chimborazo,38,1013,-1.674347000000000,-78.64829400000001,24
Cotopaxi,32,771,-0.9333330000000000,-78.61666700000001,24
El Oro,58,1238,-3.266667000000000,-79.96666700000000,24
Esmeraldas,24,676,1.050000000000000,-79.20000000000000,24
Galápagos,0,15,-0.7999999999999999,-89.40000000000001,24
Guayas,363,9531,-2.183333000000000,-79.88333299999999,24
Imbabura,34,849,0.3626780000000000,-78.13066700000000,24
Loja,35,1004,-3.983333000000000,-79.20000000000000,24
Los Ríos,64,1580,-1.800000000000000,-79.53333300000000,24
Manabí,100,3318,-1.056181000000000,-80.45521700000000,24
Morona Santiago,6,205,-2.300000000000000,-78.11666700000001,24
Napo,11,150,-0.9890000000000000,-77.81590000000000,24
Orellana,7,172,-0.4666670000000000,-76.96666700000000,24
Otro,0,2,0,0,24
Pastaza,3,134,-1.066667000000000,-78.00111099999999,24
Pichincha,224,5550,-0.2186110000000000,-78.50972200000000,24
Santa Elena,19,543,-2.226700000000000,-80.85830000000000,24
Sto. Domingo Tsáchilas,46,885,-0.2541670000000000,-79.17194400000000,24
Sucumbíos,10,263,0.08472200000000002,-76.88277800000000,24
Tungurahua,50,1255,-1.241667000000000,-78.61972200000000,24
Zamora Chinchipe,6,87,-4.120000000000000,-78.80000000000000,24
Azuay,69,1779,-2.897414000000000,-79.00448100000000,25
Bolívar,13,378,-1.605556000000000,-79.00305600000000,25
Carchi,11,301,0.8121800000000000,-77.71633000000000,25
Cañar,20,477,-2.733333000000000,-78.83333300000000,25
Chimborazo,48,1061,-1.674347000000000,-78.64829400000001,25
Cotopaxi,38,809,-0.9333330000000000,-78.61666700000001,25
El Oro,56,1294,-3.266667000000000,-79.96666700000000,25
Esmeraldas,21,697,1.050000000000000,-79.20000000000000,25
Galápagos,3,18,-0.7999999999999999,-89.40000000000001,25
Guayas,392,9923,-2.183333000000000,-79.88333299999999,25
Imbabura,42,891,0.3626780000000000,-78.13066700000000,25
Loja,53,1057,-3.983333000000000,-79.20000000000000,25
Los Ríos,58,1638,-1.800000000000000,-79.53333300000000,25
Manabí,119,3437,-1.056181000000000,-80.45521700000000,25
Morona Santiago,10,215,-2.300000000000000,-78.11666700000001,25
Napo,7,157,-0.9890000000000000,-77.81590000000000,25
Orellana,7,179,-0.4666670000000000,-76.96666700000000,25
Otro,0,2,0,0,25
Pastaza,6,140,-1.066667000000000,-78.00111099999999,25
Pichincha,233,5783,-0.2186110000000000,-78.50972200000000,25
Santa Elena,18,561,-2.226700000000000,-80.85830000000000,25
Sto. Domingo Tsáchilas,45,930,-0.2541670000000000,-79.17194400000000,25
Sucumbíos,9,272,0.08472200000000002,-76.88277800000000,25
Tungurahua,37,1292,-1.241667000000000,-78.61972200000000,25
Zamora Chinchipe,4,91,-4.120000000000000,-78.80000000000000,25
Azuay,67,1846,-2.897414000000000,-79.00448100000000,26
Bolívar,10,388,-1.605556000000000,-79.00305600000000,26
Carchi,16,317,0.8121800000000000,-77.71633000000000,26
Cañar,21,498,-2.733333000000000,-78.83333300000000,26
Chimborazo,41,1102,-1.674347000000000,-78.64829400000001,26
Cotopaxi,31,840,-0.9333330000000000,-78.61666700000001,26
El Oro,34,1328,-3.266667000000000,-79.96666700000000,26
Esmeraldas,24,721,1.050000000000000,-79.20000000000000,26
Galápagos,1,19,-0.7999999999999999,-89.40000000000001,26
Guayas,364,10287,-2.183333000000000,-79.88333299999999,26
Imbabura,42,933,0.3626780000000000,-78.13066700000000,26
Loja,49,1106,-3.983333000000000,-79.20000000000000,26
Los Ríos,65,1703,-1.800000000000000,-79.53333300000000,26
Manabí,99,3536,-1.056181000000000,-80.45521700000000,26
Morona Santiago,10,225,-2.300000000000000,-78.11666700000001,26
Napo,5,162,-0.9890000000000000,-77.81590000000000,26
Orellana,4,183,-0.4666670000000000,-76.96666700000000,26
Otro,0,2,0,0,26
Pastaza,5,145,-1.066667000000000,-78.00111099999999,26
Pichincha,225,6008,-0.2186110000000000,-78.50972200000000,26
Santa Elena,16,577,-2.226700000000000,-80.85830000000000,26
Sto. Domingo Tsáchilas,30,960,-0.2541670000000000,-79.17194400000000,26
Sucumbíos,18,290,0.08472200000000002,-76.88277800000000,26
Tungurahua,52,1344,-1.241667000000000,-78.61972200000000,26
Zamora Chinchipe,4,95,-4.120000000000000,-78.80000000000000,26
Azuay,73,1919,-2.897414000000000,-79.00448100000000,27
Bolívar,17,405,-1.605556000000000,-79.00305600000000,27
Carchi,10,327,0.8121800000000000,-77.71633000000000,27
Cañar,13,511,-2.733333000000000,-78.83333300000000,27
Chimborazo,41,1143,-1.674347000000000,-78.64829400000001,27
Cotopaxi,40,880,-0.9333330000000000,-78.61666700000001,27
El Oro,52,1380,-3.266667000000000,-79.96666700000000,27
Esmeraldas,29,750,1.050000000000000,-79.20000000000000,27
Galápagos,1,20,-0.7999999999999999,-89.40000000000001,27
Guayas,308,10595,-2.183333000000000,-79.88333299999999,27
Imbabura,34,967,0.3626780000000000,-78.13066700000000,27
Loja,50,1156,-3.983333000000000,-79.20000000000000,27
Los Ríos,56,1759,-1.800000000000000,-79.53333300000000,27
Manabí,126,3662,-1.056181000000000,-80.45521700000000,27
Morona Santiago,6,231,-2.300000000000000,-78.11666700000001,27
Napo,3,165,-0.9890000000000000,-77.81590000000000,27
Orellana,5,188,-0.4666670000000000,-76.96666700000000,27
Otro,1,3,0,0,27
Pastaza,8,153,-1.066667000000000,-78.00111099999999,27
Pichincha,233,6241,-0.2186110000000000,-78.50972200000000,27
Santa Elena,20,597,-2.226700000000000,-80.85830000000000,27
Sto. Domingo Tsáchilas,32,992,-0.2541670000000000,-79.17194400000000,27
Sucumbíos,10,300,0.08472200000000002,-76.88277800000000,27
Tungurahua,62,1406,-1.241667000000000,-78.61972200000000,27
Zamora Chinchipe,1,96,-4.120000000000000,-78.80000000000000,27
Azuay,86,2005,-2.897414000000000,-79.00448100000000,28
Bolívar,9,414,-1.605556000000000,-79.00305600000000,28
Carchi,18,345,0.8121800000000000,-77.71633000000000,28
Cañar,30,541,-2.733333000000000,-78.83333300000000,28
Chimborazo,57,1200,-1.674347000000000,-78.64829400000001,28
Cotopaxi,30,910,-0.9333330000000000,-78.61666700000001,28
El Oro,55,1435,-3.266667000000000,-79.96666700000000,28
Esmeraldas,29,779,1.050000000000000,-79.20000000000000,28
Galápagos,2,22,-0.7999999999999999,-89.40000000000001,28
Guayas,314,10909,-2.183333000000000,-79.88333299999999,28
Imbabura,31,998,0.3626780000000000,-78.13066700000000,28
Loja,24,1180,-3.983333000000000,-79.20000000000000,28
Los Ríos,44,1803,-1.800000000000000,-79.53333300000000,28
Manabí,123,3785,-1.056181000000000,-80.45521700000000,28
Morona Santiago,7,238,-2.300000000000000,-78.11666700000001,28
Napo,5,170,-0.9890000000000000,-77.81590000000000,28
Orellana,6,194,-0.4666670000000000,-76.96666700000000,28
Otro,0,3,0,0,28
Pastaza,4,157,-1.066667000000000,-78.00111099999999,28
Pichincha,219,6460,-0.2186110000000000,-78.50972200000000,28
Santa Elena,23,620,-2.226700000000000,-80.85830000000000,28
Sto. Domingo Tsáchilas,34,1026,-0.2541670000000000,-79.17194400000000,28
Sucumbíos,10,310,0.08472200000000002,-76.88277800000000,28
Tungurahua,51,1457,-1.241667000000000,-78.61972200000000,28
Zamora Chinchipe,3,99,-4.120000000000000,-78.80000000000000,28
Azuay,65,2070,-2.897414000000000,-79.00448100000000,29
Bolívar,13,427,-1.605556000000000,-79.00305600000000,29
Carchi,14,359,0.8121800000000000,-77.71633000000000,29
Cañar,22,563,-2.733333000000000,-78.83333300000000,29
Chimborazo,35,1235,-1.674347000000000,-78.64829400000001,29
Cotopaxi,36,946,-0.9333330000000000,-78.61666700000001,29
El Oro,57,1492,-3.266667000000000,-79.96666700000000,29
Esmeraldas,23,802,1.050000000000000,-79.20000000000000,29
Galápagos,1,23,-0.7999999999999999,-89.40000000000001,29
Guayas,362,11271,-2.183333000000000,-79.88333299999999,29
Imbabura,39,1037,0.3626780000000000,-78.13066700000000,29
Loja,45,1225,-3.983333000000000,-79.20000000000000,29
Los Ríos,70,1873,-1.800000000000000,-79.53333300000000,29
Manabí,118,3903,-1.056181000000000,-80.45521700000000,29
Morona Santiago,10,248,-2.300000000000000,-78.11666700000001,29
Napo,6,176,-0.9890000000000000,-77.81590000000000,29
Orellana,5,199,-0.4666670000000000,-76.96666700000000,29
Otro,0,3,0,0,29
Pastaza,4,161,-1.066667000000000,-78.00111099999999,29
Pichincha,194,6654,-0.2186110000000000,-78.50972200000000,29
Santa Elena,21,641,-2.226700000000000,-80.85830000000000,29
Sto. Domingo Tsáchilas,36,1062,-0.2541670000000000,-79.17194400000000,29
Sucumbíos,13,323,0.08472200000000002,-76.88277800000000,29
Tungurahua,60,1517,-1.241667000000000,-78.61972200000000,29
Zamora Chinchipe,4,103,-4.120000000000000,-78.80000000000000,29
Azuay,65,2135,-2.897414000000000,-79.00448100000000,30
Bolívar,13,440,-1.605556000000000,-79.00305600000000,30
Carchi,12,371,0.8121800000000000,-77.71633000000000,30
Cañar,28,591,-2.733333000000000,-78.83333300000000,30
Chimborazo,43,1278,-1.674347000000000,-78.64829400000001,30
Cotopaxi,32,978,-0.9333330000000000,-78.61666700000001,30
El Oro,47,1539,-3.266667000000000,-79.96666700000000,30
Esmeraldas,21,823,1.050000000000000,-79.20000000000000,30
Galápagos,1,24,-0.7999999999999999,-89.40000000000001,30
Guayas,362,11633,-2.183333000000000,-79.88333299999999,30
Imbabura,21,1058,0.3626780000000000,-78.13066700000000,30
Loja,52,1277,-3.983333000000000,-79.20000000000000,30
Los Ríos,73,1946,-1.800000000000000,-79.53333300000000,30
Manabí,93,3996,-1.056181000000000,-80.45521700000000,30
Morona Santiago,9,257,-2.300000000000000,-78.11666700000001,30
Napo,2,178,-0.9890000000000000,-77.81590000000000,30
Orellana,3,202,-0.4666670000000000,-76.96666700000000,30
Otro,0,3,0,0,30
Pastaza,3,164,-1.066667000000000,-78.00111099999999,30
Pichincha,231,6885,-0.2186110000000000,-78.50972200000000,30
Santa Elena,30,671,-2.226700000000000,-80.85830000000000,30
Sto. Domingo Tsáchilas,35,1097,-0.2541670000000000,-79.17194400000000,30
Sucumbíos,7,330,0.08472200000000002,-76.88277800000000,30
Tungurahua,49,1566,-1.241667000000000,-78.61972200000000,30
Zamora Chinchipe,4,107,-4.120000000000000,-78.80000000000000,30
Azuay,69,2204,-2.897414000000000,-79.00448100000000,31
Bolívar,7,447,-1.605556000000000,-79.00305600000000,31
Carchi,8,379,0.8121800000000000,-77.71633000000000,31
Cañar,20,611,-2.733333000000000,-78.83333300000000,31
Chimborazo,40,1318,-1.674347000000000,-78.64829400000001,31
Cotopaxi,42,1020,-0.9333330000000000,-78.61666700000001,31
El Oro,38,1577,-3.266667000000000,-79.96666700000000,31
Esmeraldas,31,854,1.050000000000000,-79.20000000000000,31
Galápagos,1,25,-0.7999999999999999,-89.40000000000001,31
Guayas,350,11983,-2.183333000000000,-79.88333299999999,31
Imbabura,34,1092,0.3626780000000000,-78.13066700000000,31
Loja,40,1317,-3.983333000000000,-79.20000000000000,31
Los Ríos,68,2014,-1.800000000000000,-79.53333300000000,31
Manabí,103,4099,-1.056181000000000,-80.45521700000000,31
Morona Santiago,13,270,-2.300000000000000,-78.11666700000001,31
Napo,2,180,-0.9890000000000000,-77.81590000000000,31
Orellana,7,209,-0.4666670000000000,-76.96666700000000,31
Otro,0,3,0,0,31
Pastaza,7,171,-1.066667000000000,-78.00111099999999,31
Pichincha,223,7108,-0.2186110000000000,-78.50972200000000,31
Santa Elena,27,698,-2.226700000000000,-80.85830000000000,31
Sto. Domingo Tsáchilas,30,1127,-0.2541670000000000,-79.17194400000000,31
Sucumbíos,9,339,0.08472200000000002,-76.88277800000000,31
Tungurahua,60,1626,-1.241667000000000,-78.61972200000000,31
Zamora Chinchipe,3,110,-4.120000000000000,-78.80000000000000,31
Azuay,67,2271,-2.897414000000000,-79.00448100000000,32
Bolívar,16,463,-1.605556000000000,-79.00305600000000,32
Carchi,9,388,0.8121800000000000,-77.71633000000000,32
Cañar,27,638,-2.733333000000000,-78.83333300000000,32
Chimborazo,42,1360,-1.674347000000000,-78.64829400000001,32
Cotopaxi,29,1049,-0.9333330000000000,-78.61666700000001,32
El Oro,54,1631,-3.266667000000000,-79.96666700000000,32
Esmeraldas,27,881,1.050000000000000,-79.20000000000000,32
Galápagos,2,27,-0.7999999999999999,-89.40000000000001,32
Guayas,337,12320,-2.183333000000000,-79.88333299999999,32
Imbabura,41,1133,0.3626780000000000,-78.13066700000000,32
Loja,42,1359,-3.983333000000000,-79.20000000000000,32
Los Ríos,83,2097,-1.800000000000000,-79.53333300000000,32
Manabí,135,4234,-1.056181000000000,-80.45521700000000,32
Morona Santiago,5,275,-2.300000000000000,-78.11666700000001,32
Napo,7,187,-0.9890000000000000,-77.81590000000000,32
Orellana,8,217,-0.4666670000000000,-76.96666700000000,32
Otro,0,3,0,0,32
Pastaza,8,179,-1.066667000000000,-78.00111099999999,32
Pichincha,236,7344,-0.2186110000000000,-78.50972200000000,32
Santa Elena,18,716,-2.226700000000000,-80.85830000000000,32
Sto. Domingo Tsáchilas,36,1163,-0.2541670000000000,-79.17194400000000,32
Sucumbíos,3,342,0.08472200000000002,-76.88277800000000,32
Tungurahua,64,1690,-1.241667000000000,-78.61972200000000,32
Zamora Chinchipe,4,114,-4.120000000000000,-78.80000000000000,32
Azuay,75,2346,-2.897414000000000,-79.00448100000000,33
Bolívar,21,484,-1.605556000000000,-79.00305600000000,33
Carchi,15,403,0.8121800000000000,-77.71633000000000,33
Cañar,22,660,-2.733333000000000,-78.83333300000000,33
Chimborazo,44,1404,-1.674347000000000,-78.64829400000001,33
Cotopaxi,23,1072,-0.9333330000000000,-78.61666700000001,33
El Oro,44,1675,-3.266667000000000,-79.96666700000000,33
Esmeraldas,29,910,1.050000000000000,-79.20000000000000,33
Galápagos,2,29,-0.7999999999999999,-89.40000000000001,33
Guayas,353,12673,-2.183333000000000,-79.88333299999999,33
Imbabura,41,1174,0.3626780000000000,-78.13066700000000,33
Loja,41,1400,-3.983333000000000,-79.20000000000000,33
Los Ríos,58,2155,-1.800000000000000,-79.53333300000000,33
Manabí,109,4343,-1.056181000000000,-80.45521700000000,33
Morona Santiago,8,283,-2.300000000000000,-78.11666700000001,33
Napo,6,193,-0.9890000000000000,-77.81590000000000,33
Orellana,4,221,-0.4666670000000000,-76.96666700000000,33
Otro,0,3,0,0,33
Pastaza,5,184,-1.066667000000000,-78.00111099999999,33
Pichincha,211,7555,-0.2186110000000000,-78.50972200000000,33
Santa Elena,22,738,-2.226700000000000,-80.85830000000000,33
Sto. Domingo Tsáchilas,24,1187,-0.2541670000000000,-79.17194400000000,33
Sucumbíos,6,348,0.08472200000000002,-76.88277800000000,33
Tungurahua,64,1754,-1.241667000000000,-78.61972200000000,33
Zamora Chinchipe,3,117,-4.120000000000000,-78.80000000000000,33
Azuay,70,2416,-2.897414000000000,-79.00448100000000,34
Bolívar,14,498,-1.605556000000000,-79.00305600000000,34
Carchi,9,412,0.8121800000000000,-77.71633000000000,34
Cañar,17,677,-2.733333000000000,-78.83333300000000,34
Chimborazo,44,1448,-1.674347000000000,-78.64829400000001,34
Cotopaxi,33,1105,-0.9333330000000000,-78.61666700000001,34
El Oro,47,1722,-3.266667000000000,-79.96666700000000,34
Esmeraldas,30,940,1.050000000000000,-79.20000000000000,34
Galápagos,1,30,-0.7999999999999999,-89.40000000000001,34
Guayas,333,13006,-2.183333000000000,-79.88333299999999,34
Imbabura,36,1210,0.3626780000000000,-78.13066700000000,34
Loja,39,1439,-3.983333000000000,-79.20000000000000,34
Los Ríos,71,2226,-1.800000000000000,-79.53333300000000,34
Manabí,120,4463,-1.056181000000000,-80.45521700000000,34
Morona Santiago,5,288,-2.300000000000000,-78.11666700000001,34
Napo,8,201,-0.9890000000000000,-77.81590000000000,34
Orellana,9,230,-0.4666670000000000,-76.96666700000000,34
Otro,0,3,0,0,34
Pastaza,5,189,-1.066667000000000,-78.00111099999999,34
Pichincha,212,7767,-0.2186110000000000,-78.50972200000000,34
Santa Elena,26,764,-2.226700000000000,-80.85830000000000,34
Sto. Domingo Tsáchilas,38,1225,-0.2541670000000000,-79.17194400000000,34
Sucumbíos,15,363,0.08472200000000002,-76.88277800000000,34
Tungurahua,64,1818,-1.241667000000000,-78.61972200000000,34
Zamora Chinchipe,8,125,-4.120000000000000,-78.80000000000000,34
Azuay,86,2502,-2.897414000000000,-79.00448100000000,35
Bolívar,16,514,-1.605556000000000,-79.00305600000000,35
Carchi,22,434,0.8121800000000000,-77.71633000000000,35
Cañar,21,698,-2.733333000000000,-78.83333300000000,35
Chimborazo,49,1497,-1.674347000000000,-78.64829400000001,35
Cotopaxi,31,1136,-0.9333330000000000,-78.61666700000001,35
El Oro,60,1782,-3.266667000000000,-79.96666700000000,35
Esmeraldas,27,967,1.050000000000000,-79.20000000000000,35
Galápagos,1,31,-0.7999999999999999,-89.40000000000001,35
Guayas,389,13395,-2.183333000000000,-79.88333299999999,35
Imbabura,36,1246,0.3626780000000000,-78.13066700000000,35
Loja,50,1489,-3.983333000000000,-79.20000000000000,35
Los Ríos,49,2275,-1.800000000000000,-79.53333300000000,35
Manabí,111,4574,-1.056181000000000,-80.45521700000000,35
Morona Santiago,7,295,-2.300000000000000,-78.11666700000001,35
Napo,7,208,-0.9890000000000000,-77.81590000000000,35
Orellana,9,239,-0.4666670000000000,-76.96666700000000,35
Otro,0,3,0,0,35
Pastaza,6,195,-1.066667000000000,-78.00111099999999,35
Pichincha,226,7993,-0.2186110000000000,-78.50972200000000,35
Santa Elena,23,787,-2.226700000000000,-80.85830000000000,35
Sto. Domingo Tsáchilas,38,1263,-0.2541670000000000,-79.17194400000000,35
Sucumbíos,12,375,0.08472200000000002,-76.88277800000000,35
Tungurahua,49,1867,-1.241667000000000,-78.61972200000000,35
Zamora Chinchipe,4,129,-4.120000000000000,-78.80000000000000,35
Azuay,75,2577,-2.897414000000000,-79.00448100000000,36
Bolívar,16,530,-1.605556000000000,-79.00305600000000,36
Carchi,9,443,0.8121800000000000,-77.71633000000000,36
Cañar,18,716,-2.733333000000000,-78.83333300000000,36
Chimborazo,38,1535,-1.674347000000000,-78.64829400000001,36
Cotopaxi,32,1168,-0.9333330000000000,-78.61666700000001,36
El Oro,49,1831,-3.266667000000000,-79.96666700000000,36
Esmeraldas,20,987,1.050000000000000,-79.20000000000000,36
Galápagos,2,33,-0.7999999999999999,-89.40000000000001,36
Guayas,359,13754,-2.183333000000000,-79.88333299999999,36
Imbabura,30,1276,0.3626780000000000,-78.13066700000000,36
Loja,41,1530,-3.983333000000000,-79.20000000000000,36
Los Ríos,64,2339,-1.800000000000000,-79.53333300000000,36
Manabí,111,4685,-1.056181000000000,-80.45521700000000,36
Morona Santiago,5,300,-2.300000000000000,-78.11666700000001,36
Napo,4,212,-0.9890000000000000,-77.81590000000000,36
Orellana,8,247,-0.4666670000000000,-76.96666700000000,36
Otro,0,3,0,0,36
Pastaza,3,198,-1.066667000000000,-78.00111099999999,36
Pichincha,203,8196,-0.2186110000000000,-78.50972200000000,36
Santa Elena,38,825,-2.226700000000000,-80.85830000000000,36
Sto. Domingo Tsáchilas,33,1296,-0.2541670000000000,-79.17194400000000,36
Sucumbíos,7,382,0.08472200000000002,-76.88277800000000,36
Tungurahua,38,1905,-1.241667000000000,-78.61972200000000,36
Zamora Chinchipe,4,133,-4.120000000000000,-78.80000000000000,36
Azuay,85,2662,-2.897414000000000,-79.00448100000000,37
Bolívar,18,548,-1.605556000000000,-79.00305600000000,37
Carchi,11,454,0.8121800000000000,-77.71633000000000,37
Cañar,21,737,-2.733333000000000,-78.83333300000000,37
Chimborazo,35,1570,-1.674347000000000,-78.64829400000001,37
Cotopaxi,31,1199,-0.9333330000000000,-78.61666700000001,37
El Oro,50,1881,-3.266667000000000,-79.96666700000000,37
Esmeraldas,23,1010,1.050000000000000,-79.20000000000000,37
Galápagos,2,35,-0.7999999999999999,-89.40000000000001,37
Guayas,393,14147,-2.183333000000000,-79.88333299999999,37
Imbabura,21,1297,0.3626780000000000,-78.13066700000000,37
Loja,47,1577,-3.983333000000000,-79.20000000000000,37
Los Ríos,38,2377,-1.800000000000000,-79.53333300000000,37
Manabí,106,4791,-1.056181000000000,-80.45521700000000,37
Morona Santiago,3,303,-2.300000000000000,-78.11666700000001,37
Napo,7,219,-0.9890000000000000,-77.81590000000000,37
