inec_provincia_id,provincia,provincia_poblacion,inec_canton_id,canton,canton_poblacion,lat,lng,01/01/2020,02/01/2020,03/01/2020,04/01/2020,05/01/2020,06/01/2020,07/01/2020,08/01/2020,09/01/2020,10/01/2020,11/01/2020,12/01/2020,13/01/2020,14/01/2020,15/01/2020,16/01/2020,17/01/2020,18/01/2020,19/01/2020,20/01/2020,21/01/2020,22/01/2020,23/01/2020,24/01/2020,25/01/2020,26/01/2020,27/01/2020,28/01/2020,29/01/2020,30/01/2020,31/01/2020,01/02/2020,02/02/2020,03/02/2020,04/02/2020,05/02/2020,06/02/2020,07/02/2020,08/02/2020,09/02/2020,10/02/2020,11/02/2020,12/02/2020,13/02/2020,14/02/2020,15/02/2020,16/02/2020,17/02/2020,18/02/2020,19/02/2020,20/02/2020,21/02/2020,22/02/2020,23/02/2020,24/02/2020,25/02/2020,26/02/2020,27/02/2020,28/02/2020,29/02/2020,01/03/2020,02/03/2020,03/03/2020,04/03/2020,05/03/2020,06/03/2020,07/03/2020,08/03/2020,09/03/2020,10/03/2020,11/03/2020,12/03/2020,13/03/2020,14/03/2020,15/03/2020,16/03/2020,17/03/2020,18/03/2020,19/03/2020,20/03/2020,21/03/2020,22/03/2020,23/03/2020,24/03/2020,25/03/2020,26/03/2020,27/03/2020,28/03/2020,29/03/2020,30/03/2020,31/03/2020,01/04/2020,02/04/2020,03/04/2020,04/04/2020,05/04/2020,06/04/2020,07/04/2020,08/04/2020,09/04/2020,10/04/2020,11/04/2020,12/04/2020,13/04/2020,14/04/2020,15/04/2020,16/04/2020,17/04/2020,18/04/2020,19/04/2020,20/04/2020,21/04/2020,22/04/2020,23/04/2020,24/04/2020,25/04/2020,26/04/2020,27/04/2020,28/04/2020,29/04/2020,30/04/2020,01/05/2020,02/05/2020,03/05/2020,04/05/2020,05/05/2020,06/05/2020,07/05/2020,08/05/2020,09/05/2020,10/05/2020,11/05/2020,12/05/2020,13/05/2020,14/05/2020,15/05/2020,16/05/2020,17/05/2020,18/05/2020,19/05/2020,20/05/2020,21/05/2020,22/05/2020,23/05/2020,24/05/2020,25/05/2020,26/05/2020,27/05/2020,28/05/2020,29/05/2020,30/05/2020,31/05/2020,01/06/2020,02/06/2020,03/06/2020,04/06/2020,05/06/2020,06/06/2020,07/06/2020,08/06/2020,09/06/2020,10/06/2020,11/06/2020,12/06/2020,13/06/2020,14/06/2020,15/06/2020,16/06/2020,17/06/2020
07,El Oro,715751,0704,Balsas,9233,-3.7626000000000004,-79.8253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
07,El Oro,715751,0705,Chilla,2379,-3.45,-79.58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07,El Oro,715751,0706,El Guabo,63645,-3.2388000000000003,-79.8292,1,0,0,2,0,0,0,1,1,0,2,2,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,1,0,0,0,1,1,0,0,0,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0,3,0,0,3,0,0,2,3,0,2,1,2,1,0,1,2,1,0,1,0,2,1,2,1,2,0,4,2,3,1,0,2,3,1,2,2,0,1,3,1,5,2,3,3,2,3,3,2,1,2,0,1,0,0,1,3,1,0,3,1,1,2,0,2,3,0,1,2,1,1,1,1,3,1,1
07,El Oro,715751,0707,Huaquillas,60440,-3.48138,-80.243207,1,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,1,2,0,0,1,0,0,1,0,1,1,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,2,1,2,0,0,3,2,1,4,1,1,1,2,1,2,1,0,1,3,0,3,1,4,1,1,1,1,1,2,0,0,0,0,2,0,1,1,2,1,1,1,2,0,1,0,2,1,0,0,0,0,1,1,0,1,0,2,3,0,0,1,0,1,0,1,1,0,1,2,0,2,0,0,0,1,0,0
07,El Oro,715751,0714,Las Lajas,4963,-3.785,-80.061667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07,El Oro,715751,0701,Machala,289141,-3.2666670000000004,-79.966667,4,1,4,5,6,7,7,5,4,6,6,9,6,2,3,6,4,3,5,9,5,2,9,1,6,3,4,6,3,6,4,2,2,2,5,1,8,9,7,6,2,6,2,7,8,2,4,3,2,6,6,3,4,2,3,9,1,3,1,10,5,8,6,3,6,6,2,3,2,8,2,7,7,1,7,2,3,2,5,4,3,2,4,6,3,4,6,4,8,13,12,10,11,12,12,15,12,15,8,17,13,11,7,17,15,13,11,11,13,13,10,16,15,11,11,25,21,13,18,10,11,13,14,11,16,19,16,13,19,10,13,14,9,22,12,15,19,13,12,9,8,8,7,17,16,11,8,13,9,12,8,10,10,11,11,8,10,7,13,13,10,12,8,10,4,9,3,7,2
07,El Oro,715751,0708,Marcabelí,6259,-3.7860000000000005,-79.8978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
07,El Oro,715751,0709,Pasaje,87723,-3.3269,-79.8049,0,0,2,0,2,0,2,0,1,1,1,2,2,0,1,2,0,0,1,2,3,1,0,4,1,0,3,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,2,1,2,1,1,1,1,1,1,2,0,1,1,2,1,2,1,1,0,0,1,0,1,1,0,1,1,1,1,2,0,1,0,1,1,0,1,3,2,2,1,1,1,0,1,3,0,1,0,1,2,2,2,1,0,4,1,3,0,1,3,2,2,2,4,3,2,2,2,2,4,3,2,3,0,2,1,3,2,2,0,3,4,1,0,2,1,1,3,0,3,1,3,4,3,2,2,2,4,2,1,2,1,2,0,3,0,4,0,3,1,0,5,1,0
07,El Oro,715751,0710,Piñas,30206,-3.6666670000000003,-79.65,1,0,2,1,1,0,1,1,0,1,0,0,1,0,2,1,1,1,0,0,1,0,1,0,1,3,1,1,0,0,0,0,0,2,0,0,3,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,1,1,0,0,1,0,0,0,2,0,0,2,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,3,1,1,0,0,0,1,2,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,2,1,0,0,0,0,1,0,1,1,1,1,0,2,1,1,0,0,0,0,0,0,1
07,El Oro,715751,0711,Portovelo,14028,-3.72,-79.62,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
07,El Oro,715751,0712,Santa Rosa,82171,-3.4522220000000003,-79.961667,2,0,1,0,0,0,1,1,0,1,3,0,0,1,0,1,2,0,0,1,0,0,1,1,1,0,1,0,1,1,4,1,2,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,2,1,1,2,1,0,2,1,1,0,0,0,2,3,1,0,0,1,2,1,0,0,1,1,1,1,1,0,2,0,0,0,0,1,0,1,0,2,0,1,2,1,0,1,1,2,3,0,1,1,2,2,1,1,1,1,0,2,3,3,0,1,1,1,1,1,1,2,2,1,2,0,2,2,0,0,5,3,4,2,1,3,0,2,4,1,4,5,0,0,0,0,3,2,0,1,3,1,1,1,0,0,0,1,1,0,2,0,1,0,0,0,0,0,1,0,1,1,0,1,0
07,El Oro,715751,0713,Zaruma,25654,-3.433333,-79.6,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
08,Esmeraldas,591083,0806,Atacames,55495,0.866667,-79.833333,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0
08,Esmeraldas,591083,0802,Eloy Alfaro,45629,1.25,-79,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08,Esmeraldas,591083,0801,Esmeraldas,218727,1.05,-79.2,7,3,4,0,5,3,4,2,1,1,5,4,2,2,2,4,4,0,2,2,0,2,2,3,2,0,2,1,3,3,2,2,6,9,2,2,3,4,3,3,3,1,4,3,5,5,0,6,2,1,4,1,2,3,3,4,4,4,0,2,2,4,1,2,4,0,2,0,4,3,3,8,4,4,2,1,2,2,4,1,5,3,3,1,1,1,1,2,2,4,1,7,3,3,2,4,4,8,7,3,3,4,2,2,6,2,9,1,4,4,9,7,7,3,3,7,6,9,6,4,5,2,6,4,5,13,7,7,7,8,6,5,9,8,9,8,6,6,6,11,6,5,9,7,7,8,4,6,4,3,7,9,7,7,9,8,5,3,4,1,7,4,4,8,7,5,4,5,1
08,Esmeraldas,591083,0803,Muisne,31106,0.6067,-80.0183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
08,Esmeraldas,591083,0804,Quinindé,145879,0.33,-79.48,3,2,0,0,1,0,2,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,1,2,1,1,2,0,0,2,0,0,1,0,0,1,0,4,1,0,2,1,0,1,1,2,3,2,1,0,0,0,0,1,0,1,0,0,1,0,2,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,2,1,1,1,1,0,1,0,1,1,0,1,2,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,3,1,1,2,0,2,0,3,1,0,1,0,0,1,2,1,0,2,0,0,0,0,4,0,1,2,1,1,1,0,1,1,0,1,0,0,0,0
08,Esmeraldas,591083,0807,Rioverde,31475,1.0602,-79.4044,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08,Esmeraldas,591083,0805,San Lorenzo,62772,1.2658,-78.8414,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0
20,Galápagos,33042,2002,Isabela,3073,-0.4724,-90.6811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Galápagos,33042,2001,San Cristóbal,9667,-0.7999999999999999,-89.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,Galápagos,33042,2003,Santa Cruz,20302,-0.633333,-90.366667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
09,Guayas,4387434,0902,Alfredo Baquerizo Moreno,32110,-1.9166670000000001,-79.516667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,2,0,2,0,1,0,0,0,0,2,3,1,0,0,0,0,1,0,2,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0
09,Guayas,4387434,0903,Balao,26348,-2.91,-79.81,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,1,0,0,0,2,2,1,1,2,0,1,1,1,0,2,1,2,1,0,0,1,1,1,0,0,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Guayas,4387434,0904,Balzar,60260,-1.36,-79.9,1,0,0,1,1,0,1,0,0,1,2,1,1,0,1,3,0,0,0,0,0,2,1,1,1,0,2,2,0,1,0,0,0,3,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,1,0,1,0,2,4,0,1,1,0,0,0,2,0,2,1,0,0,0,0,0,2,0,0,0,0,1,0,1,1,1,0,3,3,2,2,2,1,2,3,1,3,1,2,0,4,2,3,1,1,1,2,2,1,1,1,2,3,0,2,2,2,3,0,2,2,1,1,3,1,1,2,3,0,1,1,0,1,1,2,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,2,0,0,1,1,1,0,0,0,0
09,Guayas,4387434,0905,Colimes,26169,-1.55,-80.016667,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
09,Guayas,4387434,0923,Coronel Marcelino Maridueña,13132,-2.2,-79.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,2,0,1,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0
09,Guayas,4387434,0906,Daule,173684,-1.866667,-79.983333,5,4,2,3,0,1,0,4,3,4,2,3,3,1,2,1,0,1,3,2,2,1,0,2,1,0,0,2,0,4,2,1,1,2,2,1,1,1,3,0,2,1,2,7,1,2,1,2,1,4,2,1,2,1,4,2,4,1,1,0,0,2,3,0,3,1,3,2,1,2,0,1,1,2,1,2,0,0,2,5,5,10,3,5,10,9,11,23,14,20,21,22,22,19,25,25,22,14,16,13,14,11,13,9,8,11,8,13,5,4,9,10,3,5,1,5,5,7,2,1,4,2,4,2,4,2,2,0,2,0,1,3,5,1,0,2,1,1,0,1,0,1,2,0,1,1,2,2,3,0,3,2,1,1,2,1,0,3,2,1,0,3,2,2,1,1,0,1,1
09,Guayas,4387434,0907,Durán,315724,-2.1666670000000003,-79.833333,4,2,2,2,2,1,1,2,1,0,0,2,2,2,3,1,0,2,6,3,2,0,1,0,2,2,0,2,0,1,1,0,2,1,4,2,0,5,1,0,1,2,1,4,1,0,1,0,3,0,2,0,2,2,0,1,1,3,1,3,5,3,1,0,4,1,2,3,2,1,0,2,1,2,3,2,1,1,2,2,4,4,3,12,7,10,18,21,22,28,29,31,42,41,29,39,38,36,27,27,28,21,28,15,23,12,13,7,12,12,10,6,9,6,3,3,7,3,4,4,4,2,7,2,5,4,3,4,4,5,2,2,1,4,2,4,2,5,2,1,0,3,1,1,3,2,3,4,1,2,1,1,1,4,0,2,0,0,5,4,1,2,2,2,0,2,1,0,2
09,Guayas,4387434,0909,El Triunfo,59636,-2.33,-79.4,1,2,1,0,1,2,0,1,0,1,1,0,0,1,1,0,1,1,1,0,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,2,0,2,1,0,0,0,0,0,1,0,1,1,0,0,2,1,3,0,2,3,4,3,1,1,4,3,3,0,3,2,1,0,4,1,1,1,3,1,0,2,1,1,2,5,0,2,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0
09,Guayas,4387434,0908,Empalme,86073,-1.046111,-79.633611,0,1,0,1,1,1,1,0,2,0,0,1,0,1,1,0,1,0,2,1,0,0,0,0,1,1,2,0,0,0,1,0,1,0,1,0,1,0,1,2,1,3,1,0,2,2,1,1,1,0,1,0,0,1,0,0,0,2,1,0,2,0,1,3,2,4,0,4,0,1,0,2,0,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,3,3,0,0,3,0,2,0,2,3,0,3,0,4,2,0,2,1,0,1,0,0,3,0,1,0,0,0,0,0,1,2,0,2,0,2,2,0,1,2,2,1,0,0,1,2,4,0,2,0,2,1,1,2,5,1,1,2,1,0,3,1,1,0,2,2,0,1,0,0,2,1,1,1,0,0
09,Guayas,4387434,0927,General Antonio Elizalde,13156,-2.2,-79.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
09,Guayas,4387434,0901,Guayaquil,2723665,-2.183333,-79.883333,57,59,64,44,50,56,48,56,46,47,36,48,66,40,31,44,49,39,54,62,39,46,52,38,54,48,50,36,42,41,38,36,39,41,48,35,45,32,46,50,49,47,53,33,49,41,52,37,50,50,39,43,48,48,40,38,57,45,38,59,46,44,43,56,43,54,48,38,56,51,40,46,55,42,45,39,42,59,48,78,76,89,112,174,205,271,337,418,452,491,524,632,586,608,630,561,511,525,487,467,413,393,369,354,278,267,224,215,178,201,186,160,140,129,124,131,111,113,101,104,79,92,78,83,92,69,81,69,69,68,69,71,67,61,46,60,53,50,54,48,55,48,68,44,35,55,51,28,56,51,47,43,59,34,41,55,51,40,57,49,46,60,40,49,42,40,44,43,24
09,Guayas,4387434,0928,Isidro Ayora,14582,-1.8833330000000001,-80.166667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,0,0,2,3,1,3,1,1,2,2,0,1,2,2,2,1,1,1,0,2,1,1,0,2,1,1,2,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
