provincia,total,acumuladas,lat,lng,semana
Otro,0,11,0,0,37
Pastaza,5,172,-1.066667000000000,-78.00111099999999,37
Pichincha,160,7930,-0.2186110000000000,-78.50972200000000,37
Santa Elena,20,870,-2.226700000000000,-80.85830000000000,37
Sto. Domingo Tsáchilas,42,1251,-0.2541670000000000,-79.17194400000000,37
Sucumbíos,8,363,0.08472200000000002,-76.88277800000000,37
Tungurahua,52,1838,-1.241667000000000,-78.61972200000000,37
Zamora Chinchipe,5,176,-4.120000000000000,-78.80000000000000,37
Azuay,61,2662,-2.897414000000000,-79.00448100000000,38
Bolívar,20,576,-1.605556000000000,-79.00305600000000,38
Carchi,13,467,0.8121800000000000,-77.71633000000000,38
Cañar,19,727,-2.733333000000000,-78.83333300000000,38
Chimborazo,38,1592,-1.674347000000000,-78.64829400000001,38
Cotopaxi,35,1201,-0.9333330000000000,-78.61666700000001,38
El Oro,44,1899,-3.266667000000000,-79.96666700000000,38
Esmeraldas,24,1127,1.050000000000000,-79.20000000000000,38
Galápagos,2,27,-0.7999999999999999,-89.40000000000001,38
Guayas,358,13851,-2.183333000000000,-79.88333299999999,38
Imbabura,37,1299,0.3626780000000000,-78.13066700000000,38
Loja,43,1550,-3.983333000000000,-79.20000000000000,38
Los Ríos,62,2222,-1.800000000000000,-79.53333300000000,38
Manabí,104,4402,-1.056181000000000,-80.45521700000000,38
Morona Santiago,9,296,-2.300000000000000,-78.11666700000001,38
Napo,9,253,-0.9890000000000000,-77.81590000000000,38
Orellana,6,259,-0.4666670000000000,-76.96666700000000,38
Otro,0,11,0,0,38
Pastaza,6,178,-1.066667000000000,-78.00111099999999,38
Pichincha,182,8112,-0.2186110000000000,-78.50972200000000,38
Santa Elena,19,889,-2.226700000000000,-80.85830000000000,38
Sto. Domingo Tsáchilas,33,1284,-0.2541670000000000,-79.17194400000000,38
Sucumbíos,7,370,0.08472200000000002,-76.88277800000000,38
Tungurahua,52,1890,-1.241667000000000,-78.61972200000000,38
Zamora Chinchipe,2,178,-4.120000000000000,-78.80000000000000,38
Azuay,61,2723,-2.897414000000000,-79.00448100000000,39
Bolívar,22,598,-1.605556000000000,-79.00305600000000,39
Carchi,10,477,0.8121800000000000,-77.71633000000000,39
Cañar,21,748,-2.733333000000000,-78.83333300000000,39
Chimborazo,42,1634,-1.674347000000000,-78.64829400000001,39
Cotopaxi,38,1239,-0.9333330000000000,-78.61666700000001,39
El Oro,56,1955,-3.266667000000000,-79.96666700000000,39
Esmeraldas,26,1153,1.050000000000000,-79.20000000000000,39
Galápagos,0,27,-0.7999999999999999,-89.40000000000001,39
Guayas,367,14218,-2.183333000000000,-79.88333299999999,39
Imbabura,29,1328,0.3626780000000000,-78.13066700000000,39
Loja,40,1590,-3.983333000000000,-79.20000000000000,39
Los Ríos,60,2282,-1.800000000000000,-79.53333300000000,39
Manabí,119,4521,-1.056181000000000,-80.45521700000000,39
Morona Santiago,10,306,-2.300000000000000,-78.11666700000001,39
Napo,6,259,-0.9890000000000000,-77.81590000000000,39
Orellana,8,267,-0.4666670000000000,-76.96666700000000,39
Otro,0,11,0,0,39
Pastaza,6,184,-1.066667000000000,-78.00111099999999,39
Pichincha,189,8301,-0.2186110000000000,-78.50972200000000,39
Santa Elena,22,911,-2.226700000000000,-80.85830000000000,39
Sto. Domingo Tsáchilas,32,1316,-0.2541670000000000,-79.17194400000000,39
Sucumbíos,13,383,0.08472200000000002,-76.88277800000000,39
Tungurahua,53,1943,-1.241667000000000,-78.61972200000000,39
Zamora Chinchipe,1,179,-4.120000000000000,-78.80000000000000,39
Azuay,68,2791,-2.897414000000000,-79.00448100000000,40
Bolívar,19,617,-1.605556000000000,-79.00305600000000,40
Carchi,11,488,0.8121800000000000,-77.71633000000000,40
Cañar,22,770,-2.733333000000000,-78.83333300000000,40
Chimborazo,46,1680,-1.674347000000000,-78.64829400000001,40
Cotopaxi,36,1275,-0.9333330000000000,-78.61666700000001,40
El Oro,48,2003,-3.266667000000000,-79.96666700000000,40
Esmeraldas,28,1181,1.050000000000000,-79.20000000000000,40
Galápagos,3,30,-0.7999999999999999,-89.40000000000001,40
Guayas,371,14589,-2.183333000000000,-79.88333299999999,40
Imbabura,41,1369,0.3626780000000000,-78.13066700000000,40
Loja,40,1630,-3.983333000000000,-79.20000000000000,40
Los Ríos,57,2339,-1.800000000000000,-79.53333300000000,40
Manabí,98,4619,-1.056181000000000,-80.45521700000000,40
Morona Santiago,6,312,-2.300000000000000,-78.11666700000001,40
Napo,7,266,-0.9890000000000000,-77.81590000000000,40
Orellana,3,270,-0.4666670000000000,-76.96666700000000,40
Otro,1,12,0,0,40
Pastaza,5,189,-1.066667000000000,-78.00111099999999,40
Pichincha,224,8525,-0.2186110000000000,-78.50972200000000,40
Santa Elena,27,938,-2.226700000000000,-80.85830000000000,40
Sto. Domingo Tsáchilas,29,1345,-0.2541670000000000,-79.17194400000000,40
Sucumbíos,3,386,0.08472200000000002,-76.88277800000000,40
Tungurahua,47,1990,-1.241667000000000,-78.61972200000000,40
Zamora Chinchipe,3,182,-4.120000000000000,-78.80000000000000,40
Azuay,67,2858,-2.897414000000000,-79.00448100000000,41
Bolívar,12,629,-1.605556000000000,-79.00305600000000,41
Carchi,12,500,0.8121800000000000,-77.71633000000000,41
Cañar,28,798,-2.733333000000000,-78.83333300000000,41
Chimborazo,36,1716,-1.674347000000000,-78.64829400000001,41
Cotopaxi,25,1300,-0.9333330000000000,-78.61666700000001,41
El Oro,57,2060,-3.266667000000000,-79.96666700000000,41
Esmeraldas,38,1219,1.050000000000000,-79.20000000000000,41
Galápagos,1,31,-0.7999999999999999,-89.40000000000001,41
Guayas,334,14923,-2.183333000000000,-79.88333299999999,41
Imbabura,28,1397,0.3626780000000000,-78.13066700000000,41
Loja,62,1692,-3.983333000000000,-79.20000000000000,41
Los Ríos,60,2399,-1.800000000000000,-79.53333300000000,41
Manabí,96,4715,-1.056181000000000,-80.45521700000000,41
Morona Santiago,10,322,-2.300000000000000,-78.11666700000001,41
Napo,7,273,-0.9890000000000000,-77.81590000000000,41
Orellana,12,282,-0.4666670000000000,-76.96666700000000,41
Otro,0,12,0,0,41
Pastaza,3,192,-1.066667000000000,-78.00111099999999,41
Pichincha,211,8736,-0.2186110000000000,-78.50972200000000,41
Santa Elena,32,970,-2.226700000000000,-80.85830000000000,41
Sto. Domingo Tsáchilas,29,1374,-0.2541670000000000,-79.17194400000000,41
Sucumbíos,9,395,0.08472200000000002,-76.88277800000000,41
Tungurahua,44,2034,-1.241667000000000,-78.61972200000000,41
Zamora Chinchipe,1,183,-4.120000000000000,-78.80000000000000,41
Azuay,80,2938,-2.897414000000000,-79.00448100000000,42
Bolívar,14,643,-1.605556000000000,-79.00305600000000,42
Carchi,14,514,0.8121800000000000,-77.71633000000000,42
Cañar,11,809,-2.733333000000000,-78.83333300000000,42
Chimborazo,43,1759,-1.674347000000000,-78.64829400000001,42
Cotopaxi,33,1333,-0.9333330000000000,-78.61666700000001,42
El Oro,63,2123,-3.266667000000000,-79.96666700000000,42
Esmeraldas,28,1247,1.050000000000000,-79.20000000000000,42
Galápagos,1,32,-0.7999999999999999,-89.40000000000001,42
Guayas,331,15254,-2.183333000000000,-79.88333299999999,42
Imbabura,33,1430,0.3626780000000000,-78.13066700000000,42
Loja,42,1734,-3.983333000000000,-79.20000000000000,42
Los Ríos,57,2456,-1.800000000000000,-79.53333300000000,42
Manabí,106,4821,-1.056181000000000,-80.45521700000000,42
Morona Santiago,10,332,-2.300000000000000,-78.11666700000001,42
Napo,4,277,-0.9890000000000000,-77.81590000000000,42
Orellana,7,289,-0.4666670000000000,-76.96666700000000,42
Otro,0,12,0,0,42
Pastaza,5,197,-1.066667000000000,-78.00111099999999,42
Pichincha,217,8953,-0.2186110000000000,-78.50972200000000,42
Santa Elena,24,994,-2.226700000000000,-80.85830000000000,42
Sto. Domingo Tsáchilas,36,1410,-0.2541670000000000,-79.17194400000000,42
Sucumbíos,10,405,0.08472200000000002,-76.88277800000000,42
Tungurahua,44,2078,-1.241667000000000,-78.61972200000000,42
Zamora Chinchipe,2,185,-4.120000000000000,-78.80000000000000,42
Azuay,65,3003,-2.897414000000000,-79.00448100000000,43
Bolívar,13,656,-1.605556000000000,-79.00305600000000,43
Carchi,12,526,0.8121800000000000,-77.71633000000000,43
Cañar,15,824,-2.733333000000000,-78.83333300000000,43
Chimborazo,44,1803,-1.674347000000000,-78.64829400000001,43
Cotopaxi,17,1350,-0.9333330000000000,-78.61666700000001,43
El Oro,47,2170,-3.266667000000000,-79.96666700000000,43
Esmeraldas,21,1268,1.050000000000000,-79.20000000000000,43
Galápagos,1,33,-0.7999999999999999,-89.40000000000001,43
Guayas,351,15605,-2.183333000000000,-79.88333299999999,43
Imbabura,35,1465,0.3626780000000000,-78.13066700000000,43
Loja,46,1780,-3.983333000000000,-79.20000000000000,43
Los Ríos,75,2531,-1.800000000000000,-79.53333300000000,43
Manabí,120,4941,-1.056181000000000,-80.45521700000000,43
Morona Santiago,14,346,-2.300000000000000,-78.11666700000001,43
Napo,5,282,-0.9890000000000000,-77.81590000000000,43
Orellana,10,299,-0.4666670000000000,-76.96666700000000,43
Otro,1,13,0,0,43
Pastaza,4,201,-1.066667000000000,-78.00111099999999,43
Pichincha,231,9184,-0.2186110000000000,-78.50972200000000,43
Santa Elena,29,1023,-2.226700000000000,-80.85830000000000,43
Sto. Domingo Tsáchilas,28,1438,-0.2541670000000000,-79.17194400000000,43
Sucumbíos,16,421,0.08472200000000002,-76.88277800000000,43
Tungurahua,61,2139,-1.241667000000000,-78.61972200000000,43
Zamora Chinchipe,4,189,-4.120000000000000,-78.80000000000000,43
Azuay,73,3076,-2.897414000000000,-79.00448100000000,44
Bolívar,17,673,-1.605556000000000,-79.00305600000000,44
Carchi,14,540,0.8121800000000000,-77.71633000000000,44
Cañar,16,840,-2.733333000000000,-78.83333300000000,44
Chimborazo,27,1830,-1.674347000000000,-78.64829400000001,44
Cotopaxi,20,1370,-0.9333330000000000,-78.61666700000001,44
El Oro,42,2212,-3.266667000000000,-79.96666700000000,44
Esmeraldas,28,1296,1.050000000000000,-79.20000000000000,44
Galápagos,1,34,-0.7999999999999999,-89.40000000000001,44
Guayas,364,15969,-2.183333000000000,-79.88333299999999,44
Imbabura,32,1497,0.3626780000000000,-78.13066700000000,44
Loja,32,1812,-3.983333000000000,-79.20000000000000,44
Los Ríos,57,2588,-1.800000000000000,-79.53333300000000,44
Manabí,107,5048,-1.056181000000000,-80.45521700000000,44
Morona Santiago,8,354,-2.300000000000000,-78.11666700000001,44
Napo,8,290,-0.9890000000000000,-77.81590000000000,44
Orellana,8,307,-0.4666670000000000,-76.96666700000000,44
Otro,0,13,0,0,44
Pastaza,4,205,-1.066667000000000,-78.00111099999999,44
Pichincha,217,9401,-0.2186110000000000,-78.50972200000000,44
Santa Elena,27,1050,-2.226700000000000,-80.85830000000000,44
Sto. Domingo Tsáchilas,34,1472,-0.2541670000000000,-79.17194400000000,44
Sucumbíos,10,431,0.08472200000000002,-76.88277800000000,44
Tungurahua,42,2181,-1.241667000000000,-78.61972200000000,44
Zamora Chinchipe,4,193,-4.120000000000000,-78.80000000000000,44
Azuay,73,3149,-2.897414000000000,-79.00448100000000,45
Bolívar,15,688,-1.605556000000000,-79.00305600000000,45
Carchi,9,549,0.8121800000000000,-77.71633000000000,45
Cañar,10,850,-2.733333000000000,-78.83333300000000,45
Chimborazo,53,1883,-1.674347000000000,-78.64829400000001,45
Cotopaxi,33,1403,-0.9333330000000000,-78.61666700000001,45
El Oro,51,2263,-3.266667000000000,-79.96666700000000,45
Esmeraldas,32,1328,1.050000000000000,-79.20000000000000,45
Galápagos,0,34,-0.7999999999999999,-89.40000000000001,45
Guayas,327,16296,-2.183333000000000,-79.88333299999999,45
Imbabura,33,1530,0.3626780000000000,-78.13066700000000,45
Loja,42,1854,-3.983333000000000,-79.20000000000000,45
Los Ríos,48,2636,-1.800000000000000,-79.53333300000000,45
Manabí,113,5161,-1.056181000000000,-80.45521700000000,45
Morona Santiago,9,363,-2.300000000000000,-78.11666700000001,45
Napo,7,297,-0.9890000000000000,-77.81590000000000,45
Orellana,8,315,-0.4666670000000000,-76.96666700000000,45
Otro,0,13,0,0,45
Pastaza,2,207,-1.066667000000000,-78.00111099999999,45
Pichincha,223,9624,-0.2186110000000000,-78.50972200000000,45
Santa Elena,16,1066,-2.226700000000000,-80.85830000000000,45
Sto. Domingo Tsáchilas,30,1502,-0.2541670000000000,-79.17194400000000,45
Sucumbíos,11,442,0.08472200000000002,-76.88277800000000,45
Tungurahua,36,2217,-1.241667000000000,-78.61972200000000,45
Zamora Chinchipe,5,198,-4.120000000000000,-78.80000000000000,45
Azuay,75,3224,-2.897414000000000,-79.00448100000000,46
Bolívar,11,699,-1.605556000000000,-79.00305600000000,46
Carchi,9,558,0.8121800000000000,-77.71633000000000,46
Cañar,14,864,-2.733333000000000,-78.83333300000000,46
Chimborazo,34,1917,-1.674347000000000,-78.64829400000001,46
Cotopaxi,29,1432,-0.9333330000000000,-78.61666700000001,46
El Oro,50,2313,-3.266667000000000,-79.96666700000000,46
Esmeraldas,31,1359,1.050000000000000,-79.20000000000000,46
Galápagos,0,34,-0.7999999999999999,-89.40000000000001,46
Guayas,365,16661,-2.183333000000000,-79.88333299999999,46
Imbabura,30,1560,0.3626780000000000,-78.13066700000000,46
Loja,34,1888,-3.983333000000000,-79.20000000000000,46
Los Ríos,64,2700,-1.800000000000000,-79.53333300000000,46
Manabí,93,5254,-1.056181000000000,-80.45521700000000,46
Morona Santiago,8,371,-2.300000000000000,-78.11666700000001,46
Napo,6,303,-0.9890000000000000,-77.81590000000000,46
Orellana,13,328,-0.4666670000000000,-76.96666700000000,46
Otro,0,13,0,0,46
Pastaza,2,209,-1.066667000000000,-78.00111099999999,46
Pichincha,209,9833,-0.2186110000000000,-78.50972200000000,46
Santa Elena,20,1086,-2.226700000000000,-80.85830000000000,46
Sto. Domingo Tsáchilas,44,1546,-0.2541670000000000,-79.17194400000000,46
Sucumbíos,12,454,0.08472200000000002,-76.88277800000000,46
Tungurahua,50,2267,-1.241667000000000,-78.61972200000000,46
Zamora Chinchipe,4,202,-4.120000000000000,-78.80000000000000,46
Azuay,74,3298,-2.897414000000000,-79.00448100000000,47
Bolívar,13,712,-1.605556000000000,-79.00305600000000,47
Carchi,16,574,0.8121800000000000,-77.71633000000000,47
Cañar,19,883,-2.733333000000000,-78.83333300000000,47
Chimborazo,41,1958,-1.674347000000000,-78.64829400000001,47
Cotopaxi,25,1457,-0.9333330000000000,-78.61666700000001,47
El Oro,36,2349,-3.266667000000000,-79.96666700000000,47
Esmeraldas,28,1387,1.050000000000000,-79.20000000000000,47
Galápagos,0,34,-0.7999999999999999,-89.40000000000001,47
Guayas,343,17004,-2.183333000000000,-79.88333299999999,47
Imbabura,31,1591,0.3626780000000000,-78.13066700000000,47
Loja,42,1930,-3.983333000000000,-79.20000000000000,47
Los Ríos,57,2757,-1.800000000000000,-79.53333300000000,47
Manabí,89,5343,-1.056181000000000,-80.45521700000000,47
Morona Santiago,4,375,-2.300000000000000,-78.11666700000001,47
Napo,6,309,-0.9890000000000000,-77.81590000000000,47
Orellana,5,333,-0.4666670000000000,-76.96666700000000,47
Otro,0,13,0,0,47
Pastaza,4,213,-1.066667000000000,-78.00111099999999,47
Pichincha,217,10050,-0.2186110000000000,-78.50972200000000,47
Santa Elena,19,1105,-2.226700000000000,-80.85830000000000,47
Sto. Domingo Tsáchilas,25,1571,-0.2541670000000000,-79.17194400000000,47
Sucumbíos,8,462,0.08472200000000002,-76.88277800000000,47
Tungurahua,60,2327,-1.241667000000000,-78.61972200000000,47
Zamora Chinchipe,5,207,-4.120000000000000,-78.80000000000000,47
Azuay,60,3358,-2.897414000000000,-79.00448100000000,48
Bolívar,15,727,-1.605556000000000,-79.00305600000000,48
Carchi,14,588,0.8121800000000000,-77.71633000000000,48
Cañar,25,908,-2.733333000000000,-78.83333300000000,48
Chimborazo,41,1999,-1.674347000000000,-78.64829400000001,48
Cotopaxi,28,1485,-0.9333330000000000,-78.61666700000001,48
El Oro,44,2393,-3.266667000000000,-79.96666700000000,48
Esmeraldas,26,1413,1.050000000000000,-79.20000000000000,48
Galápagos,1,35,-0.7999999999999999,-89.40000000000001,48
Guayas,369,17373,-2.183333000000000,-79.88333299999999,48
Imbabura,39,1630,0.3626780000000000,-78.13066700000000,48
Loja,24,1954,-3.983333000000000,-79.20000000000000,48
Los Ríos,57,2814,-1.800000000000000,-79.53333300000000,48
Manabí,117,5460,-1.056181000000000,-80.45521700000000,48
Morona Santiago,8,383,-2.300000000000000,-78.11666700000001,48
Napo,7,316,-0.9890000000000000,-77.81590000000000,48
Orellana,5,338,-0.4666670000000000,-76.96666700000000,48
Otro,1,14,0,0,48
Pastaza,9,222,-1.066667000000000,-78.00111099999999,48
Pichincha,211,10261,-0.2186110000000000,-78.50972200000000,48
Santa Elena,14,1119,-2.226700000000000,-80.85830000000000,48
Sto. Domingo Tsáchilas,31,1602,-0.2541670000000000,-79.17194400000000,48
Sucumbíos,8,470,0.08472200000000002,-76.88277800000000,48
Tungurahua,48,2375,-1.241667000000000,-78.61972200000000,48
Zamora Chinchipe,5,212,-4.120000000000000,-78.80000000000000,48
Azuay,65,3423,-2.897414000000000,-79.00448100000000,49
Bolívar,15,742,-1.605556000000000,-79.00305600000000,49
Carchi,9,597,0.8121800000000000,-77.71633000000000,49
Cañar,15,923,-2.733333000000000,-78.83333300000000,49
Chimborazo,46,2045,-1.674347000000000,-78.64829400000001,49
Cotopaxi,37,1522,-0.9333330000000000,-78.61666700000001,49
El Oro,48,2441,-3.266667000000000,-79.96666700000000,49
Esmeraldas,17,1430,1.050000000000000,-79.20000000000000,49
Galápagos,0,35,-0.7999999999999999,-89.40000000000001,49
Guayas,395,17768,-2.183333000000000,-79.88333299999999,49
Imbabura,36,1666,0.3626780000000000,-78.13066700000000,49
Loja,30,1984,-3.983333000000000,-79.20000000000000,49
Los Ríos,64,2878,-1.800000000000000,-79.53333300000000,49
Manabí,98,5558,-1.056181000000000,-80.45521700000000,49
Morona Santiago,10,393,-2.300000000000000,-78.11666700000001,49
Napo,2,318,-0.9890000000000000,-77.81590000000000,49
Orellana,9,347,-0.4666670000000000,-76.96666700000000,49
Otro,0,14,0,0,49
Pastaza,4,226,-1.066667000000000,-78.00111099999999,49
Pichincha,216,10477,-0.2186110000000000,-78.50972200000000,49
Santa Elena,19,1138,-2.226700000000000,-80.85830000000000,49
Sto. Domingo Tsáchilas,37,1639,-0.2541670000000000,-79.17194400000000,49
Sucumbíos,7,477,0.08472200000000002,-76.88277800000000,49
Tungurahua,39,2414,-1.241667000000000,-78.61972200000000,49
Zamora Chinchipe,4,216,-4.120000000000000,-78.80000000000000,49
Azuay,88,3511,-2.897414000000000,-79.00448100000000,50
Bolívar,13,755,-1.605556000000000,-79.00305600000000,50
Carchi,16,613,0.8121800000000000,-77.71633000000000,50
Cañar,16,939,-2.733333000000000,-78.83333300000000,50
Chimborazo,50,2095,-1.674347000000000,-78.64829400000001,50
Cotopaxi,32,1554,-0.9333330000000000,-78.61666700000001,50
El Oro,55,2496,-3.266667000000000,-79.96666700000000,50
Esmeraldas,37,1467,1.050000000000000,-79.20000000000000,50
Galápagos,1,36,-0.7999999999999999,-89.40000000000001,50
Guayas,352,18120,-2.183333000000000,-79.88333299999999,50
Imbabura,30,1696,0.3626780000000000,-78.13066700000000,50
Loja,36,2020,-3.983333000000000,-79.20000000000000,50
Los Ríos,62,2940,-1.800000000000000,-79.53333300000000,50
Manabí,86,5644,-1.056181000000000,-80.45521700000000,50
Morona Santiago,11,404,-2.300000000000000,-78.11666700000001,50
Napo,1,319,-0.9890000000000000,-77.81590000000000,50
Orellana,8,355,-0.4666670000000000,-76.96666700000000,50
Otro,0,14,0,0,50
Pastaza,2,228,-1.066667000000000,-78.00111099999999,50
Pichincha,217,10694,-0.2186110000000000,-78.50972200000000,50
Santa Elena,19,1157,-2.226700000000000,-80.85830000000000,50
Sto. Domingo Tsáchilas,29,1668,-0.2541670000000000,-79.17194400000000,50
Sucumbíos,6,483,0.08472200000000002,-76.88277800000000,50
Tungurahua,63,2477,-1.241667000000000,-78.61972200000000,50
Zamora Chinchipe,3,219,-4.120000000000000,-78.80000000000000,50
Azuay,58,3569,-2.897414000000000,-79.00448100000000,51
Bolívar,11,766,-1.605556000000000,-79.00305600000000,51
Carchi,12,625,0.8121800000000000,-77.71633000000000,51
Cañar,12,951,-2.733333000000000,-78.83333300000000,51
Chimborazo,44,2139,-1.674347000000000,-78.64829400000001,51
Cotopaxi,34,1588,-0.9333330000000000,-78.61666700000001,51
El Oro,47,2543,-3.266667000000000,-79.96666700000000,51
Esmeraldas,25,1492,1.050000000000000,-79.20000000000000,51
Galápagos,1,37,-0.7999999999999999,-89.40000000000001,51
Guayas,364,18484,-2.183333000000000,-79.88333299999999,51
Imbabura,23,1719,0.3626780000000000,-78.13066700000000,51
Loja,41,2061,-3.983333000000000,-79.20000000000000,51
Los Ríos,67,3007,-1.800000000000000,-79.53333300000000,51
Manabí,98,5742,-1.056181000000000,-80.45521700000000,51
Morona Santiago,5,409,-2.300000000000000,-78.11666700000001,51
Napo,11,330,-0.9890000000000000,-77.81590000000000,51
Orellana,14,369,-0.4666670000000000,-76.96666700000000,51
Otro,0,14,0,0,51
Pastaza,9,237,-1.066667000000000,-78.00111099999999,51
Pichincha,235,10929,-0.2186110000000000,-78.50972200000000,51
Santa Elena,23,1180,-2.226700000000000,-80.85830000000000,51
Sto. Domingo Tsáchilas,23,1691,-0.2541670000000000,-79.17194400000000,51
Sucumbíos,8,491,0.08472200000000002,-76.88277800000000,51
Tungurahua,50,2527,-1.241667000000000,-78.61972200000000,51
Zamora Chinchipe,1,220,-4.120000000000000,-78.80000000000000,51
Azuay,53,3622,-2.897414000000000,-79.00448100000000,52
Bolívar,22,788,-1.605556000000000,-79.00305600000000,52
Carchi,15,640,0.8121800000000000,-77.71633000000000,52
Cañar,22,973,-2.733333000000000,-78.83333300000000,52
Chimborazo,34,2173,-1.674347000000000,-78.64829400000001,52
Cotopaxi,29,1617,-0.9333330000000000,-78.61666700000001,52
El Oro,37,2580,-3.266667000000000,-79.96666700000000,52
Esmeraldas,23,1515,1.050000000000000,-79.20000000000000,52
Galápagos,1,38,-0.7999999999999999,-89.40000000000001,52
Guayas,340,18824,-2.183333000000000,-79.88333299999999,52
Imbabura,33,1752,0.3626780000000000,-78.13066700000000,52
Loja,34,2095,-3.983333000000000,-79.20000000000000,52
Los Ríos,69,3076,-1.800000000000000,-79.53333300000000,52
Manabí,110,5852,-1.056181000000000,-80.45521700000000,52
Morona Santiago,2,411,-2.300000000000000,-78.11666700000001,52
Napo,4,334,-0.9890000000000000,-77.81590000000000,52
Orellana,8,377,-0.4666670000000000,-76.96666700000000,52
Otro,0,14,0,0,52
Pastaza,2,239,-1.066667000000000,-78.00111099999999,52
Pichincha,210,11139,-0.2186110000000000,-78.50972200000000,52
Santa Elena,19,1199,-2.226700000000000,-80.85830000000000,52
Sto. Domingo Tsáchilas,36,1727,-0.2541670000000000,-79.17194400000000,52
Sucumbíos,10,501,0.08472200000000002,-76.88277800000000,52
Tungurahua,34,2561,-1.241667000000000,-78.61972200000000,52
Zamora Chinchipe,5,225,-4.120000000000000,-78.80000000000000,52
Azuay,48,3670,-2.897414000000000,-79.00448100000000,53
Bolívar,17,805,-1.605556000000000,-79.00305600000000,53
Carchi,15,655,0.8121800000000000,-77.71633000000000,53
Cañar,21,994,-2.733333000000000,-78.83333300000000,53
Chimborazo,42,2215,-1.674347000000000,-78.64829400000001,53
Cotopaxi,20,1637,-0.9333330000000000,-78.61666700000001,53
El Oro,48,2628,-3.266667000000000,-79.96666700000000,53
Esmeraldas,30,1545,1.050000000000000,-79.20000000000000,53
Galápagos,3,41,-0.7999999999999999,-89.40000000000001,53
Guayas,340,19164,-2.183333000000000,-79.88333299999999,53
Imbabura,37,1789,0.3626780000000000,-78.13066700000000,53
Loja,32,2127,-3.983333000000000,-79.20000000000000,53
Los Ríos,54,3130,-1.800000000000000,-79.53333300000000,53
Manabí,107,5959,-1.056181000000000,-80.45521700000000,53
Morona Santiago,6,417,-2.300000000000000,-78.11666700000001,53
Napo,6,340,-0.9890000000000000,-77.81590000000000,53
Orellana,4,381,-0.4666670000000000,-76.96666700000000,53
Otro,0,14,0,0,53
Pastaza,5,244,-1.066667000000000,-78.00111099999999,53
Pichincha,194,11333,-0.2186110000000000,-78.50972200000000,53
Santa Elena,28,1227,-2.226700000000000,-80.85830000000000,53
Sto. Domingo Tsáchilas,36,1763,-0.2541670000000000,-79.17194400000000,53
Sucumbíos,5,506,0.08472200000000002,-76.88277800000000,53
Tungurahua,52,2613,-1.241667000000000,-78.61972200000000,53
Zamora Chinchipe,3,228,-4.120000000000000,-78.80000000000000,53
