inec_provincia_id,provincia,poblacion,total,nuevas,lat,lng,semana
22,Orellana,161338,2815,95,-0.4666670000000000,-76.96666700000000,16
16,Pastaza,114202,2914,109,-1.066667000000000,-78.00111099999999,16
17,Pichincha,3228233,130624,4896,-0.2186110000000000,-78.50972200000000,16
24,Santa Elena,401178,4068,104,-2.226700000000000,-80.85830000000000,16
23,Sto. Domingo Tsáchilas,511151,10163,242,-0.2541670000000000,-79.17194400000000,16
21,Sucumbíos,230503,4588,193,0.08472200000000002,-76.88277800000000,16
18,Tungurahua,590600,11841,230,-1.241667000000000,-78.61972200000000,16
19,Zamora Chinchipe,120416,2603,110,-4.120000000000000,-78.80000000000000,16
01,Azuay,881394,21312,632,-2.897414000000000,-79.00448100000000,17
02,Bolívar,209933,5976,159,-1.605556000000000,-79.00305600000000,17
04,Carchi,186869,7077,317,0.8121800000000000,-77.71633000000000,17
03,Cañar,281396,5207,181,-2.733333000000000,-78.83333300000000,17
06,Chimborazo,524004,7103,318,-1.674347000000000,-78.64829400000001,17
05,Cotopaxi,488716,10371,323,-0.9333330000000000,-78.61666700000001,17
07,El Oro,715751,18507,721,-3.266667000000000,-79.96666700000000,17
08,Esmeraldas,591083,7863,205,1.050000000000000,-79.20000000000000,17
20,Galápagos,33042,1391,7,-0.7999999999999999,-89.40000000000001,17
09,Guayas,4387434,50466,1460,-2.183333000000000,-79.88333299999999,17
10,Imbabura,476257,11989,767,0.3626780000000000,-78.13066700000000,17
11,Loja,521154,15013,495,-3.983333000000000,-79.20000000000000,17
12,Los Ríos,921763,11175,333,-1.800000000000000,-79.53333300000000,17
13,Manabí,1562079,29001,653,-1.056181000000000,-80.45521700000000,17
14,Morona Santiago,196535,5330,143,-2.300000000000000,-78.11666700000001,17
15,Napo,133705,2882,203,-0.9890000000000000,-77.81590000000000,17
22,Orellana,161338,2960,145,-0.4666670000000000,-76.96666700000000,17
16,Pastaza,114202,2994,80,-1.066667000000000,-78.00111099999999,17
17,Pichincha,3228233,136436,5812,-0.2186110000000000,-78.50972200000000,17
24,Santa Elena,401178,4117,49,-2.226700000000000,-80.85830000000000,17
23,Sto. Domingo Tsáchilas,511151,10507,344,-0.2541670000000000,-79.17194400000000,17
21,Sucumbíos,230503,4780,192,0.08472200000000002,-76.88277800000000,17
18,Tungurahua,590600,12162,321,-1.241667000000000,-78.61972200000000,17
19,Zamora Chinchipe,120416,2680,77,-4.120000000000000,-78.80000000000000,17
01,Azuay,881394,21816,504,-2.897414000000000,-79.00448100000000,18
02,Bolívar,209933,6141,165,-1.605556000000000,-79.00305600000000,18
04,Carchi,186869,7276,199,0.8121800000000000,-77.71633000000000,18
03,Cañar,281396,5324,117,-2.733333000000000,-78.83333300000000,18
06,Chimborazo,524004,7313,210,-1.674347000000000,-78.64829400000001,18
05,Cotopaxi,488716,10578,207,-0.9333330000000000,-78.61666700000001,18
07,El Oro,715751,19283,776,-3.266667000000000,-79.96666700000000,18
08,Esmeraldas,591083,7968,105,1.050000000000000,-79.20000000000000,18
20,Galápagos,33042,1418,27,-0.7999999999999999,-89.40000000000001,18
09,Guayas,4387434,53755,3289,-2.183333000000000,-79.88333299999999,18
10,Imbabura,476257,12478,489,0.3626780000000000,-78.13066700000000,18
11,Loja,521154,15362,349,-3.983333000000000,-79.20000000000000,18
12,Los Ríos,921763,11638,463,-1.800000000000000,-79.53333300000000,18
13,Manabí,1562079,29718,717,-1.056181000000000,-80.45521700000000,18
14,Morona Santiago,196535,5421,91,-2.300000000000000,-78.11666700000001,18
15,Napo,133705,2985,103,-0.9890000000000000,-77.81590000000000,18
22,Orellana,161338,3012,52,-0.4666670000000000,-76.96666700000000,18
16,Pastaza,114202,3034,40,-1.066667000000000,-78.00111099999999,18
17,Pichincha,3228233,140893,4457,-0.2186110000000000,-78.50972200000000,18
24,Santa Elena,401178,4205,88,-2.226700000000000,-80.85830000000000,18
23,Sto. Domingo Tsáchilas,511151,10649,142,-0.2541670000000000,-79.17194400000000,18
21,Sucumbíos,230503,4909,129,0.08472200000000002,-76.88277800000000,18
18,Tungurahua,590600,12402,240,-1.241667000000000,-78.61972200000000,18
19,Zamora Chinchipe,120416,2718,38,-4.120000000000000,-78.80000000000000,18
01,Azuay,881394,22278,462,-2.897414000000000,-79.00448100000000,19
02,Bolívar,209933,6253,112,-1.605556000000000,-79.00305600000000,19
04,Carchi,186869,7519,243,0.8121800000000000,-77.71633000000000,19
03,Cañar,281396,5447,123,-2.733333000000000,-78.83333300000000,19
06,Chimborazo,524004,7501,188,-1.674347000000000,-78.64829400000001,19
05,Cotopaxi,488716,10748,170,-0.9333330000000000,-78.61666700000001,19
07,El Oro,715751,19789,506,-3.266667000000000,-79.96666700000000,19
08,Esmeraldas,591083,8103,135,1.050000000000000,-79.20000000000000,19
20,Galápagos,33042,1433,15,-0.7999999999999999,-89.40000000000001,19
09,Guayas,4387434,55149,1394,-2.183333000000000,-79.88333299999999,19
10,Imbabura,476257,12977,499,0.3626780000000000,-78.13066700000000,19
11,Loja,521154,15597,235,-3.983333000000000,-79.20000000000000,19
12,Los Ríos,921763,11897,259,-1.800000000000000,-79.53333300000000,19
13,Manabí,1562079,30113,395,-1.056181000000000,-80.45521700000000,19
14,Morona Santiago,196535,5520,99,-2.300000000000000,-78.11666700000001,19
15,Napo,133705,3055,70,-0.9890000000000000,-77.81590000000000,19
22,Orellana,161338,3081,69,-0.4666670000000000,-76.96666700000000,19
16,Pastaza,114202,3080,46,-1.066667000000000,-78.00111099999999,19
17,Pichincha,3228233,145035,4142,-0.2186110000000000,-78.50972200000000,19
24,Santa Elena,401178,4264,59,-2.226700000000000,-80.85830000000000,19
23,Sto. Domingo Tsáchilas,511151,10767,118,-0.2541670000000000,-79.17194400000000,19
21,Sucumbíos,230503,4998,89,0.08472200000000002,-76.88277800000000,19
18,Tungurahua,590600,12794,392,-1.241667000000000,-78.61972200000000,19
19,Zamora Chinchipe,120416,2731,13,-4.120000000000000,-78.80000000000000,19
01,Azuay,881394,22705,427,-2.897414000000000,-79.00448100000000,20
02,Bolívar,209933,6369,116,-1.605556000000000,-79.00305600000000,20
04,Carchi,186869,7702,183,0.8121800000000000,-77.71633000000000,20
03,Cañar,281396,5523,76,-2.733333000000000,-78.83333300000000,20
06,Chimborazo,524004,7695,194,-1.674347000000000,-78.64829400000001,20
05,Cotopaxi,488716,10965,217,-0.9333330000000000,-78.61666700000001,20
07,El Oro,715751,20223,434,-3.266667000000000,-79.96666700000000,20
08,Esmeraldas,591083,8198,95,1.050000000000000,-79.20000000000000,20
20,Galápagos,33042,1437,4,-0.7999999999999999,-89.40000000000001,20
09,Guayas,4387434,56307,1158,-2.183333000000000,-79.88333299999999,20
10,Imbabura,476257,13365,388,0.3626780000000000,-78.13066700000000,20
11,Loja,521154,15825,228,-3.983333000000000,-79.20000000000000,20
12,Los Ríos,921763,12056,159,-1.800000000000000,-79.53333300000000,20
13,Manabí,1562079,30486,373,-1.056181000000000,-80.45521700000000,20
14,Morona Santiago,196535,5602,82,-2.300000000000000,-78.11666700000001,20
15,Napo,133705,3140,85,-0.9890000000000000,-77.81590000000000,20
22,Orellana,161338,3152,71,-0.4666670000000000,-76.96666700000000,20
16,Pastaza,114202,3110,30,-1.066667000000000,-78.00111099999999,20
17,Pichincha,3228233,148685,3650,-0.2186110000000000,-78.50972200000000,20
24,Santa Elena,401178,4285,21,-2.226700000000000,-80.85830000000000,20
23,Sto. Domingo Tsáchilas,511151,11044,277,-0.2541670000000000,-79.17194400000000,20
21,Sucumbíos,230503,5090,92,0.08472200000000002,-76.88277800000000,20
18,Tungurahua,590600,13126,332,-1.241667000000000,-78.61972200000000,20
19,Zamora Chinchipe,120416,2761,30,-4.120000000000000,-78.80000000000000,20
01,Azuay,881394,22720,15,-2.897414000000000,-79.00448100000000,21
02,Bolívar,209933,6370,1,-1.605556000000000,-79.00305600000000,21
04,Carchi,186869,7734,32,0.8121800000000000,-77.71633000000000,21
03,Cañar,281396,5523,0,-2.733333000000000,-78.83333300000000,21
06,Chimborazo,524004,7701,6,-1.674347000000000,-78.64829400000001,21
05,Cotopaxi,488716,10977,12,-0.9333330000000000,-78.61666700000001,21
07,El Oro,715751,20246,23,-3.266667000000000,-79.96666700000000,21
08,Esmeraldas,591083,8199,1,1.050000000000000,-79.20000000000000,21
20,Galápagos,33042,1437,0,-0.7999999999999999,-89.40000000000001,21
09,Guayas,4387434,56309,2,-2.183333000000000,-79.88333299999999,21
10,Imbabura,476257,13459,94,0.3626780000000000,-78.13066700000000,21
11,Loja,521154,15829,4,-3.983333000000000,-79.20000000000000,21
12,Los Ríos,921763,12056,0,-1.800000000000000,-79.53333300000000,21
13,Manabí,1562079,30493,7,-1.056181000000000,-80.45521700000000,21
14,Morona Santiago,196535,5602,0,-2.300000000000000,-78.11666700000001,21
15,Napo,133705,3142,2,-0.9890000000000000,-77.81590000000000,21
22,Orellana,161338,3152,0,-0.4666670000000000,-76.96666700000000,21
16,Pastaza,114202,3110,0,-1.066667000000000,-78.00111099999999,21
17,Pichincha,3228233,148804,119,-0.2186110000000000,-78.50972200000000,21
24,Santa Elena,401178,4286,1,-2.226700000000000,-80.85830000000000,21
23,Sto. Domingo Tsáchilas,511151,11044,0,-0.2541670000000000,-79.17194400000000,21
21,Sucumbíos,230503,5092,2,0.08472200000000002,-76.88277800000000,21
18,Tungurahua,590600,13152,26,-1.241667000000000,-78.61972200000000,21
19,Zamora Chinchipe,120416,2761,0,-4.120000000000000,-78.80000000000000,21
