provincia,provincia_poblacion,canton,canton_poblacion,total,nuevas,lat,lng,semana
Azuay,881394,Oña,4128,1,0,-3.469640000000000,-79.15431000000000,28
Azuay,881394,Paute,29214,64,8,-2.781800000000000,-78.76000000000001,28
Azuay,881394,Pucará,10584,3,1,-3.233780000000000,-79.46120000000001,28
Azuay,881394,San Fernando,4156,3,0,-3.144500000000000,-79.25200000000000,28
Azuay,881394,Santa Isabel,20935,40,10,-3.274170000000000,-79.31560000000000,28
Azuay,881394,Sevilla de Oro,6890,9,1,-2.799833000000000,-78.65569400000000,28
Azuay,881394,Sígsig,30509,32,7,-3.089700000000000,-78.80320000000000,28
Bolívar,209933,Caluma,16429,114,2,-1.633330000000000,-79.25000000000000,28
Bolívar,209933,Chillanes,16850,30,2,-1.933333000000000,-79.06666700000000,28
Bolívar,209933,Chimbo,17378,40,6,-1.700000000000000,-79.01666700000000,28
Bolívar,209933,Echeandía,14081,134,0,-1.433330000000000,-79.26667000000000,28
Bolívar,209933,Guaranda,108763,407,55,-1.605556000000000,-79.00305600000000,28
Bolívar,209933,Las Naves,7428,39,3,-1.283330000000000,-79.30000000000000,28
Bolívar,209933,San Miguel,29004,68,9,-1.700000000000000,-79.03333300000000,28
Carchi,186869,Bolivar,15528,60,8,0.5070990000000000,-77.86245400000000,28
Carchi,186869,Espejo,13817,17,1,0.6210000000000000,-77.94000000000000,28
Carchi,186869,Mira,11969,43,8,0.5538999999999998,-78.04930000000000,28
Carchi,186869,Montúfar,34229,22,5,0.6100000000000000,-77.84000000000000,28
Carchi,186869,San Pedro de Huaca,8931,25,5,0.6311110000000000,-77.72527800000000,28
Carchi,186869,Tulcán,102395,292,67,0.8121800000000000,-77.71633000000000,28
Cañar,281396,Azogues,86276,131,11,-2.733333000000000,-78.83333300000000,28
Cañar,281396,Biblían,23741,16,2,-2.710000000000000,-78.88000000000000,28
Cañar,281396,Cañar,68747,117,27,-2.483700000000000,-78.97839999999999,28
Cañar,281396,Déleg,6782,7,0,-2.772600000000000,-78.91830000000000,28
Cañar,281396,El Tambo,12462,48,4,-2.508100000000000,-78.92489999999999,28
Cañar,281396,La Troncal,76872,281,5,-2.400000000000000,-79.33000000000000,28
Cañar,281396,Suscal,6516,8,0,-2.436400000000000,-79.05220000000000,28
Chimborazo,524004,Alausí,45054,49,8,-2.200000000000000,-78.84999999999999,28
Chimborazo,524004,Chambo,13378,17,3,-1.733333000000000,-78.58333300000000,28
Chimborazo,524004,Chunchi,12795,9,6,-2.283333000000000,-78.91666700000000,28
Chimborazo,524004,Colta,44838,73,4,-1.700000000000000,-78.75000000000000,28
Chimborazo,524004,Cumandá,17973,42,0,-2.200000000000000,-79.13333299999999,28
Chimborazo,524004,Guamote,58291,35,4,-1.933333000000000,-78.71666700000000,28
Chimborazo,524004,Guano,48395,65,5,-1.583333000000000,-78.63333299999999,28
Chimborazo,524004,Pallatanga,12277,15,3,-1.983333000000000,-78.95000000000000,28
Chimborazo,524004,Penipe,6955,12,1,-1.557300000000000,-78.53959999999999,28
Chimborazo,524004,Riobamba,264048,663,123,-1.674347000000000,-78.64829400000001,28
Cotopaxi,488716,La Maná,56905,121,8,-0.9300000000000000,-79.22000000000000,28
Cotopaxi,488716,Latacunga,205624,704,108,-0.9333330000000000,-78.61666700000001,28
Cotopaxi,488716,Pangua,24612,29,11,-1.133333000000000,-79.06666700000000,28
Cotopaxi,488716,Pujilí,79772,153,17,-0.9500000000000000,-78.69000000000000,28
Cotopaxi,488716,Salcedo,67100,265,57,-1.050000000000000,-78.58333300000000,28
Cotopaxi,488716,Saquisilí,31426,148,11,-0.8300000000000000,-78.67000000000000,28
Cotopaxi,488716,Sigchos,23277,52,24,-0.7000000000000000,-78.88333299999999,28
El Oro,715751,Arenillas,33473,143,8,-3.550000000000000,-80.06000000000000,28
El Oro,715751,Atahualpa,6436,9,2,-2.900000000000000,-78.93333300000000,28
El Oro,715751,Balsas,9233,31,10,-3.762600000000000,-79.82530000000000,28
El Oro,715751,Chilla,2379,0,0,-3.450000000000000,-79.58000000000000,28
El Oro,715751,El Guabo,63645,95,2,-3.238800000000000,-79.82920000000000,28
El Oro,715751,Huaquillas,60440,147,3,-3.481380000000000,-80.24320700000000,28
El Oro,715751,Las Lajas,4963,2,0,-3.785000000000000,-80.06166700000000,28
El Oro,715751,Machala,289141,1303,84,-3.266667000000000,-79.96666700000000,28
El Oro,715751,Marcabelí,6259,0,0,-3.786000000000001,-79.89780000000000,28
El Oro,715751,Pasaje,87723,114,4,-3.326900000000000,-79.80490000000000,28
El Oro,715751,Piñas,30206,46,5,-3.666667000000000,-79.65000000000001,28
El Oro,715751,Portovelo,14028,100,30,-3.720000000000000,-79.62000000000000,28
El Oro,715751,Santa Rosa,82171,317,20,-3.452222000000000,-79.96166700000001,28
El Oro,715751,Zaruma,25654,47,13,-3.433333000000000,-79.59999999999999,28
Esmeraldas,591083,Atacames,55495,185,53,0.8666670000000000,-79.83333300000000,28
Esmeraldas,591083,Eloy Alfaro,45629,249,14,1.250000000000000,-79,28
Esmeraldas,591083,Esmeraldas,218727,1185,109,1.050000000000000,-79.20000000000000,28
Esmeraldas,591083,Muisne,31106,73,9,0.6067000000000000,-80.01830000000000,28
Esmeraldas,591083,Quinindé,145879,660,89,0.3300000000000000,-79.48000000000000,28
Esmeraldas,591083,Rioverde,31475,125,40,1.060200000000000,-79.40440000000000,28
Esmeraldas,591083,San Lorenzo,62772,46,2,1.265800000000000,-78.84139999999999,28
Galápagos,33042,Isabela,3073,14,0,-0.4724000000000000,-90.68110000000000,28
Galápagos,33042,San Cristóbal,9667,17,0,-0.7999999999999999,-89.40000000000001,28
Galápagos,33042,Santa Cruz,20302,69,0,-0.6333330000000000,-90.36666700000001,28
Guayas,4387434,Alfredo Baquerizo Moreno,32110,28,1,-1.916667000000000,-79.51666700000000,28
Guayas,4387434,Balao,26348,47,0,-2.910000000000000,-79.81000000000000,28
Guayas,4387434,Balzar,60260,192,12,-1.360000000000000,-79.90000000000001,28
Guayas,4387434,Colimes,26169,48,1,-1.550000000000000,-80.01666700000000,28
Guayas,4387434,Coronel Marcelino Maridueña,13132,10,0,-2.200000000000000,-79.42000000000000,28
Guayas,4387434,Daule,173684,754,5,-1.866667000000000,-79.98333300000000,28
Guayas,4387434,Durán,315724,855,30,-2.166667000000000,-79.83333300000000,28
Guayas,4387434,El Triunfo,59636,175,0,-2.330000000000000,-79.40000000000001,28
Guayas,4387434,Empalme,86073,299,33,-1.046111000000000,-79.63361100000000,28
Guayas,4387434,General Antonio Elizalde,13156,86,0,-2.200000000000000,-79.17000000000000,28
Guayas,4387434,Guayaquil,2723665,11250,256,-2.183333000000000,-79.88333299999999,28
Guayas,4387434,Isidro Ayora,14582,32,0,-1.883333000000000,-80.16666700000000,28
Guayas,4387434,Lomas de Sargentillo,24220,53,1,-1.883333000000000,-80.08333300000000,28
Guayas,4387434,Milagro,199835,694,10,-2.126944000000000,-79.59916699999999,28
Guayas,4387434,Naranjal,95052,244,4,-2.672800000000000,-79.61499999999999,28
Guayas,4387434,Naranjito,43862,151,1,-2.173000000000000,-79.46710000000000,28
Guayas,4387434,Nobol,26444,26,2,-1.916671000000000,-80.01153900000000,28
Guayas,4387434,Palestina,18451,43,0,-1.626300000000000,-79.97700000000000,28
Guayas,4387434,Pedro Carbo,51802,179,3,-1.833333000000000,-80.23333300000000,28
Guayas,4387434,Playas,59628,150,1,-2.623330000000000,-80.38750000000000,28
Guayas,4387434,Salitre,65765,186,4,-1.829444000000000,-79.81555600000000,28
Guayas,4387434,Samborondón,102404,700,7,-2.183333000000000,-79.88333299999999,28
Guayas,4387434,San Jacinto De Yaguachi,78204,199,1,-2.120000000000000,-79.69000000000000,28
Guayas,4387434,Santa Lucía,45004,62,0,-1.713889000000000,-79.98500000000000,28
Guayas,4387434,Simón Bolivar,32224,17,4,-2.156667000000000,-79.88750000000000,28
Imbabura,476257,Antonio Ante,54311,66,19,0.3200000000000000,-78.20999999999999,28
Imbabura,476257,Cotacachi,44203,40,4,0.3000000000000000,-78.26666700000000,28
Imbabura,476257,Ibarra,221149,434,72,0.3626780000000000,-78.13066700000000,28
Imbabura,476257,Otavalo,125785,249,33,0.2333330000000000,-78.26666700000000,28
Imbabura,476257,Pimampiro,13269,48,3,0.4000000000000000,-77.97000000000000,28
Imbabura,476257,San Miguel de Urcuquí,17540,23,13,0.5200000000000000,-78.20000000000000,28
Loja,521154,Calvas,29565,15,3,-4.320000000000000,-79.56000000000000,28
Loja,521154,Catamayo,35961,34,5,-3.980000000000000,-79.34999999999999,28
Loja,521154,Celica,16160,31,0,-4.102500000000000,-79.95444400000000,28
Loja,521154,Chaguarpamba,6620,5,0,-3.850000000000000,-79.65000000000001,28
Loja,521154,Espíndola,14209,4,1,-4.583056000000000,-79.42694400000001,28
Loja,521154,Gonzanamá,10953,8,1,-4.231389000000000,-79.43527800000000,28
Loja,521154,Loja,274112,1074,176,-3.983333000000001,-79.20000000000000,28
Loja,521154,Macará,20269,54,28,-4.383333000000000,-79.95000000000000,28
Loja,521154,Olmedo,4220,1,0,-3.934000000000000,-79.64800000000000,28
Loja,521154,Paltas,23471,62,7,-4.050000000000002,-79.65000000000001,28
Loja,521154,Pindal,10540,2,2,-4.116100000000000,-80.10760000000001,28
Loja,521154,Puyango,15925,11,0,-3.870000000000000,-80.09000000000000,28
Loja,521154,Quilanga,4197,0,0,-4.298000000000000,-79.39860000000000,28
Loja,521154,Saraguro,33506,18,5,-3.625300000000000,-79.24110000000000,28
Loja,521154,Sozoranga,7121,1,0,-4.327778000000000,-79.78972200000000,28
Loja,521154,Zapotillo,14325,3,0,-4.386360000000002,-80.24360000000000,28
Los Ríos,921763,Baba,43429,47,3,-1.784167000000000,-79.67666699999999,28
Los Ríos,921763,Babahoyo,175281,896,25,-1.800000000000000,-79.53333300000000,28
Los Ríos,921763,Buena Fe,83654,184,18,-0.8985719999999999,-79.48891600000000,28
Los Ríos,921763,Mocache,43316,18,4,-1.183850000000000,-79.50552999999999,28
Los Ríos,921763,Montalvo,28720,69,2,-1.793800000000000,-79.28570000000001,28
Los Ríos,921763,Palenque,23638,35,6,-1.432800000000000,-79.74950000000000,28
Los Ríos,921763,Puebloviejo,44725,88,2,-1.550000000000000,-79.53388900000000,28
Los Ríos,921763,Quevedo,213842,491,53,-1.033333000000000,-79.45000000000000,28
Los Ríos,921763,Quinsaloma,20428,75,6,-1.206200000000000,-79.31450000000000,28
Los Ríos,921763,Urdaneta,32618,89,7,-1.570556000000000,-79.47111099999999,28
Los Ríos,921763,Valencia,54637,43,7,-0.9525000000000000,-79.35310000000000,28
Los Ríos,921763,Ventanas,75146,406,38,-1.450000000000000,-79.47000000000000,28
Los Ríos,921763,Vinces,82329,157,10,-1.558333000000000,-79.75000000000000,28
Manabí,1562079,Bolívar,45493,96,12,-0.8419440000000000,-80.16194400000001,28
Manabí,1562079,Chone,131002,500,80,-0.6833330000000000,-80.09999999999999,28
Manabí,1562079,El Carmen,111344,327,31,-1.314700000000000,-80.01690000000001,28
Manabí,1562079,Flavio Alfaro,23822,48,7,-0.4054000000000000,-79.90580000000000,28
Manabí,1562079,Jama,26116,26,11,-0.2014000000000000,-80.26590000000000,28
Manabí,1562079,Jaramijó,28439,60,6,-0.9487300000000000,-80.63630000000001,28
Manabí,1562079,Jipijapa,74645,293,7,-1.333330000000000,-80.58329999999999,28
Manabí,1562079,Junín,18820,41,8,-0.9291600000000000,-80.20569000000000,28
Manabí,1562079,Manta,264281,674,40,-0.9500220000000000,-80.71620000000000,28
Manabí,1562079,Montecristi,107785,230,7,-1.033330000000000,-80.65000000000001,28
Manabí,1562079,Olmedo,10194,29,1,-1.396111000000000,-80.20611100000001,28
Manabí,1562079,Paján,37093,116,8,-1.570000000000000,-80.42000000000000,28
Manabí,1562079,Pedernales,63441,242,27,0.07010000000000001,-80.05360000000000,28
Manabí,1562079,Pichincha,29599,81,9,-1.047300000000000,-79.81860000000000,28
Manabí,1562079,Portoviejo,321800,1437,124,-1.056181000000000,-80.45521700000000,28
Manabí,1562079,Puerto López,24688,72,11,-1.566667000000000,-80.81666700000000,28
Manabí,1562079,Rocafuerte,37312,158,14,-0.9200000000000000,-80.45999999999999,28
Manabí,1562079,San Vicente,24799,47,5,-0.5892999999999999,-80.40880000000000,28
Manabí,1562079,Santa Ana,48152,158,5,-1.206900000000000,-80.37090000000001,28
Manabí,1562079,Sucre,62443,258,31,-0.6000000000000000,-80.41666700000000,28
Manabí,1562079,Tosagua,42297,163,17,-0.7800000000000000,-80.26000000000001,28
Manabí,1562079,Veinticuatro de Mayo,28514,54,2,-1.278889000000000,-80.42000000000000,28
Morona Santiago,196535,Gualaquiza,19555,226,39,-3.380000000000000,-78.58000000000000,28
Morona Santiago,196535,Huamboya,12382,44,16,-1.785000000000000,-78.23194400000000,28
Morona Santiago,196535,Limón Indanza,10349,29,5,-2.966250000000000,-78.43052800000000,28
Morona Santiago,196535,Logroño,7643,79,10,-2.624800000000000,-78.18960000000000,28
Morona Santiago,196535,Morona,58281,396,81,-2.300000000000000,-78.11666700000001,28
Morona Santiago,196535,Pablo Sexto,2897,35,6,-1.803056000000000,-77.92111100000000,28
Morona Santiago,196535,Palora,7719,132,22,-1.700000000000000,-77.94000000000000,28
Morona Santiago,196535,San Juan Bosco,4985,12,3,-3.092300000000000,-78.51320000000000,28
Morona Santiago,196535,Santiago,11087,84,23,-3.429800000000000,-78.56560000000000,28
Morona Santiago,196535,Sucúa,23823,169,72,-2.460000000000000,-78.17000000000000,28
Morona Santiago,196535,Taisha,26773,66,0,-2.339950000000000,-77.45808000000000,28
Morona Santiago,196535,Tiwintza,11041,14,9,-2.917670000000000,-77.80170000000000,28
Napo,133705,Archidona,33068,131,7,-0.9166670000000000,-77.78333300000000,28
Napo,133705,Carlos Julio Arosemena Tola,4466,8,1,-1.166667000000000,-77.84999999999999,28
Napo,133705,El Chaco,10142,58,8,-0.3402780000000000,-77.80888899999999,28
Napo,133705,Quijos,6847,40,6,-0.4636110000000000,-77.89277800000001,28
Napo,133705,Tena,79182,489,51,-0.9890000000000000,-77.81590000000000,28
Orellana,161338,Aguarico,3629,84,1,-0.9211110000000000,-75.39916700000001,28
Orellana,161338,La Joya de los Sachas,39352,107,23,-0.3000000000000000,-76.84999999999999,28
Orellana,161338,Loreto,24579,32,4,-0.6904000000000000,-77.30830000000000,28
Orellana,161338,Orellana,93778,698,55,-0.4666670000000000,-76.96666700000000,28
Pastaza,114202,Arajuno,8128,75,10,-1.234370000000000,-77.68750000000000,28
Pastaza,114202,Mera,17547,233,60,-1.460000000000000,-78.09000000000000,28
Pastaza,114202,Pastaza,84377,606,59,-1.066667000000000,-78.00111099999999,28
Pastaza,114202,Santa Clara,4150,48,3,-1.267100000000000,-77.88820000000000,28
Pichincha,3228233,Cayambe,107660,103,14,0.04388900000000000,-78.15610000000000,28
Pichincha,3228233,Mejía,108167,351,77,-0.5101000000000000,-78.56980000000000,28
Pichincha,3228233,Pedro Moncayo,43281,23,5,0.04369700000000000,-78.34923999999999,28
Pichincha,3228233,Pedro Vicente Maldonado,17171,10,5,0.1666670000000000,-79,28
Pichincha,3228233,Puerto Quito,24911,55,6,0.1170000000000000,-79.26400000000000,28
Pichincha,3228233,Quito,2781641,9670,1538,-0.2186110000000000,-78.50972200000000,28
Pichincha,3228233,Rumiñahui,115433,439,91,-0.3345000000000000,-78.44750000000001,28
Pichincha,3228233,San Miguel de Los Bancos,29969,22,13,0.02300000000000000,-78.89200000000000,28
Santa Elena,401178,La Libertad,117767,351,5,-2.233333000000000,-80.90000000000001,28
Santa Elena,401178,Salinas,94590,209,16,-2.216667000000000,-80.95000000000000,28
Santa Elena,401178,Santa Elena,188821,428,15,-2.226700000000000,-80.85830000000000,28
Sto. Domingo Tsáchilas,511151,La Concordia,52571,482,75,0.002300000000000000,-79.38460000000001,28
Sto. Domingo Tsáchilas,511151,Santo Domingo,458580,2072,185,-0.2541670000000000,-79.17194400000000,28
Sucumbíos,230503,Cascales,15882,26,7,-0.06750000000000000,-77.21694400000000,28
Sucumbíos,230503,Cuyabeno,7154,14,0,-0.1288890000000000,-76.41388900000000,28
Sucumbíos,230503,Gonzalo Pizarro,10007,29,19,0.04700000000000000,-77.32280000000000,28
Sucumbíos,230503,Lago Agrio,119594,519,95,0.08472200000000002,-76.88277800000000,28
Sucumbíos,230503,Putumayo,16106,5,0,0.1000000000000000,-75.84999999999999,28
Sucumbíos,230503,Shushufindi,57949,50,2,-0.1871000000000000,-76.64500000000000,28
Sucumbíos,230503,Sucumbíos,3811,1,0,0.4592000000000000,-77.52300000000000,28
Tungurahua,590600,Ambato,387309,1051,142,-1.241667000000000,-78.61972200000000,28
Tungurahua,590600,Baños,25043,30,7,-1.396389000000000,-78.42472200000000,28
Tungurahua,590600,Cevallos,9936,16,5,-1.350000000000000,-78.61666700000001,28
Tungurahua,590600,Mocha,7336,2,1,-1.416667000000000,-78.66666700000000,28
Tungurahua,590600,Patate,15825,24,7,-1.316667000000000,-78.51666700000000,28
Tungurahua,590600,Pelileo,66836,273,59,-1.327500000000000,-78.54083300000001,28
Tungurahua,590600,Píllaro,43371,42,6,-1.175833000000000,-78.55527800000000,28
Tungurahua,590600,Quero,20627,21,5,-1.379300000000000,-78.60700000000000,28
Tungurahua,590600,Tisaleo,14317,20,4,-1.350000000000000,-78.66666700000000,28
Zamora Chinchipe,120416,Centinela del Cóndor,8313,44,4,-3.894910000000000,-78.78140999999999,28
Zamora Chinchipe,120416,Chinchipe,10679,0,0,-4.862800000000000,-79.13280000000000,28
Zamora Chinchipe,120416,El Pangui,10945,86,11,-3.624900000000000,-78.58710000000001,28
Zamora Chinchipe,120416,Nangaritza,8014,18,2,-4.048333000000000,-78.68222200000000,28
Zamora Chinchipe,120416,Palanda,10144,9,7,-4.649800000000000,-79.13209999999999,28
Zamora Chinchipe,120416,Paquisha,5992,23,8,-3.932750000000000,-78.67426000000000,28
Zamora Chinchipe,120416,Yacuambi,7121,63,18,-3.634440000000000,-78.92810000000000,28
Zamora Chinchipe,120416,Yantzaza,26447,255,32,-3.850000000000000,-78.75000000000000,28
Zamora Chinchipe,120416,Zamora,32761,222,23,-4.120000000000000,-78.80000000000000,28
Azuay,881394,Camilo Ponce Enríquez,36423,103,13,-3.050000000000000,-79.73333300000000,29
Azuay,881394,Chordeleg,15176,8,3,-2.933333000000000,-78.76666700000000,29
Azuay,881394,Cuenca,636996,2295,336,-2.897414000000000,-79.00448100000000,29
Azuay,881394,El Pan,3091,2,0,-2.786111000000000,-78.66500000000001,29
Azuay,881394,Girón,13037,6,0,-3.159028000000000,-79.14756800000001,29
Azuay,881394,Guachapala,3859,3,0,-2.769000000000000,-78.70900000000000,29
Azuay,881394,Gualaceo,49104,45,6,-2.900000000000000,-78.78333300000000,29
Azuay,881394,Nabón,17292,6,0,-3.336060000000000,-79.06368000000001,29
Azuay,881394,Oña,4128,1,0,-3.469640000000000,-79.15431000000000,29
Azuay,881394,Paute,29214,74,10,-2.781800000000000,-78.76000000000001,29
Azuay,881394,Pucará,10584,9,6,-3.233780000000000,-79.46120000000001,29
Azuay,881394,San Fernando,4156,3,0,-3.144500000000000,-79.25200000000000,29
Azuay,881394,Santa Isabel,20935,49,9,-3.274170000000000,-79.31560000000000,29
Azuay,881394,Sevilla de Oro,6890,9,0,-2.799833000000000,-78.65569400000000,29
Azuay,881394,Sígsig,30509,38,6,-3.089700000000000,-78.80320000000000,29
Bolívar,209933,Caluma,16429,129,15,-1.633330000000000,-79.25000000000000,29
Bolívar,209933,Chillanes,16850,32,2,-1.933333000000000,-79.06666700000000,29
Bolívar,209933,Chimbo,17378,41,1,-1.700000000000000,-79.01666700000000,29
Bolívar,209933,Echeandía,14081,148,14,-1.433330000000000,-79.26667000000000,29
Bolívar,209933,Guaranda,108763,511,104,-1.605556000000000,-79.00305600000000,29
Bolívar,209933,Las Naves,7428,51,12,-1.283330000000000,-79.30000000000000,29
Bolívar,209933,San Miguel,29004,76,8,-1.700000000000000,-79.03333300000000,29
Carchi,186869,Bolivar,15528,74,14,0.5070990000000000,-77.86245400000000,29
Carchi,186869,Espejo,13817,18,1,0.6210000000000000,-77.94000000000000,29
Carchi,186869,Mira,11969,57,14,0.5538999999999998,-78.04930000000000,29
Carchi,186869,Montúfar,34229,47,25,0.6100000000000000,-77.84000000000000,29
Carchi,186869,San Pedro de Huaca,8931,27,2,0.6311110000000000,-77.72527800000000,29
Carchi,186869,Tulcán,102395,364,72,0.8121800000000000,-77.71633000000000,29
Cañar,281396,Azogues,86276,146,15,-2.733333000000000,-78.83333300000000,29
Cañar,281396,Biblían,23741,18,2,-2.710000000000000,-78.88000000000000,29
Cañar,281396,Cañar,68747,126,9,-2.483700000000000,-78.97839999999999,29
Cañar,281396,Déleg,6782,7,0,-2.772600000000000,-78.91830000000000,29
Cañar,281396,El Tambo,12462,50,2,-2.508100000000000,-78.92489999999999,29
Cañar,281396,La Troncal,76872,287,6,-2.400000000000000,-79.33000000000000,29
Cañar,281396,Suscal,6516,9,1,-2.436400000000000,-79.05220000000000,29
Chimborazo,524004,Alausí,45054,55,6,-2.200000000000000,-78.84999999999999,29
Chimborazo,524004,Chambo,13378,18,1,-1.733333000000000,-78.58333300000000,29
Chimborazo,524004,Chunchi,12795,21,12,-2.283333000000000,-78.91666700000000,29
Chimborazo,524004,Colta,44838,77,4,-1.700000000000000,-78.75000000000000,29
Chimborazo,524004,Cumandá,17973,44,2,-2.200000000000000,-79.13333299999999,29
Chimborazo,524004,Guamote,58291,38,3,-1.933333000000000,-78.71666700000000,29
Chimborazo,524004,Guano,48395,77,12,-1.583333000000000,-78.63333299999999,29
Chimborazo,524004,Pallatanga,12277,17,2,-1.983333000000000,-78.95000000000000,29
Chimborazo,524004,Penipe,6955,14,2,-1.557300000000000,-78.53959999999999,29
Chimborazo,524004,Riobamba,264048,743,80,-1.674347000000000,-78.64829400000001,29
Cotopaxi,488716,La Maná,56905,124,3,-0.9300000000000000,-79.22000000000000,29
Cotopaxi,488716,Latacunga,205624,782,78,-0.9333330000000000,-78.61666700000001,29
Cotopaxi,488716,Pangua,24612,35,6,-1.133333000000000,-79.06666700000000,29
Cotopaxi,488716,Pujilí,79772,168,15,-0.9500000000000000,-78.69000000000000,29
Cotopaxi,488716,Salcedo,67100,299,34,-1.050000000000000,-78.58333300000000,29
Cotopaxi,488716,Saquisilí,31426,160,12,-0.8300000000000000,-78.67000000000000,29
Cotopaxi,488716,Sigchos,23277,64,12,-0.7000000000000000,-78.88333299999999,29
El Oro,715751,Arenillas,33473,153,10,-3.550000000000000,-80.06000000000000,29
El Oro,715751,Atahualpa,6436,11,2,-2.900000000000000,-78.93333300000000,29
El Oro,715751,Balsas,9233,33,2,-3.762600000000000,-79.82530000000000,29
El Oro,715751,Chilla,2379,0,0,-3.450000000000000,-79.58000000000000,29
El Oro,715751,El Guabo,63645,99,4,-3.238800000000000,-79.82920000000000,29
El Oro,715751,Huaquillas,60440,162,15,-3.481380000000000,-80.24320700000000,29
El Oro,715751,Las Lajas,4963,2,0,-3.785000000000000,-80.06166700000000,29
El Oro,715751,Machala,289141,1423,120,-3.266667000000000,-79.96666700000000,29
El Oro,715751,Marcabelí,6259,0,0,-3.786000000000001,-79.89780000000000,29
El Oro,715751,Pasaje,87723,119,5,-3.326900000000000,-79.80490000000000,29
El Oro,715751,Piñas,30206,48,2,-3.666667000000000,-79.65000000000001,29
El Oro,715751,Portovelo,14028,177,77,-3.720000000000000,-79.62000000000000,29
El Oro,715751,Santa Rosa,82171,335,18,-3.452222000000000,-79.96166700000001,29
El Oro,715751,Zaruma,25654,64,17,-3.433333000000000,-79.59999999999999,29
Esmeraldas,591083,Atacames,55495,216,31,0.8666670000000000,-79.83333300000000,29
Esmeraldas,591083,Eloy Alfaro,45629,267,18,1.250000000000000,-79,29
Esmeraldas,591083,Esmeraldas,218727,1326,141,1.050000000000000,-79.20000000000000,29
Esmeraldas,591083,Muisne,31106,101,28,0.6067000000000000,-80.01830000000000,29
Esmeraldas,591083,Quinindé,145879,744,84,0.3300000000000000,-79.48000000000000,29
Esmeraldas,591083,Rioverde,31475,164,39,1.060200000000000,-79.40440000000000,29
Esmeraldas,591083,San Lorenzo,62772,50,4,1.265800000000000,-78.84139999999999,29
Galápagos,33042,Isabela,3073,14,0,-0.4724000000000000,-90.68110000000000,29
Galápagos,33042,San Cristóbal,9667,18,1,-0.7999999999999999,-89.40000000000001,29
Galápagos,33042,Santa Cruz,20302,69,0,-0.6333330000000000,-90.36666700000001,29
Guayas,4387434,Alfredo Baquerizo Moreno,32110,30,2,-1.916667000000000,-79.51666700000000,29
Guayas,4387434,Balao,26348,47,0,-2.910000000000000,-79.81000000000000,29
Guayas,4387434,Balzar,60260,195,3,-1.360000000000000,-79.90000000000001,29
Guayas,4387434,Colimes,26169,49,1,-1.550000000000000,-80.01666700000000,29
Guayas,4387434,Coronel Marcelino Maridueña,13132,11,1,-2.200000000000000,-79.42000000000000,29
Guayas,4387434,Daule,173684,770,16,-1.866667000000000,-79.98333300000000,29
Guayas,4387434,Durán,315724,905,50,-2.166667000000000,-79.83333300000000,29
Guayas,4387434,El Triunfo,59636,183,8,-2.330000000000000,-79.40000000000001,29
Guayas,4387434,Empalme,86073,315,16,-1.046111000000000,-79.63361100000000,29
Guayas,4387434,General Antonio Elizalde,13156,89,3,-2.200000000000000,-79.17000000000000,29
Guayas,4387434,Guayaquil,2723665,11640,390,-2.183333000000000,-79.88333299999999,29
Guayas,4387434,Isidro Ayora,14582,32,0,-1.883333000000000,-80.16666700000000,29
Guayas,4387434,Lomas de Sargentillo,24220,53,0,-1.883333000000000,-80.08333300000000,29
Guayas,4387434,Milagro,199835,710,16,-2.126944000000000,-79.59916699999999,29
Guayas,4387434,Naranjal,95052,245,1,-2.672800000000000,-79.61499999999999,29
Guayas,4387434,Naranjito,43862,152,1,-2.173000000000000,-79.46710000000000,29
Guayas,4387434,Nobol,26444,27,1,-1.916671000000000,-80.01153900000000,29
Guayas,4387434,Palestina,18451,43,0,-1.626300000000000,-79.97700000000000,29
Guayas,4387434,Pedro Carbo,51802,184,5,-1.833333000000000,-80.23333300000000,29
Guayas,4387434,Playas,59628,150,0,-2.623330000000000,-80.38750000000000,29
Guayas,4387434,Salitre,65765,191,5,-1.829444000000000,-79.81555600000000,29
Guayas,4387434,Samborondón,102404,706,6,-2.183333000000000,-79.88333299999999,29
Guayas,4387434,San Jacinto De Yaguachi,78204,204,5,-2.120000000000000,-79.69000000000000,29
Guayas,4387434,Santa Lucía,45004,64,2,-1.713889000000000,-79.98500000000000,29
Guayas,4387434,Simón Bolivar,32224,20,3,-2.156667000000000,-79.88750000000000,29
Imbabura,476257,Antonio Ante,54311,76,10,0.3200000000000000,-78.20999999999999,29
Imbabura,476257,Cotacachi,44203,104,64,0.3000000000000000,-78.26666700000000,29
Imbabura,476257,Ibarra,221149,588,154,0.3626780000000000,-78.13066700000000,29
Imbabura,476257,Otavalo,125785,265,16,0.2333330000000000,-78.26666700000000,29
Imbabura,476257,Pimampiro,13269,62,14,0.4000000000000000,-77.97000000000000,29
Imbabura,476257,San Miguel de Urcuquí,17540,33,10,0.5200000000000000,-78.20000000000000,29
Loja,521154,Calvas,29565,17,2,-4.320000000000000,-79.56000000000000,29
Loja,521154,Catamayo,35961,46,12,-3.980000000000000,-79.34999999999999,29
Loja,521154,Celica,16160,33,2,-4.102500000000000,-79.95444400000000,29
Loja,521154,Chaguarpamba,6620,5,0,-3.850000000000000,-79.65000000000001,29
Loja,521154,Espíndola,14209,5,1,-4.583056000000000,-79.42694400000001,29
Loja,521154,Gonzanamá,10953,8,0,-4.231389000000000,-79.43527800000000,29
