provincia,provincia_poblacion,canton,canton_poblacion,total,acumuladas,lat,lng,mes
Zamora Chinchipe,120416,Paquisha,5992,0,16,-3.932750000000000,-78.67426000000000,9
Zamora Chinchipe,120416,Yacuambi,7121,0,14,-3.634440000000000,-78.92810000000000,9
Zamora Chinchipe,120416,Yantzaza,26447,6,96,-3.850000000000000,-78.75000000000000,9
Zamora Chinchipe,120416,Zamora,32761,5,101,-4.120000000000000,-78.80000000000000,9
Azuay,881394,Camilo Ponce Enríquez,36423,5,71,-3.050000000000000,-79.73333300000000,10
Azuay,881394,Chordeleg,15176,3,52,-2.933333000000000,-78.76666700000000,10
Azuay,881394,Cuenca,636996,282,3667,-2.897414000000000,-79.00448100000000,10
Azuay,881394,El Pan,3091,3,16,-2.786111000000000,-78.66500000000001,10
Azuay,881394,Girón,13037,5,108,-3.159028000000000,-79.14756800000001,10
Azuay,881394,Guachapala,3859,1,12,-2.769000000000000,-78.70900000000000,10
Azuay,881394,Gualaceo,49104,14,227,-2.900000000000000,-78.78333300000000,10
Azuay,881394,Nabón,17292,7,89,-3.336060000000000,-79.06368000000001,10
Azuay,881394,Oña,4128,6,26,-3.469640000000000,-79.15431000000000,10
Azuay,881394,Paute,29214,10,119,-2.781800000000000,-78.76000000000001,10
Azuay,881394,Pucará,10584,2,47,-3.233780000000000,-79.46120000000001,10
Azuay,881394,San Fernando,4156,0,19,-3.144500000000000,-79.25200000000000,10
Azuay,881394,Santa Isabel,20935,10,112,-3.274170000000000,-79.31560000000000,10
Azuay,881394,Sevilla de Oro,6890,0,20,-2.799833000000000,-78.65569400000000,10
Azuay,881394,Sígsig,30509,12,166,-3.089700000000000,-78.80320000000000,10
Bolívar,209933,Caluma,16429,6,65,-1.633330000000000,-79.25000000000000,10
Bolívar,209933,Chillanes,16850,6,96,-1.933333000000000,-79.06666700000000,10
Bolívar,209933,Chimbo,17378,4,66,-1.700000000000000,-79.01666700000000,10
Bolívar,209933,Echeandía,14081,7,59,-1.433330000000000,-79.26667000000000,10
Bolívar,209933,Guaranda,108763,34,525,-1.605556000000000,-79.00305600000000,10
Bolívar,209933,Las Naves,7428,3,25,-1.283330000000000,-79.30000000000000,10
Bolívar,209933,San Miguel,29004,12,171,-1.700000000000000,-79.03333300000000,10
Carchi,186869,Bolivar,15528,9,72,0.5070990000000000,-77.86245400000000,10
Carchi,186869,Espejo,13817,5,77,0.6210000000000000,-77.94000000000000,10
Carchi,186869,Mira,11969,4,58,0.5538999999999998,-78.04930000000000,10
Carchi,186869,Montúfar,34229,10,127,0.6100000000000000,-77.84000000000000,10
Carchi,186869,San Pedro de Huaca,8931,2,34,0.6311110000000000,-77.72527800000000,10
Carchi,186869,Tulcán,102395,39,586,0.8121800000000000,-77.71633000000000,10
Cañar,281396,Azogues,86276,41,579,-2.733333000000000,-78.83333300000000,10
Cañar,281396,Biblían,23741,3,83,-2.710000000000000,-78.88000000000000,10
Cañar,281396,Cañar,68747,21,238,-2.483700000000000,-78.97839999999999,10
Cañar,281396,Déleg,6782,5,39,-2.772600000000000,-78.91830000000000,10
Cañar,281396,El Tambo,12462,2,36,-2.508100000000000,-78.92489999999999,10
Cañar,281396,La Troncal,76872,18,302,-2.400000000000000,-79.33000000000000,10
Cañar,281396,Suscal,6516,1,20,-2.436400000000000,-79.05220000000000,10
Chimborazo,524004,Alausí,45054,17,186,-2.200000000000000,-78.84999999999999,10
Chimborazo,524004,Chambo,13378,4,63,-1.733333000000000,-78.58333300000000,10
Chimborazo,524004,Chunchi,12795,4,69,-2.283333000000000,-78.91666700000000,10
Chimborazo,524004,Colta,44838,20,210,-1.700000000000000,-78.75000000000000,10
Chimborazo,524004,Cumandá,17973,7,62,-2.200000000000000,-79.13333299999999,10
Chimborazo,524004,Guamote,58291,10,189,-1.933333000000000,-78.71666700000000,10
Chimborazo,524004,Guano,48395,13,165,-1.583333000000000,-78.63333299999999,10
Chimborazo,524004,Pallatanga,12277,4,49,-1.983333000000000,-78.95000000000000,10
Chimborazo,524004,Penipe,6955,0,31,-1.557300000000000,-78.53959999999999,10
Chimborazo,524004,Riobamba,264048,114,1801,-1.674347000000000,-78.64829400000001,10
Cotopaxi,488716,La Maná,56905,8,160,-0.9300000000000000,-79.22000000000000,10
Cotopaxi,488716,Latacunga,205624,80,1473,-0.9333330000000000,-78.61666700000001,10
Cotopaxi,488716,Pangua,24612,5,94,-1.133333000000000,-79.06666700000000,10
Cotopaxi,488716,Pujilí,79772,21,237,-0.9500000000000000,-78.69000000000000,10
Cotopaxi,488716,Salcedo,67100,17,252,-1.050000000000000,-78.58333300000000,10
Cotopaxi,488716,Saquisilí,31426,4,87,-0.8300000000000000,-78.67000000000000,10
Cotopaxi,488716,Sigchos,23277,9,69,-0.7000000000000000,-78.88333299999999,10
El Oro,715751,Arenillas,33473,15,115,-3.550000000000000,-80.06000000000000,10
El Oro,715751,Atahualpa,6436,0,24,-2.900000000000000,-78.93333300000000,10
El Oro,715751,Balsas,9233,2,17,-3.762600000000000,-79.82530000000000,10
El Oro,715751,Chilla,2379,2,13,-3.450000000000000,-79.58000000000000,10
El Oro,715751,El Guabo,63645,18,233,-3.238800000000000,-79.82920000000000,10
El Oro,715751,Huaquillas,60440,10,222,-3.481380000000000,-80.24320700000000,10
El Oro,715751,Las Lajas,4963,1,20,-3.785000000000000,-80.06166700000000,10
El Oro,715751,Machala,289141,147,2552,-3.266667000000000,-79.96666700000000,10
El Oro,715751,Marcabelí,6259,2,23,-3.786000000000001,-79.89780000000000,10
El Oro,715751,Pasaje,87723,22,364,-3.326900000000000,-79.80490000000000,10
El Oro,715751,Piñas,30206,14,235,-3.666667000000000,-79.65000000000001,10
El Oro,715751,Portovelo,14028,1,40,-3.720000000000000,-79.62000000000000,10
El Oro,715751,Santa Rosa,82171,17,304,-3.452222000000000,-79.96166700000001,10
El Oro,715751,Zaruma,25654,13,118,-3.433333000000000,-79.59999999999999,10
Esmeraldas,591083,Atacames,55495,10,124,0.8666670000000000,-79.83333300000000,10
Esmeraldas,591083,Eloy Alfaro,45629,3,60,1.250000000000000,-79,10
Esmeraldas,591083,Esmeraldas,218727,79,1232,1.050000000000000,-79.20000000000000,10
Esmeraldas,591083,Muisne,31106,6,61,0.6067000000000000,-80.01830000000000,10
Esmeraldas,591083,Quinindé,145879,30,382,0.3300000000000000,-79.48000000000000,10
Esmeraldas,591083,Rioverde,31475,7,66,1.060200000000000,-79.40440000000000,10
Esmeraldas,591083,San Lorenzo,62772,16,126,1.265800000000000,-78.84139999999999,10
Galápagos,33042,Isabela,3073,0,5,-0.4724000000000000,-90.68110000000000,10
Galápagos,33042,San Cristóbal,9667,0,37,-0.7999999999999999,-89.40000000000001,10
Galápagos,33042,Santa Cruz,20302,2,25,-0.6333330000000000,-90.36666700000001,10
Guayas,4387434,Alfredo Baquerizo Moreno,32110,5,72,-1.916667000000000,-79.51666700000000,10
Guayas,4387434,Balao,26348,6,73,-2.910000000000000,-79.81000000000000,10
Guayas,4387434,Balzar,60260,19,283,-1.360000000000000,-79.90000000000001,10
Guayas,4387434,Colimes,26169,5,86,-1.550000000000000,-80.01666700000000,10
Guayas,4387434,Coronel Marcelino Maridueña,13132,3,33,-2.200000000000000,-79.42000000000000,10
Guayas,4387434,Daule,173684,55,696,-1.866667000000000,-79.98333300000000,10
Guayas,4387434,Durán,315724,54,654,-2.166667000000000,-79.83333300000000,10
Guayas,4387434,El Triunfo,59636,17,193,-2.330000000000000,-79.40000000000001,10
Guayas,4387434,Empalme,86073,24,328,-1.046111000000000,-79.63361100000000,10
Guayas,4387434,General Antonio Elizalde,13156,7,50,-2.200000000000000,-79.17000000000000,10
Guayas,4387434,Guayaquil,2723665,1443,19048,-2.183333000000000,-79.88333299999999,10
Guayas,4387434,Isidro Ayora,14582,2,29,-1.883333000000000,-80.16666700000000,10
Guayas,4387434,Lomas de Sargentillo,24220,6,62,-1.883333000000000,-80.08333300000000,10
Guayas,4387434,Milagro,199835,101,1355,-2.126944000000000,-79.59916699999999,10
Guayas,4387434,Naranjal,95052,27,285,-2.672800000000000,-79.61499999999999,10
Guayas,4387434,Naranjito,43862,14,168,-2.173000000000000,-79.46710000000000,10
Guayas,4387434,Nobol,26444,7,96,-1.916671000000000,-80.01153900000000,10
Guayas,4387434,Palestina,18451,3,66,-1.626300000000000,-79.97700000000000,10
Guayas,4387434,Pedro Carbo,51802,17,248,-1.833333000000000,-80.23333300000000,10
Guayas,4387434,Playas,59628,31,243,-2.623330000000000,-80.38750000000000,10
Guayas,4387434,Salitre,65765,34,269,-1.829444000000000,-79.81555600000000,10
Guayas,4387434,Samborondón,102404,20,294,-2.183333000000000,-79.88333299999999,10
Guayas,4387434,San Jacinto De Yaguachi,78204,24,247,-2.120000000000000,-79.69000000000000,10
Guayas,4387434,Santa Lucía,45004,8,174,-1.713889000000000,-79.98500000000000,10
Guayas,4387434,Simón Bolivar,32224,10,76,-2.156667000000000,-79.88750000000000,10
Imbabura,476257,Antonio Ante,54311,13,170,0.3200000000000000,-78.20999999999999,10
Imbabura,476257,Cotacachi,44203,19,167,0.3000000000000000,-78.26666700000000,10
Imbabura,476257,Ibarra,221149,96,1556,0.3626780000000000,-78.13066700000000,10
Imbabura,476257,Otavalo,125785,28,454,0.2333330000000000,-78.26666700000000,10
Imbabura,476257,Pimampiro,13269,5,64,0.4000000000000000,-77.97000000000000,10
Imbabura,476257,San Miguel de Urcuquí,17540,5,57,0.5200000000000000,-78.20000000000000,10
Loja,521154,Calvas,29565,9,185,-4.320000000000000,-79.56000000000000,10
Loja,521154,Catamayo,35961,7,133,-3.980000000000000,-79.34999999999999,10
Loja,521154,Celica,16160,2,61,-4.102500000000000,-79.95444400000000,10
Loja,521154,Chaguarpamba,6620,2,29,-3.850000000000000,-79.65000000000001,10
Loja,521154,Espíndola,14209,4,68,-4.583056000000000,-79.42694400000001,10
Loja,521154,Gonzanamá,10953,7,67,-4.231389000000000,-79.43527800000000,10
Loja,521154,Loja,274112,137,1822,-3.983333000000001,-79.20000000000000,10
Loja,521154,Macará,20269,5,105,-4.383333000000000,-79.95000000000000,10
Loja,521154,Olmedo,4220,1,22,-3.934000000000000,-79.64800000000000,10
Loja,521154,Paltas,23471,14,155,-4.050000000000002,-79.65000000000001,10
Loja,521154,Pindal,10540,3,35,-4.116100000000000,-80.10760000000001,10
Loja,521154,Puyango,15925,11,87,-3.870000000000000,-80.09000000000000,10
Loja,521154,Quilanga,4197,2,22,-4.298000000000000,-79.39860000000000,10
Loja,521154,Saraguro,33506,11,164,-3.625300000000000,-79.24110000000000,10
Loja,521154,Sozoranga,7121,1,24,-4.327778000000000,-79.78972200000000,10
Loja,521154,Zapotillo,14325,0,36,-4.386360000000002,-80.24360000000000,10
Los Ríos,921763,Baba,43429,25,182,-1.784167000000000,-79.67666699999999,10
Los Ríos,921763,Babahoyo,175281,78,1195,-1.800000000000000,-79.53333300000000,10
Los Ríos,921763,Buena Fe,83654,23,302,-0.8985719999999999,-79.48891600000000,10
Los Ríos,921763,Mocache,43316,20,125,-1.183850000000000,-79.50552999999999,10
Los Ríos,921763,Montalvo,28720,4,94,-1.793800000000000,-79.28570000000001,10
Los Ríos,921763,Palenque,23638,9,84,-1.432800000000000,-79.74950000000000,10
Los Ríos,921763,Puebloviejo,44725,12,138,-1.550000000000000,-79.53388900000000,10
Los Ríos,921763,Quevedo,213842,105,1463,-1.033333000000000,-79.45000000000000,10
Los Ríos,921763,Quinsaloma,20428,6,55,-1.206200000000000,-79.31450000000000,10
Los Ríos,921763,Urdaneta,32618,7,148,-1.570556000000000,-79.47111099999999,10
Los Ríos,921763,Valencia,54637,15,117,-0.9525000000000000,-79.35310000000000,10
Los Ríos,921763,Ventanas,75146,28,310,-1.450000000000000,-79.47000000000000,10
Los Ríos,921763,Vinces,82329,31,336,-1.558333000000000,-79.75000000000000,10
Manabí,1562079,Bolívar,45493,18,188,-0.8419440000000000,-80.16194400000001,10
Manabí,1562079,Chone,131002,44,693,-0.6833330000000000,-80.09999999999999,10
Manabí,1562079,El Carmen,111344,32,390,-1.314700000000000,-80.01690000000001,10
Manabí,1562079,Flavio Alfaro,23822,7,104,-0.4054000000000000,-79.90580000000000,10
Manabí,1562079,Jama,26116,4,44,-0.2014000000000000,-80.26590000000000,10
Manabí,1562079,Jaramijó,28439,2,34,-0.9487300000000000,-80.63630000000001,10
Manabí,1562079,Jipijapa,74645,19,396,-1.333330000000000,-80.58329999999999,10
Manabí,1562079,Junín,18820,7,76,-0.9291600000000000,-80.20569000000000,10
Manabí,1562079,Manta,264281,147,1919,-0.9500220000000000,-80.71620000000000,10
Manabí,1562079,Montecristi,107785,17,207,-1.033330000000000,-80.65000000000001,10
Manabí,1562079,Olmedo,10194,6,40,-1.396111000000000,-80.20611100000001,10
Manabí,1562079,Paján,37093,7,147,-1.570000000000000,-80.42000000000000,10
Manabí,1562079,Pedernales,63441,17,179,0.07010000000000001,-80.05360000000000,10
Manabí,1562079,Pichincha,29599,12,89,-1.047300000000000,-79.81860000000000,10
Manabí,1562079,Portoviejo,321800,179,2271,-1.056181000000000,-80.45521700000000,10
Manabí,1562079,Puerto López,24688,7,80,-1.566667000000000,-80.81666700000000,10
Manabí,1562079,Rocafuerte,37312,14,153,-0.9200000000000000,-80.45999999999999,10
Manabí,1562079,San Vicente,24799,3,66,-0.5892999999999999,-80.40880000000000,10
Manabí,1562079,Santa Ana,48152,10,164,-1.206900000000000,-80.37090000000001,10
Manabí,1562079,Sucre,62443,18,339,-0.6000000000000000,-80.41666700000000,10
Manabí,1562079,Tosagua,42297,11,147,-0.7800000000000000,-80.26000000000001,10
Manabí,1562079,Veinticuatro de Mayo,28514,11,135,-1.278889000000000,-80.42000000000000,10
Morona Santiago,196535,Gualaquiza,19555,1,80,-3.380000000000000,-78.58000000000000,10
Morona Santiago,196535,Huamboya,12382,2,20,-1.785000000000000,-78.23194400000000,10
Morona Santiago,196535,Limón Indanza,10349,4,30,-2.966250000000000,-78.43052800000000,10
Morona Santiago,196535,Logroño,7643,2,11,-2.624800000000000,-78.18960000000000,10
Morona Santiago,196535,Morona,58281,16,199,-2.300000000000000,-78.11666700000001,10
Morona Santiago,196535,Pablo Sexto,2897,0,6,-1.803056000000000,-77.92111100000000,10
Morona Santiago,196535,Palora,7719,1,17,-1.700000000000000,-77.94000000000000,10
Morona Santiago,196535,San Juan Bosco,4985,1,17,-3.092300000000000,-78.51320000000000,10
Morona Santiago,196535,Santiago,11087,0,24,-3.429800000000000,-78.56560000000000,10
Morona Santiago,196535,Sucúa,23823,5,55,-2.460000000000000,-78.17000000000000,10
Morona Santiago,196535,Taisha,26773,1,39,-2.339950000000000,-77.45808000000000,10
Morona Santiago,196535,Tiwintza,11041,0,15,-2.917670000000000,-77.80170000000000,10
Napo,133705,Archidona,33068,12,85,-0.9166670000000000,-77.78333300000000,10
Napo,133705,Carlos Julio Arosemena Tola,4466,0,10,-1.166667000000000,-77.84999999999999,10
Napo,133705,El Chaco,10142,0,15,-0.3402780000000000,-77.80888899999999,10
Napo,133705,Quijos,6847,1,42,-0.4636110000000000,-77.89277800000001,10
Napo,133705,Tena,79182,21,314,-0.9890000000000000,-77.81590000000000,10
Orellana,161338,Aguarico,3629,1,25,-0.9211110000000000,-75.39916700000001,10
Orellana,161338,La Joya de los Sachas,39352,18,93,-0.3000000000000000,-76.84999999999999,10
Orellana,161338,Loreto,24579,11,83,-0.6904000000000000,-77.30830000000000,10
Orellana,161338,Orellana,93778,32,301,-0.4666670000000000,-76.96666700000000,10
Pastaza,114202,Arajuno,8128,3,17,-1.234370000000000,-77.68750000000000,10
Pastaza,114202,Mera,17547,2,34,-1.460000000000000,-78.09000000000000,10
Pastaza,114202,Pastaza,84377,30,332,-1.066667000000000,-78.00111099999999,10
Pastaza,114202,Santa Clara,4150,0,6,-1.267100000000000,-77.88820000000000,10
Pichincha,3228233,Cayambe,107660,24,320,0.04388900000000000,-78.15610000000000,10
Pichincha,3228233,Mejía,108167,36,333,-0.5101000000000000,-78.56980000000000,10
Pichincha,3228233,Pedro Moncayo,43281,18,116,0.04369700000000000,-78.34923999999999,10
Pichincha,3228233,Pedro Vicente Maldonado,17171,2,36,0.1666670000000000,-79,10
Pichincha,3228233,Puerto Quito,24911,5,75,0.1170000000000000,-79.26400000000000,10
Pichincha,3228233,Quito,2781641,1015,15707,-0.2186110000000000,-78.50972200000000,10
Pichincha,3228233,Rumiñahui,115433,18,454,-0.3345000000000000,-78.44750000000001,10
Pichincha,3228233,San Miguel de Los Bancos,29969,5,45,0.02300000000000000,-78.89200000000000,10
Santa Elena,401178,La Libertad,117767,24,309,-2.233333000000000,-80.90000000000001,10
Santa Elena,401178,Salinas,94590,28,344,-2.216667000000000,-80.95000000000000,10
Santa Elena,401178,Santa Elena,188821,65,923,-2.226700000000000,-80.85830000000000,10
Sto. Domingo Tsáchilas,511151,La Concordia,52571,10,133,0.002300000000000000,-79.38460000000001,10
Sto. Domingo Tsáchilas,511151,Santo Domingo,458580,183,2550,-0.2541670000000000,-79.17194400000000,10
Sucumbíos,230503,Cascales,15882,2,27,-0.06750000000000000,-77.21694400000000,10
Sucumbíos,230503,Cuyabeno,7154,1,24,-0.1288890000000000,-76.41388900000000,10
Sucumbíos,230503,Gonzalo Pizarro,10007,3,27,0.04700000000000000,-77.32280000000000,10
Sucumbíos,230503,Lago Agrio,119594,47,593,0.08472200000000002,-76.88277800000000,10
Sucumbíos,230503,Putumayo,16106,1,13,0.1000000000000000,-75.84999999999999,10
Sucumbíos,230503,Shushufindi,57949,14,126,-0.1871000000000000,-76.64500000000000,10
Sucumbíos,230503,Sucumbíos,3811,0,9,0.4592000000000000,-77.52300000000000,10
Tungurahua,590600,Ambato,387309,197,2841,-1.241667000000000,-78.61972200000000,10
Tungurahua,590600,Baños,25043,6,83,-1.396389000000000,-78.42472200000000,10
Tungurahua,590600,Cevallos,9936,2,44,-1.350000000000000,-78.61666700000001,10
Tungurahua,590600,Mocha,7336,4,38,-1.416667000000000,-78.66666700000000,10
Tungurahua,590600,Patate,15825,4,49,-1.316667000000000,-78.51666700000000,10
Tungurahua,590600,Pelileo,66836,13,241,-1.327500000000000,-78.54083300000001,10
Tungurahua,590600,Píllaro,43371,8,163,-1.175833000000000,-78.55527800000000,10
Tungurahua,590600,Quero,20627,6,95,-1.379300000000000,-78.60700000000000,10
Tungurahua,590600,Tisaleo,14317,5,41,-1.350000000000000,-78.66666700000000,10
Zamora Chinchipe,120416,Centinela del Cóndor,8313,2,18,-3.894910000000000,-78.78140999999999,10
Zamora Chinchipe,120416,Chinchipe,10679,3,43,-4.862800000000000,-79.13280000000000,10
Zamora Chinchipe,120416,El Pangui,10945,3,33,-3.624900000000000,-78.58710000000001,10
Zamora Chinchipe,120416,Nangaritza,8014,1,12,-4.048333000000000,-78.68222200000000,10
Zamora Chinchipe,120416,Palanda,10144,3,16,-4.649800000000000,-79.13209999999999,10
Zamora Chinchipe,120416,Paquisha,5992,2,18,-3.932750000000000,-78.67426000000000,10
Zamora Chinchipe,120416,Yacuambi,7121,0,14,-3.634440000000000,-78.92810000000000,10
Zamora Chinchipe,120416,Yantzaza,26447,6,102,-3.850000000000000,-78.75000000000000,10
Zamora Chinchipe,120416,Zamora,32761,15,116,-4.120000000000000,-78.80000000000000,10
Azuay,881394,Camilo Ponce Enríquez,36423,6,77,-3.050000000000000,-79.73333300000000,11
Azuay,881394,Chordeleg,15176,2,54,-2.933333000000000,-78.76666700000000,11
Azuay,881394,Cuenca,636996,224,3891,-2.897414000000000,-79.00448100000000,11
Azuay,881394,El Pan,3091,2,18,-2.786111000000000,-78.66500000000001,11
Azuay,881394,Girón,13037,6,114,-3.159028000000000,-79.14756800000001,11
Azuay,881394,Guachapala,3859,2,14,-2.769000000000000,-78.70900000000000,11
Azuay,881394,Gualaceo,49104,9,236,-2.900000000000000,-78.78333300000000,11
Azuay,881394,Nabón,17292,7,96,-3.336060000000000,-79.06368000000001,11
Azuay,881394,Oña,4128,3,29,-3.469640000000000,-79.15431000000000,11
Azuay,881394,Paute,29214,7,126,-2.781800000000000,-78.76000000000001,11
Azuay,881394,Pucará,10584,0,47,-3.233780000000000,-79.46120000000001,11
Azuay,881394,San Fernando,4156,1,20,-3.144500000000000,-79.25200000000000,11
Azuay,881394,Santa Isabel,20935,6,118,-3.274170000000000,-79.31560000000000,11
Azuay,881394,Sevilla de Oro,6890,0,20,-2.799833000000000,-78.65569400000000,11
Azuay,881394,Sígsig,30509,16,182,-3.089700000000000,-78.80320000000000,11
Bolívar,209933,Caluma,16429,4,69,-1.633330000000000,-79.25000000000000,11
Bolívar,209933,Chillanes,16850,7,103,-1.933333000000000,-79.06666700000000,11
Bolívar,209933,Chimbo,17378,9,75,-1.700000000000000,-79.01666700000000,11
Bolívar,209933,Echeandía,14081,2,61,-1.433330000000000,-79.26667000000000,11
Bolívar,209933,Guaranda,108763,38,563,-1.605556000000000,-79.00305600000000,11
Bolívar,209933,Las Naves,7428,0,25,-1.283330000000000,-79.30000000000000,11
Bolívar,209933,San Miguel,29004,10,181,-1.700000000000000,-79.03333300000000,11
Carchi,186869,Bolivar,15528,5,77,0.5070990000000000,-77.86245400000000,11
Carchi,186869,Espejo,13817,4,81,0.6210000000000000,-77.94000000000000,11
Carchi,186869,Mira,11969,4,62,0.5538999999999998,-78.04930000000000,11
Carchi,186869,Montúfar,34229,7,134,0.6100000000000000,-77.84000000000000,11
Carchi,186869,San Pedro de Huaca,8931,2,36,0.6311110000000000,-77.72527800000000,11
Carchi,186869,Tulcán,102395,34,620,0.8121800000000000,-77.71633000000000,11
Cañar,281396,Azogues,86276,36,615,-2.733333000000000,-78.83333300000000,11
Cañar,281396,Biblían,23741,6,89,-2.710000000000000,-78.88000000000000,11
Cañar,281396,Cañar,68747,8,246,-2.483700000000000,-78.97839999999999,11
Cañar,281396,Déleg,6782,2,41,-2.772600000000000,-78.91830000000000,11
Cañar,281396,El Tambo,12462,6,42,-2.508100000000000,-78.92489999999999,11
Cañar,281396,La Troncal,76872,18,320,-2.400000000000000,-79.33000000000000,11
Cañar,281396,Suscal,6516,1,21,-2.436400000000000,-79.05220000000000,11
Chimborazo,524004,Alausí,45054,11,197,-2.200000000000000,-78.84999999999999,11
Chimborazo,524004,Chambo,13378,3,66,-1.733333000000000,-78.58333300000000,11
Chimborazo,524004,Chunchi,12795,1,70,-2.283333000000000,-78.91666700000000,11
Chimborazo,524004,Colta,44838,11,221,-1.700000000000000,-78.75000000000000,11
Chimborazo,524004,Cumandá,17973,4,66,-2.200000000000000,-79.13333299999999,11
Chimborazo,524004,Guamote,58291,19,208,-1.933333000000000,-78.71666700000000,11
Chimborazo,524004,Guano,48395,9,174,-1.583333000000000,-78.63333299999999,11
Chimborazo,524004,Pallatanga,12277,7,56,-1.983333000000000,-78.95000000000000,11
Chimborazo,524004,Penipe,6955,2,33,-1.557300000000000,-78.53959999999999,11
Chimborazo,524004,Riobamba,264048,113,1914,-1.674347000000000,-78.64829400000001,11
Cotopaxi,488716,La Maná,56905,13,173,-0.9300000000000000,-79.22000000000000,11
Cotopaxi,488716,Latacunga,205624,94,1567,-0.9333330000000000,-78.61666700000001,11
Cotopaxi,488716,Pangua,24612,8,102,-1.133333000000000,-79.06666700000000,11
Cotopaxi,488716,Pujilí,79772,18,255,-0.9500000000000000,-78.69000000000000,11
Cotopaxi,488716,Salcedo,67100,9,261,-1.050000000000000,-78.58333300000000,11
Cotopaxi,488716,Saquisilí,31426,8,95,-0.8300000000000000,-78.67000000000000,11
Cotopaxi,488716,Sigchos,23277,6,75,-0.7000000000000000,-78.88333299999999,11
El Oro,715751,Arenillas,33473,10,125,-3.550000000000000,-80.06000000000000,11
El Oro,715751,Atahualpa,6436,1,25,-2.900000000000000,-78.93333300000000,11
El Oro,715751,Balsas,9233,2,19,-3.762600000000000,-79.82530000000000,11
El Oro,715751,Chilla,2379,0,13,-3.450000000000000,-79.58000000000000,11
El Oro,715751,El Guabo,63645,12,245,-3.238800000000000,-79.82920000000000,11
El Oro,715751,Huaquillas,60440,15,237,-3.481380000000000,-80.24320700000000,11
El Oro,715751,Las Lajas,4963,0,20,-3.785000000000000,-80.06166700000000,11
El Oro,715751,Machala,289141,145,2697,-3.266667000000000,-79.96666700000000,11
El Oro,715751,Marcabelí,6259,2,25,-3.786000000000001,-79.89780000000000,11
El Oro,715751,Pasaje,87723,26,390,-3.326900000000000,-79.80490000000000,11
El Oro,715751,Piñas,30206,16,251,-3.666667000000000,-79.65000000000001,11
El Oro,715751,Portovelo,14028,3,43,-3.720000000000000,-79.62000000000000,11
El Oro,715751,Santa Rosa,82171,35,339,-3.452222000000000,-79.96166700000001,11
El Oro,715751,Zaruma,25654,5,123,-3.433333000000000,-79.59999999999999,11
Esmeraldas,591083,Atacames,55495,11,135,0.8666670000000000,-79.83333300000000,11
Esmeraldas,591083,Eloy Alfaro,45629,4,64,1.250000000000000,-79,11
Esmeraldas,591083,Esmeraldas,218727,80,1312,1.050000000000000,-79.20000000000000,11
Esmeraldas,591083,Muisne,31106,3,64,0.6067000000000000,-80.01830000000000,11
Esmeraldas,591083,Quinindé,145879,40,422,0.3300000000000000,-79.48000000000000,11
Esmeraldas,591083,Rioverde,31475,4,70,1.060200000000000,-79.40440000000000,11
Esmeraldas,591083,San Lorenzo,62772,11,137,1.265800000000000,-78.84139999999999,11
Galápagos,33042,Isabela,3073,1,6,-0.4724000000000000,-90.68110000000000,11
Galápagos,33042,San Cristóbal,9667,0,37,-0.7999999999999999,-89.40000000000001,11
Galápagos,33042,Santa Cruz,20302,0,25,-0.6333330000000000,-90.36666700000001,11
Guayas,4387434,Alfredo Baquerizo Moreno,32110,6,78,-1.916667000000000,-79.51666700000000,11
Guayas,4387434,Balao,26348,4,77,-2.910000000000000,-79.81000000000000,11
Guayas,4387434,Balzar,60260,16,299,-1.360000000000000,-79.90000000000001,11
Guayas,4387434,Colimes,26169,10,96,-1.550000000000000,-80.01666700000000,11
Guayas,4387434,Coronel Marcelino Maridueña,13132,4,37,-2.200000000000000,-79.42000000000000,11
Guayas,4387434,Daule,173684,53,749,-1.866667000000000,-79.98333300000000,11
Guayas,4387434,Durán,315724,53,707,-2.166667000000000,-79.83333300000000,11
Guayas,4387434,El Triunfo,59636,17,210,-2.330000000000000,-79.40000000000001,11
Guayas,4387434,Empalme,86073,26,354,-1.046111000000000,-79.63361100000000,11
Guayas,4387434,General Antonio Elizalde,13156,5,55,-2.200000000000000,-79.17000000000000,11
Guayas,4387434,Guayaquil,2723665,1528,20576,-2.183333000000000,-79.88333299999999,11
Guayas,4387434,Isidro Ayora,14582,8,37,-1.883333000000000,-80.16666700000000,11
Guayas,4387434,Lomas de Sargentillo,24220,7,69,-1.883333000000000,-80.08333300000000,11
Guayas,4387434,Milagro,199835,83,1438,-2.126944000000000,-79.59916699999999,11
Guayas,4387434,Naranjal,95052,22,307,-2.672800000000000,-79.61499999999999,11
Guayas,4387434,Naranjito,43862,18,186,-2.173000000000000,-79.46710000000000,11
Guayas,4387434,Nobol,26444,9,105,-1.916671000000000,-80.01153900000000,11
Guayas,4387434,Palestina,18451,4,70,-1.626300000000000,-79.97700000000000,11
Guayas,4387434,Pedro Carbo,51802,15,263,-1.833333000000000,-80.23333300000000,11
Guayas,4387434,Playas,59628,25,268,-2.623330000000000,-80.38750000000000,11
Guayas,4387434,Salitre,65765,21,290,-1.829444000000000,-79.81555600000000,11
Guayas,4387434,Samborondón,102404,22,316,-2.183333000000000,-79.88333299999999,11
Guayas,4387434,San Jacinto De Yaguachi,78204,19,266,-2.120000000000000,-79.69000000000000,11
Guayas,4387434,Santa Lucía,45004,28,202,-1.713889000000000,-79.98500000000000,11
