provincia,total,acumuladas,lat,lng,semana
Orellana,4,259,-0.4666670000000000,-76.96666700000000,37
Otro,0,2,0,0,37
Pastaza,7,205,-1.066667000000000,-78.00111099999999,37
Pichincha,227,8834,-0.2186110000000000,-78.50972200000000,37
Santa Elena,24,964,-2.226700000000000,-80.85830000000000,37
Sto. Domingo Tsáchilas,40,1400,-0.2541670000000000,-79.17194400000000,37
Sucumbíos,10,407,0.08472200000000002,-76.88277800000000,37
Tungurahua,42,1900,-1.241667000000000,-78.61972200000000,37
Zamora Chinchipe,0,175,-4.120000000000000,-78.80000000000000,37
Azuay,65,2831,-2.897414000000000,-79.00448100000000,38
Bolívar,7,591,-1.605556000000000,-79.00305600000000,38
Carchi,10,481,0.8121800000000000,-77.71633000000000,38
Cañar,11,779,-2.733333000000000,-78.83333300000000,38
Chimborazo,39,1767,-1.674347000000000,-78.64829400000001,38
Cotopaxi,11,1228,-0.9333330000000000,-78.61666700000001,38
El Oro,53,2115,-3.266667000000000,-79.96666700000000,38
Esmeraldas,31,1083,1.050000000000000,-79.20000000000000,38
Galápagos,1,38,-0.7999999999999999,-89.40000000000001,38
Guayas,370,15327,-2.183333000000000,-79.88333299999999,38
Imbabura,43,1509,0.3626780000000000,-78.13066700000000,38
Loja,34,1686,-3.983333000000000,-79.20000000000000,38
Los Ríos,63,2573,-1.800000000000000,-79.53333300000000,38
Manabí,109,4498,-1.056181000000000,-80.45521700000000,38
Morona Santiago,13,357,-2.300000000000000,-78.11666700000001,38
Napo,5,257,-0.9890000000000000,-77.81590000000000,38
Orellana,2,261,-0.4666670000000000,-76.96666700000000,38
Otro,0,2,0,0,38
Pastaza,4,209,-1.066667000000000,-78.00111099999999,38
Pichincha,241,9075,-0.2186110000000000,-78.50972200000000,38
Santa Elena,29,993,-2.226700000000000,-80.85830000000000,38
Sto. Domingo Tsáchilas,46,1446,-0.2541670000000000,-79.17194400000000,38
Sucumbíos,12,419,0.08472200000000002,-76.88277800000000,38
Tungurahua,42,1942,-1.241667000000000,-78.61972200000000,38
Zamora Chinchipe,7,182,-4.120000000000000,-78.80000000000000,38
Azuay,70,2901,-2.897414000000000,-79.00448100000000,39
Bolívar,6,597,-1.605556000000000,-79.00305600000000,39
Carchi,11,492,0.8121800000000000,-77.71633000000000,39
Cañar,35,814,-2.733333000000000,-78.83333300000000,39
Chimborazo,44,1811,-1.674347000000000,-78.64829400000001,39
Cotopaxi,21,1249,-0.9333330000000000,-78.61666700000001,39
El Oro,48,2163,-3.266667000000000,-79.96666700000000,39
Esmeraldas,37,1120,1.050000000000000,-79.20000000000000,39
Galápagos,0,38,-0.7999999999999999,-89.40000000000001,39
Guayas,355,15682,-2.183333000000000,-79.88333299999999,39
Imbabura,30,1539,0.3626780000000000,-78.13066700000000,39
Loja,34,1720,-3.983333000000000,-79.20000000000000,39
Los Ríos,58,2631,-1.800000000000000,-79.53333300000000,39
Manabí,106,4604,-1.056181000000000,-80.45521700000000,39
Morona Santiago,8,365,-2.300000000000000,-78.11666700000001,39
Napo,8,265,-0.9890000000000000,-77.81590000000000,39
Orellana,7,268,-0.4666670000000000,-76.96666700000000,39
Otro,0,2,0,0,39
Pastaza,4,213,-1.066667000000000,-78.00111099999999,39
Pichincha,235,9310,-0.2186110000000000,-78.50972200000000,39
Santa Elena,16,1009,-2.226700000000000,-80.85830000000000,39
Sto. Domingo Tsáchilas,35,1481,-0.2541670000000000,-79.17194400000000,39
Sucumbíos,5,424,0.08472200000000002,-76.88277800000000,39
Tungurahua,46,1988,-1.241667000000000,-78.61972200000000,39
Zamora Chinchipe,2,184,-4.120000000000000,-78.80000000000000,39
Azuay,77,2978,-2.897414000000000,-79.00448100000000,40
Bolívar,18,615,-1.605556000000000,-79.00305600000000,40
Carchi,16,508,0.8121800000000000,-77.71633000000000,40
Cañar,13,827,-2.733333000000000,-78.83333300000000,40
Chimborazo,56,1867,-1.674347000000000,-78.64829400000001,40
Cotopaxi,12,1261,-0.9333330000000000,-78.61666700000001,40
El Oro,66,2229,-3.266667000000000,-79.96666700000000,40
Esmeraldas,27,1147,1.050000000000000,-79.20000000000000,40
Galápagos,0,38,-0.7999999999999999,-89.40000000000001,40
Guayas,390,16072,-2.183333000000000,-79.88333299999999,40
Imbabura,32,1571,0.3626780000000000,-78.13066700000000,40
Loja,44,1764,-3.983333000000000,-79.20000000000000,40
Los Ríos,69,2700,-1.800000000000000,-79.53333300000000,40
Manabí,107,4711,-1.056181000000000,-80.45521700000000,40
Morona Santiago,10,375,-2.300000000000000,-78.11666700000001,40
Napo,13,278,-0.9890000000000000,-77.81590000000000,40
Orellana,9,277,-0.4666670000000000,-76.96666700000000,40
Otro,0,2,0,0,40
Pastaza,7,220,-1.066667000000000,-78.00111099999999,40
Pichincha,213,9523,-0.2186110000000000,-78.50972200000000,40
Santa Elena,19,1028,-2.226700000000000,-80.85830000000000,40
Sto. Domingo Tsáchilas,39,1520,-0.2541670000000000,-79.17194400000000,40
Sucumbíos,9,433,0.08472200000000002,-76.88277800000000,40
Tungurahua,44,2032,-1.241667000000000,-78.61972200000000,40
Zamora Chinchipe,8,192,-4.120000000000000,-78.80000000000000,40
Azuay,63,3041,-2.897414000000000,-79.00448100000000,41
Bolívar,18,633,-1.605556000000000,-79.00305600000000,41
Carchi,11,519,0.8121800000000000,-77.71633000000000,41
Cañar,22,849,-2.733333000000000,-78.83333300000000,41
Chimborazo,50,1917,-1.674347000000000,-78.64829400000001,41
Cotopaxi,12,1273,-0.9333330000000000,-78.61666700000001,41
El Oro,45,2274,-3.266667000000000,-79.96666700000000,41
Esmeraldas,30,1177,1.050000000000000,-79.20000000000000,41
Galápagos,2,40,-0.7999999999999999,-89.40000000000001,41
Guayas,351,16423,-2.183333000000000,-79.88333299999999,41
Imbabura,31,1602,0.3626780000000000,-78.13066700000000,41
Loja,42,1806,-3.983333000000000,-79.20000000000000,41
Los Ríos,73,2773,-1.800000000000000,-79.53333300000000,41
Manabí,103,4814,-1.056181000000000,-80.45521700000000,41
Morona Santiago,5,380,-2.300000000000000,-78.11666700000001,41
Napo,4,282,-0.9890000000000000,-77.81590000000000,41
Orellana,6,283,-0.4666670000000000,-76.96666700000000,41
Otro,0,2,0,0,41
Pastaza,1,221,-1.066667000000000,-78.00111099999999,41
Pichincha,231,9754,-0.2186110000000000,-78.50972200000000,41
Santa Elena,25,1053,-2.226700000000000,-80.85830000000000,41
Sto. Domingo Tsáchilas,33,1553,-0.2541670000000000,-79.17194400000000,41
Sucumbíos,14,447,0.08472200000000002,-76.88277800000000,41
Tungurahua,37,2069,-1.241667000000000,-78.61972200000000,41
Zamora Chinchipe,4,196,-4.120000000000000,-78.80000000000000,41
Azuay,66,3107,-2.897414000000000,-79.00448100000000,42
Bolívar,23,656,-1.605556000000000,-79.00305600000000,42
Carchi,13,532,0.8121800000000000,-77.71633000000000,42
Cañar,22,871,-2.733333000000000,-78.83333300000000,42
Chimborazo,56,1973,-1.674347000000000,-78.64829400000001,42
Cotopaxi,11,1284,-0.9333330000000000,-78.61666700000001,42
El Oro,59,2333,-3.266667000000000,-79.96666700000000,42
Esmeraldas,16,1193,1.050000000000000,-79.20000000000000,42
Galápagos,0,40,-0.7999999999999999,-89.40000000000001,42
Guayas,381,16804,-2.183333000000000,-79.88333299999999,42
Imbabura,41,1643,0.3626780000000000,-78.13066700000000,42
Loja,50,1856,-3.983333000000000,-79.20000000000000,42
Los Ríos,69,2842,-1.800000000000000,-79.53333300000000,42
Manabí,110,4924,-1.056181000000000,-80.45521700000000,42
Morona Santiago,7,387,-2.300000000000000,-78.11666700000001,42
Napo,7,289,-0.9890000000000000,-77.81590000000000,42
Orellana,9,292,-0.4666670000000000,-76.96666700000000,42
Otro,0,2,0,0,42
Pastaza,5,226,-1.066667000000000,-78.00111099999999,42
Pichincha,245,9999,-0.2186110000000000,-78.50972200000000,42
Santa Elena,19,1072,-2.226700000000000,-80.85830000000000,42
Sto. Domingo Tsáchilas,25,1578,-0.2541670000000000,-79.17194400000000,42
Sucumbíos,15,462,0.08472200000000002,-76.88277800000000,42
Tungurahua,31,2100,-1.241667000000000,-78.61972200000000,42
Zamora Chinchipe,6,202,-4.120000000000000,-78.80000000000000,42
Azuay,75,3182,-2.897414000000000,-79.00448100000000,43
Bolívar,16,672,-1.605556000000000,-79.00305600000000,43
Carchi,14,546,0.8121800000000000,-77.71633000000000,43
Cañar,20,891,-2.733333000000000,-78.83333300000000,43
Chimborazo,36,2009,-1.674347000000000,-78.64829400000001,43
Cotopaxi,14,1298,-0.9333330000000000,-78.61666700000001,43
El Oro,39,2372,-3.266667000000000,-79.96666700000000,43
Esmeraldas,20,1213,1.050000000000000,-79.20000000000000,43
Galápagos,0,40,-0.7999999999999999,-89.40000000000001,43
Guayas,356,17160,-2.183333000000000,-79.88333299999999,43
Imbabura,26,1669,0.3626780000000000,-78.13066700000000,43
Loja,43,1899,-3.983333000000000,-79.20000000000000,43
Los Ríos,61,2903,-1.800000000000000,-79.53333300000000,43
Manabí,122,5046,-1.056181000000000,-80.45521700000000,43
Morona Santiago,6,393,-2.300000000000000,-78.11666700000001,43
Napo,3,292,-0.9890000000000000,-77.81590000000000,43
Orellana,6,298,-0.4666670000000000,-76.96666700000000,43
Otro,0,2,0,0,43
Pastaza,3,229,-1.066667000000000,-78.00111099999999,43
Pichincha,282,10281,-0.2186110000000000,-78.50972200000000,43
Santa Elena,19,1091,-2.226700000000000,-80.85830000000000,43
Sto. Domingo Tsáchilas,43,1621,-0.2541670000000000,-79.17194400000000,43
Sucumbíos,15,477,0.08472200000000002,-76.88277800000000,43
Tungurahua,44,2144,-1.241667000000000,-78.61972200000000,43
Zamora Chinchipe,3,205,-4.120000000000000,-78.80000000000000,43
Azuay,70,3252,-2.897414000000000,-79.00448100000000,44
Bolívar,15,687,-1.605556000000000,-79.00305600000000,44
Carchi,7,553,0.8121800000000000,-77.71633000000000,44
Cañar,19,910,-2.733333000000000,-78.83333300000000,44
Chimborazo,52,2061,-1.674347000000000,-78.64829400000001,44
Cotopaxi,14,1312,-0.9333330000000000,-78.61666700000001,44
El Oro,61,2433,-3.266667000000000,-79.96666700000000,44
Esmeraldas,31,1244,1.050000000000000,-79.20000000000000,44
Galápagos,0,40,-0.7999999999999999,-89.40000000000001,44
Guayas,387,17547,-2.183333000000000,-79.88333299999999,44
Imbabura,35,1704,0.3626780000000000,-78.13066700000000,44
Loja,41,1940,-3.983333000000000,-79.20000000000000,44
Los Ríos,75,2978,-1.800000000000000,-79.53333300000000,44
Manabí,120,5166,-1.056181000000000,-80.45521700000000,44
Morona Santiago,9,402,-2.300000000000000,-78.11666700000001,44
Napo,10,302,-0.9890000000000000,-77.81590000000000,44
Orellana,8,306,-0.4666670000000000,-76.96666700000000,44
Otro,0,2,0,0,44
Pastaza,3,232,-1.066667000000000,-78.00111099999999,44
Pichincha,243,10524,-0.2186110000000000,-78.50972200000000,44
Santa Elena,23,1114,-2.226700000000000,-80.85830000000000,44
Sto. Domingo Tsáchilas,33,1654,-0.2541670000000000,-79.17194400000000,44
Sucumbíos,10,487,0.08472200000000002,-76.88277800000000,44
Tungurahua,32,2176,-1.241667000000000,-78.61972200000000,44
Zamora Chinchipe,6,211,-4.120000000000000,-78.80000000000000,44
Azuay,79,3331,-2.897414000000000,-79.00448100000000,45
Bolívar,11,698,-1.605556000000000,-79.00305600000000,45
Carchi,9,562,0.8121800000000000,-77.71633000000000,45
Cañar,11,921,-2.733333000000000,-78.83333300000000,45
Chimborazo,44,2105,-1.674347000000000,-78.64829400000001,45
Cotopaxi,22,1334,-0.9333330000000000,-78.61666700000001,45
El Oro,46,2479,-3.266667000000000,-79.96666700000000,45
Esmeraldas,24,1268,1.050000000000000,-79.20000000000000,45
Galápagos,0,40,-0.7999999999999999,-89.40000000000001,45
Guayas,421,17968,-2.183333000000000,-79.88333299999999,45
Imbabura,25,1729,0.3626780000000000,-78.13066700000000,45
Loja,45,1985,-3.983333000000000,-79.20000000000000,45
Los Ríos,55,3033,-1.800000000000000,-79.53333300000000,45
Manabí,115,5281,-1.056181000000000,-80.45521700000000,45
Morona Santiago,4,406,-2.300000000000000,-78.11666700000001,45
Napo,3,305,-0.9890000000000000,-77.81590000000000,45
Orellana,5,311,-0.4666670000000000,-76.96666700000000,45
Otro,0,2,0,0,45
Pastaza,5,237,-1.066667000000000,-78.00111099999999,45
Pichincha,260,10784,-0.2186110000000000,-78.50972200000000,45
Santa Elena,18,1132,-2.226700000000000,-80.85830000000000,45
Sto. Domingo Tsáchilas,43,1697,-0.2541670000000000,-79.17194400000000,45
Sucumbíos,12,499,0.08472200000000002,-76.88277800000000,45
Tungurahua,38,2214,-1.241667000000000,-78.61972200000000,45
Zamora Chinchipe,4,215,-4.120000000000000,-78.80000000000000,45
Azuay,78,3409,-2.897414000000000,-79.00448100000000,46
Bolívar,10,708,-1.605556000000000,-79.00305600000000,46
Carchi,4,566,0.8121800000000000,-77.71633000000000,46
Cañar,24,945,-2.733333000000000,-78.83333300000000,46
Chimborazo,38,2143,-1.674347000000000,-78.64829400000001,46
Cotopaxi,11,1345,-0.9333330000000000,-78.61666700000001,46
El Oro,58,2537,-3.266667000000000,-79.96666700000000,46
Esmeraldas,37,1305,1.050000000000000,-79.20000000000000,46
Galápagos,0,40,-0.7999999999999999,-89.40000000000001,46
Guayas,368,18336,-2.183333000000000,-79.88333299999999,46
Imbabura,42,1771,0.3626780000000000,-78.13066700000000,46
Loja,52,2037,-3.983333000000000,-79.20000000000000,46
Los Ríos,59,3092,-1.800000000000000,-79.53333300000000,46
Manabí,137,5418,-1.056181000000000,-80.45521700000000,46
Morona Santiago,3,409,-2.300000000000000,-78.11666700000001,46
Napo,6,311,-0.9890000000000000,-77.81590000000000,46
Orellana,7,318,-0.4666670000000000,-76.96666700000000,46
Otro,0,2,0,0,46
Pastaza,9,246,-1.066667000000000,-78.00111099999999,46
Pichincha,213,10997,-0.2186110000000000,-78.50972200000000,46
Santa Elena,20,1152,-2.226700000000000,-80.85830000000000,46
Sto. Domingo Tsáchilas,32,1729,-0.2541670000000000,-79.17194400000000,46
Sucumbíos,13,512,0.08472200000000002,-76.88277800000000,46
Tungurahua,40,2254,-1.241667000000000,-78.61972200000000,46
Zamora Chinchipe,9,224,-4.120000000000000,-78.80000000000000,46
Azuay,67,3476,-2.897414000000000,-79.00448100000000,47
Bolívar,15,723,-1.605556000000000,-79.00305600000000,47
Carchi,15,581,0.8121800000000000,-77.71633000000000,47
Cañar,17,962,-2.733333000000000,-78.83333300000000,47
Chimborazo,36,2179,-1.674347000000000,-78.64829400000001,47
Cotopaxi,11,1356,-0.9333330000000000,-78.61666700000001,47
El Oro,60,2597,-3.266667000000000,-79.96666700000000,47
Esmeraldas,24,1329,1.050000000000000,-79.20000000000000,47
Galápagos,0,40,-0.7999999999999999,-89.40000000000001,47
Guayas,390,18726,-2.183333000000000,-79.88333299999999,47
Imbabura,33,1804,0.3626780000000000,-78.13066700000000,47
Loja,33,2070,-3.983333000000000,-79.20000000000000,47
Los Ríos,64,3156,-1.800000000000000,-79.53333300000000,47
Manabí,116,5534,-1.056181000000000,-80.45521700000000,47
Morona Santiago,10,419,-2.300000000000000,-78.11666700000001,47
Napo,6,317,-0.9890000000000000,-77.81590000000000,47
Orellana,6,324,-0.4666670000000000,-76.96666700000000,47
Otro,0,2,0,0,47
Pastaza,5,251,-1.066667000000000,-78.00111099999999,47
Pichincha,219,11216,-0.2186110000000000,-78.50972200000000,47
Santa Elena,23,1175,-2.226700000000000,-80.85830000000000,47
Sto. Domingo Tsáchilas,44,1773,-0.2541670000000000,-79.17194400000000,47
Sucumbíos,13,525,0.08472200000000002,-76.88277800000000,47
Tungurahua,36,2290,-1.241667000000000,-78.61972200000000,47
Zamora Chinchipe,1,225,-4.120000000000000,-78.80000000000000,47
Azuay,84,3560,-2.897414000000000,-79.00448100000000,48
Bolívar,13,736,-1.605556000000000,-79.00305600000000,48
Carchi,8,589,0.8121800000000000,-77.71633000000000,48
Cañar,15,977,-2.733333000000000,-78.83333300000000,48
Chimborazo,50,2229,-1.674347000000000,-78.64829400000001,48
Cotopaxi,11,1367,-0.9333330000000000,-78.61666700000001,48
El Oro,58,2655,-3.266667000000000,-79.96666700000000,48
Esmeraldas,35,1364,1.050000000000000,-79.20000000000000,48
Galápagos,0,40,-0.7999999999999999,-89.40000000000001,48
Guayas,368,19094,-2.183333000000000,-79.88333299999999,48
Imbabura,47,1851,0.3626780000000000,-78.13066700000000,48
Loja,44,2114,-3.983333000000000,-79.20000000000000,48
Los Ríos,62,3218,-1.800000000000000,-79.53333300000000,48
Manabí,113,5647,-1.056181000000000,-80.45521700000000,48
Morona Santiago,6,425,-2.300000000000000,-78.11666700000001,48
Napo,5,322,-0.9890000000000000,-77.81590000000000,48
Orellana,9,333,-0.4666670000000000,-76.96666700000000,48
Otro,0,2,0,0,48
Pastaza,4,255,-1.066667000000000,-78.00111099999999,48
Pichincha,250,11466,-0.2186110000000000,-78.50972200000000,48
Santa Elena,20,1195,-2.226700000000000,-80.85830000000000,48
Sto. Domingo Tsáchilas,37,1810,-0.2541670000000000,-79.17194400000000,48
Sucumbíos,12,537,0.08472200000000002,-76.88277800000000,48
Tungurahua,40,2330,-1.241667000000000,-78.61972200000000,48
Zamora Chinchipe,4,229,-4.120000000000000,-78.80000000000000,48
Azuay,68,3628,-2.897414000000000,-79.00448100000000,49
Bolívar,12,748,-1.605556000000000,-79.00305600000000,49
Carchi,15,604,0.8121800000000000,-77.71633000000000,49
Cañar,13,990,-2.733333000000000,-78.83333300000000,49
Chimborazo,44,2273,-1.674347000000000,-78.64829400000001,49
Cotopaxi,13,1380,-0.9333330000000000,-78.61666700000001,49
El Oro,49,2704,-3.266667000000000,-79.96666700000000,49
Esmeraldas,31,1395,1.050000000000000,-79.20000000000000,49
Galápagos,1,41,-0.7999999999999999,-89.40000000000001,49
Guayas,357,19451,-2.183333000000000,-79.88333299999999,49
Imbabura,39,1890,0.3626780000000000,-78.13066700000000,49
Loja,42,2156,-3.983333000000000,-79.20000000000000,49
Los Ríos,69,3287,-1.800000000000000,-79.53333300000000,49
Manabí,116,5763,-1.056181000000000,-80.45521700000000,49
Morona Santiago,8,433,-2.300000000000000,-78.11666700000001,49
Napo,5,327,-0.9890000000000000,-77.81590000000000,49
Orellana,13,346,-0.4666670000000000,-76.96666700000000,49
Otro,0,2,0,0,49
Pastaza,5,260,-1.066667000000000,-78.00111099999999,49
Pichincha,254,11720,-0.2186110000000000,-78.50972200000000,49
Santa Elena,27,1222,-2.226700000000000,-80.85830000000000,49
Sto. Domingo Tsáchilas,41,1851,-0.2541670000000000,-79.17194400000000,49
Sucumbíos,15,552,0.08472200000000002,-76.88277800000000,49
Tungurahua,54,2384,-1.241667000000000,-78.61972200000000,49
Zamora Chinchipe,7,236,-4.120000000000000,-78.80000000000000,49
Azuay,55,3683,-2.897414000000000,-79.00448100000000,50
Bolívar,11,759,-1.605556000000000,-79.00305600000000,50
Carchi,13,617,0.8121800000000000,-77.71633000000000,50
Cañar,28,1018,-2.733333000000000,-78.83333300000000,50
Chimborazo,43,2316,-1.674347000000000,-78.64829400000001,50
Cotopaxi,12,1392,-0.9333330000000000,-78.61666700000001,50
El Oro,57,2761,-3.266667000000000,-79.96666700000000,50
Esmeraldas,14,1409,1.050000000000000,-79.20000000000000,50
Galápagos,0,41,-0.7999999999999999,-89.40000000000001,50
Guayas,340,19791,-2.183333000000000,-79.88333299999999,50
Imbabura,38,1928,0.3626780000000000,-78.13066700000000,50
Loja,35,2191,-3.983333000000000,-79.20000000000000,50
Los Ríos,64,3351,-1.800000000000000,-79.53333300000000,50
Manabí,107,5870,-1.056181000000000,-80.45521700000000,50
Morona Santiago,5,438,-2.300000000000000,-78.11666700000001,50
Napo,7,334,-0.9890000000000000,-77.81590000000000,50
Orellana,7,353,-0.4666670000000000,-76.96666700000000,50
Otro,0,2,0,0,50
Pastaza,5,265,-1.066667000000000,-78.00111099999999,50
Pichincha,272,11992,-0.2186110000000000,-78.50972200000000,50
Santa Elena,16,1238,-2.226700000000000,-80.85830000000000,50
Sto. Domingo Tsáchilas,45,1896,-0.2541670000000000,-79.17194400000000,50
Sucumbíos,9,561,0.08472200000000002,-76.88277800000000,50
Tungurahua,36,2420,-1.241667000000000,-78.61972200000000,50
Zamora Chinchipe,2,238,-4.120000000000000,-78.80000000000000,50
Azuay,81,3764,-2.897414000000000,-79.00448100000000,51
Bolívar,14,773,-1.605556000000000,-79.00305600000000,51
Carchi,12,629,0.8121800000000000,-77.71633000000000,51
Cañar,11,1029,-2.733333000000000,-78.83333300000000,51
Chimborazo,34,2350,-1.674347000000000,-78.64829400000001,51
Cotopaxi,13,1405,-0.9333330000000000,-78.61666700000001,51
El Oro,55,2816,-3.266667000000000,-79.96666700000000,51
Esmeraldas,27,1436,1.050000000000000,-79.20000000000000,51
Galápagos,0,41,-0.7999999999999999,-89.40000000000001,51
Guayas,359,20150,-2.183333000000000,-79.88333299999999,51
Imbabura,42,1970,0.3626780000000000,-78.13066700000000,51
Loja,43,2234,-3.983333000000000,-79.20000000000000,51
Los Ríos,56,3407,-1.800000000000000,-79.53333300000000,51
Manabí,135,6005,-1.056181000000000,-80.45521700000000,51
Morona Santiago,8,446,-2.300000000000000,-78.11666700000001,51
Napo,10,344,-0.9890000000000000,-77.81590000000000,51
Orellana,3,356,-0.4666670000000000,-76.96666700000000,51
Otro,0,2,0,0,51
Pastaza,5,270,-1.066667000000000,-78.00111099999999,51
Pichincha,259,12251,-0.2186110000000000,-78.50972200000000,51
Santa Elena,16,1254,-2.226700000000000,-80.85830000000000,51
Sto. Domingo Tsáchilas,35,1931,-0.2541670000000000,-79.17194400000000,51
Sucumbíos,6,567,0.08472200000000002,-76.88277800000000,51
Tungurahua,37,2457,-1.241667000000000,-78.61972200000000,51
Zamora Chinchipe,4,242,-4.120000000000000,-78.80000000000000,51
Azuay,50,3814,-2.897414000000000,-79.00448100000000,52
Bolívar,8,781,-1.605556000000000,-79.00305600000000,52
Carchi,9,638,0.8121800000000000,-77.71633000000000,52
Cañar,6,1035,-2.733333000000000,-78.83333300000000,52
Chimborazo,33,2383,-1.674347000000000,-78.64829400000001,52
Cotopaxi,6,1411,-0.9333330000000000,-78.61666700000001,52
El Oro,28,2844,-3.266667000000000,-79.96666700000000,52
Esmeraldas,14,1450,1.050000000000000,-79.20000000000000,52
Galápagos,0,41,-0.7999999999999999,-89.40000000000001,52
Guayas,294,20444,-2.183333000000000,-79.88333299999999,52
Imbabura,20,1990,0.3626780000000000,-78.13066700000000,52
Loja,19,2253,-3.983333000000000,-79.20000000000000,52
Los Ríos,41,3448,-1.800000000000000,-79.53333300000000,52
Manabí,61,6066,-1.056181000000000,-80.45521700000000,52
Morona Santiago,3,449,-2.300000000000000,-78.11666700000001,52
Napo,4,348,-0.9890000000000000,-77.81590000000000,52
Orellana,4,360,-0.4666670000000000,-76.96666700000000,52
Otro,0,2,0,0,52
Pastaza,6,276,-1.066667000000000,-78.00111099999999,52
Pichincha,204,12455,-0.2186110000000000,-78.50972200000000,52
Santa Elena,20,1274,-2.226700000000000,-80.85830000000000,52
Sto. Domingo Tsáchilas,19,1950,-0.2541670000000000,-79.17194400000000,52
Sucumbíos,11,578,0.08472200000000002,-76.88277800000000,52
Tungurahua,37,2494,-1.241667000000000,-78.61972200000000,52
Zamora Chinchipe,3,245,-4.120000000000000,-78.80000000000000,52
