provincia,canton,total,acumuladas,lat,lng,mes
Guayas,Playas,13,63,-2.623330000000000,-80.38750000000000,4
Guayas,Salitre,14,72,-1.829444000000000,-79.81555600000000,4
Guayas,Samborondón,20,62,-2.183333000000000,-79.88333299999999,4
Guayas,San Jacinto De Yaguachi,20,75,-2.120000000000000,-79.69000000000000,4
Guayas,Santa Lucía,14,53,-1.713889000000000,-79.98500000000000,4
Guayas,Simón Bolivar,6,21,-2.156667000000000,-79.88750000000000,4
Imbabura,Antonio Ante,18,69,0.3200000000000000,-78.20999999999999,4
Imbabura,Cotacachi,11,53,0.3000000000000000,-78.26666700000000,4
Imbabura,Ibarra,90,397,0.3626780000000000,-78.13066700000000,4
Imbabura,Otavalo,35,155,0.2333330000000000,-78.26666700000000,4
Imbabura,Pimampiro,8,28,0.4000000000000000,-77.97000000000000,4
Imbabura,San Miguel de Urcuquí,6,26,0.5200000000000000,-78.20000000000000,4
Loja,Calvas,10,45,-4.320000000000000,-79.56000000000000,4
Loja,Catamayo,12,39,-3.980000000000000,-79.34999999999999,4
Loja,Celica,4,16,-4.102500000000000,-79.95444400000000,4
Loja,Chaguarpamba,2,7,-3.850000000000000,-79.65000000000001,4
Loja,Espíndola,3,21,-4.583056000000000,-79.42694400000001,4
Loja,Gonzanamá,5,22,-4.231389000000000,-79.43527800000000,4
Loja,Loja,112,448,-3.983333000000001,-79.20000000000000,4
Loja,Macará,6,26,-4.383333000000000,-79.95000000000000,4
Loja,Olmedo,3,7,-3.934000000000000,-79.64800000000000,4
Loja,Paltas,9,34,-4.050000000000002,-79.65000000000001,4
Loja,Pindal,3,9,-4.116100000000000,-80.10760000000001,4
Loja,Puyango,8,32,-3.870000000000000,-80.09000000000000,4
Loja,Quilanga,0,9,-4.298000000000000,-79.39860000000000,4
Loja,Saraguro,11,54,-3.625300000000000,-79.24110000000000,4
Loja,Sozoranga,2,4,-4.327778000000000,-79.78972200000000,4
Loja,Zapotillo,2,13,-4.386360000000002,-80.24360000000000,4
Los Ríos,Baba,10,54,-1.784167000000000,-79.67666699999999,4
Los Ríos,Babahoyo,107,356,-1.800000000000000,-79.53333300000000,4
Los Ríos,Buena Fe,18,78,-0.8985719999999999,-79.48891600000000,4
Los Ríos,Mocache,10,37,-1.183850000000000,-79.50552999999999,4
Los Ríos,Montalvo,8,29,-1.793800000000000,-79.28570000000001,4
Los Ríos,Palenque,8,36,-1.432800000000000,-79.74950000000000,4
Los Ríos,Puebloviejo,7,41,-1.550000000000000,-79.53388900000000,4
Los Ríos,Quevedo,71,315,-1.033333000000000,-79.45000000000000,4
Los Ríos,Quinsaloma,3,16,-1.206200000000000,-79.31450000000000,4
Los Ríos,Urdaneta,8,33,-1.570556000000000,-79.47111099999999,4
Los Ríos,Valencia,9,25,-0.9525000000000000,-79.35310000000000,4
Los Ríos,Ventanas,20,88,-1.450000000000000,-79.47000000000000,4
Los Ríos,Vinces,30,107,-1.558333000000000,-79.75000000000000,4
Manabí,Bolívar,21,68,-0.8419440000000000,-80.16194400000001,4
Manabí,Chone,40,167,-0.6833330000000000,-80.09999999999999,4
Manabí,El Carmen,23,103,-1.314700000000000,-80.01690000000001,4
Manabí,Flavio Alfaro,8,41,-0.4054000000000000,-79.90580000000000,4
Manabí,Jama,2,12,-0.2014000000000000,-80.26590000000000,4
Manabí,Jaramijó,5,16,-0.9487300000000000,-80.63630000000001,4
Manabí,Jipijapa,34,141,-1.333330000000000,-80.58329999999999,4
Manabí,Junín,5,19,-0.9291600000000000,-80.20569000000000,4
Manabí,Manta,132,519,-0.9500220000000000,-80.71620000000000,4
Manabí,Montecristi,4,41,-1.033330000000000,-80.65000000000001,4
Manabí,Olmedo,2,11,-1.396111000000000,-80.20611100000001,4
Manabí,Paján,18,71,-1.570000000000000,-80.42000000000000,4
Manabí,Pedernales,11,37,0.07010000000000001,-80.05360000000000,4
Manabí,Pichincha,16,38,-1.047300000000000,-79.81860000000000,4
Manabí,Portoviejo,139,578,-1.056181000000000,-80.45521700000000,4
Manabí,Puerto López,1,16,-1.566667000000000,-80.81666700000000,4
Manabí,Rocafuerte,11,44,-0.9200000000000000,-80.45999999999999,4
Manabí,San Vicente,3,20,-0.5892999999999999,-80.40880000000000,4
Manabí,Santa Ana,11,55,-1.206900000000000,-80.37090000000001,4
Manabí,Sucre,21,98,-0.6000000000000000,-80.41666700000000,4
Manabí,Tosagua,12,42,-0.7800000000000000,-80.26000000000001,4
Manabí,Veinticuatro de Mayo,11,50,-1.278889000000000,-80.42000000000000,4
Morona Santiago,Gualaquiza,5,21,-3.380000000000000,-78.58000000000000,4
Morona Santiago,Huamboya,3,5,-1.785000000000000,-78.23194400000000,4
Morona Santiago,Limón Indanza,1,16,-2.966250000000000,-78.43052800000000,4
Morona Santiago,Logroño,1,2,-2.624800000000000,-78.18960000000000,4
Morona Santiago,Morona,13,63,-2.300000000000000,-78.11666700000001,4
Morona Santiago,Pablo Sexto,1,1,-1.803056000000000,-77.92111100000000,4
Morona Santiago,Palora,0,5,-1.700000000000000,-77.94000000000000,4
Morona Santiago,San Juan Bosco,0,4,-3.092300000000000,-78.51320000000000,4
Morona Santiago,Santiago,1,5,-3.429800000000000,-78.56560000000000,4
Morona Santiago,Sucúa,4,19,-2.460000000000000,-78.17000000000000,4
Morona Santiago,Taisha,3,8,-2.339950000000000,-77.45808000000000,4
Morona Santiago,Tiwintza,1,1,-2.917670000000000,-77.80170000000000,4
Napo,Archidona,5,37,-0.9166670000000000,-77.78333300000000,4
Napo,Carlos Julio Arosemena Tola,0,0,-1.166667000000000,-77.84999999999999,4
Napo,El Chaco,5,10,-0.3402780000000000,-77.80888899999999,4
Napo,Quijos,3,12,-0.4636110000000000,-77.89277800000001,4
Napo,Tena,11,68,-0.9890000000000000,-77.81590000000000,4
Orellana,Aguarico,4,8,-0.9211110000000000,-75.39916700000001,4
Orellana,La Joya de los Sachas,3,29,-0.3000000000000000,-76.84999999999999,4
Orellana,Loreto,4,17,-0.6904000000000000,-77.30830000000000,4
Orellana,Orellana,17,77,-0.4666670000000000,-76.96666700000000,4
Otro,Las Golondrinas,0,1,0,0,4
Otro,Otro,0,0,0,0,4
Pastaza,Arajuno,1,5,-1.234370000000000,-77.68750000000000,4
Pastaza,Mera,1,8,-1.460000000000000,-78.09000000000000,4
Pastaza,Pastaza,29,87,-1.066667000000000,-78.00111099999999,4
Pastaza,Santa Clara,1,1,-1.267100000000000,-77.88820000000000,4
Pichincha,Cayambe,28,102,0.04388900000000000,-78.15610000000000,4
Pichincha,Mejía,34,97,-0.5101000000000000,-78.56980000000000,4
Pichincha,Pedro Moncayo,3,31,0.04369700000000000,-78.34923999999999,4
Pichincha,Pedro Vicente Maldonado,1,11,0.1666670000000000,-79,4
Pichincha,Puerto Quito,4,15,0.1170000000000000,-79.26400000000000,4
Pichincha,Quito,952,3894,-0.2186110000000000,-78.50972200000000,4
Pichincha,Rumiñahui,25,105,-0.3345000000000000,-78.44750000000001,4
Pichincha,San Miguel de Los Bancos,1,10,0.02300000000000000,-78.89200000000000,4
Santa Elena,La Libertad,20,100,-2.233333000000000,-80.90000000000001,4
Santa Elena,Salinas,29,107,-2.216667000000000,-80.95000000000000,4
Santa Elena,Santa Elena,77,314,-2.226700000000000,-80.85830000000000,4
Sto. Domingo Tsáchilas,La Concordia,14,46,0.002300000000000000,-79.38460000000001,4
Sto. Domingo Tsáchilas,Santo Domingo,124,600,-0.2541670000000000,-79.17194400000000,4
Sucumbíos,Cascales,2,12,-0.06750000000000000,-77.21694400000000,4
Sucumbíos,Cuyabeno,3,4,-0.1288890000000000,-76.41388900000000,4
Sucumbíos,Gonzalo Pizarro,5,9,0.04700000000000000,-77.32280000000000,4
Sucumbíos,Lago Agrio,23,117,0.08472200000000002,-76.88277800000000,4
Sucumbíos,Putumayo,2,11,0.1000000000000000,-75.84999999999999,4
Sucumbíos,Shushufindi,9,43,-0.1871000000000000,-76.64500000000000,4
Sucumbíos,Sucumbíos,0,1,0.4592000000000000,-77.52300000000000,4
Tungurahua,Ambato,155,691,-1.241667000000000,-78.61972200000000,4
Tungurahua,Baños,5,22,-1.396389000000000,-78.42472200000000,4
Tungurahua,Cevallos,1,8,-1.350000000000000,-78.61666700000001,4
Tungurahua,Mocha,4,8,-1.416667000000000,-78.66666700000000,4
Tungurahua,Patate,4,17,-1.316667000000000,-78.51666700000000,4
Tungurahua,Pelileo,21,66,-1.327500000000000,-78.54083300000001,4
Tungurahua,Píllaro,10,58,-1.175833000000000,-78.55527800000000,4
Tungurahua,Quero,6,26,-1.379300000000000,-78.60700000000000,4
Tungurahua,Tisaleo,4,11,-1.350000000000000,-78.66666700000000,4
Zamora Chinchipe,Centinela del Cóndor,1,6,-3.894910000000000,-78.78140999999999,4
Zamora Chinchipe,Chinchipe,3,8,-4.862800000000000,-79.13280000000000,4
Zamora Chinchipe,El Pangui,1,6,-3.624900000000000,-78.58710000000001,4
Zamora Chinchipe,Nangaritza,0,2,-4.048333000000000,-78.68222200000000,4
Zamora Chinchipe,Palanda,1,5,-4.649800000000000,-79.13209999999999,4
Zamora Chinchipe,Paquisha,1,7,-3.932750000000000,-78.67426000000000,4
Zamora Chinchipe,Yacuambi,1,2,-3.634440000000000,-78.92810000000000,4
Zamora Chinchipe,Yantzaza,3,17,-3.850000000000000,-78.75000000000000,4
Zamora Chinchipe,Zamora,4,18,-4.120000000000000,-78.80000000000000,4
Azuay,Camilo Ponce Enríquez,6,21,-3.050000000000000,-79.73333300000000,5
Azuay,Chordeleg,5,29,-2.933333000000000,-78.76666700000000,5
Azuay,Cuenca,277,1265,-2.897414000000000,-79.00448100000000,5
Azuay,El Pan,0,5,-2.786111000000000,-78.66500000000001,5
Azuay,Girón,4,34,-3.159028000000000,-79.14756800000001,5
Azuay,Guachapala,2,4,-2.769000000000000,-78.70900000000000,5
Azuay,Gualaceo,18,88,-2.900000000000000,-78.78333300000000,5
Azuay,Nabón,8,28,-3.336060000000000,-79.06368000000001,5
Azuay,Oña,1,11,-3.469640000000000,-79.15431000000000,5
Azuay,Paute,13,39,-2.781800000000000,-78.76000000000001,5
Azuay,Pucará,2,12,-3.233780000000000,-79.46120000000001,5
Azuay,San Fernando,2,7,-3.144500000000000,-79.25200000000000,5
Azuay,Santa Isabel,5,30,-3.274170000000000,-79.31560000000000,5
Azuay,Sevilla de Oro,0,5,-2.799833000000000,-78.65569400000000,5
Azuay,Sígsig,7,51,-3.089700000000000,-78.80320000000000,5
Bolívar,Caluma,8,25,-1.633330000000000,-79.25000000000000,5
Bolívar,Chillanes,5,31,-1.933333000000000,-79.06666700000000,5
Bolívar,Chimbo,4,22,-1.700000000000000,-79.01666700000000,5
Bolívar,Echeandía,3,17,-1.433330000000000,-79.26667000000000,5
Bolívar,Guaranda,43,187,-1.605556000000000,-79.00305600000000,5
Bolívar,Las Naves,4,9,-1.283330000000000,-79.30000000000000,5
Bolívar,San Miguel,2,44,-1.700000000000000,-79.03333300000000,5
Carchi,Bolivar,5,20,0.5070990000000000,-77.86245400000000,5
Carchi,Espejo,3,19,0.6210000000000000,-77.94000000000000,5
Carchi,Mira,3,19,0.5538999999999998,-78.04930000000000,5
Carchi,Montúfar,3,43,0.6100000000000000,-77.84000000000000,5
Carchi,San Pedro de Huaca,2,5,0.6311110000000000,-77.72527800000000,5
Carchi,Tulcán,33,180,0.8121800000000000,-77.71633000000000,5
Cañar,Azogues,34,208,-2.733333000000000,-78.83333300000000,5
Cañar,Biblían,3,32,-2.710000000000000,-78.88000000000000,5
Cañar,Cañar,16,96,-2.483700000000000,-78.97839999999999,5
Cañar,Déleg,2,15,-2.772600000000000,-78.91830000000000,5
Cañar,El Tambo,5,20,-2.508100000000000,-78.92489999999999,5
Cañar,La Troncal,19,85,-2.400000000000000,-79.33000000000000,5
Cañar,Suscal,0,11,-2.436400000000000,-79.05220000000000,5
Chimborazo,Alausí,20,85,-2.200000000000000,-78.84999999999999,5
Chimborazo,Chambo,3,26,-1.733333000000000,-78.58333300000000,5
Chimborazo,Chunchi,3,18,-2.283333000000000,-78.91666700000000,5
Chimborazo,Colta,16,91,-1.700000000000000,-78.75000000000000,5
Chimborazo,Cumandá,2,20,-2.200000000000000,-79.13333299999999,5
Chimborazo,Guamote,19,87,-1.933333000000000,-78.71666700000000,5
Chimborazo,Guano,13,67,-1.583333000000000,-78.63333299999999,5
Chimborazo,Pallatanga,3,15,-1.983333000000000,-78.95000000000000,5
Chimborazo,Penipe,5,17,-1.557300000000000,-78.53959999999999,5
Chimborazo,Riobamba,142,616,-1.674347000000000,-78.64829400000001,5
Cotopaxi,La Maná,18,66,-0.9300000000000000,-79.22000000000000,5
Cotopaxi,Latacunga,106,415,-0.9333330000000000,-78.61666700000001,5
Cotopaxi,Pangua,8,29,-1.133333000000000,-79.06666700000000,5
Cotopaxi,Pujilí,20,130,-0.9500000000000000,-78.69000000000000,5
Cotopaxi,Salcedo,22,102,-1.050000000000000,-78.58333300000000,5
Cotopaxi,Saquisilí,10,42,-0.8300000000000000,-78.67000000000000,5
Cotopaxi,Sigchos,4,26,-0.7000000000000000,-78.88333299999999,5
El Oro,Arenillas,0,38,-3.550000000000000,-80.06000000000000,5
El Oro,Atahualpa,2,10,-2.900000000000000,-78.93333300000000,5
El Oro,Balsas,2,11,-3.762600000000000,-79.82530000000000,5
El Oro,Chilla,0,7,-3.450000000000000,-79.58000000000000,5
El Oro,El Guabo,16,75,-3.238800000000000,-79.82920000000000,5
El Oro,Huaquillas,13,63,-3.481380000000000,-80.24320700000000,5
El Oro,Las Lajas,1,6,-3.785000000000000,-80.06166700000000,5
El Oro,Machala,117,621,-3.266667000000000,-79.96666700000000,5
El Oro,Marcabelí,1,4,-3.786000000000001,-79.89780000000000,5
El Oro,Pasaje,30,146,-3.326900000000000,-79.80490000000000,5
El Oro,Piñas,18,56,-3.666667000000000,-79.65000000000001,5
El Oro,Portovelo,1,10,-3.720000000000000,-79.62000000000000,5
El Oro,Santa Rosa,25,121,-3.452222000000000,-79.96166700000001,5
El Oro,Zaruma,11,52,-3.433333000000000,-79.59999999999999,5
Esmeraldas,Atacames,9,34,0.8666670000000000,-79.83333300000000,5
Esmeraldas,Eloy Alfaro,7,30,1.250000000000000,-79,5
Esmeraldas,Esmeraldas,64,314,1.050000000000000,-79.20000000000000,5
Esmeraldas,Muisne,4,22,0.6067000000000000,-80.01830000000000,5
Esmeraldas,Quinindé,26,141,0.3300000000000000,-79.48000000000000,5
Esmeraldas,Rioverde,5,20,1.060200000000000,-79.40440000000000,5
Esmeraldas,San Lorenzo,11,48,1.265800000000000,-78.84139999999999,5
Galápagos,Isabela,0,1,-0.4724000000000000,-90.68110000000000,5
Galápagos,San Cristóbal,2,8,-0.7999999999999999,-89.40000000000001,5
Galápagos,Santa Cruz,1,13,-0.6333330000000000,-90.36666700000001,5
Guayas,Alfredo Baquerizo Moreno,3,24,-1.916667000000000,-79.51666700000000,5
Guayas,Balao,6,21,-2.910000000000000,-79.81000000000000,5
Guayas,Balzar,26,108,-1.360000000000000,-79.90000000000001,5
Guayas,Colimes,10,44,-1.550000000000000,-80.01666700000000,5
Guayas,Coronel Marcelino Maridueña,3,11,-2.200000000000000,-79.42000000000000,5
Guayas,Daule,55,237,-1.866667000000000,-79.98333300000000,5
Guayas,Durán,32,129,-2.166667000000000,-79.83333300000000,5
Guayas,El Triunfo,18,74,-2.330000000000000,-79.40000000000001,5
Guayas,Empalme,27,121,-1.046111000000000,-79.63361100000000,5
Guayas,General Antonio Elizalde,2,13,-2.200000000000000,-79.17000000000000,5
Guayas,Guayaquil,1388,7000,-2.183333000000000,-79.88333299999999,5
Guayas,Isidro Ayora,3,19,-1.883333000000000,-80.16666700000000,5
Guayas,Lomas de Sargentillo,9,36,-1.883333000000000,-80.08333300000000,5
Guayas,Milagro,117,510,-2.126944000000000,-79.59916699999999,5
Guayas,Naranjal,23,80,-2.672800000000000,-79.61499999999999,5
Guayas,Naranjito,14,63,-2.173000000000000,-79.46710000000000,5
Guayas,Nobol,9,33,-1.916671000000000,-80.01153900000000,5
Guayas,Palestina,6,29,-1.626300000000000,-79.97700000000000,5
Guayas,Pedro Carbo,11,66,-1.833333000000000,-80.23333300000000,5
Guayas,Playas,13,76,-2.623330000000000,-80.38750000000000,5
Guayas,Salitre,16,88,-1.829444000000000,-79.81555600000000,5
Guayas,Samborondón,15,77,-2.183333000000000,-79.88333299999999,5
Guayas,San Jacinto De Yaguachi,20,95,-2.120000000000000,-79.69000000000000,5
Guayas,Santa Lucía,9,62,-1.713889000000000,-79.98500000000000,5
Guayas,Simón Bolivar,2,23,-2.156667000000000,-79.88750000000000,5
Imbabura,Antonio Ante,12,81,0.3200000000000000,-78.20999999999999,5
Imbabura,Cotacachi,11,64,0.3000000000000000,-78.26666700000000,5
Imbabura,Ibarra,77,474,0.3626780000000000,-78.13066700000000,5
Imbabura,Otavalo,44,199,0.2333330000000000,-78.26666700000000,5
Imbabura,Pimampiro,4,32,0.4000000000000000,-77.97000000000000,5
Imbabura,San Miguel de Urcuquí,5,31,0.5200000000000000,-78.20000000000000,5
Loja,Calvas,13,58,-4.320000000000000,-79.56000000000000,5
Loja,Catamayo,14,53,-3.980000000000000,-79.34999999999999,5
Loja,Celica,6,22,-4.102500000000000,-79.95444400000000,5
Loja,Chaguarpamba,3,10,-3.850000000000000,-79.65000000000001,5
Loja,Espíndola,1,22,-4.583056000000000,-79.42694400000001,5
Loja,Gonzanamá,7,29,-4.231389000000000,-79.43527800000000,5
Loja,Loja,114,562,-3.983333000000001,-79.20000000000000,5
Loja,Macará,7,33,-4.383333000000000,-79.95000000000000,5
Loja,Olmedo,1,8,-3.934000000000000,-79.64800000000000,5
Loja,Paltas,6,40,-4.050000000000002,-79.65000000000001,5
Loja,Pindal,4,13,-4.116100000000000,-80.10760000000001,5
Loja,Puyango,6,38,-3.870000000000000,-80.09000000000000,5
Loja,Quilanga,2,11,-4.298000000000000,-79.39860000000000,5
Loja,Saraguro,12,66,-3.625300000000000,-79.24110000000000,5
Loja,Sozoranga,3,7,-4.327778000000000,-79.78972200000000,5
Loja,Zapotillo,6,19,-4.386360000000002,-80.24360000000000,5
Los Ríos,Baba,10,64,-1.784167000000000,-79.67666699999999,5
Los Ríos,Babahoyo,76,432,-1.800000000000000,-79.53333300000000,5
Los Ríos,Buena Fe,9,87,-0.8985719999999999,-79.48891600000000,5
Los Ríos,Mocache,5,42,-1.183850000000000,-79.50552999999999,5
Los Ríos,Montalvo,10,39,-1.793800000000000,-79.28570000000001,5
Los Ríos,Palenque,5,41,-1.432800000000000,-79.74950000000000,5
Los Ríos,Puebloviejo,5,46,-1.550000000000000,-79.53388900000000,5
Los Ríos,Quevedo,76,391,-1.033333000000000,-79.45000000000000,5
Los Ríos,Quinsaloma,2,18,-1.206200000000000,-79.31450000000000,5
Los Ríos,Urdaneta,9,42,-1.570556000000000,-79.47111099999999,5
Los Ríos,Valencia,7,32,-0.9525000000000000,-79.35310000000000,5
Los Ríos,Ventanas,18,106,-1.450000000000000,-79.47000000000000,5
Los Ríos,Vinces,37,144,-1.558333000000000,-79.75000000000000,5
Manabí,Bolívar,17,85,-0.8419440000000000,-80.16194400000001,5
Manabí,Chone,59,226,-0.6833330000000000,-80.09999999999999,5
Manabí,El Carmen,28,131,-1.314700000000000,-80.01690000000001,5
Manabí,Flavio Alfaro,7,48,-0.4054000000000000,-79.90580000000000,5
Manabí,Jama,2,14,-0.2014000000000000,-80.26590000000000,5
Manabí,Jaramijó,1,17,-0.9487300000000000,-80.63630000000001,5
Manabí,Jipijapa,35,176,-1.333330000000000,-80.58329999999999,5
Manabí,Junín,7,26,-0.9291600000000000,-80.20569000000000,5
Manabí,Manta,80,599,-0.9500220000000000,-80.71620000000000,5
Manabí,Montecristi,15,56,-1.033330000000000,-80.65000000000001,5
Manabí,Olmedo,2,13,-1.396111000000000,-80.20611100000001,5
Manabí,Paján,17,88,-1.570000000000000,-80.42000000000000,5
Manabí,Pedernales,9,46,0.07010000000000001,-80.05360000000000,5
Manabí,Pichincha,11,49,-1.047300000000000,-79.81860000000000,5
Manabí,Portoviejo,143,721,-1.056181000000000,-80.45521700000000,5
Manabí,Puerto López,2,18,-1.566667000000000,-80.81666700000000,5
Manabí,Rocafuerte,12,56,-0.9200000000000000,-80.45999999999999,5
Manabí,San Vicente,8,28,-0.5892999999999999,-80.40880000000000,5
Manabí,Santa Ana,14,69,-1.206900000000000,-80.37090000000001,5
Manabí,Sucre,10,108,-0.6000000000000000,-80.41666700000000,5
Manabí,Tosagua,11,53,-0.7800000000000000,-80.26000000000001,5
Manabí,Veinticuatro de Mayo,6,56,-1.278889000000000,-80.42000000000000,5
Morona Santiago,Gualaquiza,4,25,-3.380000000000000,-78.58000000000000,5
Morona Santiago,Huamboya,2,7,-1.785000000000000,-78.23194400000000,5
Morona Santiago,Limón Indanza,4,20,-2.966250000000000,-78.43052800000000,5
Morona Santiago,Logroño,0,2,-2.624800000000000,-78.18960000000000,5
Morona Santiago,Morona,9,72,-2.300000000000000,-78.11666700000001,5
Morona Santiago,Pablo Sexto,2,3,-1.803056000000000,-77.92111100000000,5
Morona Santiago,Palora,0,5,-1.700000000000000,-77.94000000000000,5
Morona Santiago,San Juan Bosco,1,5,-3.092300000000000,-78.51320000000000,5
Morona Santiago,Santiago,2,7,-3.429800000000000,-78.56560000000000,5
Morona Santiago,Sucúa,5,24,-2.460000000000000,-78.17000000000000,5
Morona Santiago,Taisha,4,12,-2.339950000000000,-77.45808000000000,5
Morona Santiago,Tiwintza,0,1,-2.917670000000000,-77.80170000000000,5
Napo,Archidona,6,43,-0.9166670000000000,-77.78333300000000,5
Napo,Carlos Julio Arosemena Tola,1,1,-1.166667000000000,-77.84999999999999,5
Napo,El Chaco,4,14,-0.3402780000000000,-77.80888899999999,5
Napo,Quijos,2,14,-0.4636110000000000,-77.89277800000001,5
Napo,Tena,22,90,-0.9890000000000000,-77.81590000000000,5
Orellana,Aguarico,3,11,-0.9211110000000000,-75.39916700000001,5
Orellana,La Joya de los Sachas,5,34,-0.3000000000000000,-76.84999999999999,5
Orellana,Loreto,5,22,-0.6904000000000000,-77.30830000000000,5
Orellana,Orellana,20,97,-0.4666670000000000,-76.96666700000000,5
Otro,Las Golondrinas,0,1,0,0,5
Otro,Otro,1,1,0,0,5
Pastaza,Arajuno,0,5,-1.234370000000000,-77.68750000000000,5
Pastaza,Mera,3,11,-1.460000000000000,-78.09000000000000,5
Pastaza,Pastaza,20,107,-1.066667000000000,-78.00111099999999,5
Pastaza,Santa Clara,0,1,-1.267100000000000,-77.88820000000000,5
Pichincha,Cayambe,18,120,0.04388900000000000,-78.15610000000000,5
Pichincha,Mejía,21,118,-0.5101000000000000,-78.56980000000000,5
Pichincha,Pedro Moncayo,10,41,0.04369700000000000,-78.34923999999999,5
Pichincha,Pedro Vicente Maldonado,4,15,0.1666670000000000,-79,5
Pichincha,Puerto Quito,2,17,0.1170000000000000,-79.26400000000000,5
Pichincha,Quito,952,4846,-0.2186110000000000,-78.50972200000000,5
Pichincha,Rumiñahui,29,134,-0.3345000000000000,-78.44750000000001,5
Pichincha,San Miguel de Los Bancos,1,11,0.02300000000000000,-78.89200000000000,5
Santa Elena,La Libertad,17,117,-2.233333000000000,-80.90000000000001,5
Santa Elena,Salinas,18,125,-2.216667000000000,-80.95000000000000,5
Santa Elena,Santa Elena,60,374,-2.226700000000000,-80.85830000000000,5
Sto. Domingo Tsáchilas,La Concordia,9,55,0.002300000000000000,-79.38460000000001,5
Sto. Domingo Tsáchilas,Santo Domingo,168,768,-0.2541670000000000,-79.17194400000000,5
Sucumbíos,Cascales,2,14,-0.06750000000000000,-77.21694400000000,5
Sucumbíos,Cuyabeno,2,6,-0.1288890000000000,-76.41388900000000,5
Sucumbíos,Gonzalo Pizarro,5,14,0.04700000000000000,-77.32280000000000,5
Sucumbíos,Lago Agrio,35,152,0.08472200000000002,-76.88277800000000,5
Sucumbíos,Putumayo,2,13,0.1000000000000000,-75.84999999999999,5
Sucumbíos,Shushufindi,9,52,-0.1871000000000000,-76.64500000000000,5
Sucumbíos,Sucumbíos,0,1,0.4592000000000000,-77.52300000000000,5
Tungurahua,Ambato,183,874,-1.241667000000000,-78.61972200000000,5
Tungurahua,Baños,2,24,-1.396389000000000,-78.42472200000000,5
Tungurahua,Cevallos,1,9,-1.350000000000000,-78.61666700000001,5
Tungurahua,Mocha,5,13,-1.416667000000000,-78.66666700000000,5
Tungurahua,Patate,2,19,-1.316667000000000,-78.51666700000000,5
Tungurahua,Pelileo,12,78,-1.327500000000000,-78.54083300000001,5
Tungurahua,Píllaro,10,68,-1.175833000000000,-78.55527800000000,5
Tungurahua,Quero,5,31,-1.379300000000000,-78.60700000000000,5
Tungurahua,Tisaleo,3,14,-1.350000000000000,-78.66666700000000,5
Zamora Chinchipe,Centinela del Cóndor,2,8,-3.894910000000000,-78.78140999999999,5
Zamora Chinchipe,Chinchipe,2,10,-4.862800000000000,-79.13280000000000,5
Zamora Chinchipe,El Pangui,0,6,-3.624900000000000,-78.58710000000001,5
Zamora Chinchipe,Nangaritza,1,3,-4.048333000000000,-78.68222200000000,5
Zamora Chinchipe,Palanda,2,7,-4.649800000000000,-79.13209999999999,5
Zamora Chinchipe,Paquisha,1,8,-3.932750000000000,-78.67426000000000,5
Zamora Chinchipe,Yacuambi,2,4,-3.634440000000000,-78.92810000000000,5
Zamora Chinchipe,Yantzaza,3,20,-3.850000000000000,-78.75000000000000,5
Zamora Chinchipe,Zamora,6,24,-4.120000000000000,-78.80000000000000,5
Azuay,Camilo Ponce Enríquez,6,27,-3.050000000000000,-79.73333300000000,6
Azuay,Chordeleg,3,32,-2.933333000000000,-78.76666700000000,6
Azuay,Cuenca,238,1503,-2.897414000000000,-79.00448100000000,6
Azuay,El Pan,0,5,-2.786111000000000,-78.66500000000001,6
Azuay,Girón,12,46,-3.159028000000000,-79.14756800000001,6
Azuay,Guachapala,1,5,-2.769000000000000,-78.70900000000000,6
Azuay,Gualaceo,19,107,-2.900000000000000,-78.78333300000000,6
Azuay,Nabón,4,32,-3.336060000000000,-79.06368000000001,6
Azuay,Oña,1,12,-3.469640000000000,-79.15431000000000,6
Azuay,Paute,10,49,-2.781800000000000,-78.76000000000001,6
Azuay,Pucará,6,18,-3.233780000000000,-79.46120000000001,6
Azuay,San Fernando,1,8,-3.144500000000000,-79.25200000000000,6
Azuay,Santa Isabel,3,33,-3.274170000000000,-79.31560000000000,6
Azuay,Sevilla de Oro,1,6,-2.799833000000000,-78.65569400000000,6
Azuay,Sígsig,6,57,-3.089700000000000,-78.80320000000000,6
Bolívar,Caluma,2,27,-1.633330000000000,-79.25000000000000,6
Bolívar,Chillanes,8,39,-1.933333000000000,-79.06666700000000,6
Bolívar,Chimbo,3,25,-1.700000000000000,-79.01666700000000,6
Bolívar,Echeandía,4,21,-1.433330000000000,-79.26667000000000,6
Bolívar,Guaranda,45,232,-1.605556000000000,-79.00305600000000,6
Bolívar,Las Naves,1,10,-1.283330000000000,-79.30000000000000,6
Bolívar,San Miguel,9,53,-1.700000000000000,-79.03333300000000,6
Carchi,Bolivar,5,25,0.5070990000000000,-77.86245400000000,6
Carchi,Espejo,3,22,0.6210000000000000,-77.94000000000000,6
Carchi,Mira,5,24,0.5538999999999998,-78.04930000000000,6
Carchi,Montúfar,6,49,0.6100000000000000,-77.84000000000000,6
Carchi,San Pedro de Huaca,3,8,0.6311110000000000,-77.72527800000000,6
Carchi,Tulcán,26,206,0.8121800000000000,-77.71633000000000,6
Cañar,Azogues,40,248,-2.733333000000000,-78.83333300000000,6
Cañar,Biblían,8,40,-2.710000000000000,-78.88000000000000,6
