inec_provincia_id,provincia,poblacion,total,nuevas,lat,lng,semana
12,Los Ríos,921763,8027,15,-1.800000000000000,-79.53333300000000,32
13,Manabí,1562079,17898,71,-1.056181000000000,-80.45521700000000,32
14,Morona Santiago,196535,2970,35,-2.300000000000000,-78.11666700000001,32
15,Napo,133705,2151,23,-0.9890000000000000,-77.81590000000000,32
22,Orellana,161338,1497,13,-0.4666670000000000,-76.96666700000000,32
16,Pastaza,114202,1137,20,-1.066667000000000,-78.00111099999999,32
17,Pichincha,3228233,105652,1437,-0.2186110000000000,-78.50972200000000,32
24,Santa Elena,401178,1812,4,-2.226700000000000,-80.85830000000000,32
23,Sto. Domingo Tsáchilas,511151,6118,32,-0.2541670000000000,-79.17194400000000,32
21,Sucumbíos,230503,2819,40,0.08472200000000002,-76.88277800000000,32
18,Tungurahua,590600,7836,90,-1.241667000000000,-78.61972200000000,32
19,Zamora Chinchipe,120416,1333,8,-4.120000000000000,-78.80000000000000,32
01,Azuay,881394,13870,236,-2.897414000000000,-79.00448100000000,33
02,Bolívar,209933,4421,12,-1.605556000000000,-79.00305600000000,33
04,Carchi,186869,6007,46,0.8121800000000000,-77.71633000000000,33
03,Cañar,281396,3535,32,-2.733333000000000,-78.83333300000000,33
06,Chimborazo,524004,5805,41,-1.674347000000000,-78.64829400000001,33
05,Cotopaxi,488716,6240,30,-0.9333330000000000,-78.61666700000001,33
07,El Oro,715751,14949,139,-3.266667000000000,-79.96666700000000,33
08,Esmeraldas,591083,4624,92,1.050000000000000,-79.20000000000000,33
20,Galápagos,33042,559,2,-0.7999999999999999,-89.40000000000001,33
09,Guayas,4387434,41456,529,-2.183333000000000,-79.88333299999999,33
10,Imbabura,476257,10936,367,0.3626780000000000,-78.13066700000000,33
11,Loja,521154,10368,43,-3.983333000000000,-79.20000000000000,33
12,Los Ríos,921763,8064,37,-1.800000000000000,-79.53333300000000,33
13,Manabí,1562079,18022,124,-1.056181000000000,-80.45521700000000,33
14,Morona Santiago,196535,3010,40,-2.300000000000000,-78.11666700000001,33
15,Napo,133705,2183,32,-0.9890000000000000,-77.81590000000000,33
22,Orellana,161338,1511,14,-0.4666670000000000,-76.96666700000000,33
16,Pastaza,114202,1153,16,-1.066667000000000,-78.00111099999999,33
17,Pichincha,3228233,107255,1603,-0.2186110000000000,-78.50972200000000,33
24,Santa Elena,401178,1824,12,-2.226700000000000,-80.85830000000000,33
23,Sto. Domingo Tsáchilas,511151,6152,34,-0.2541670000000000,-79.17194400000000,33
21,Sucumbíos,230503,2867,48,0.08472200000000002,-76.88277800000000,33
18,Tungurahua,590600,7907,71,-1.241667000000000,-78.61972200000000,33
19,Zamora Chinchipe,120416,1346,13,-4.120000000000000,-78.80000000000000,33
01,Azuay,881394,14099,229,-2.897414000000000,-79.00448100000000,34
02,Bolívar,209933,4449,28,-1.605556000000000,-79.00305600000000,34
04,Carchi,186869,6038,31,0.8121800000000000,-77.71633000000000,34
03,Cañar,281396,3568,33,-2.733333000000000,-78.83333300000000,34
06,Chimborazo,524004,5835,30,-1.674347000000000,-78.64829400000001,34
05,Cotopaxi,488716,6261,21,-0.9333330000000000,-78.61666700000001,34
07,El Oro,715751,15056,107,-3.266667000000000,-79.96666700000000,34
08,Esmeraldas,591083,4638,14,1.050000000000000,-79.20000000000000,34
20,Galápagos,33042,562,3,-0.7999999999999999,-89.40000000000001,34
09,Guayas,4387434,41927,471,-2.183333000000000,-79.88333299999999,34
10,Imbabura,476257,11014,78,0.3626780000000000,-78.13066700000000,34
11,Loja,521154,10392,24,-3.983333000000000,-79.20000000000000,34
12,Los Ríos,921763,8088,24,-1.800000000000000,-79.53333300000000,34
13,Manabí,1562079,18104,82,-1.056181000000000,-80.45521700000000,34
14,Morona Santiago,196535,3053,43,-2.300000000000000,-78.11666700000001,34
15,Napo,133705,2198,15,-0.9890000000000000,-77.81590000000000,34
22,Orellana,161338,1527,16,-0.4666670000000000,-76.96666700000000,34
16,Pastaza,114202,1182,29,-1.066667000000000,-78.00111099999999,34
17,Pichincha,3228233,108327,1072,-0.2186110000000000,-78.50972200000000,34
24,Santa Elena,401178,1828,4,-2.226700000000000,-80.85830000000000,34
23,Sto. Domingo Tsáchilas,511151,6172,20,-0.2541670000000000,-79.17194400000000,34
21,Sucumbíos,230503,2892,25,0.08472200000000002,-76.88277800000000,34
18,Tungurahua,590600,7967,60,-1.241667000000000,-78.61972200000000,34
19,Zamora Chinchipe,120416,1349,3,-4.120000000000000,-78.80000000000000,34
01,Azuay,881394,14301,202,-2.897414000000000,-79.00448100000000,35
02,Bolívar,209933,4465,16,-1.605556000000000,-79.00305600000000,35
04,Carchi,186869,6094,56,0.8121800000000000,-77.71633000000000,35
03,Cañar,281396,3601,33,-2.733333000000000,-78.83333300000000,35
06,Chimborazo,524004,5852,17,-1.674347000000000,-78.64829400000001,35
05,Cotopaxi,488716,6309,48,-0.9333330000000000,-78.61666700000001,35
07,El Oro,715751,15131,75,-3.266667000000000,-79.96666700000000,35
08,Esmeraldas,591083,4725,87,1.050000000000000,-79.20000000000000,35
20,Galápagos,33042,563,1,-0.7999999999999999,-89.40000000000001,35
09,Guayas,4387434,42225,298,-2.183333000000000,-79.88333299999999,35
10,Imbabura,476257,11121,107,0.3626780000000000,-78.13066700000000,35
11,Loja,521154,10466,74,-3.983333000000000,-79.20000000000000,35
12,Los Ríos,921763,8112,24,-1.800000000000000,-79.53333300000000,35
13,Manabí,1562079,18208,104,-1.056181000000000,-80.45521700000000,35
14,Morona Santiago,196535,3063,10,-2.300000000000000,-78.11666700000001,35
15,Napo,133705,2208,10,-0.9890000000000000,-77.81590000000000,35
22,Orellana,161338,1533,6,-0.4666670000000000,-76.96666700000000,35
16,Pastaza,114202,1188,6,-1.066667000000000,-78.00111099999999,35
17,Pichincha,3228233,109645,1318,-0.2186110000000000,-78.50972200000000,35
24,Santa Elena,401178,1834,6,-2.226700000000000,-80.85830000000000,35
23,Sto. Domingo Tsáchilas,511151,6219,47,-0.2541670000000000,-79.17194400000000,35
21,Sucumbíos,230503,2931,39,0.08472200000000002,-76.88277800000000,35
18,Tungurahua,590600,8070,103,-1.241667000000000,-78.61972200000000,35
19,Zamora Chinchipe,120416,1354,5,-4.120000000000000,-78.80000000000000,35
01,Azuay,881394,14418,117,-2.897414000000000,-79.00448100000000,36
02,Bolívar,209933,4475,10,-1.605556000000000,-79.00305600000000,36
04,Carchi,186869,6110,16,0.8121800000000000,-77.71633000000000,36
03,Cañar,281396,3615,14,-2.733333000000000,-78.83333300000000,36
06,Chimborazo,524004,5865,13,-1.674347000000000,-78.64829400000001,36
05,Cotopaxi,488716,6321,12,-0.9333330000000000,-78.61666700000001,36
07,El Oro,715751,15169,38,-3.266667000000000,-79.96666700000000,36
08,Esmeraldas,591083,4748,23,1.050000000000000,-79.20000000000000,36
20,Galápagos,33042,564,1,-0.7999999999999999,-89.40000000000001,36
09,Guayas,4387434,42457,232,-2.183333000000000,-79.88333299999999,36
10,Imbabura,476257,11158,37,0.3626780000000000,-78.13066700000000,36
11,Loja,521154,10489,23,-3.983333000000000,-79.20000000000000,36
12,Los Ríos,921763,8127,15,-1.800000000000000,-79.53333300000000,36
13,Manabí,1562079,18274,66,-1.056181000000000,-80.45521700000000,36
14,Morona Santiago,196535,3077,14,-2.300000000000000,-78.11666700000001,36
15,Napo,133705,2217,9,-0.9890000000000000,-77.81590000000000,36
22,Orellana,161338,1537,4,-0.4666670000000000,-76.96666700000000,36
16,Pastaza,114202,1213,25,-1.066667000000000,-78.00111099999999,36
17,Pichincha,3228233,110339,694,-0.2186110000000000,-78.50972200000000,36
24,Santa Elena,401178,1837,3,-2.226700000000000,-80.85830000000000,36
23,Sto. Domingo Tsáchilas,511151,6243,24,-0.2541670000000000,-79.17194400000000,36
21,Sucumbíos,230503,2943,12,0.08472200000000002,-76.88277800000000,36
18,Tungurahua,590600,8112,42,-1.241667000000000,-78.61972200000000,36
19,Zamora Chinchipe,120416,1356,2,-4.120000000000000,-78.80000000000000,36
01,Azuay,881394,14525,107,-2.897414000000000,-79.00448100000000,37
02,Bolívar,209933,4489,14,-1.605556000000000,-79.00305600000000,37
04,Carchi,186869,6116,6,0.8121800000000000,-77.71633000000000,37
03,Cañar,281396,3645,30,-2.733333000000000,-78.83333300000000,37
06,Chimborazo,524004,5874,9,-1.674347000000000,-78.64829400000001,37
05,Cotopaxi,488716,6342,21,-0.9333330000000000,-78.61666700000001,37
07,El Oro,715751,15201,32,-3.266667000000000,-79.96666700000000,37
08,Esmeraldas,591083,4756,8,1.050000000000000,-79.20000000000000,37
20,Galápagos,33042,567,3,-0.7999999999999999,-89.40000000000001,37
09,Guayas,4387434,42728,271,-2.183333000000000,-79.88333299999999,37
10,Imbabura,476257,11186,28,0.3626780000000000,-78.13066700000000,37
11,Loja,521154,10511,22,-3.983333000000000,-79.20000000000000,37
12,Los Ríos,921763,8154,27,-1.800000000000000,-79.53333300000000,37
13,Manabí,1562079,18352,78,-1.056181000000000,-80.45521700000000,37
14,Morona Santiago,196535,3092,15,-2.300000000000000,-78.11666700000001,37
15,Napo,133705,2229,12,-0.9890000000000000,-77.81590000000000,37
22,Orellana,161338,1546,9,-0.4666670000000000,-76.96666700000000,37
16,Pastaza,114202,1215,2,-1.066667000000000,-78.00111099999999,37
17,Pichincha,3228233,111233,894,-0.2186110000000000,-78.50972200000000,37
24,Santa Elena,401178,1865,28,-2.226700000000000,-80.85830000000000,37
23,Sto. Domingo Tsáchilas,511151,6269,26,-0.2541670000000000,-79.17194400000000,37
21,Sucumbíos,230503,2958,15,0.08472200000000002,-76.88277800000000,37
18,Tungurahua,590600,8178,66,-1.241667000000000,-78.61972200000000,37
19,Zamora Chinchipe,120416,1358,2,-4.120000000000000,-78.80000000000000,37
01,Azuay,881394,14624,99,-2.897414000000000,-79.00448100000000,38
02,Bolívar,209933,4502,13,-1.605556000000000,-79.00305600000000,38
04,Carchi,186869,6129,13,0.8121800000000000,-77.71633000000000,38
03,Cañar,281396,3662,17,-2.733333000000000,-78.83333300000000,38
06,Chimborazo,524004,5881,7,-1.674347000000000,-78.64829400000001,38
05,Cotopaxi,488716,6358,16,-0.9333330000000000,-78.61666700000001,38
07,El Oro,715751,15237,36,-3.266667000000000,-79.96666700000000,38
08,Esmeraldas,591083,4793,37,1.050000000000000,-79.20000000000000,38
20,Galápagos,33042,567,0,-0.7999999999999999,-89.40000000000001,38
09,Guayas,4387434,42948,220,-2.183333000000000,-79.88333299999999,38
10,Imbabura,476257,11251,65,0.3626780000000000,-78.13066700000000,38
11,Loja,521154,10547,36,-3.983333000000000,-79.20000000000000,38
12,Los Ríos,921763,8168,14,-1.800000000000000,-79.53333300000000,38
13,Manabí,1562079,18421,69,-1.056181000000000,-80.45521700000000,38
14,Morona Santiago,196535,3101,9,-2.300000000000000,-78.11666700000001,38
15,Napo,133705,2245,16,-0.9890000000000000,-77.81590000000000,38
22,Orellana,161338,1563,17,-0.4666670000000000,-76.96666700000000,38
16,Pastaza,114202,1221,6,-1.066667000000000,-78.00111099999999,38
17,Pichincha,3228233,112081,848,-0.2186110000000000,-78.50972200000000,38
24,Santa Elena,401178,1869,4,-2.226700000000000,-80.85830000000000,38
23,Sto. Domingo Tsáchilas,511151,6308,39,-0.2541670000000000,-79.17194400000000,38
21,Sucumbíos,230503,2969,11,0.08472200000000002,-76.88277800000000,38
18,Tungurahua,590600,8235,57,-1.241667000000000,-78.61972200000000,38
19,Zamora Chinchipe,120416,1361,3,-4.120000000000000,-78.80000000000000,38
01,Azuay,881394,14779,155,-2.897414000000000,-79.00448100000000,39
02,Bolívar,209933,4514,12,-1.605556000000000,-79.00305600000000,39
04,Carchi,186869,6144,15,0.8121800000000000,-77.71633000000000,39
03,Cañar,281396,3685,23,-2.733333000000000,-78.83333300000000,39
06,Chimborazo,524004,5897,16,-1.674347000000000,-78.64829400000001,39
05,Cotopaxi,488716,6384,26,-0.9333330000000000,-78.61666700000001,39
07,El Oro,715751,15301,64,-3.266667000000000,-79.96666700000000,39
08,Esmeraldas,591083,4795,2,1.050000000000000,-79.20000000000000,39
20,Galápagos,33042,570,3,-0.7999999999999999,-89.40000000000001,39
09,Guayas,4387434,43380,432,-2.183333000000000,-79.88333299999999,39
10,Imbabura,476257,11299,48,0.3626780000000000,-78.13066700000000,39
11,Loja,521154,10571,24,-3.983333000000000,-79.20000000000000,39
12,Los Ríos,921763,8176,8,-1.800000000000000,-79.53333300000000,39
13,Manabí,1562079,18461,40,-1.056181000000000,-80.45521700000000,39
14,Morona Santiago,196535,3117,16,-2.300000000000000,-78.11666700000001,39
15,Napo,133705,2283,38,-0.9890000000000000,-77.81590000000000,39
22,Orellana,161338,1581,18,-0.4666670000000000,-76.96666700000000,39
16,Pastaza,114202,1224,3,-1.066667000000000,-78.00111099999999,39
17,Pichincha,3228233,113386,1305,-0.2186110000000000,-78.50972200000000,39
24,Santa Elena,401178,1874,5,-2.226700000000000,-80.85830000000000,39
23,Sto. Domingo Tsáchilas,511151,6326,18,-0.2541670000000000,-79.17194400000000,39
21,Sucumbíos,230503,2983,14,0.08472200000000002,-76.88277800000000,39
18,Tungurahua,590600,8249,14,-1.241667000000000,-78.61972200000000,39
19,Zamora Chinchipe,120416,1361,0,-4.120000000000000,-78.80000000000000,39
01,Azuay,881394,14860,81,-2.897414000000000,-79.00448100000000,40
02,Bolívar,209933,4520,6,-1.605556000000000,-79.00305600000000,40
04,Carchi,186869,6150,6,0.8121800000000000,-77.71633000000000,40
03,Cañar,281396,3703,18,-2.733333000000000,-78.83333300000000,40
06,Chimborazo,524004,5906,9,-1.674347000000000,-78.64829400000001,40
05,Cotopaxi,488716,6396,12,-0.9333330000000000,-78.61666700000001,40
07,El Oro,715751,15328,27,-3.266667000000000,-79.96666700000000,40
08,Esmeraldas,591083,4803,8,1.050000000000000,-79.20000000000000,40
20,Galápagos,33042,571,1,-0.7999999999999999,-89.40000000000001,40
09,Guayas,4387434,43555,175,-2.183333000000000,-79.88333299999999,40
10,Imbabura,476257,11333,34,0.3626780000000000,-78.13066700000000,40
11,Loja,521154,10583,12,-3.983333000000000,-79.20000000000000,40
12,Los Ríos,921763,8184,8,-1.800000000000000,-79.53333300000000,40
13,Manabí,1562079,18491,30,-1.056181000000000,-80.45521700000000,40
14,Morona Santiago,196535,3131,14,-2.300000000000000,-78.11666700000001,40
15,Napo,133705,2298,15,-0.9890000000000000,-77.81590000000000,40
22,Orellana,161338,1595,14,-0.4666670000000000,-76.96666700000000,40
16,Pastaza,114202,1225,1,-1.066667000000000,-78.00111099999999,40
17,Pichincha,3228233,113955,569,-0.2186110000000000,-78.50972200000000,40
24,Santa Elena,401178,1878,4,-2.226700000000000,-80.85830000000000,40
23,Sto. Domingo Tsáchilas,511151,6340,14,-0.2541670000000000,-79.17194400000000,40
21,Sucumbíos,230503,3002,19,0.08472200000000002,-76.88277800000000,40
18,Tungurahua,590600,8262,13,-1.241667000000000,-78.61972200000000,40
19,Zamora Chinchipe,120416,1361,0,-4.120000000000000,-78.80000000000000,40
01,Azuay,881394,14913,53,-2.897414000000000,-79.00448100000000,41
02,Bolívar,209933,4551,31,-1.605556000000000,-79.00305600000000,41
04,Carchi,186869,6190,40,0.8121800000000000,-77.71633000000000,41
03,Cañar,281396,3713,10,-2.733333000000000,-78.83333300000000,41
06,Chimborazo,524004,5923,17,-1.674347000000000,-78.64829400000001,41
05,Cotopaxi,488716,6412,16,-0.9333330000000000,-78.61666700000001,41
07,El Oro,715751,15348,20,-3.266667000000000,-79.96666700000000,41
08,Esmeraldas,591083,4820,17,1.050000000000000,-79.20000000000000,41
20,Galápagos,33042,574,3,-0.7999999999999999,-89.40000000000001,41
09,Guayas,4387434,43707,152,-2.183333000000000,-79.88333299999999,41
10,Imbabura,476257,11414,81,0.3626780000000000,-78.13066700000000,41
11,Loja,521154,10600,17,-3.983333000000000,-79.20000000000000,41
12,Los Ríos,921763,8201,17,-1.800000000000000,-79.53333300000000,41
13,Manabí,1562079,18570,79,-1.056181000000000,-80.45521700000000,41
14,Morona Santiago,196535,3144,13,-2.300000000000000,-78.11666700000001,41
15,Napo,133705,2310,12,-0.9890000000000000,-77.81590000000000,41
22,Orellana,161338,1607,12,-0.4666670000000000,-76.96666700000000,41
16,Pastaza,114202,1234,9,-1.066667000000000,-78.00111099999999,41
17,Pichincha,3228233,114843,888,-0.2186110000000000,-78.50972200000000,41
24,Santa Elena,401178,1882,4,-2.226700000000000,-80.85830000000000,41
23,Sto. Domingo Tsáchilas,511151,6404,64,-0.2541670000000000,-79.17194400000000,41
21,Sucumbíos,230503,3027,25,0.08472200000000002,-76.88277800000000,41
18,Tungurahua,590600,8305,43,-1.241667000000000,-78.61972200000000,41
19,Zamora Chinchipe,120416,1370,9,-4.120000000000000,-78.80000000000000,41
01,Azuay,881394,15047,134,-2.897414000000000,-79.00448100000000,42
02,Bolívar,209933,4561,10,-1.605556000000000,-79.00305600000000,42
04,Carchi,186869,6208,18,0.8121800000000000,-77.71633000000000,42
03,Cañar,281396,3725,12,-2.733333000000000,-78.83333300000000,42
06,Chimborazo,524004,5941,18,-1.674347000000000,-78.64829400000001,42
05,Cotopaxi,488716,6439,27,-0.9333330000000000,-78.61666700000001,42
07,El Oro,715751,15418,70,-3.266667000000000,-79.96666700000000,42
08,Esmeraldas,591083,4824,4,1.050000000000000,-79.20000000000000,42
20,Galápagos,33042,576,2,-0.7999999999999999,-89.40000000000001,42
09,Guayas,4387434,43851,144,-2.183333000000000,-79.88333299999999,42
10,Imbabura,476257,11461,47,0.3626780000000000,-78.13066700000000,42
11,Loja,521154,10621,21,-3.983333000000000,-79.20000000000000,42
12,Los Ríos,921763,8219,18,-1.800000000000000,-79.53333300000000,42
13,Manabí,1562079,18698,128,-1.056181000000000,-80.45521700000000,42
14,Morona Santiago,196535,3168,24,-2.300000000000000,-78.11666700000001,42
15,Napo,133705,2334,24,-0.9890000000000000,-77.81590000000000,42
22,Orellana,161338,1631,24,-0.4666670000000000,-76.96666700000000,42
16,Pastaza,114202,1239,5,-1.066667000000000,-78.00111099999999,42
17,Pichincha,3228233,115951,1108,-0.2186110000000000,-78.50972200000000,42
24,Santa Elena,401178,1898,16,-2.226700000000000,-80.85830000000000,42
23,Sto. Domingo Tsáchilas,511151,6421,17,-0.2541670000000000,-79.17194400000000,42
21,Sucumbíos,230503,3051,24,0.08472200000000002,-76.88277800000000,42
18,Tungurahua,590600,8361,56,-1.241667000000000,-78.61972200000000,42
19,Zamora Chinchipe,120416,1375,5,-4.120000000000000,-78.80000000000000,42
01,Azuay,881394,15168,121,-2.897414000000000,-79.00448100000000,43
02,Bolívar,209933,4614,53,-1.605556000000000,-79.00305600000000,43
04,Carchi,186869,6218,10,0.8121800000000000,-77.71633000000000,43
03,Cañar,281396,3749,24,-2.733333000000000,-78.83333300000000,43
06,Chimborazo,524004,5955,14,-1.674347000000000,-78.64829400000001,43
05,Cotopaxi,488716,6447,8,-0.9333330000000000,-78.61666700000001,43
07,El Oro,715751,15474,56,-3.266667000000000,-79.96666700000000,43
08,Esmeraldas,591083,4842,18,1.050000000000000,-79.20000000000000,43
20,Galápagos,33042,579,3,-0.7999999999999999,-89.40000000000001,43
09,Guayas,4387434,43983,132,-2.183333000000000,-79.88333299999999,43
10,Imbabura,476257,11516,55,0.3626780000000000,-78.13066700000000,43
11,Loja,521154,10641,20,-3.983333000000000,-79.20000000000000,43
12,Los Ríos,921763,8234,15,-1.800000000000000,-79.53333300000000,43
13,Manabí,1562079,18810,112,-1.056181000000000,-80.45521700000000,43
14,Morona Santiago,196535,3207,39,-2.300000000000000,-78.11666700000001,43
15,Napo,133705,2400,66,-0.9890000000000000,-77.81590000000000,43
22,Orellana,161338,1700,69,-0.4666670000000000,-76.96666700000000,43
16,Pastaza,114202,1259,20,-1.066667000000000,-78.00111099999999,43
17,Pichincha,3228233,116644,693,-0.2186110000000000,-78.50972200000000,43
24,Santa Elena,401178,1904,6,-2.226700000000000,-80.85830000000000,43
23,Sto. Domingo Tsáchilas,511151,6437,16,-0.2541670000000000,-79.17194400000000,43
21,Sucumbíos,230503,3085,34,0.08472200000000002,-76.88277800000000,43
18,Tungurahua,590600,8391,30,-1.241667000000000,-78.61972200000000,43
19,Zamora Chinchipe,120416,1391,16,-4.120000000000000,-78.80000000000000,43
01,Azuay,881394,15253,85,-2.897414000000000,-79.00448100000000,44
02,Bolívar,209933,4640,26,-1.605556000000000,-79.00305600000000,44
04,Carchi,186869,6228,10,0.8121800000000000,-77.71633000000000,44
03,Cañar,281396,3761,12,-2.733333000000000,-78.83333300000000,44
06,Chimborazo,524004,5968,13,-1.674347000000000,-78.64829400000001,44
05,Cotopaxi,488716,6470,23,-0.9333330000000000,-78.61666700000001,44
07,El Oro,715751,15549,75,-3.266667000000000,-79.96666700000000,44
08,Esmeraldas,591083,4852,10,1.050000000000000,-79.20000000000000,44
20,Galápagos,33042,580,1,-0.7999999999999999,-89.40000000000001,44
09,Guayas,4387434,44160,177,-2.183333000000000,-79.88333299999999,44
10,Imbabura,476257,11536,20,0.3626780000000000,-78.13066700000000,44
11,Loja,521154,10660,19,-3.983333000000000,-79.20000000000000,44
12,Los Ríos,921763,8258,24,-1.800000000000000,-79.53333300000000,44
13,Manabí,1562079,18969,159,-1.056181000000000,-80.45521700000000,44
14,Morona Santiago,196535,3215,8,-2.300000000000000,-78.11666700000001,44
15,Napo,133705,2431,31,-0.9890000000000000,-77.81590000000000,44
22,Orellana,161338,1722,22,-0.4666670000000000,-76.96666700000000,44
16,Pastaza,114202,1294,35,-1.066667000000000,-78.00111099999999,44
17,Pichincha,3228233,118017,1373,-0.2186110000000000,-78.50972200000000,44
24,Santa Elena,401178,1907,3,-2.226700000000000,-80.85830000000000,44
23,Sto. Domingo Tsáchilas,511151,6469,32,-0.2541670000000000,-79.17194400000000,44
21,Sucumbíos,230503,3097,12,0.08472200000000002,-76.88277800000000,44
18,Tungurahua,590600,8418,27,-1.241667000000000,-78.61972200000000,44
19,Zamora Chinchipe,120416,1414,23,-4.120000000000000,-78.80000000000000,44
01,Azuay,881394,15374,121,-2.897414000000000,-79.00448100000000,45
02,Bolívar,209933,4687,47,-1.605556000000000,-79.00305600000000,45
04,Carchi,186869,6243,15,0.8121800000000000,-77.71633000000000,45
03,Cañar,281396,3778,17,-2.733333000000000,-78.83333300000000,45
06,Chimborazo,524004,6004,36,-1.674347000000000,-78.64829400000001,45
05,Cotopaxi,488716,6500,30,-0.9333330000000000,-78.61666700000001,45
07,El Oro,715751,15652,103,-3.266667000000000,-79.96666700000000,45
08,Esmeraldas,591083,4875,23,1.050000000000000,-79.20000000000000,45
20,Galápagos,33042,581,1,-0.7999999999999999,-89.40000000000001,45
09,Guayas,4387434,44436,276,-2.183333000000000,-79.88333299999999,45
10,Imbabura,476257,11571,35,0.3626780000000000,-78.13066700000000,45
11,Loja,521154,10695,35,-3.983333000000000,-79.20000000000000,45
12,Los Ríos,921763,8296,38,-1.800000000000000,-79.53333300000000,45
13,Manabí,1562079,19218,249,-1.056181000000000,-80.45521700000000,45
14,Morona Santiago,196535,3247,32,-2.300000000000000,-78.11666700000001,45
15,Napo,133705,2524,93,-0.9890000000000000,-77.81590000000000,45
22,Orellana,161338,1793,71,-0.4666670000000000,-76.96666700000000,45
16,Pastaza,114202,1374,80,-1.066667000000000,-78.00111099999999,45
17,Pichincha,3228233,118857,840,-0.2186110000000000,-78.50972200000000,45
24,Santa Elena,401178,1914,7,-2.226700000000000,-80.85830000000000,45
23,Sto. Domingo Tsáchilas,511151,6511,42,-0.2541670000000000,-79.17194400000000,45
21,Sucumbíos,230503,3173,76,0.08472200000000002,-76.88277800000000,45
18,Tungurahua,590600,8453,35,-1.241667000000000,-78.61972200000000,45
19,Zamora Chinchipe,120416,1422,8,-4.120000000000000,-78.80000000000000,45
01,Azuay,881394,15468,94,-2.897414000000000,-79.00448100000000,46
02,Bolívar,209933,4716,29,-1.605556000000000,-79.00305600000000,46
04,Carchi,186869,6293,50,0.8121800000000000,-77.71633000000000,46
03,Cañar,281396,3793,15,-2.733333000000000,-78.83333300000000,46
06,Chimborazo,524004,6036,32,-1.674347000000000,-78.64829400000001,46
05,Cotopaxi,488716,6546,46,-0.9333330000000000,-78.61666700000001,46
07,El Oro,715751,15776,124,-3.266667000000000,-79.96666700000000,46
08,Esmeraldas,591083,4935,60,1.050000000000000,-79.20000000000000,46
20,Galápagos,33042,583,2,-0.7999999999999999,-89.40000000000001,46
09,Guayas,4387434,44805,369,-2.183333000000000,-79.88333299999999,46
10,Imbabura,476257,11729,158,0.3626780000000000,-78.13066700000000,46
11,Loja,521154,10730,35,-3.983333000000000,-79.20000000000000,46
12,Los Ríos,921763,8330,34,-1.800000000000000,-79.53333300000000,46
13,Manabí,1562079,19543,325,-1.056181000000000,-80.45521700000000,46
14,Morona Santiago,196535,3272,25,-2.300000000000000,-78.11666700000001,46
15,Napo,133705,2566,42,-0.9890000000000000,-77.81590000000000,46
22,Orellana,161338,1868,75,-0.4666670000000000,-76.96666700000000,46
16,Pastaza,114202,1395,21,-1.066667000000000,-78.00111099999999,46
17,Pichincha,3228233,119624,767,-0.2186110000000000,-78.50972200000000,46
24,Santa Elena,401178,1920,6,-2.226700000000000,-80.85830000000000,46
23,Sto. Domingo Tsáchilas,511151,6600,89,-0.2541670000000000,-79.17194400000000,46
21,Sucumbíos,230503,3253,80,0.08472200000000002,-76.88277800000000,46
18,Tungurahua,590600,8512,59,-1.241667000000000,-78.61972200000000,46
19,Zamora Chinchipe,120416,1446,24,-4.120000000000000,-78.80000000000000,46
01,Azuay,881394,15548,80,-2.897414000000000,-79.00448100000000,47
02,Bolívar,209933,4804,88,-1.605556000000000,-79.00305600000000,47
04,Carchi,186869,6311,18,0.8121800000000000,-77.71633000000000,47
03,Cañar,281396,3812,19,-2.733333000000000,-78.83333300000000,47
06,Chimborazo,524004,6132,96,-1.674347000000000,-78.64829400000001,47
05,Cotopaxi,488716,6579,33,-0.9333330000000000,-78.61666700000001,47
07,El Oro,715751,15986,210,-3.266667000000000,-79.96666700000000,47
08,Esmeraldas,591083,4963,28,1.050000000000000,-79.20000000000000,47
20,Galápagos,33042,590,7,-0.7999999999999999,-89.40000000000001,47
09,Guayas,4387434,45166,361,-2.183333000000000,-79.88333299999999,47
10,Imbabura,476257,11760,31,0.3626780000000000,-78.13066700000000,47
11,Loja,521154,10792,62,-3.983333000000000,-79.20000000000000,47
12,Los Ríos,921763,8367,37,-1.800000000000000,-79.53333300000000,47
13,Manabí,1562079,19839,296,-1.056181000000000,-80.45521700000000,47
14,Morona Santiago,196535,3347,75,-2.300000000000000,-78.11666700000001,47
15,Napo,133705,2611,45,-0.9890000000000000,-77.81590000000000,47
22,Orellana,161338,1924,56,-0.4666670000000000,-76.96666700000000,47
16,Pastaza,114202,1425,30,-1.066667000000000,-78.00111099999999,47
17,Pichincha,3228233,120238,614,-0.2186110000000000,-78.50972200000000,47
24,Santa Elena,401178,1926,6,-2.226700000000000,-80.85830000000000,47
23,Sto. Domingo Tsáchilas,511151,6680,80,-0.2541670000000000,-79.17194400000000,47
21,Sucumbíos,230503,3332,79,0.08472200000000002,-76.88277800000000,47
18,Tungurahua,590600,8578,66,-1.241667000000000,-78.61972200000000,47
19,Zamora Chinchipe,120416,1476,30,-4.120000000000000,-78.80000000000000,47
01,Azuay,881394,15665,117,-2.897414000000000,-79.00448100000000,48
02,Bolívar,209933,4900,96,-1.605556000000000,-79.00305600000000,48
04,Carchi,186869,6322,11,0.8121800000000000,-77.71633000000000,48
03,Cañar,281396,3838,26,-2.733333000000000,-78.83333300000000,48
06,Chimborazo,524004,6161,29,-1.674347000000000,-78.64829400000001,48
