inec_provincia_id,provincia,provincia_poblacion,inec_canton_id,canton,canton_poblacion,total,nuevas,lat,lng,semana
09,Guayas,4387434,0901,Guayaquil,2723665,,1,-2.183333000000000,-79.88333299999999,1
09,Guayas,4387434,0901,Guayaquil,2723665,,3,-2.183333000000000,-79.88333299999999,1
09,Guayas,4387434,0901,Guayaquil,2723665,,12,-2.183333000000000,-79.88333299999999,1
09,Guayas,4387434,0901,Guayaquil,2723665,,3,-2.183333000000000,-79.88333299999999,1
09,Guayas,4387434,0901,Guayaquil,2723665,,3,-2.183333000000000,-79.88333299999999,1
09,Guayas,4387434,0901,Guayaquil,2723665,,12,-2.183333000000000,-79.88333299999999,1
09,Guayas,4387434,0901,Guayaquil,2723665,,9,-2.183333000000000,-79.88333299999999,1
09,Guayas,4387434,0901,Guayaquil,2723665,,0,-2.183333000000000,-79.88333299999999,1
09,Guayas,4387434,0901,Guayaquil,2723665,,0,-2.183333000000000,-79.88333299999999,1
10,Imbabura,476257,1001,Ibarra,221149,,35,0.3626780000000000,-78.13066700000000,1
10,Imbabura,476257,1001,Ibarra,221149,,6,0.3626780000000000,-78.13066700000000,1
10,Imbabura,476257,1001,Ibarra,221149,,102,0.3626780000000000,-78.13066700000000,1
10,Imbabura,476257,1001,Ibarra,221149,,53,0.3626780000000000,-78.13066700000000,1
10,Imbabura,476257,1001,Ibarra,221149,,2,0.3626780000000000,-78.13066700000000,1
10,Imbabura,476257,1001,Ibarra,221149,,4,0.3626780000000000,-78.13066700000000,1
11,Loja,521154,1101,Loja,274112,,7,-3.983333000000000,-79.20000000000000,1
11,Loja,521154,1101,Loja,274112,,2,-3.983333000000000,-79.20000000000000,1
11,Loja,521154,1101,Loja,274112,,0,-3.983333000000000,-79.20000000000000,1
11,Loja,521154,1101,Loja,274112,,0,-3.983333000000000,-79.20000000000000,1
11,Loja,521154,1101,Loja,274112,,10,-3.983333000000000,-79.20000000000000,1
11,Loja,521154,1101,Loja,274112,,0,-3.983333000000000,-79.20000000000000,1
11,Loja,521154,1101,Loja,274112,,103,-3.983333000000000,-79.20000000000000,1
11,Loja,521154,1101,Loja,274112,,7,-3.983333000000000,-79.20000000000000,1
