provincia,provincia_poblacion,canton,canton_poblacion,total,nuevas,lat,lng,semana
Guayas,4387434,Guayaquil,2723665,,4,-2.183333000000000,-79.88333299999999,5
Guayas,4387434,Guayaquil,2723665,,8,-2.183333000000000,-79.88333299999999,5
Guayas,4387434,Guayaquil,2723665,,4,-2.183333000000000,-79.88333299999999,5
Guayas,4387434,Guayaquil,2723665,,0,-2.183333000000000,-79.88333299999999,5
Guayas,4387434,Guayaquil,2723665,,1,-2.183333000000000,-79.88333299999999,5
Guayas,4387434,Guayaquil,2723665,,9,-2.183333000000000,-79.88333299999999,5
Guayas,4387434,Guayaquil,2723665,,54,-2.183333000000000,-79.88333299999999,5
Guayas,4387434,Guayaquil,2723665,,12,-2.183333000000000,-79.88333299999999,5
Guayas,4387434,Guayaquil,2723665,,22,-2.183333000000000,-79.88333299999999,5
Guayas,4387434,Guayaquil,2723665,,13,-2.183333000000000,-79.88333299999999,5
Guayas,4387434,Guayaquil,2723665,,440,-2.183333000000000,-79.88333299999999,5
Guayas,4387434,Guayaquil,2723665,,1,-2.183333000000000,-79.88333299999999,5
Guayas,4387434,Guayaquil,2723665,,1,-2.183333000000000,-79.88333299999999,5
Guayas,4387434,Guayaquil,2723665,,136,-2.183333000000000,-79.88333299999999,5
Guayas,4387434,Guayaquil,2723665,,13,-2.183333000000000,-79.88333299999999,5
Guayas,4387434,Guayaquil,2723665,,9,-2.183333000000000,-79.88333299999999,5
Guayas,4387434,Guayaquil,2723665,,0,-2.183333000000000,-79.88333299999999,5
Guayas,4387434,Guayaquil,2723665,,1,-2.183333000000000,-79.88333299999999,5
Guayas,4387434,Guayaquil,2723665,,15,-2.183333000000000,-79.88333299999999,5
Guayas,4387434,Guayaquil,2723665,,7,-2.183333000000000,-79.88333299999999,5
Guayas,4387434,Guayaquil,2723665,,14,-2.183333000000000,-79.88333299999999,5
Guayas,4387434,Guayaquil,2723665,,16,-2.183333000000000,-79.88333299999999,5
Guayas,4387434,Guayaquil,2723665,,8,-2.183333000000000,-79.88333299999999,5
Guayas,4387434,Guayaquil,2723665,,2,-2.183333000000000,-79.88333299999999,5
Guayas,4387434,Guayaquil,2723665,,0,-2.183333000000000,-79.88333299999999,5
Imbabura,476257,Ibarra,221149,,32,0.3626780000000000,-78.13066700000000,5
Imbabura,476257,Ibarra,221149,,32,0.3626780000000000,-78.13066700000000,5
Imbabura,476257,Ibarra,221149,,183,0.3626780000000000,-78.13066700000000,5
Imbabura,476257,Ibarra,221149,,91,0.3626780000000000,-78.13066700000000,5
Imbabura,476257,Ibarra,221149,,10,0.3626780000000000,-78.13066700000000,5
Imbabura,476257,Ibarra,221149,,27,0.3626780000000000,-78.13066700000000,5
Loja,521154,Loja,274112,,5,-3.983333000000000,-79.20000000000000,5
Loja,521154,Loja,274112,,9,-3.983333000000000,-79.20000000000000,5
Loja,521154,Loja,274112,,3,-3.983333000000000,-79.20000000000000,5
Loja,521154,Loja,274112,,1,-3.983333000000000,-79.20000000000000,5
Loja,521154,Loja,274112,,4,-3.983333000000000,-79.20000000000000,5
Loja,521154,Loja,274112,,0,-3.983333000000000,-79.20000000000000,5
Loja,521154,Loja,274112,,169,-3.983333000000000,-79.20000000000000,5
Loja,521154,Loja,274112,,4,-3.983333000000000,-79.20000000000000,5
Loja,521154,Loja,274112,,0,-3.983333000000000,-79.20000000000000,5
Loja,521154,Loja,274112,,13,-3.983333000000000,-79.20000000000000,5
Loja,521154,Loja,274112,,1,-3.983333000000000,-79.20000000000000,5
Loja,521154,Loja,274112,,2,-3.983333000000000,-79.20000000000000,5
Loja,521154,Loja,274112,,0,-3.983333000000000,-79.20000000000000,5
Loja,521154,Loja,274112,,3,-3.983333000000000,-79.20000000000000,5
Loja,521154,Loja,274112,,1,-3.983333000000000,-79.20000000000000,5
Loja,521154,Loja,274112,,8,-3.983333000000000,-79.20000000000000,5
Los Ríos,921763,Babahoyo,175281,,9,-1.800000000000000,-79.53333300000000,5
Los Ríos,921763,Babahoyo,175281,,89,-1.800000000000000,-79.53333300000000,5
Los Ríos,921763,Babahoyo,175281,,20,-1.800000000000000,-79.53333300000000,5
Los Ríos,921763,Babahoyo,175281,,3,-1.800000000000000,-79.53333300000000,5
Los Ríos,921763,Babahoyo,175281,,19,-1.800000000000000,-79.53333300000000,5
Los Ríos,921763,Babahoyo,175281,,5,-1.800000000000000,-79.53333300000000,5
Los Ríos,921763,Babahoyo,175281,,10,-1.800000000000000,-79.53333300000000,5
Los Ríos,921763,Babahoyo,175281,,38,-1.800000000000000,-79.53333300000000,5
Los Ríos,921763,Babahoyo,175281,,11,-1.800000000000000,-79.53333300000000,5
Los Ríos,921763,Babahoyo,175281,,5,-1.800000000000000,-79.53333300000000,5
Los Ríos,921763,Babahoyo,175281,,19,-1.800000000000000,-79.53333300000000,5
Los Ríos,921763,Babahoyo,175281,,24,-1.800000000000000,-79.53333300000000,5
Los Ríos,921763,Babahoyo,175281,,10,-1.800000000000000,-79.53333300000000,5
Manabí,1562079,Portoviejo,321800,,11,-1.056181000000000,-80.45521700000000,5
Manabí,1562079,Portoviejo,321800,,41,-1.056181000000000,-80.45521700000000,5
Manabí,1562079,Portoviejo,321800,,10,-1.056181000000000,-80.45521700000000,5
Manabí,1562079,Portoviejo,321800,,4,-1.056181000000000,-80.45521700000000,5
Manabí,1562079,Portoviejo,321800,,1,-1.056181000000000,-80.45521700000000,5
Manabí,1562079,Portoviejo,321800,,1,-1.056181000000000,-80.45521700000000,5
Manabí,1562079,Portoviejo,321800,,44,-1.056181000000000,-80.45521700000000,5
Manabí,1562079,Portoviejo,321800,,6,-1.056181000000000,-80.45521700000000,5
Manabí,1562079,Portoviejo,321800,,49,-1.056181000000000,-80.45521700000000,5
Manabí,1562079,Portoviejo,321800,,12,-1.056181000000000,-80.45521700000000,5
Manabí,1562079,Portoviejo,321800,,5,-1.056181000000000,-80.45521700000000,5
Manabí,1562079,Portoviejo,321800,,4,-1.056181000000000,-80.45521700000000,5
Manabí,1562079,Portoviejo,321800,,3,-1.056181000000000,-80.45521700000000,5
Manabí,1562079,Portoviejo,321800,,10,-1.056181000000000,-80.45521700000000,5
Manabí,1562079,Portoviejo,321800,,192,-1.056181000000000,-80.45521700000000,5
Manabí,1562079,Portoviejo,321800,,1,-1.056181000000000,-80.45521700000000,5
Manabí,1562079,Portoviejo,321800,,33,-1.056181000000000,-80.45521700000000,5
Manabí,1562079,Portoviejo,321800,,2,-1.056181000000000,-80.45521700000000,5
Manabí,1562079,Portoviejo,321800,,17,-1.056181000000000,-80.45521700000000,5
Manabí,1562079,Portoviejo,321800,,13,-1.056181000000000,-80.45521700000000,5
Manabí,1562079,Portoviejo,321800,,6,-1.056181000000000,-80.45521700000000,5
Manabí,1562079,Portoviejo,321800,,19,-1.056181000000000,-80.45521700000000,5
Morona Santiago,196535,Morona,58281,,8,-2.300000000000000,-78.11666700000001,5
Morona Santiago,196535,Morona,58281,,0,-2.300000000000000,-78.11666700000001,5
Morona Santiago,196535,Morona,58281,,3,-2.300000000000000,-78.11666700000001,5
Morona Santiago,196535,Morona,58281,,3,-2.300000000000000,-78.11666700000001,5
Morona Santiago,196535,Morona,58281,,11,-2.300000000000000,-78.11666700000001,5
Morona Santiago,196535,Morona,58281,,0,-2.300000000000000,-78.11666700000001,5
Morona Santiago,196535,Morona,58281,,3,-2.300000000000000,-78.11666700000001,5
Morona Santiago,196535,Morona,58281,,3,-2.300000000000000,-78.11666700000001,5
Morona Santiago,196535,Morona,58281,,1,-2.300000000000000,-78.11666700000001,5
Morona Santiago,196535,Morona,58281,,4,-2.300000000000000,-78.11666700000001,5
Morona Santiago,196535,Morona,58281,,1,-2.300000000000000,-78.11666700000001,5
Morona Santiago,196535,Morona,58281,,0,-2.300000000000000,-78.11666700000001,5
Napo,133705,Tena,79182,,4,-0.9890000000000000,-77.81590000000000,5
Napo,133705,Tena,79182,,0,-0.9890000000000000,-77.81590000000000,5
Napo,133705,Tena,79182,,1,-0.9890000000000000,-77.81590000000000,5
Napo,133705,Tena,79182,,1,-0.9890000000000000,-77.81590000000000,5
Napo,133705,Tena,79182,,16,-0.9890000000000000,-77.81590000000000,5
Orellana,161338,Orellana,93778,,0,-0.4666670000000000,-76.96666700000000,5
Orellana,161338,Orellana,93778,,5,-0.4666670000000000,-76.96666700000000,5
Orellana,161338,Orellana,93778,,2,-0.4666670000000000,-76.96666700000000,5
Orellana,161338,Orellana,93778,,15,-0.4666670000000000,-76.96666700000000,5
Pastaza,114202,Pastaza,84377,,1,-1.066667000000000,-78.00111099999999,5
Pastaza,114202,Pastaza,84377,,5,-1.066667000000000,-78.00111099999999,5
Pastaza,114202,Pastaza,84377,,14,-1.066667000000000,-78.00111099999999,5
Pastaza,114202,Pastaza,84377,,0,-1.066667000000000,-78.00111099999999,5
Pichincha,3228233,Quito,2781641,,38,-0.2186110000000000,-78.50972200000000,5
Pichincha,3228233,Quito,2781641,,43,-0.2186110000000000,-78.50972200000000,5
Pichincha,3228233,Quito,2781641,,9,-0.2186110000000000,-78.50972200000000,5
Pichincha,3228233,Quito,2781641,,9,-0.2186110000000000,-78.50972200000000,5
Pichincha,3228233,Quito,2781641,,2,-0.2186110000000000,-78.50972200000000,5
Pichincha,3228233,Quito,2781641,,2472,-0.2186110000000000,-78.50972200000000,5
Pichincha,3228233,Quito,2781641,,67,-0.2186110000000000,-78.50972200000000,5
Pichincha,3228233,Quito,2781641,,29,-0.2186110000000000,-78.50972200000000,5
Santa Elena,401178,Santa Elena,188821,,12,-2.226700000000000,-80.85830000000000,5
Santa Elena,401178,Santa Elena,188821,,9,-2.226700000000000,-80.85830000000000,5
Santa Elena,401178,Santa Elena,188821,,14,-2.226700000000000,-80.85830000000000,5
Sto. Domingo Tsáchilas,511151,Santo Domingo,458580,,15,-0.2541670000000000,-79.17194400000000,5
Sto. Domingo Tsáchilas,511151,Santo Domingo,458580,,238,-0.2541670000000000,-79.17194400000000,5
Sucumbíos,230503,Lago Agrio,119594,,0,0.08472200000000002,-76.88277800000000,5
Sucumbíos,230503,Lago Agrio,119594,,0,0.08472200000000002,-76.88277800000000,5
Sucumbíos,230503,Lago Agrio,119594,,0,0.08472200000000002,-76.88277800000000,5
Sucumbíos,230503,Lago Agrio,119594,,16,0.08472200000000002,-76.88277800000000,5
Sucumbíos,230503,Lago Agrio,119594,,4,0.08472200000000002,-76.88277800000000,5
Sucumbíos,230503,Lago Agrio,119594,,8,0.08472200000000002,-76.88277800000000,5
Sucumbíos,230503,Lago Agrio,119594,,9,0.08472200000000002,-76.88277800000000,5
Tungurahua,590600,Ambato,387309,,287,-1.241667000000000,-78.61972200000000,5
Tungurahua,590600,Ambato,387309,,12,-1.241667000000000,-78.61972200000000,5
Tungurahua,590600,Ambato,387309,,3,-1.241667000000000,-78.61972200000000,5
Tungurahua,590600,Ambato,387309,,3,-1.241667000000000,-78.61972200000000,5
Tungurahua,590600,Ambato,387309,,7,-1.241667000000000,-78.61972200000000,5
Tungurahua,590600,Ambato,387309,,38,-1.241667000000000,-78.61972200000000,5
Tungurahua,590600,Ambato,387309,,11,-1.241667000000000,-78.61972200000000,5
Tungurahua,590600,Ambato,387309,,6,-1.241667000000000,-78.61972200000000,5
Tungurahua,590600,Ambato,387309,,9,-1.241667000000000,-78.61972200000000,5
Zamora Chinchipe,120416,Zamora,32761,,0,-4.120000000000000,-78.80000000000000,5
Zamora Chinchipe,120416,Zamora,32761,,0,-4.120000000000000,-78.80000000000000,5
Zamora Chinchipe,120416,Zamora,32761,,3,-4.120000000000000,-78.80000000000000,5
Zamora Chinchipe,120416,Zamora,32761,,1,-4.120000000000000,-78.80000000000000,5
Zamora Chinchipe,120416,Zamora,32761,,2,-4.120000000000000,-78.80000000000000,5
Zamora Chinchipe,120416,Zamora,32761,,3,-4.120000000000000,-78.80000000000000,5
Zamora Chinchipe,120416,Zamora,32761,,0,-4.120000000000000,-78.80000000000000,5
Zamora Chinchipe,120416,Zamora,32761,,6,-4.120000000000000,-78.80000000000000,5
Zamora Chinchipe,120416,Zamora,32761,,9,-4.120000000000000,-78.80000000000000,5
Azuay,881394,Cuenca,636996,,12,-2.897414000000000,-79.00448100000000,6
Azuay,881394,Cuenca,636996,,3,-2.897414000000000,-79.00448100000000,6
Azuay,881394,Cuenca,636996,,288,-2.897414000000000,-79.00448100000000,6
Azuay,881394,Cuenca,636996,,3,-2.897414000000000,-79.00448100000000,6
Azuay,881394,Cuenca,636996,,11,-2.897414000000000,-79.00448100000000,6
Azuay,881394,Cuenca,636996,,10,-2.897414000000000,-79.00448100000000,6
Azuay,881394,Cuenca,636996,,8,-2.897414000000000,-79.00448100000000,6
Azuay,881394,Cuenca,636996,,2,-2.897414000000000,-79.00448100000000,6
Azuay,881394,Cuenca,636996,,0,-2.897414000000000,-79.00448100000000,6
Azuay,881394,Cuenca,636996,,15,-2.897414000000000,-79.00448100000000,6
Azuay,881394,Cuenca,636996,,2,-2.897414000000000,-79.00448100000000,6
Azuay,881394,Cuenca,636996,,6,-2.897414000000000,-79.00448100000000,6
Azuay,881394,Cuenca,636996,,18,-2.897414000000000,-79.00448100000000,6
Azuay,881394,Cuenca,636996,,5,-2.897414000000000,-79.00448100000000,6
Azuay,881394,Cuenca,636996,,3,-2.897414000000000,-79.00448100000000,6
Bolívar,209933,Guaranda,108763,,25,-1.605556000000000,-79.00305600000000,6
Bolívar,209933,Guaranda,108763,,11,-1.605556000000000,-79.00305600000000,6
Bolívar,209933,Guaranda,108763,,17,-1.605556000000000,-79.00305600000000,6
Bolívar,209933,Guaranda,108763,,16,-1.605556000000000,-79.00305600000000,6
Bolívar,209933,Guaranda,108763,,50,-1.605556000000000,-79.00305600000000,6
Bolívar,209933,Guaranda,108763,,21,-1.605556000000000,-79.00305600000000,6
Bolívar,209933,Guaranda,108763,,25,-1.605556000000000,-79.00305600000000,6
Carchi,186869,Tulcán,102395,,13,0.8121800000000000,-77.71633000000000,6
Carchi,186869,Tulcán,102395,,16,0.8121800000000000,-77.71633000000000,6
Carchi,186869,Tulcán,102395,,8,0.8121800000000000,-77.71633000000000,6
Carchi,186869,Tulcán,102395,,37,0.8121800000000000,-77.71633000000000,6
Carchi,186869,Tulcán,102395,,4,0.8121800000000000,-77.71633000000000,6
Carchi,186869,Tulcán,102395,,67,0.8121800000000000,-77.71633000000000,6
Cañar,281396,Azogues,86276,,58,-2.733333000000000,-78.83333300000000,6
Cañar,281396,Azogues,86276,,13,-2.733333000000000,-78.83333300000000,6
Cañar,281396,Azogues,86276,,21,-2.733333000000000,-78.83333300000000,6
Cañar,281396,Azogues,86276,,2,-2.733333000000000,-78.83333300000000,6
Cañar,281396,Azogues,86276,,7,-2.733333000000000,-78.83333300000000,6
Cañar,281396,Azogues,86276,,14,-2.733333000000000,-78.83333300000000,6
Cañar,281396,Azogues,86276,,1,-2.733333000000000,-78.83333300000000,6
Chimborazo,524004,Riobamba,264048,,15,-1.674347000000000,-78.64829400000001,6
Chimborazo,524004,Riobamba,264048,,9,-1.674347000000000,-78.64829400000001,6
Chimborazo,524004,Riobamba,264048,,3,-1.674347000000000,-78.64829400000001,6
Chimborazo,524004,Riobamba,264048,,5,-1.674347000000000,-78.64829400000001,6
Chimborazo,524004,Riobamba,264048,,0,-1.674347000000000,-78.64829400000001,6
Chimborazo,524004,Riobamba,264048,,2,-1.674347000000000,-78.64829400000001,6
Chimborazo,524004,Riobamba,264048,,7,-1.674347000000000,-78.64829400000001,6
Chimborazo,524004,Riobamba,264048,,0,-1.674347000000000,-78.64829400000001,6
Chimborazo,524004,Riobamba,264048,,0,-1.674347000000000,-78.64829400000001,6
Chimborazo,524004,Riobamba,264048,,110,-1.674347000000000,-78.64829400000001,6
Cotopaxi,488716,Latacunga,205624,,28,-0.9333330000000000,-78.61666700000001,6
Cotopaxi,488716,Latacunga,205624,,73,-0.9333330000000000,-78.61666700000001,6
Cotopaxi,488716,Latacunga,205624,,7,-0.9333330000000000,-78.61666700000001,6
Cotopaxi,488716,Latacunga,205624,,23,-0.9333330000000000,-78.61666700000001,6
Cotopaxi,488716,Latacunga,205624,,68,-0.9333330000000000,-78.61666700000001,6
Cotopaxi,488716,Latacunga,205624,,8,-0.9333330000000000,-78.61666700000001,6
Cotopaxi,488716,Latacunga,205624,,10,-0.9333330000000000,-78.61666700000001,6
El Oro,715751,Machala,289141,,20,-3.266667000000000,-79.96666700000000,6
El Oro,715751,Machala,289141,,24,-3.266667000000000,-79.96666700000000,6
El Oro,715751,Machala,289141,,16,-3.266667000000000,-79.96666700000000,6
El Oro,715751,Machala,289141,,1,-3.266667000000000,-79.96666700000000,6
El Oro,715751,Machala,289141,,27,-3.266667000000000,-79.96666700000000,6
El Oro,715751,Machala,289141,,27,-3.266667000000000,-79.96666700000000,6
El Oro,715751,Machala,289141,,2,-3.266667000000000,-79.96666700000000,6
El Oro,715751,Machala,289141,,280,-3.266667000000000,-79.96666700000000,6
El Oro,715751,Machala,289141,,8,-3.266667000000000,-79.96666700000000,6
El Oro,715751,Machala,289141,,47,-3.266667000000000,-79.96666700000000,6
El Oro,715751,Machala,289141,,61,-3.266667000000000,-79.96666700000000,6
El Oro,715751,Machala,289141,,9,-3.266667000000000,-79.96666700000000,6
El Oro,715751,Machala,289141,,67,-3.266667000000000,-79.96666700000000,6
El Oro,715751,Machala,289141,,32,-3.266667000000000,-79.96666700000000,6
Esmeraldas,591083,Esmeraldas,218727,,13,1.050000000000000,-79.20000000000000,6
Esmeraldas,591083,Esmeraldas,218727,,1,1.050000000000000,-79.20000000000000,6
Esmeraldas,591083,Esmeraldas,218727,,110,1.050000000000000,-79.20000000000000,6
Esmeraldas,591083,Esmeraldas,218727,,1,1.050000000000000,-79.20000000000000,6
Esmeraldas,591083,Esmeraldas,218727,,24,1.050000000000000,-79.20000000000000,6
Esmeraldas,591083,Esmeraldas,218727,,4,1.050000000000000,-79.20000000000000,6
Esmeraldas,591083,Esmeraldas,218727,,2,1.050000000000000,-79.20000000000000,6
Galápagos,33042,San Cristóbal,9667,,0,-0.7999999999999999,-89.40000000000001,6
Galápagos,33042,San Cristóbal,9667,,8,-0.7999999999999999,-89.40000000000001,6
Galápagos,33042,San Cristóbal,9667,,6,-0.7999999999999999,-89.40000000000001,6
Guayas,4387434,Guayaquil,2723665,,10,-2.183333000000000,-79.88333299999999,6
Guayas,4387434,Guayaquil,2723665,,7,-2.183333000000000,-79.88333299999999,6
Guayas,4387434,Guayaquil,2723665,,5,-2.183333000000000,-79.88333299999999,6
Guayas,4387434,Guayaquil,2723665,,5,-2.183333000000000,-79.88333299999999,6
Guayas,4387434,Guayaquil,2723665,,8,-2.183333000000000,-79.88333299999999,6
Guayas,4387434,Guayaquil,2723665,,26,-2.183333000000000,-79.88333299999999,6
Guayas,4387434,Guayaquil,2723665,,69,-2.183333000000000,-79.88333299999999,6
Guayas,4387434,Guayaquil,2723665,,17,-2.183333000000000,-79.88333299999999,6
Guayas,4387434,Guayaquil,2723665,,15,-2.183333000000000,-79.88333299999999,6
Guayas,4387434,Guayaquil,2723665,,8,-2.183333000000000,-79.88333299999999,6
Guayas,4387434,Guayaquil,2723665,,666,-2.183333000000000,-79.88333299999999,6
Guayas,4387434,Guayaquil,2723665,,1,-2.183333000000000,-79.88333299999999,6
Guayas,4387434,Guayaquil,2723665,,5,-2.183333000000000,-79.88333299999999,6
Guayas,4387434,Guayaquil,2723665,,136,-2.183333000000000,-79.88333299999999,6
Guayas,4387434,Guayaquil,2723665,,55,-2.183333000000000,-79.88333299999999,6
Guayas,4387434,Guayaquil,2723665,,17,-2.183333000000000,-79.88333299999999,6
Guayas,4387434,Guayaquil,2723665,,0,-2.183333000000000,-79.88333299999999,6
Guayas,4387434,Guayaquil,2723665,,1,-2.183333000000000,-79.88333299999999,6
Guayas,4387434,Guayaquil,2723665,,29,-2.183333000000000,-79.88333299999999,6
Guayas,4387434,Guayaquil,2723665,,16,-2.183333000000000,-79.88333299999999,6
Guayas,4387434,Guayaquil,2723665,,6,-2.183333000000000,-79.88333299999999,6
Guayas,4387434,Guayaquil,2723665,,12,-2.183333000000000,-79.88333299999999,6
Guayas,4387434,Guayaquil,2723665,,14,-2.183333000000000,-79.88333299999999,6
Guayas,4387434,Guayaquil,2723665,,1,-2.183333000000000,-79.88333299999999,6
Guayas,4387434,Guayaquil,2723665,,1,-2.183333000000000,-79.88333299999999,6
Imbabura,476257,Ibarra,221149,,35,0.3626780000000000,-78.13066700000000,6
Imbabura,476257,Ibarra,221149,,20,0.3626780000000000,-78.13066700000000,6
Imbabura,476257,Ibarra,221149,,132,0.3626780000000000,-78.13066700000000,6
Imbabura,476257,Ibarra,221149,,75,0.3626780000000000,-78.13066700000000,6
Imbabura,476257,Ibarra,221149,,2,0.3626780000000000,-78.13066700000000,6
Imbabura,476257,Ibarra,221149,,6,0.3626780000000000,-78.13066700000000,6
Loja,521154,Loja,274112,,6,-3.983333000000000,-79.20000000000000,6
Loja,521154,Loja,274112,,12,-3.983333000000000,-79.20000000000000,6
Loja,521154,Loja,274112,,1,-3.983333000000000,-79.20000000000000,6
Loja,521154,Loja,274112,,1,-3.983333000000000,-79.20000000000000,6
Loja,521154,Loja,274112,,3,-3.983333000000000,-79.20000000000000,6
Loja,521154,Loja,274112,,3,-3.983333000000000,-79.20000000000000,6
Loja,521154,Loja,274112,,265,-3.983333000000000,-79.20000000000000,6
Loja,521154,Loja,274112,,9,-3.983333000000000,-79.20000000000000,6
Loja,521154,Loja,274112,,0,-3.983333000000000,-79.20000000000000,6
Loja,521154,Loja,274112,,3,-3.983333000000000,-79.20000000000000,6
Loja,521154,Loja,274112,,0,-3.983333000000000,-79.20000000000000,6
Loja,521154,Loja,274112,,3,-3.983333000000000,-79.20000000000000,6
Loja,521154,Loja,274112,,0,-3.983333000000000,-79.20000000000000,6
Loja,521154,Loja,274112,,4,-3.983333000000000,-79.20000000000000,6
Loja,521154,Loja,274112,,0,-3.983333000000000,-79.20000000000000,6
Loja,521154,Loja,274112,,16,-3.983333000000000,-79.20000000000000,6
Los Ríos,921763,Babahoyo,175281,,14,-1.800000000000000,-79.53333300000000,6
Los Ríos,921763,Babahoyo,175281,,104,-1.800000000000000,-79.53333300000000,6
Los Ríos,921763,Babahoyo,175281,,15,-1.800000000000000,-79.53333300000000,6
Los Ríos,921763,Babahoyo,175281,,2,-1.800000000000000,-79.53333300000000,6
Los Ríos,921763,Babahoyo,175281,,35,-1.800000000000000,-79.53333300000000,6
Los Ríos,921763,Babahoyo,175281,,13,-1.800000000000000,-79.53333300000000,6
Los Ríos,921763,Babahoyo,175281,,9,-1.800000000000000,-79.53333300000000,6
Los Ríos,921763,Babahoyo,175281,,74,-1.800000000000000,-79.53333300000000,6
Los Ríos,921763,Babahoyo,175281,,9,-1.800000000000000,-79.53333300000000,6
Los Ríos,921763,Babahoyo,175281,,6,-1.800000000000000,-79.53333300000000,6
Los Ríos,921763,Babahoyo,175281,,21,-1.800000000000000,-79.53333300000000,6
Los Ríos,921763,Babahoyo,175281,,18,-1.800000000000000,-79.53333300000000,6
Los Ríos,921763,Babahoyo,175281,,16,-1.800000000000000,-79.53333300000000,6
Manabí,1562079,Portoviejo,321800,,20,-1.056181000000000,-80.45521700000000,6
Manabí,1562079,Portoviejo,321800,,54,-1.056181000000000,-80.45521700000000,6
Manabí,1562079,Portoviejo,321800,,28,-1.056181000000000,-80.45521700000000,6
Manabí,1562079,Portoviejo,321800,,5,-1.056181000000000,-80.45521700000000,6
Manabí,1562079,Portoviejo,321800,,6,-1.056181000000000,-80.45521700000000,6
Manabí,1562079,Portoviejo,321800,,3,-1.056181000000000,-80.45521700000000,6
Manabí,1562079,Portoviejo,321800,,59,-1.056181000000000,-80.45521700000000,6
Manabí,1562079,Portoviejo,321800,,8,-1.056181000000000,-80.45521700000000,6
Manabí,1562079,Portoviejo,321800,,101,-1.056181000000000,-80.45521700000000,6
Manabí,1562079,Portoviejo,321800,,10,-1.056181000000000,-80.45521700000000,6
Manabí,1562079,Portoviejo,321800,,19,-1.056181000000000,-80.45521700000000,6
Manabí,1562079,Portoviejo,321800,,8,-1.056181000000000,-80.45521700000000,6
Manabí,1562079,Portoviejo,321800,,5,-1.056181000000000,-80.45521700000000,6
Manabí,1562079,Portoviejo,321800,,14,-1.056181000000000,-80.45521700000000,6
Manabí,1562079,Portoviejo,321800,,310,-1.056181000000000,-80.45521700000000,6
Manabí,1562079,Portoviejo,321800,,8,-1.056181000000000,-80.45521700000000,6
Manabí,1562079,Portoviejo,321800,,43,-1.056181000000000,-80.45521700000000,6
Manabí,1562079,Portoviejo,321800,,7,-1.056181000000000,-80.45521700000000,6
Manabí,1562079,Portoviejo,321800,,34,-1.056181000000000,-80.45521700000000,6
Manabí,1562079,Portoviejo,321800,,23,-1.056181000000000,-80.45521700000000,6
Manabí,1562079,Portoviejo,321800,,16,-1.056181000000000,-80.45521700000000,6
Manabí,1562079,Portoviejo,321800,,41,-1.056181000000000,-80.45521700000000,6
Morona Santiago,196535,Morona,58281,,9,-2.300000000000000,-78.11666700000001,6
Morona Santiago,196535,Morona,58281,,2,-2.300000000000000,-78.11666700000001,6
Morona Santiago,196535,Morona,58281,,0,-2.300000000000000,-78.11666700000001,6
Morona Santiago,196535,Morona,58281,,0,-2.300000000000000,-78.11666700000001,6
Morona Santiago,196535,Morona,58281,,31,-2.300000000000000,-78.11666700000001,6
Morona Santiago,196535,Morona,58281,,0,-2.300000000000000,-78.11666700000001,6
Morona Santiago,196535,Morona,58281,,18,-2.300000000000000,-78.11666700000001,6
Morona Santiago,196535,Morona,58281,,2,-2.300000000000000,-78.11666700000001,6
Morona Santiago,196535,Morona,58281,,0,-2.300000000000000,-78.11666700000001,6
Morona Santiago,196535,Morona,58281,,6,-2.300000000000000,-78.11666700000001,6
Morona Santiago,196535,Morona,58281,,0,-2.300000000000000,-78.11666700000001,6
Morona Santiago,196535,Morona,58281,,0,-2.300000000000000,-78.11666700000001,6
Napo,133705,Tena,79182,,7,-0.9890000000000000,-77.81590000000000,6
Napo,133705,Tena,79182,,0,-0.9890000000000000,-77.81590000000000,6
Napo,133705,Tena,79182,,21,-0.9890000000000000,-77.81590000000000,6
Napo,133705,Tena,79182,,14,-0.9890000000000000,-77.81590000000000,6
Napo,133705,Tena,79182,,44,-0.9890000000000000,-77.81590000000000,6
Orellana,161338,Orellana,93778,,1,-0.4666670000000000,-76.96666700000000,6
Orellana,161338,Orellana,93778,,30,-0.4666670000000000,-76.96666700000000,6
Orellana,161338,Orellana,93778,,0,-0.4666670000000000,-76.96666700000000,6
Orellana,161338,Orellana,93778,,32,-0.4666670000000000,-76.96666700000000,6
Pastaza,114202,Pastaza,84377,,0,-1.066667000000000,-78.00111099999999,6
Pastaza,114202,Pastaza,84377,,6,-1.066667000000000,-78.00111099999999,6
Pastaza,114202,Pastaza,84377,,19,-1.066667000000000,-78.00111099999999,6
Pastaza,114202,Pastaza,84377,,1,-1.066667000000000,-78.00111099999999,6
Pichincha,3228233,Quito,2781641,,33,-0.2186110000000000,-78.50972200000000,6
Pichincha,3228233,Quito,2781641,,70,-0.2186110000000000,-78.50972200000000,6
Pichincha,3228233,Quito,2781641,,7,-0.2186110000000000,-78.50972200000000,6
Pichincha,3228233,Quito,2781641,,4,-0.2186110000000000,-78.50972200000000,6
Pichincha,3228233,Quito,2781641,,7,-0.2186110000000000,-78.50972200000000,6
Pichincha,3228233,Quito,2781641,,3091,-0.2186110000000000,-78.50972200000000,6
Pichincha,3228233,Quito,2781641,,93,-0.2186110000000000,-78.50972200000000,6
Pichincha,3228233,Quito,2781641,,21,-0.2186110000000000,-78.50972200000000,6
Santa Elena,401178,Santa Elena,188821,,11,-2.226700000000000,-80.85830000000000,6
