muestras,muestras_pcr,positivas_total,positivas_probables,muestras_pcr_nuevas,pruebas_rezagadas,muertes_confirmadas,muertes_probables,muertes,muertes_nuevas,positivas,positivas_pcr,positivas_pcr_nuevas,positivas_pcr_mujer,positivas_pcr_hombre,positivas_pcr_hombre_edades_meses,positivas_pcr_hombre_edades_0a4,positivas_pcr_hombre_edades_5a9,positivas_pcr_hombre_edades_10a14,positivas_pcr_hombre_edades_15a19,positivas_pcr_hombre_edades_20a49,positivas_pcr_hombre_edades_50a64,positivas_pcr_hombre_edades_65an,positivas_pcr_mujer_edades_meses,positivas_pcr_mujer_edades_0a4,positivas_pcr_mujer_edades_5a9,positivas_pcr_mujer_edades_10a14,positivas_pcr_mujer_edades_15a19,positivas_pcr_mujer_edades_20a49,positivas_pcr_mujer_edades_50a64,positivas_pcr_mujer_edades_65an,positivas_rapidas,negativas,negativas_pcr,negativas_pcr_nuevas,negativas_rapidas,hospitalizadas_altas,hospitalizadas_estables,hospitalizadas_pronostico_reservadas,msp_hospitalizacion_camas_porcentaje_ocupadas,msp_hospitalizacion_lista_espera,msp_hospitalizacion_camas_asignadas,msp_hospitalizacion_camas_ocupadas,msp_cuidado_intermedio_camas_porcentaje_ocupadas,msp_cuidado_intermedio_lista_espera,msp_cuidado_intermedio_camas_asignadas,msp_cuidado_intermedio_camas_ocupadas,msp_uci_camas_porcentaje_ocupadas,msp_uci_lista_espera,msp_uci_camas_asignadas,msp_uci_camas_ocupadas,rpis_hospitalizacion_camas_porcentaje_ocupadas,rpis_hospitalizacion_lista_espera,rpis_hospitalizacion_camas_asignadas,rpis_hospitalizacion_camas_ocupadas,rpis_cuidado_intermedio_camas_porcentaje_ocupadas,rpis_cuidado_intermedio_lista_espera,rpis_cuidado_intermedio_camas_asignadas,rpis_cuidado_intermedio_camas_ocupadas,rpis_uci_camas_porcentaje_ocupadas,rpis_uci_lista_espera,rpis_uci_camas_asignadas,rpis_uci_camas_ocupadas,rpc_hospitalizacion_camas_porcentaje_ocupadas,rpc_hospitalizacion_lista_espera,rpc_hospitalizacion_camas_asignadas,rpc_hospitalizacion_camas_ocupadas,rpc_cuidado_intermedio_camas_porcentaje_ocupadas,rpc_cuidado_intermedio_lista_espera,rpc_cuidado_intermedio_camas_asignadas,rpc_cuidado_intermedio_camas_ocupadas,rpc_uci_camas_porcentaje_ocupadas,rpc_uci_lista_espera,rpc_uci_camas_asignadas,rpc_uci_camas_ocupadas,created_at
1080319,1059747,0,0,6506,57251,11403,4790,16193,65,308172,299216,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,714896,703280,3329,11616,33221,882,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/03/2021
1085657,1065085,0,0,5338,57474,11425,4790,16215,22,309622,300666,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,718561,706945,3665,11616,33292,906,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13/03/2021
1089102,1068530,0,0,3445,56053,11446,4790,16236,21,311177,302221,1555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,721872,710256,3311,11616,33405,939,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/03/2021
1090265,1069693,0,0,1163,56173,11450,4790,16240,4,311454,302498,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,722638,711022,766,11616,33469,961,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15/03/2021
1092983,1072411,0,0,2718,57115,11467,4792,16259,19,311810,302854,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,724058,712442,1420,11616,33655,868,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16/03/2021
1100139,1079567,0,0,7156,55600,11502,4798,16300,41,314554,305598,2744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,729985,718369,5927,11616,33704,878,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/03/2021
1106683,1086111,0,0,6544,56100,11528,4805,16333,33,316385,307429,1831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,734198,722582,4213,11616,33919,923,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/03/2021
1114343,1093771,0,0,7660,56379,11600,4812,16412,79,318599,309643,2214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,739365,727749,5167,11616,33989,894,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/03/2021
1117963,1097391,0,0,3620,56102,11622,4813,16435,23,319824,310868,1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,742037,730421,2672,11616,34159,938,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/03/2021
1121591,1101019,0,0,3628,53986,11637,4814,16451,16,321554,312598,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,746051,734435,4014,11616,34229,953,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/03/2021
1122955,1102383,0,0,1364,54341,11664,4814,16478,27,321807,312851,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,746807,735191,756,11616,34301,952,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/03/2021
1125564,1104992,0,0,2609,54625,11688,4816,16504,26,322526,313570,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,748413,736797,1606,11616,34369,960,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/03/2021
1132377,1111805,0,0,6813,53398,11720,4820,16540,36,325763,316807,3237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,753216,741600,4803,11616,34519,897,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24/03/2021
1138244,1117672,0,0,5867,54242,11759,4823,16582,42,327612,318656,1849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,756390,744774,3174,11616,34806,1007,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/03/2021
1143844,1123272,0,0,5600,54498,11797,4835,16632,50,330407,321451,2795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,758939,747323,2549,11616,34864,1016,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26/03/2021
1148309,1127737,0,0,4465,55588,11834,4845,16679,47,331655,322699,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,761066,749450,2127,11616,34952,1015,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27/03/2021
1152334,1131762,0,0,4025,54405,11872,4866,16738,59,333438,324482,1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,764491,752875,3425,11616,35450,1070,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28/03/2021
1155457,1134885,0,0,3123,54646,11880,4866,16746,8,334080,325124,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,766731,755115,2240,11616,35516,1083,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29/03/2021
1158663,1138091,0,0,3206,53169,11912,4868,16780,34,336281,327325,2201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,769213,757597,2482,11616,35582,1078,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30/03/2021
1163311,1142739,0,0,4648,53656,11977,4870,16847,67,337711,328755,1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,771944,760328,2731,11616,35920,1113,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2021
1168267,1147695,0,0,4956,53983,12003,4874,16877,30,339344,330388,1633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,774940,763324,2996,11616,36027,1094,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/04/2021
1176142,1155570,0,0,7875,56840,12033,4877,16910,33,340994,332038,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,778308,766692,3368,11616,36195,1106,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/04/2021
1178477,1157905,0,0,2335,55822,12050,4879,16929,19,342131,333175,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,780524,768908,2216,11616,36269,1119,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/04/2021
1181331,1160759,0,0,2854,52380,12060,4896,16956,27,344637,335681,2506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,784314,772698,3790,11616,36548,1171,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/04/2021
1185415,1164843,0,0,4084,53150,12088,4899,16987,31,345733,336777,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,786532,774916,2218,11616,36614,1081,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/04/2021
1187039,1166467,0,0,1624,52390,12106,4898,17004,17,346658,337702,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,787991,776375,1459,11616,36852,1069,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06/04/2021
1193194,1172622,0,0,6155,53500,12158,4899,17057,53,348560,339604,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,791134,779518,3143,11616,36925,1061,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07/04/2021
1200900,1180328,0,0,7706,55545,12208,4907,17115,58,350575,341619,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,794780,783164,3646,11616,37012,1098,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/04/2021
1204478,1183906,0,0,3578,56011,12247,4911,17158,43,351634,342678,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,796833,785217,2053,11616,37261,1008,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/04/2021
1211511,1190939,0,0,7033,57469,12356,4919,17275,117,353833,344877,2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,800209,788593,3376,11616,37329,1156,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/04/2021
1214418,1193846,0,0,2907,55000,12370,4923,17293,18,355773,346817,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,803645,792029,3436,11616,37497,1148,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/04/2021
1215942,1195370,0,0,1524,55535,12375,4923,17298,5,356026,347070,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,804381,792765,736,11616,37578,1146,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/04/2021
1219336,1198764,0,0,3394,57501,12421,4930,17351,53,356545,347589,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,805290,793674,909,11616,37657,1150,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13/04/2021
1226441,1205869,0,0,7105,56642,12458,4942,17400,49,359495,350539,2950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,810304,798688,5014,11616,37836,1158,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/04/2021
1236470,1215898,0,0,10029,55329,12541,4948,17489,89,364387,355431,4892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,816754,805138,6450,11616,37922,1168,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15/04/2021
1239441,1218869,0,0,2971,56859,12574,4954,17528,39,364920,355964,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,817662,806046,908,11616,38299,1248,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16/04/2021
1245955,1225383,0,0,6514,57630,12677,4964,17641,113,367113,358157,2193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,821212,809596,3550,11616,38537,1310,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/04/2021
1249213,1228641,0,0,3258,54835,12720,4983,17703,62,369502,360546,2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,824876,813260,3664,11616,38611,1332,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/04/2021
1249317,1228745,0,0,104,54886,12720,4983,17703,0,369519,360563,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,824912,813296,36,11616,38704,1334,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/04/2021
1252225,1231653,0,0,2908,55714,12747,4997,17744,41,370110,361154,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,826401,814785,1489,11616,38882,1395,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/04/2021
1257056,1236484,0,0,4831,56459,12795,5009,17804,60,371799,362843,1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,828798,817182,2397,11616,38960,1404,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/04/2021
1264837,1244265,0,0,7781,57633,12915,5050,17965,161,374349,365393,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,832855,821239,4057,11616,39183,1350,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/04/2021
1275557,1254985,0,0,10720,55182,12995,5067,18062,97,380262,371306,5913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,840113,828497,7258,11616,39287,1380,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/04/2021
1279864,1259292,0,0,4307,55981,13085,5073,18158,96,381710,372754,1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,842173,830557,2060,11616,39377,1418,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24/04/2021
1280564,1259992,0,0,700,55018,13098,5079,18177,19,382318,373362,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,843228,831612,1055,11616,39859,1487,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/04/2021
1283847,1263275,0,0,3283,54093,13198,5102,18300,123,383731,374775,1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,846023,834407,2795,11616,39968,1475,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26/04/2021
1286411,1265839,0,0,2564,54943,13281,5108,18389,89,384285,375329,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,847183,835567,1160,11616,40136,1444,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27/04/2021
1293763,1273191,0,0,7352,55918,13356,5114,18470,81,386618,377662,2333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,851227,839611,4044,11616,40226,1444,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28/04/2021
1302009,1281437,0,0,8246,56747,13408,5144,18552,82,389645,380689,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,855617,844001,4390,11616,40362,1426,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29/04/2021
1306084,1285512,0,0,4075,58160,13480,5151,18631,79,390818,381862,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,857106,845490,1489,11616,40582,1402,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30/04/2021
1311642,1291070,0,0,5558,56472,13570,5154,18724,93,393545,384589,2727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,861625,850009,4519,11616,40686,1438,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/05/2021
1314735,1294163,0,0,3093,53755,13579,5161,18740,16,396255,387299,2710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,864725,853109,3100,11616,40858,1404,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/05/2021
1317481,1296909,0,0,2746,54049,13599,5166,18765,25,397002,388046,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,866430,854814,1705,11616,40927,1404,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/05/2021
1327770,1307198,0,0,10289,53557,13688,5175,18863,98,400198,391242,3196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,874015,862399,7585,11616,40991,1436,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/05/2021
1335568,1314996,0,0,7798,54812,13726,5181,18907,44,402004,393048,1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,878752,867136,4737,11616,41444,1440,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/05/2021
1343245,1322673,0,0,7677,54902,13823,5195,19018,111,404283,395327,2279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,884060,872444,5308,11616,41559,1449,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06/05/2021
1347678,1327106,0,0,4433,54809,13854,5207,19061,43,405844,396888,1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,887025,875409,2965,11616,41656,1458,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07/05/2021
1355413,1334841,0,0,7735,55245,13922,5215,19137,76,407877,398921,2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,892291,880675,5266,11616,41758,1458,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/05/2021
1358837,1338265,0,0,3424,54382,13997,5225,19222,85,409252,400296,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,895203,883587,2912,11616,42053,1428,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/05/2021
1361981,1341409,0,0,3144,53244,14016,5226,19242,20,411016,402060,1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,897721,886105,2518,11616,42414,1311,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/05/2021
1364473,1343901,0,0,2492,54136,14054,5232,19286,44,411551,402595,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,898786,887170,1065,11616,42503,1309,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/05/2021
1371529,1350957,0,0,7056,54600,14107,5242,19349,63,413588,404632,2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,903341,891725,4555,11616,42583,1297,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/05/2021
1375774,1355202,0,0,4245,54944,14193,5249,19442,93,414739,405783,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,906091,894475,2750,11616,42681,1275,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13/05/2021
1380063,1359491,0,0,4289,55372,14257,5257,19514,72,415958,407002,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,908733,897117,2642,11616,42870,1259,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/05/2021
1387197,1366625,0,0,7134,54273,14408,5284,19692,178,418476,409520,2518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,914448,902832,5715,11616,43051,1296,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15/05/2021
1389388,1368816,0,0,2191,54217,14415,5284,19699,7,419085,410129,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,916086,904470,1638,11616,43136,1292,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16/05/2021
1391190,1370618,0,0,1802,53568,14459,5327,19786,87,419826,410870,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,917796,906180,1710,11616,43224,1224,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/05/2021
1394816,1374244,0,0,3626,54487,14509,5368,19877,91,420422,411466,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,919907,908291,2111,11616,43312,1214,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/05/2021
1401119,1380547,0,0,6303,55431,14597,5382,19979,102,421863,412907,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,923825,912209,3918,11616,43475,1124,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/05/2021
1405722,1385150,0,0,4603,53974,14638,5384,20022,43,424211,415255,2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,927537,915921,3712,11616,43551,1138,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/05/2021
1410153,1389581,0,0,4431,53396,14693,5414,20107,85,425577,416621,1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,931180,919564,3643,11616,43661,1129,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/05/2021
1415363,1394791,0,0,5210,54299,14758,5422,20180,73,426796,417840,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,934268,922652,3088,11616,43745,1083,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/05/2021
