provincia,total,acumuladas,lat,lng,semana
Imbabura,39,717,0.3626780000000000,-78.13066700000000,19
Loja,38,929,-3.983333000000000,-79.20000000000000,19
Los Ríos,68,1385,-1.800000000000000,-79.53333300000000,19
Manabí,106,2294,-1.056181000000000,-80.45521700000000,19
Morona Santiago,11,200,-2.300000000000000,-78.11666700000001,19
Napo,5,116,-0.9890000000000000,-77.81590000000000,19
Orellana,13,163,-0.4666670000000000,-76.96666700000000,19
Otro,0,0,0,0,19
Pastaza,3,113,-1.066667000000000,-78.00111099999999,19
Pichincha,275,4891,-0.2186110000000000,-78.50972200000000,19
Santa Elena,14,459,-2.226700000000000,-80.85830000000000,19
Sto. Domingo Tsáchilas,36,785,-0.2541670000000000,-79.17194400000000,19
Sucumbíos,19,224,0.08472200000000002,-76.88277800000000,19
Tungurahua,43,1008,-1.241667000000000,-78.61972200000000,19
Zamora Chinchipe,6,95,-4.120000000000000,-78.80000000000000,19
Azuay,81,1584,-2.897414000000000,-79.00448100000000,20
Bolívar,17,363,-1.605556000000000,-79.00305600000000,20
Carchi,18,264,0.8121800000000000,-77.71633000000000,20
Cañar,16,385,-2.733333000000000,-78.83333300000000,20
Chimborazo,51,952,-1.674347000000000,-78.64829400000001,20
Cotopaxi,34,722,-0.9333330000000000,-78.61666700000001,20
El Oro,56,1144,-3.266667000000000,-79.96666700000000,20
Esmeraldas,38,627,1.050000000000000,-79.20000000000000,20
Galápagos,1,17,-0.7999999999999999,-89.40000000000001,20
Guayas,390,7917,-2.183333000000000,-79.88333299999999,20
Imbabura,40,757,0.3626780000000000,-78.13066700000000,20
Loja,61,990,-3.983333000000000,-79.20000000000000,20
Los Ríos,68,1453,-1.800000000000000,-79.53333300000000,20
Manabí,127,2421,-1.056181000000000,-80.45521700000000,20
Morona Santiago,8,208,-2.300000000000000,-78.11666700000001,20
Napo,8,124,-0.9890000000000000,-77.81590000000000,20
Orellana,7,170,-0.4666670000000000,-76.96666700000000,20
Otro,0,0,0,0,20
Pastaza,3,116,-1.066667000000000,-78.00111099999999,20
Pichincha,258,5149,-0.2186110000000000,-78.50972200000000,20
Santa Elena,28,487,-2.226700000000000,-80.85830000000000,20
Sto. Domingo Tsáchilas,42,827,-0.2541670000000000,-79.17194400000000,20
Sucumbíos,8,232,0.08472200000000002,-76.88277800000000,20
Tungurahua,58,1066,-1.241667000000000,-78.61972200000000,20
Zamora Chinchipe,4,99,-4.120000000000000,-78.80000000000000,20
Azuay,73,1657,-2.897414000000000,-79.00448100000000,21
Bolívar,11,374,-1.605556000000000,-79.00305600000000,21
Carchi,14,278,0.8121800000000000,-77.71633000000000,21
Cañar,19,404,-2.733333000000000,-78.83333300000000,21
Chimborazo,30,982,-1.674347000000000,-78.64829400000001,21
Cotopaxi,30,752,-0.9333330000000000,-78.61666700000001,21
El Oro,57,1201,-3.266667000000000,-79.96666700000000,21
Esmeraldas,15,642,1.050000000000000,-79.20000000000000,21
Galápagos,1,18,-0.7999999999999999,-89.40000000000001,21
Guayas,382,8299,-2.183333000000000,-79.88333299999999,21
Imbabura,40,797,0.3626780000000000,-78.13066700000000,21
Loja,49,1039,-3.983333000000000,-79.20000000000000,21
Los Ríos,53,1506,-1.800000000000000,-79.53333300000000,21
Manabí,98,2519,-1.056181000000000,-80.45521700000000,21
Morona Santiago,8,216,-2.300000000000000,-78.11666700000001,21
Napo,8,132,-0.9890000000000000,-77.81590000000000,21
Orellana,5,175,-0.4666670000000000,-76.96666700000000,21
Otro,0,0,0,0,21
Pastaza,4,120,-1.066667000000000,-78.00111099999999,21
Pichincha,246,5395,-0.2186110000000000,-78.50972200000000,21
Santa Elena,29,516,-2.226700000000000,-80.85830000000000,21
Sto. Domingo Tsáchilas,40,867,-0.2541670000000000,-79.17194400000000,21
Sucumbíos,9,241,0.08472200000000002,-76.88277800000000,21
Tungurahua,56,1122,-1.241667000000000,-78.61972200000000,21
Zamora Chinchipe,6,105,-4.120000000000000,-78.80000000000000,21
Azuay,76,1733,-2.897414000000000,-79.00448100000000,22
Bolívar,13,387,-1.605556000000000,-79.00305600000000,22
Carchi,5,283,0.8121800000000000,-77.71633000000000,22
Cañar,17,421,-2.733333000000000,-78.83333300000000,22
Chimborazo,35,1017,-1.674347000000000,-78.64829400000001,22
Cotopaxi,37,789,-0.9333330000000000,-78.61666700000001,22
El Oro,48,1249,-3.266667000000000,-79.96666700000000,22
Esmeraldas,25,667,1.050000000000000,-79.20000000000000,22
Galápagos,1,19,-0.7999999999999999,-89.40000000000001,22
Guayas,358,8657,-2.183333000000000,-79.88333299999999,22
Imbabura,35,832,0.3626780000000000,-78.13066700000000,22
Loja,33,1072,-3.983333000000000,-79.20000000000000,22
Los Ríos,47,1553,-1.800000000000000,-79.53333300000000,22
Manabí,114,2633,-1.056181000000000,-80.45521700000000,22
Morona Santiago,4,220,-2.300000000000000,-78.11666700000001,22
Napo,8,140,-0.9890000000000000,-77.81590000000000,22
Orellana,8,183,-0.4666670000000000,-76.96666700000000,22
Otro,0,0,0,0,22
Pastaza,7,127,-1.066667000000000,-78.00111099999999,22
Pichincha,251,5646,-0.2186110000000000,-78.50972200000000,22
Santa Elena,21,537,-2.226700000000000,-80.85830000000000,22
Sto. Domingo Tsáchilas,43,910,-0.2541670000000000,-79.17194400000000,22
Sucumbíos,12,253,0.08472200000000002,-76.88277800000000,22
Tungurahua,46,1168,-1.241667000000000,-78.61972200000000,22
Zamora Chinchipe,2,107,-4.120000000000000,-78.80000000000000,22
Azuay,75,1808,-2.897414000000000,-79.00448100000000,23
Bolívar,14,401,-1.605556000000000,-79.00305600000000,23
Carchi,10,293,0.8121800000000000,-77.71633000000000,23
Cañar,28,449,-2.733333000000000,-78.83333300000000,23
Chimborazo,42,1059,-1.674347000000000,-78.64829400000001,23
Cotopaxi,41,830,-0.9333330000000000,-78.61666700000001,23
El Oro,51,1300,-3.266667000000000,-79.96666700000000,23
Esmeraldas,30,697,1.050000000000000,-79.20000000000000,23
Galápagos,2,21,-0.7999999999999999,-89.40000000000001,23
Guayas,354,9011,-2.183333000000000,-79.88333299999999,23
Imbabura,34,866,0.3626780000000000,-78.13066700000000,23
Loja,47,1119,-3.983333000000000,-79.20000000000000,23
Los Ríos,81,1634,-1.800000000000000,-79.53333300000000,23
Manabí,128,2761,-1.056181000000000,-80.45521700000000,23
Morona Santiago,6,226,-2.300000000000000,-78.11666700000001,23
Napo,3,143,-0.9890000000000000,-77.81590000000000,23
Orellana,9,192,-0.4666670000000000,-76.96666700000000,23
Otro,0,0,0,0,23
Pastaza,6,133,-1.066667000000000,-78.00111099999999,23
Pichincha,255,5901,-0.2186110000000000,-78.50972200000000,23
Santa Elena,29,566,-2.226700000000000,-80.85830000000000,23
Sto. Domingo Tsáchilas,32,942,-0.2541670000000000,-79.17194400000000,23
Sucumbíos,12,265,0.08472200000000002,-76.88277800000000,23
Tungurahua,67,1235,-1.241667000000000,-78.61972200000000,23
Zamora Chinchipe,7,114,-4.120000000000000,-78.80000000000000,23
Azuay,59,1867,-2.897414000000000,-79.00448100000000,24
Bolívar,27,428,-1.605556000000000,-79.00305600000000,24
Carchi,15,308,0.8121800000000000,-77.71633000000000,24
Cañar,14,463,-2.733333000000000,-78.83333300000000,24
Chimborazo,40,1099,-1.674347000000000,-78.64829400000001,24
Cotopaxi,47,877,-0.9333330000000000,-78.61666700000001,24
El Oro,47,1347,-3.266667000000000,-79.96666700000000,24
Esmeraldas,39,736,1.050000000000000,-79.20000000000000,24
Galápagos,1,22,-0.7999999999999999,-89.40000000000001,24
Guayas,370,9381,-2.183333000000000,-79.88333299999999,24
Imbabura,39,905,0.3626780000000000,-78.13066700000000,24
Loja,38,1157,-3.983333000000000,-79.20000000000000,24
Los Ríos,69,1703,-1.800000000000000,-79.53333300000000,24
Manabí,115,2876,-1.056181000000000,-80.45521700000000,24
Morona Santiago,10,236,-2.300000000000000,-78.11666700000001,24
Napo,7,150,-0.9890000000000000,-77.81590000000000,24
Orellana,5,197,-0.4666670000000000,-76.96666700000000,24
Otro,0,0,0,0,24
Pastaza,8,141,-1.066667000000000,-78.00111099999999,24
Pichincha,263,6164,-0.2186110000000000,-78.50972200000000,24
Santa Elena,32,598,-2.226700000000000,-80.85830000000000,24
Sto. Domingo Tsáchilas,37,979,-0.2541670000000000,-79.17194400000000,24
Sucumbíos,10,275,0.08472200000000002,-76.88277800000000,24
Tungurahua,62,1297,-1.241667000000000,-78.61972200000000,24
Zamora Chinchipe,3,117,-4.120000000000000,-78.80000000000000,24
Azuay,85,1952,-2.897414000000000,-79.00448100000000,25
Bolívar,13,441,-1.605556000000000,-79.00305600000000,25
Carchi,19,327,0.8121800000000000,-77.71633000000000,25
Cañar,21,484,-2.733333000000000,-78.83333300000000,25
Chimborazo,46,1145,-1.674347000000000,-78.64829400000001,25
Cotopaxi,37,914,-0.9333330000000000,-78.61666700000001,25
El Oro,45,1392,-3.266667000000000,-79.96666700000000,25
Esmeraldas,27,763,1.050000000000000,-79.20000000000000,25
Galápagos,0,22,-0.7999999999999999,-89.40000000000001,25
Guayas,358,9739,-2.183333000000000,-79.88333299999999,25
Imbabura,47,952,0.3626780000000000,-78.13066700000000,25
Loja,42,1199,-3.983333000000000,-79.20000000000000,25
Los Ríos,73,1776,-1.800000000000000,-79.53333300000000,25
Manabí,117,2993,-1.056181000000000,-80.45521700000000,25
Morona Santiago,7,243,-2.300000000000000,-78.11666700000001,25
Napo,6,156,-0.9890000000000000,-77.81590000000000,25
Orellana,10,207,-0.4666670000000000,-76.96666700000000,25
Otro,1,1,0,0,25
Pastaza,1,142,-1.066667000000000,-78.00111099999999,25
Pichincha,217,6381,-0.2186110000000000,-78.50972200000000,25
Santa Elena,32,630,-2.226700000000000,-80.85830000000000,25
Sto. Domingo Tsáchilas,40,1019,-0.2541670000000000,-79.17194400000000,25
Sucumbíos,5,280,0.08472200000000002,-76.88277800000000,25
Tungurahua,56,1353,-1.241667000000000,-78.61972200000000,25
Zamora Chinchipe,3,120,-4.120000000000000,-78.80000000000000,25
Azuay,78,2030,-2.897414000000000,-79.00448100000000,26
Bolívar,27,468,-1.605556000000000,-79.00305600000000,26
Carchi,10,337,0.8121800000000000,-77.71633000000000,26
Cañar,22,506,-2.733333000000000,-78.83333300000000,26
Chimborazo,34,1179,-1.674347000000000,-78.64829400000001,26
Cotopaxi,42,956,-0.9333330000000000,-78.61666700000001,26
El Oro,46,1438,-3.266667000000000,-79.96666700000000,26
Esmeraldas,23,786,1.050000000000000,-79.20000000000000,26
Galápagos,1,23,-0.7999999999999999,-89.40000000000001,26
Guayas,416,10155,-2.183333000000000,-79.88333299999999,26
Imbabura,41,993,0.3626780000000000,-78.13066700000000,26
Loja,40,1239,-3.983333000000000,-79.20000000000000,26
Los Ríos,71,1847,-1.800000000000000,-79.53333300000000,26
Manabí,120,3113,-1.056181000000000,-80.45521700000000,26
Morona Santiago,6,249,-2.300000000000000,-78.11666700000001,26
Napo,6,162,-0.9890000000000000,-77.81590000000000,26
Orellana,7,214,-0.4666670000000000,-76.96666700000000,26
Otro,0,1,0,0,26
Pastaza,10,152,-1.066667000000000,-78.00111099999999,26
Pichincha,249,6630,-0.2186110000000000,-78.50972200000000,26
Santa Elena,30,660,-2.226700000000000,-80.85830000000000,26
Sto. Domingo Tsáchilas,40,1059,-0.2541670000000000,-79.17194400000000,26
Sucumbíos,13,293,0.08472200000000002,-76.88277800000000,26
Tungurahua,53,1406,-1.241667000000000,-78.61972200000000,26
Zamora Chinchipe,2,122,-4.120000000000000,-78.80000000000000,26
Azuay,80,2110,-2.897414000000000,-79.00448100000000,27
Bolívar,14,482,-1.605556000000000,-79.00305600000000,27
Carchi,15,352,0.8121800000000000,-77.71633000000000,27
Cañar,19,525,-2.733333000000000,-78.83333300000000,27
Chimborazo,52,1231,-1.674347000000000,-78.64829400000001,27
Cotopaxi,44,1000,-0.9333330000000000,-78.61666700000001,27
El Oro,51,1489,-3.266667000000000,-79.96666700000000,27
Esmeraldas,38,824,1.050000000000000,-79.20000000000000,27
Galápagos,1,24,-0.7999999999999999,-89.40000000000001,27
Guayas,388,10543,-2.183333000000000,-79.88333299999999,27
Imbabura,42,1035,0.3626780000000000,-78.13066700000000,27
Loja,41,1280,-3.983333000000000,-79.20000000000000,27
Los Ríos,65,1912,-1.800000000000000,-79.53333300000000,27
Manabí,131,3244,-1.056181000000000,-80.45521700000000,27
Morona Santiago,10,259,-2.300000000000000,-78.11666700000001,27
Napo,8,170,-0.9890000000000000,-77.81590000000000,27
Orellana,8,222,-0.4666670000000000,-76.96666700000000,27
Otro,0,1,0,0,27
Pastaza,3,155,-1.066667000000000,-78.00111099999999,27
Pichincha,265,6895,-0.2186110000000000,-78.50972200000000,27
Santa Elena,29,689,-2.226700000000000,-80.85830000000000,27
Sto. Domingo Tsáchilas,37,1096,-0.2541670000000000,-79.17194400000000,27
Sucumbíos,10,303,0.08472200000000002,-76.88277800000000,27
Tungurahua,59,1465,-1.241667000000000,-78.61972200000000,27
Zamora Chinchipe,2,124,-4.120000000000000,-78.80000000000000,27
Azuay,80,2190,-2.897414000000000,-79.00448100000000,28
Bolívar,20,502,-1.605556000000000,-79.00305600000000,28
Carchi,9,361,0.8121800000000000,-77.71633000000000,28
Cañar,20,545,-2.733333000000000,-78.83333300000000,28
Chimborazo,58,1289,-1.674347000000000,-78.64829400000001,28
Cotopaxi,36,1036,-0.9333330000000000,-78.61666700000001,28
El Oro,49,1538,-3.266667000000000,-79.96666700000000,28
Esmeraldas,32,856,1.050000000000000,-79.20000000000000,28
Galápagos,0,24,-0.7999999999999999,-89.40000000000001,28
Guayas,370,10913,-2.183333000000000,-79.88333299999999,28
Imbabura,25,1060,0.3626780000000000,-78.13066700000000,28
Loja,47,1327,-3.983333000000000,-79.20000000000000,28
Los Ríos,71,1983,-1.800000000000000,-79.53333300000000,28
Manabí,135,3379,-1.056181000000000,-80.45521700000000,28
Morona Santiago,10,269,-2.300000000000000,-78.11666700000001,28
Napo,9,179,-0.9890000000000000,-77.81590000000000,28
Orellana,8,230,-0.4666670000000000,-76.96666700000000,28
Otro,0,1,0,0,28
Pastaza,6,161,-1.066667000000000,-78.00111099999999,28
Pichincha,235,7130,-0.2186110000000000,-78.50972200000000,28
Santa Elena,26,715,-2.226700000000000,-80.85830000000000,28
Sto. Domingo Tsáchilas,47,1143,-0.2541670000000000,-79.17194400000000,28
Sucumbíos,14,317,0.08472200000000002,-76.88277800000000,28
Tungurahua,51,1516,-1.241667000000000,-78.61972200000000,28
Zamora Chinchipe,6,130,-4.120000000000000,-78.80000000000000,28
Azuay,82,2272,-2.897414000000000,-79.00448100000000,29
Bolívar,12,514,-1.605556000000000,-79.00305600000000,29
Carchi,14,375,0.8121800000000000,-77.71633000000000,29
Cañar,22,567,-2.733333000000000,-78.83333300000000,29
Chimborazo,50,1339,-1.674347000000000,-78.64829400000001,29
Cotopaxi,38,1074,-0.9333330000000000,-78.61666700000001,29
El Oro,67,1605,-3.266667000000000,-79.96666700000000,29
Esmeraldas,26,882,1.050000000000000,-79.20000000000000,29
Galápagos,2,26,-0.7999999999999999,-89.40000000000001,29
Guayas,370,11283,-2.183333000000000,-79.88333299999999,29
Imbabura,28,1088,0.3626780000000000,-78.13066700000000,29
Loja,39,1366,-3.983333000000000,-79.20000000000000,29
Los Ríos,67,2050,-1.800000000000000,-79.53333300000000,29
Manabí,102,3481,-1.056181000000000,-80.45521700000000,29
Morona Santiago,11,280,-2.300000000000000,-78.11666700000001,29
Napo,11,190,-0.9890000000000000,-77.81590000000000,29
Orellana,7,237,-0.4666670000000000,-76.96666700000000,29
Otro,0,1,0,0,29
Pastaza,6,167,-1.066667000000000,-78.00111099999999,29
Pichincha,233,7363,-0.2186110000000000,-78.50972200000000,29
Santa Elena,30,745,-2.226700000000000,-80.85830000000000,29
Sto. Domingo Tsáchilas,35,1178,-0.2541670000000000,-79.17194400000000,29
Sucumbíos,13,330,0.08472200000000002,-76.88277800000000,29
Tungurahua,45,1561,-1.241667000000000,-78.61972200000000,29
Zamora Chinchipe,5,135,-4.120000000000000,-78.80000000000000,29
Azuay,65,2337,-2.897414000000000,-79.00448100000000,30
Bolívar,14,528,-1.605556000000000,-79.00305600000000,30
Carchi,8,383,0.8121800000000000,-77.71633000000000,30
Cañar,22,589,-2.733333000000000,-78.83333300000000,30
Chimborazo,39,1378,-1.674347000000000,-78.64829400000001,30
Cotopaxi,27,1101,-0.9333330000000000,-78.61666700000001,30
El Oro,62,1667,-3.266667000000000,-79.96666700000000,30
Esmeraldas,24,906,1.050000000000000,-79.20000000000000,30
Galápagos,0,26,-0.7999999999999999,-89.40000000000001,30
Guayas,352,11635,-2.183333000000000,-79.88333299999999,30
Imbabura,37,1125,0.3626780000000000,-78.13066700000000,30
Loja,55,1421,-3.983333000000000,-79.20000000000000,30
Los Ríos,75,2125,-1.800000000000000,-79.53333300000000,30
Manabí,115,3596,-1.056181000000000,-80.45521700000000,30
Morona Santiago,4,284,-2.300000000000000,-78.11666700000001,30
Napo,7,197,-0.9890000000000000,-77.81590000000000,30
Orellana,4,241,-0.4666670000000000,-76.96666700000000,30
Otro,0,1,0,0,30
Pastaza,2,169,-1.066667000000000,-78.00111099999999,30
Pichincha,217,7580,-0.2186110000000000,-78.50972200000000,30
Santa Elena,30,775,-2.226700000000000,-80.85830000000000,30
Sto. Domingo Tsáchilas,42,1220,-0.2541670000000000,-79.17194400000000,30
Sucumbíos,8,338,0.08472200000000002,-76.88277800000000,30
Tungurahua,61,1622,-1.241667000000000,-78.61972200000000,30
Zamora Chinchipe,8,143,-4.120000000000000,-78.80000000000000,30
Azuay,78,2415,-2.897414000000000,-79.00448100000000,31
Bolívar,18,546,-1.605556000000000,-79.00305600000000,31
Carchi,11,394,0.8121800000000000,-77.71633000000000,31
Cañar,24,613,-2.733333000000000,-78.83333300000000,31
Chimborazo,47,1425,-1.674347000000000,-78.64829400000001,31
Cotopaxi,29,1130,-0.9333330000000000,-78.61666700000001,31
El Oro,48,1715,-3.266667000000000,-79.96666700000000,31
Esmeraldas,24,930,1.050000000000000,-79.20000000000000,31
Galápagos,0,26,-0.7999999999999999,-89.40000000000001,31
Guayas,373,12008,-2.183333000000000,-79.88333299999999,31
Imbabura,39,1164,0.3626780000000000,-78.13066700000000,31
Loja,40,1461,-3.983333000000000,-79.20000000000000,31
Los Ríos,77,2202,-1.800000000000000,-79.53333300000000,31
Manabí,128,3724,-1.056181000000000,-80.45521700000000,31
Morona Santiago,6,290,-2.300000000000000,-78.11666700000001,31
Napo,6,203,-0.9890000000000000,-77.81590000000000,31
Orellana,5,246,-0.4666670000000000,-76.96666700000000,31
Otro,0,1,0,0,31
Pastaza,6,175,-1.066667000000000,-78.00111099999999,31
Pichincha,245,7825,-0.2186110000000000,-78.50972200000000,31
Santa Elena,28,803,-2.226700000000000,-80.85830000000000,31
Sto. Domingo Tsáchilas,46,1266,-0.2541670000000000,-79.17194400000000,31
Sucumbíos,14,352,0.08472200000000002,-76.88277800000000,31
Tungurahua,64,1686,-1.241667000000000,-78.61972200000000,31
Zamora Chinchipe,5,148,-4.120000000000000,-78.80000000000000,31
Azuay,93,2508,-2.897414000000000,-79.00448100000000,32
Bolívar,12,558,-1.605556000000000,-79.00305600000000,32
Carchi,19,413,0.8121800000000000,-77.71633000000000,32
Cañar,19,632,-2.733333000000000,-78.83333300000000,32
Chimborazo,53,1478,-1.674347000000000,-78.64829400000001,32
Cotopaxi,35,1165,-0.9333330000000000,-78.61666700000001,32
El Oro,48,1763,-3.266667000000000,-79.96666700000000,32
Esmeraldas,31,961,1.050000000000000,-79.20000000000000,32
Galápagos,2,28,-0.7999999999999999,-89.40000000000001,32
Guayas,377,12385,-2.183333000000000,-79.88333299999999,32
Imbabura,42,1206,0.3626780000000000,-78.13066700000000,32
Loja,39,1500,-3.983333000000000,-79.20000000000000,32
Los Ríos,76,2278,-1.800000000000000,-79.53333300000000,32
Manabí,114,3838,-1.056181000000000,-80.45521700000000,32
Morona Santiago,5,295,-2.300000000000000,-78.11666700000001,32
Napo,7,210,-0.9890000000000000,-77.81590000000000,32
Orellana,9,255,-0.4666670000000000,-76.96666700000000,32
Otro,0,1,0,0,32
Pastaza,6,181,-1.066667000000000,-78.00111099999999,32
Pichincha,236,8061,-0.2186110000000000,-78.50972200000000,32
Santa Elena,24,827,-2.226700000000000,-80.85830000000000,32
Sto. Domingo Tsáchilas,40,1306,-0.2541670000000000,-79.17194400000000,32
Sucumbíos,10,362,0.08472200000000002,-76.88277800000000,32
Tungurahua,47,1733,-1.241667000000000,-78.61972200000000,32
Zamora Chinchipe,10,158,-4.120000000000000,-78.80000000000000,32
Azuay,92,2600,-2.897414000000000,-79.00448100000000,33
Bolívar,14,572,-1.605556000000000,-79.00305600000000,33
Carchi,8,421,0.8121800000000000,-77.71633000000000,33
Cañar,30,662,-2.733333000000000,-78.83333300000000,33
Chimborazo,32,1510,-1.674347000000000,-78.64829400000001,33
Cotopaxi,31,1196,-0.9333330000000000,-78.61666700000001,33
El Oro,59,1822,-3.266667000000000,-79.96666700000000,33
Esmeraldas,24,985,1.050000000000000,-79.20000000000000,33
Galápagos,1,29,-0.7999999999999999,-89.40000000000001,33
Guayas,420,12805,-2.183333000000000,-79.88333299999999,33
Imbabura,38,1244,0.3626780000000000,-78.13066700000000,33
Loja,41,1541,-3.983333000000000,-79.20000000000000,33
Los Ríos,61,2339,-1.800000000000000,-79.53333300000000,33
Manabí,119,3957,-1.056181000000000,-80.45521700000000,33
Morona Santiago,6,301,-2.300000000000000,-78.11666700000001,33
Napo,6,216,-0.9890000000000000,-77.81590000000000,33
Orellana,10,265,-0.4666670000000000,-76.96666700000000,33
Otro,0,1,0,0,33
Pastaza,8,189,-1.066667000000000,-78.00111099999999,33
Pichincha,267,8328,-0.2186110000000000,-78.50972200000000,33
Santa Elena,29,856,-2.226700000000000,-80.85830000000000,33
Sto. Domingo Tsáchilas,40,1346,-0.2541670000000000,-79.17194400000000,33
Sucumbíos,13,375,0.08472200000000002,-76.88277800000000,33
Tungurahua,71,1804,-1.241667000000000,-78.61972200000000,33
Zamora Chinchipe,10,168,-4.120000000000000,-78.80000000000000,33
Azuay,73,2673,-2.897414000000000,-79.00448100000000,34
Bolívar,9,581,-1.605556000000000,-79.00305600000000,34
Carchi,18,439,0.8121800000000000,-77.71633000000000,34
Cañar,23,685,-2.733333000000000,-78.83333300000000,34
Chimborazo,35,1545,-1.674347000000000,-78.64829400000001,34
Cotopaxi,27,1223,-0.9333330000000000,-78.61666700000001,34
El Oro,54,1876,-3.266667000000000,-79.96666700000000,34
Esmeraldas,30,1015,1.050000000000000,-79.20000000000000,34
Galápagos,2,31,-0.7999999999999999,-89.40000000000001,34
Guayas,348,13153,-2.183333000000000,-79.88333299999999,34
Imbabura,33,1277,0.3626780000000000,-78.13066700000000,34
Loja,39,1580,-3.983333000000000,-79.20000000000000,34
Los Ríos,91,2430,-1.800000000000000,-79.53333300000000,34
Manabí,108,4065,-1.056181000000000,-80.45521700000000,34
Morona Santiago,12,313,-2.300000000000000,-78.11666700000001,34
Napo,8,224,-0.9890000000000000,-77.81590000000000,34
Orellana,5,270,-0.4666670000000000,-76.96666700000000,34
Otro,0,1,0,0,34
Pastaza,11,200,-1.066667000000000,-78.00111099999999,34
Pichincha,252,8580,-0.2186110000000000,-78.50972200000000,34
Santa Elena,33,889,-2.226700000000000,-80.85830000000000,34
Sto. Domingo Tsáchilas,31,1377,-0.2541670000000000,-79.17194400000000,34
Sucumbíos,14,389,0.08472200000000002,-76.88277800000000,34
Tungurahua,50,1854,-1.241667000000000,-78.61972200000000,34
Zamora Chinchipe,4,172,-4.120000000000000,-78.80000000000000,34
Azuay,89,2762,-2.897414000000000,-79.00448100000000,35
Bolívar,17,598,-1.605556000000000,-79.00305600000000,35
Carchi,19,458,0.8121800000000000,-77.71633000000000,35
Cañar,19,704,-2.733333000000000,-78.83333300000000,35
Chimborazo,42,1587,-1.674347000000000,-78.64829400000001,35
Cotopaxi,35,1258,-0.9333330000000000,-78.61666700000001,35
El Oro,68,1944,-3.266667000000000,-79.96666700000000,35
Esmeraldas,39,1054,1.050000000000000,-79.20000000000000,35
Galápagos,1,32,-0.7999999999999999,-89.40000000000001,35
Guayas,394,13547,-2.183333000000000,-79.88333299999999,35
Imbabura,36,1313,0.3626780000000000,-78.13066700000000,35
Loja,58,1638,-3.983333000000000,-79.20000000000000,35
Los Ríos,64,2494,-1.800000000000000,-79.53333300000000,35
Manabí,143,4208,-1.056181000000000,-80.45521700000000,35
Morona Santiago,11,324,-2.300000000000000,-78.11666700000001,35
Napo,8,232,-0.9890000000000000,-77.81590000000000,35
Orellana,7,277,-0.4666670000000000,-76.96666700000000,35
Otro,0,1,0,0,35
Pastaza,11,211,-1.066667000000000,-78.00111099999999,35
Pichincha,249,8829,-0.2186110000000000,-78.50972200000000,35
Santa Elena,28,917,-2.226700000000000,-80.85830000000000,35
Sto. Domingo Tsáchilas,46,1423,-0.2541670000000000,-79.17194400000000,35
Sucumbíos,12,401,0.08472200000000002,-76.88277800000000,35
Tungurahua,37,1891,-1.241667000000000,-78.61972200000000,35
Zamora Chinchipe,5,177,-4.120000000000000,-78.80000000000000,35
Azuay,98,2860,-2.897414000000000,-79.00448100000000,36
Bolívar,15,613,-1.605556000000000,-79.00305600000000,36
Carchi,9,467,0.8121800000000000,-77.71633000000000,36
Cañar,29,733,-2.733333000000000,-78.83333300000000,36
Chimborazo,48,1635,-1.674347000000000,-78.64829400000001,36
Cotopaxi,44,1302,-0.9333330000000000,-78.61666700000001,36
El Oro,49,1993,-3.266667000000000,-79.96666700000000,36
Esmeraldas,20,1074,1.050000000000000,-79.20000000000000,36
Galápagos,0,32,-0.7999999999999999,-89.40000000000001,36
Guayas,354,13901,-2.183333000000000,-79.88333299999999,36
Imbabura,32,1345,0.3626780000000000,-78.13066700000000,36
Loja,28,1666,-3.983333000000000,-79.20000000000000,36
Los Ríos,85,2579,-1.800000000000000,-79.53333300000000,36
Manabí,127,4335,-1.056181000000000,-80.45521700000000,36
Morona Santiago,13,337,-2.300000000000000,-78.11666700000001,36
Napo,9,241,-0.9890000000000000,-77.81590000000000,36
Orellana,3,280,-0.4666670000000000,-76.96666700000000,36
Otro,0,1,0,0,36
Pastaza,2,213,-1.066667000000000,-78.00111099999999,36
Pichincha,251,9080,-0.2186110000000000,-78.50972200000000,36
Santa Elena,22,939,-2.226700000000000,-80.85830000000000,36
Sto. Domingo Tsáchilas,30,1453,-0.2541670000000000,-79.17194400000000,36
Sucumbíos,16,417,0.08472200000000002,-76.88277800000000,36
Tungurahua,69,1960,-1.241667000000000,-78.61972200000000,36
Zamora Chinchipe,2,179,-4.120000000000000,-78.80000000000000,36
Azuay,67,2927,-2.897414000000000,-79.00448100000000,37
Bolívar,16,629,-1.605556000000000,-79.00305600000000,37
Carchi,17,484,0.8121800000000000,-77.71633000000000,37
Cañar,24,757,-2.733333000000000,-78.83333300000000,37
Chimborazo,50,1685,-1.674347000000000,-78.64829400000001,37
Cotopaxi,25,1327,-0.9333330000000000,-78.61666700000001,37
El Oro,65,2058,-3.266667000000000,-79.96666700000000,37
Esmeraldas,27,1101,1.050000000000000,-79.20000000000000,37
Galápagos,0,32,-0.7999999999999999,-89.40000000000001,37
Guayas,385,14286,-2.183333000000000,-79.88333299999999,37
Imbabura,44,1389,0.3626780000000000,-78.13066700000000,37
Loja,60,1726,-3.983333000000000,-79.20000000000000,37
Los Ríos,52,2631,-1.800000000000000,-79.53333300000000,37
Manabí,132,4467,-1.056181000000000,-80.45521700000000,37
Morona Santiago,9,346,-2.300000000000000,-78.11666700000001,37
Napo,8,249,-0.9890000000000000,-77.81590000000000,37
