provincia,canton,total,acumuladas,lat,lng,mes
Morona Santiago,Logroño,3,10,-2.624800000000000,-78.18960000000000,10
Morona Santiago,Morona,13,162,-2.300000000000000,-78.11666700000001,10
Morona Santiago,Pablo Sexto,0,1,-1.803056000000000,-77.92111100000000,10
Morona Santiago,Palora,1,15,-1.700000000000000,-77.94000000000000,10
Morona Santiago,San Juan Bosco,1,7,-3.092300000000000,-78.51320000000000,10
Morona Santiago,Santiago,1,19,-3.429800000000000,-78.56560000000000,10
Morona Santiago,Sucúa,5,54,-2.460000000000000,-78.17000000000000,10
Morona Santiago,Taisha,3,34,-2.339950000000000,-77.45808000000000,10
Morona Santiago,Tiwintza,2,9,-2.917670000000000,-77.80170000000000,10
Napo,Archidona,5,67,-0.9166670000000000,-77.78333300000000,10
Napo,Carlos Julio Arosemena Tola,1,8,-1.166667000000000,-77.84999999999999,10
Napo,El Chaco,0,6,-0.3402780000000000,-77.80888899999999,10
Napo,Quijos,2,19,-0.4636110000000000,-77.89277800000001,10
Napo,Tena,22,199,-0.9890000000000000,-77.81590000000000,10
Orellana,Aguarico,0,13,-0.9211110000000000,-75.39916700000001,10
Orellana,La Joya de los Sachas,5,66,-0.3000000000000000,-76.84999999999999,10
Orellana,Loreto,8,64,-0.6904000000000000,-77.30830000000000,10
Orellana,Orellana,22,199,-0.4666670000000000,-76.96666700000000,10
Otro,Otro,1,2,0,0,10
Pastaza,Arajuno,1,13,-1.234370000000000,-77.68750000000000,10
Pastaza,Mera,1,9,-1.460000000000000,-78.09000000000000,10
Pastaza,Pastaza,18,220,-1.066667000000000,-78.00111099999999,10
Pastaza,Santa Clara,1,5,-1.267100000000000,-77.88820000000000,10
Pichincha,Cayambe,26,241,0.04388900000000000,-78.15610000000000,10
Pichincha,Mejía,18,206,-0.5101000000000000,-78.56980000000000,10
Pichincha,Pedro Moncayo,6,66,0.04369700000000000,-78.34923999999999,10
Pichincha,Pedro Vicente Maldonado,3,23,0.1666670000000000,-79,10
Pichincha,Puerto Quito,3,63,0.1170000000000000,-79.26400000000000,10
Pichincha,Quito,984,9967,-0.2186110000000000,-78.50972200000000,10
Pichincha,Rumiñahui,21,243,-0.3345000000000000,-78.44750000000001,10
Pichincha,San Miguel de Los Bancos,0,21,0.02300000000000000,-78.89200000000000,10
Santa Elena,La Libertad,22,243,-2.233333000000000,-80.90000000000001,10
Santa Elena,Salinas,33,277,-2.216667000000000,-80.95000000000000,10
Santa Elena,Santa Elena,54,589,-2.226700000000000,-80.85830000000000,10
Sto. Domingo Tsáchilas,La Concordia,19,104,0.002300000000000000,-79.38460000000001,10
Sto. Domingo Tsáchilas,Santo Domingo,165,1665,-0.2541670000000000,-79.17194400000000,10
Sucumbíos,Cascales,3,22,-0.06750000000000000,-77.21694400000000,10
Sucumbíos,Cuyabeno,1,14,-0.1288890000000000,-76.41388900000000,10
Sucumbíos,Gonzalo Pizarro,1,18,0.04700000000000000,-77.32280000000000,10
Sucumbíos,Lago Agrio,37,363,0.08472200000000002,-76.88277800000000,10
Sucumbíos,Putumayo,3,17,0.1000000000000000,-75.84999999999999,10
Sucumbíos,Shushufindi,7,64,-0.1871000000000000,-76.64500000000000,10
Sucumbíos,Sucumbíos,0,7,0.4592000000000000,-77.52300000000000,10
Tungurahua,Ambato,159,1762,-1.241667000000000,-78.61972200000000,10
Tungurahua,Baños,8,73,-1.396389000000000,-78.42472200000000,10
Tungurahua,Cevallos,1,36,-1.350000000000000,-78.61666700000001,10
Tungurahua,Mocha,1,21,-1.416667000000000,-78.66666700000000,10
Tungurahua,Patate,1,38,-1.316667000000000,-78.51666700000000,10
Tungurahua,Pelileo,17,176,-1.327500000000000,-78.54083300000001,10
Tungurahua,Píllaro,17,152,-1.175833000000000,-78.55527800000000,10
Tungurahua,Quero,2,49,-1.379300000000000,-78.60700000000000,10
Tungurahua,Tisaleo,2,32,-1.350000000000000,-78.66666700000000,10
Zamora Chinchipe,Centinela del Cóndor,0,9,-3.894910000000000,-78.78140999999999,10
Zamora Chinchipe,Chinchipe,2,22,-4.862800000000000,-79.13280000000000,10
Zamora Chinchipe,El Pangui,3,24,-3.624900000000000,-78.58710000000001,10
Zamora Chinchipe,Nangaritza,1,12,-4.048333000000000,-78.68222200000000,10
Zamora Chinchipe,Palanda,0,14,-4.649800000000000,-79.13209999999999,10
Zamora Chinchipe,Paquisha,0,6,-3.932750000000000,-78.67426000000000,10
Zamora Chinchipe,Yacuambi,0,15,-3.634440000000000,-78.92810000000000,10
Zamora Chinchipe,Yantzaza,5,46,-3.850000000000000,-78.75000000000000,10
Zamora Chinchipe,Zamora,3,59,-4.120000000000000,-78.80000000000000,10
Azuay,Camilo Ponce Enríquez,3,62,-3.050000000000000,-79.73333300000000,11
Azuay,Chordeleg,5,44,-2.933333000000000,-78.76666700000000,11
Azuay,Cuenca,226,2897,-2.897414000000000,-79.00448100000000,11
Azuay,El Pan,0,18,-2.786111000000000,-78.66500000000001,11
Azuay,Girón,9,73,-3.159028000000000,-79.14756800000001,11
Azuay,Guachapala,1,5,-2.769000000000000,-78.70900000000000,11
Azuay,Gualaceo,17,186,-2.900000000000000,-78.78333300000000,11
Azuay,Nabón,2,69,-3.336060000000000,-79.06368000000001,11
Azuay,Oña,1,12,-3.469640000000000,-79.15431000000000,11
Azuay,Paute,4,110,-2.781800000000000,-78.76000000000001,11
Azuay,Pucará,2,23,-3.233780000000000,-79.46120000000001,11
Azuay,San Fernando,0,20,-3.144500000000000,-79.25200000000000,11
Azuay,Santa Isabel,7,59,-3.274170000000000,-79.31560000000000,11
Azuay,Sevilla de Oro,3,9,-2.799833000000000,-78.65569400000000,11
Azuay,Sígsig,7,119,-3.089700000000000,-78.80320000000000,11
Bolívar,Caluma,2,58,-1.633330000000000,-79.25000000000000,11
Bolívar,Chillanes,4,64,-1.933333000000000,-79.06666700000000,11
Bolívar,Chimbo,6,60,-1.700000000000000,-79.01666700000000,11
Bolívar,Echeandía,2,36,-1.433330000000000,-79.26667000000000,11
Bolívar,Guaranda,35,414,-1.605556000000000,-79.00305600000000,11
Bolívar,Las Naves,4,31,-1.283330000000000,-79.30000000000000,11
Bolívar,San Miguel,6,108,-1.700000000000000,-79.03333300000000,11
Carchi,Bolivar,4,61,0.5070990000000000,-77.86245400000000,11
Carchi,Espejo,2,47,0.6210000000000000,-77.94000000000000,11
Carchi,Mira,5,42,0.5538999999999998,-78.04930000000000,11
Carchi,Montúfar,13,92,0.6100000000000000,-77.84000000000000,11
Carchi,San Pedro de Huaca,7,20,0.6311110000000000,-77.72527800000000,11
Carchi,Tulcán,24,366,0.8121800000000000,-77.71633000000000,11
Cañar,Azogues,35,451,-2.733333000000000,-78.83333300000000,11
Cañar,Biblían,7,81,-2.710000000000000,-78.88000000000000,11
Cañar,Cañar,17,199,-2.483700000000000,-78.97839999999999,11
Cañar,Déleg,2,26,-2.772600000000000,-78.91830000000000,11
Cañar,El Tambo,3,37,-2.508100000000000,-78.92489999999999,11
Cañar,La Troncal,15,177,-2.400000000000000,-79.33000000000000,11
Cañar,Suscal,0,15,-2.436400000000000,-79.05220000000000,11
Chimborazo,Alausí,14,144,-2.200000000000000,-78.84999999999999,11
Chimborazo,Chambo,1,40,-1.733333000000000,-78.58333300000000,11
Chimborazo,Chunchi,5,50,-2.283333000000000,-78.91666700000000,11
Chimborazo,Colta,10,153,-1.700000000000000,-78.75000000000000,11
Chimborazo,Cumandá,4,54,-2.200000000000000,-79.13333299999999,11
Chimborazo,Guamote,20,145,-1.933333000000000,-78.71666700000000,11
Chimborazo,Guano,10,121,-1.583333000000000,-78.63333299999999,11
Chimborazo,Pallatanga,3,41,-1.983333000000000,-78.95000000000000,11
Chimborazo,Penipe,5,32,-1.557300000000000,-78.53959999999999,11
Chimborazo,Riobamba,104,1390,-1.674347000000000,-78.64829400000001,11
Cotopaxi,La Maná,9,121,-0.9300000000000000,-79.22000000000000,11
Cotopaxi,Latacunga,72,963,-0.9333330000000000,-78.61666700000001,11
Cotopaxi,Pangua,4,51,-1.133333000000000,-79.06666700000000,11
Cotopaxi,Pujilí,18,219,-0.9500000000000000,-78.69000000000000,11
Cotopaxi,Salcedo,17,189,-1.050000000000000,-78.58333300000000,11
Cotopaxi,Saquisilí,10,80,-0.8300000000000000,-78.67000000000000,11
Cotopaxi,Sigchos,5,62,-0.7000000000000000,-78.88333299999999,11
El Oro,Arenillas,10,70,-3.550000000000000,-80.06000000000000,11
El Oro,Atahualpa,2,15,-2.900000000000000,-78.93333300000000,11
El Oro,Balsas,3,30,-3.762600000000000,-79.82530000000000,11
El Oro,Chilla,1,8,-3.450000000000000,-79.58000000000000,11
El Oro,El Guabo,11,134,-3.238800000000000,-79.82920000000000,11
El Oro,Huaquillas,16,136,-3.481380000000000,-80.24320700000000,11
El Oro,Las Lajas,2,15,-3.785000000000000,-80.06166700000000,11
El Oro,Machala,114,1384,-3.266667000000000,-79.96666700000000,11
El Oro,Marcabelí,3,18,-3.786000000000001,-79.89780000000000,11
El Oro,Pasaje,15,272,-3.326900000000000,-79.80490000000000,11
El Oro,Piñas,19,199,-3.666667000000000,-79.65000000000001,11
El Oro,Portovelo,3,35,-3.720000000000000,-79.62000000000000,11
El Oro,Santa Rosa,19,251,-3.452222000000000,-79.96166700000001,11
El Oro,Zaruma,8,103,-3.433333000000000,-79.59999999999999,11
Esmeraldas,Atacames,7,82,0.8666670000000000,-79.83333300000000,11
Esmeraldas,Eloy Alfaro,6,36,1.250000000000000,-79,11
Esmeraldas,Esmeraldas,92,889,1.050000000000000,-79.20000000000000,11
Esmeraldas,Muisne,2,47,0.6067000000000000,-80.01830000000000,11
Esmeraldas,Quinindé,18,235,0.3300000000000000,-79.48000000000000,11
Esmeraldas,Rioverde,2,54,1.060200000000000,-79.40440000000000,11
Esmeraldas,San Lorenzo,4,77,1.265800000000000,-78.84139999999999,11
Galápagos,Isabela,0,7,-0.4724000000000000,-90.68110000000000,11
Galápagos,San Cristóbal,3,11,-0.7999999999999999,-89.40000000000001,11
Galápagos,Santa Cruz,6,28,-0.6333330000000000,-90.36666700000001,11
Guayas,Alfredo Baquerizo Moreno,8,67,-1.916667000000000,-79.51666700000000,11
Guayas,Balao,11,62,-2.910000000000000,-79.81000000000000,11
Guayas,Balzar,24,227,-1.360000000000000,-79.90000000000001,11
Guayas,Colimes,7,75,-1.550000000000000,-80.01666700000000,11
Guayas,Coronel Marcelino Maridueña,3,24,-2.200000000000000,-79.42000000000000,11
Guayas,Daule,36,431,-1.866667000000000,-79.98333300000000,11
Guayas,Durán,44,423,-2.166667000000000,-79.83333300000000,11
Guayas,El Triunfo,17,152,-2.330000000000000,-79.40000000000001,11
Guayas,Empalme,16,238,-1.046111000000000,-79.63361100000000,11
Guayas,General Antonio Elizalde,0,21,-2.200000000000000,-79.17000000000000,11
Guayas,Guayaquil,1260,14065,-2.183333000000000,-79.88333299999999,11
Guayas,Isidro Ayora,2,30,-1.883333000000000,-80.16666700000000,11
Guayas,Lomas de Sargentillo,6,73,-1.883333000000000,-80.08333300000000,11
Guayas,Milagro,80,923,-2.126944000000000,-79.59916699999999,11
Guayas,Naranjal,20,187,-2.672800000000000,-79.61499999999999,11
Guayas,Naranjito,14,136,-2.173000000000000,-79.46710000000000,11
Guayas,Nobol,5,69,-1.916671000000000,-80.01153900000000,11
Guayas,Palestina,1,39,-1.626300000000000,-79.97700000000000,11
Guayas,Pedro Carbo,10,153,-1.833333000000000,-80.23333300000000,11
Guayas,Playas,9,159,-2.623330000000000,-80.38750000000000,11
Guayas,Salitre,8,187,-1.829444000000000,-79.81555600000000,11
Guayas,Samborondón,20,219,-2.183333000000000,-79.88333299999999,11
Guayas,San Jacinto De Yaguachi,10,134,-2.120000000000000,-79.69000000000000,11
Guayas,Santa Lucía,13,140,-1.713889000000000,-79.98500000000000,11
Guayas,Simón Bolivar,2,53,-2.156667000000000,-79.88750000000000,11
Imbabura,Antonio Ante,17,153,0.3200000000000000,-78.20999999999999,11
Imbabura,Cotacachi,9,143,0.3000000000000000,-78.26666700000000,11
Imbabura,Ibarra,105,1011,0.3626780000000000,-78.13066700000000,11
Imbabura,Otavalo,34,380,0.2333330000000000,-78.26666700000000,11
Imbabura,Pimampiro,8,55,0.4000000000000000,-77.97000000000000,11
Imbabura,San Miguel de Urcuquí,4,56,0.5200000000000000,-78.20000000000000,11
Loja,Calvas,9,112,-4.320000000000000,-79.56000000000000,11
Loja,Catamayo,7,87,-3.980000000000000,-79.34999999999999,11
Loja,Celica,1,43,-4.102500000000000,-79.95444400000000,11
Loja,Chaguarpamba,4,19,-3.850000000000000,-79.65000000000001,11
Loja,Espíndola,2,49,-4.583056000000000,-79.42694400000001,11
Loja,Gonzanamá,5,54,-4.231389000000000,-79.43527800000000,11
Loja,Loja,125,1356,-3.983333000000001,-79.20000000000000,11
Loja,Macará,9,78,-4.383333000000000,-79.95000000000000,11
Loja,Olmedo,0,22,-3.934000000000000,-79.64800000000000,11
Loja,Paltas,2,94,-4.050000000000002,-79.65000000000001,11
Loja,Pindal,1,23,-4.116100000000000,-80.10760000000001,11
Loja,Puyango,5,66,-3.870000000000000,-80.09000000000000,11
Loja,Quilanga,1,22,-4.298000000000000,-79.39860000000000,11
Loja,Saraguro,6,110,-3.625300000000000,-79.24110000000000,11
Loja,Sozoranga,4,25,-4.327778000000000,-79.78972200000000,11
Loja,Zapotillo,3,34,-4.386360000000002,-80.24360000000000,11
Los Ríos,Baba,6,99,-1.784167000000000,-79.67666699999999,11
Los Ríos,Babahoyo,91,1037,-1.800000000000000,-79.53333300000000,11
Los Ríos,Buena Fe,22,206,-0.8985719999999999,-79.48891600000000,11
Los Ríos,Mocache,7,100,-1.183850000000000,-79.50552999999999,11
Los Ríos,Montalvo,11,67,-1.793800000000000,-79.28570000000001,11
Los Ríos,Palenque,5,58,-1.432800000000000,-79.74950000000000,11
Los Ríos,Puebloviejo,13,121,-1.550000000000000,-79.53388900000000,11
Los Ríos,Quevedo,74,899,-1.033333000000000,-79.45000000000000,11
Los Ríos,Quinsaloma,4,32,-1.206200000000000,-79.31450000000000,11
Los Ríos,Urdaneta,6,117,-1.570556000000000,-79.47111099999999,11
Los Ríos,Valencia,2,74,-0.9525000000000000,-79.35310000000000,11
Los Ríos,Ventanas,20,233,-1.450000000000000,-79.47000000000000,11
Los Ríos,Vinces,20,291,-1.558333000000000,-79.75000000000000,11
Manabí,Bolívar,11,137,-0.8419440000000000,-80.16194400000001,11
Manabí,Chone,56,514,-0.6833330000000000,-80.09999999999999,11
Manabí,El Carmen,23,256,-1.314700000000000,-80.01690000000001,11
Manabí,Flavio Alfaro,7,82,-0.4054000000000000,-79.90580000000000,11
Manabí,Jama,4,52,-0.2014000000000000,-80.26590000000000,11
Manabí,Jaramijó,2,38,-0.9487300000000000,-80.63630000000001,11
Manabí,Jipijapa,29,343,-1.333330000000000,-80.58329999999999,11
Manabí,Junín,4,56,-0.9291600000000000,-80.20569000000000,11
Manabí,Manta,119,1343,-0.9500220000000000,-80.71620000000000,11
Manabí,Montecristi,14,158,-1.033330000000000,-80.65000000000001,11
Manabí,Olmedo,2,33,-1.396111000000000,-80.20611100000001,11
Manabí,Paján,18,156,-1.570000000000000,-80.42000000000000,11
Manabí,Pedernales,15,123,0.07010000000000001,-80.05360000000000,11
Manabí,Pichincha,8,87,-1.047300000000000,-79.81860000000000,11
Manabí,Portoviejo,132,1540,-1.056181000000000,-80.45521700000000,11
Manabí,Puerto López,8,53,-1.566667000000000,-80.81666700000000,11
Manabí,Rocafuerte,12,113,-0.9200000000000000,-80.45999999999999,11
Manabí,San Vicente,5,47,-0.5892999999999999,-80.40880000000000,11
Manabí,Santa Ana,9,139,-1.206900000000000,-80.37090000000001,11
Manabí,Sucre,28,262,-0.6000000000000000,-80.41666700000000,11
Manabí,Tosagua,12,119,-0.7800000000000000,-80.26000000000001,11
Manabí,Veinticuatro de Mayo,11,100,-1.278889000000000,-80.42000000000000,11
Morona Santiago,Gualaquiza,7,66,-3.380000000000000,-78.58000000000000,11
Morona Santiago,Huamboya,3,22,-1.785000000000000,-78.23194400000000,11
Morona Santiago,Limón Indanza,13,29,-2.966250000000000,-78.43052800000000,11
Morona Santiago,Logroño,1,11,-2.624800000000000,-78.18960000000000,11
Morona Santiago,Morona,13,175,-2.300000000000000,-78.11666700000001,11
Morona Santiago,Pablo Sexto,0,1,-1.803056000000000,-77.92111100000000,11
Morona Santiago,Palora,2,17,-1.700000000000000,-77.94000000000000,11
Morona Santiago,San Juan Bosco,0,7,-3.092300000000000,-78.51320000000000,11
Morona Santiago,Santiago,0,19,-3.429800000000000,-78.56560000000000,11
Morona Santiago,Sucúa,11,65,-2.460000000000000,-78.17000000000000,11
Morona Santiago,Taisha,2,36,-2.339950000000000,-77.45808000000000,11
Morona Santiago,Tiwintza,0,9,-2.917670000000000,-77.80170000000000,11
Napo,Archidona,10,77,-0.9166670000000000,-77.78333300000000,11
Napo,Carlos Julio Arosemena Tola,1,9,-1.166667000000000,-77.84999999999999,11
Napo,El Chaco,3,9,-0.3402780000000000,-77.80888899999999,11
Napo,Quijos,7,26,-0.4636110000000000,-77.89277800000001,11
Napo,Tena,17,216,-0.9890000000000000,-77.81590000000000,11
Orellana,Aguarico,0,13,-0.9211110000000000,-75.39916700000001,11
Orellana,La Joya de los Sachas,6,72,-0.3000000000000000,-76.84999999999999,11
Orellana,Loreto,2,66,-0.6904000000000000,-77.30830000000000,11
Orellana,Orellana,20,219,-0.4666670000000000,-76.96666700000000,11
Otro,Otro,0,2,0,0,11
Pastaza,Arajuno,4,17,-1.234370000000000,-77.68750000000000,11
Pastaza,Mera,5,14,-1.460000000000000,-78.09000000000000,11
Pastaza,Pastaza,28,248,-1.066667000000000,-78.00111099999999,11
Pastaza,Santa Clara,0,5,-1.267100000000000,-77.88820000000000,11
Pichincha,Cayambe,16,257,0.04388900000000000,-78.15610000000000,11
Pichincha,Mejía,35,241,-0.5101000000000000,-78.56980000000000,11
Pichincha,Pedro Moncayo,6,72,0.04369700000000000,-78.34923999999999,11
Pichincha,Pedro Vicente Maldonado,6,29,0.1666670000000000,-79,11
Pichincha,Puerto Quito,7,70,0.1170000000000000,-79.26400000000000,11
Pichincha,Quito,980,10947,-0.2186110000000000,-78.50972200000000,11
Pichincha,Rumiñahui,21,264,-0.3345000000000000,-78.44750000000001,11
Pichincha,San Miguel de Los Bancos,1,22,0.02300000000000000,-78.89200000000000,11
Santa Elena,La Libertad,21,264,-2.233333000000000,-80.90000000000001,11
Santa Elena,Salinas,31,308,-2.216667000000000,-80.95000000000000,11
Santa Elena,Santa Elena,61,650,-2.226700000000000,-80.85830000000000,11
Sto. Domingo Tsáchilas,La Concordia,12,116,0.002300000000000000,-79.38460000000001,11
Sto. Domingo Tsáchilas,Santo Domingo,147,1812,-0.2541670000000000,-79.17194400000000,11
Sucumbíos,Cascales,1,23,-0.06750000000000000,-77.21694400000000,11
Sucumbíos,Cuyabeno,0,14,-0.1288890000000000,-76.41388900000000,11
Sucumbíos,Gonzalo Pizarro,3,21,0.04700000000000000,-77.32280000000000,11
Sucumbíos,Lago Agrio,36,399,0.08472200000000002,-76.88277800000000,11
Sucumbíos,Putumayo,1,18,0.1000000000000000,-75.84999999999999,11
Sucumbíos,Shushufindi,11,75,-0.1871000000000000,-76.64500000000000,11
Sucumbíos,Sucumbíos,0,7,0.4592000000000000,-77.52300000000000,11
Tungurahua,Ambato,171,1933,-1.241667000000000,-78.61972200000000,11
Tungurahua,Baños,8,81,-1.396389000000000,-78.42472200000000,11
Tungurahua,Cevallos,1,37,-1.350000000000000,-78.61666700000001,11
Tungurahua,Mocha,2,23,-1.416667000000000,-78.66666700000000,11
Tungurahua,Patate,5,43,-1.316667000000000,-78.51666700000000,11
Tungurahua,Pelileo,13,189,-1.327500000000000,-78.54083300000001,11
Tungurahua,Píllaro,9,161,-1.175833000000000,-78.55527800000000,11
Tungurahua,Quero,6,55,-1.379300000000000,-78.60700000000000,11
Tungurahua,Tisaleo,4,36,-1.350000000000000,-78.66666700000000,11
Zamora Chinchipe,Centinela del Cóndor,0,9,-3.894910000000000,-78.78140999999999,11
Zamora Chinchipe,Chinchipe,0,22,-4.862800000000000,-79.13280000000000,11
Zamora Chinchipe,El Pangui,2,26,-3.624900000000000,-78.58710000000001,11
Zamora Chinchipe,Nangaritza,1,13,-4.048333000000000,-78.68222200000000,11
Zamora Chinchipe,Palanda,2,16,-4.649800000000000,-79.13209999999999,11
Zamora Chinchipe,Paquisha,0,6,-3.932750000000000,-78.67426000000000,11
Zamora Chinchipe,Yacuambi,1,16,-3.634440000000000,-78.92810000000000,11
Zamora Chinchipe,Yantzaza,2,48,-3.850000000000000,-78.75000000000000,11
Zamora Chinchipe,Zamora,6,65,-4.120000000000000,-78.80000000000000,11
Azuay,Camilo Ponce Enríquez,2,64,-3.050000000000000,-79.73333300000000,12
Azuay,Chordeleg,1,45,-2.933333000000000,-78.76666700000000,12
Azuay,Cuenca,239,3136,-2.897414000000000,-79.00448100000000,12
Azuay,El Pan,0,18,-2.786111000000000,-78.66500000000001,12
Azuay,Girón,5,78,-3.159028000000000,-79.14756800000001,12
Azuay,Guachapala,2,7,-2.769000000000000,-78.70900000000000,12
Azuay,Gualaceo,17,203,-2.900000000000000,-78.78333300000000,12
Azuay,Nabón,6,75,-3.336060000000000,-79.06368000000001,12
Azuay,Oña,0,12,-3.469640000000000,-79.15431000000000,12
Azuay,Paute,1,111,-2.781800000000000,-78.76000000000001,12
Azuay,Pucará,3,26,-3.233780000000000,-79.46120000000001,12
Azuay,San Fernando,1,21,-3.144500000000000,-79.25200000000000,12
Azuay,Santa Isabel,4,63,-3.274170000000000,-79.31560000000000,12
Azuay,Sevilla de Oro,0,9,-2.799833000000000,-78.65569400000000,12
Azuay,Sígsig,6,125,-3.089700000000000,-78.80320000000000,12
Bolívar,Caluma,3,61,-1.633330000000000,-79.25000000000000,12
Bolívar,Chillanes,2,66,-1.933333000000000,-79.06666700000000,12
Bolívar,Chimbo,3,63,-1.700000000000000,-79.01666700000000,12
Bolívar,Echeandía,5,41,-1.433330000000000,-79.26667000000000,12
Bolívar,Guaranda,39,453,-1.605556000000000,-79.00305600000000,12
Bolívar,Las Naves,0,31,-1.283330000000000,-79.30000000000000,12
Bolívar,San Miguel,5,113,-1.700000000000000,-79.03333300000000,12
Carchi,Bolivar,7,68,0.5070990000000000,-77.86245400000000,12
Carchi,Espejo,6,53,0.6210000000000000,-77.94000000000000,12
Carchi,Mira,6,48,0.5538999999999998,-78.04930000000000,12
Carchi,Montúfar,8,100,0.6100000000000000,-77.84000000000000,12
Carchi,San Pedro de Huaca,4,24,0.6311110000000000,-77.72527800000000,12
Carchi,Tulcán,35,401,0.8121800000000000,-77.71633000000000,12
Cañar,Azogues,43,494,-2.733333000000000,-78.83333300000000,12
Cañar,Biblían,6,87,-2.710000000000000,-78.88000000000000,12
Cañar,Cañar,16,215,-2.483700000000000,-78.97839999999999,12
Cañar,Déleg,2,28,-2.772600000000000,-78.91830000000000,12
Cañar,El Tambo,5,42,-2.508100000000000,-78.92489999999999,12
Cañar,La Troncal,13,190,-2.400000000000000,-79.33000000000000,12
Cañar,Suscal,3,18,-2.436400000000000,-79.05220000000000,12
Chimborazo,Alausí,4,148,-2.200000000000000,-78.84999999999999,12
Chimborazo,Chambo,3,43,-1.733333000000000,-78.58333300000000,12
Chimborazo,Chunchi,3,53,-2.283333000000000,-78.91666700000000,12
Chimborazo,Colta,9,162,-1.700000000000000,-78.75000000000000,12
Chimborazo,Cumandá,3,57,-2.200000000000000,-79.13333299999999,12
Chimborazo,Guamote,11,156,-1.933333000000000,-78.71666700000000,12
Chimborazo,Guano,13,134,-1.583333000000000,-78.63333299999999,12
Chimborazo,Pallatanga,1,42,-1.983333000000000,-78.95000000000000,12
Chimborazo,Penipe,2,34,-1.557300000000000,-78.53959999999999,12
Chimborazo,Riobamba,116,1506,-1.674347000000000,-78.64829400000001,12
Cotopaxi,La Maná,7,128,-0.9300000000000000,-79.22000000000000,12
Cotopaxi,Latacunga,83,1046,-0.9333330000000000,-78.61666700000001,12
Cotopaxi,Pangua,4,55,-1.133333000000000,-79.06666700000000,12
Cotopaxi,Pujilí,12,231,-0.9500000000000000,-78.69000000000000,12
Cotopaxi,Salcedo,18,207,-1.050000000000000,-78.58333300000000,12
Cotopaxi,Saquisilí,7,87,-0.8300000000000000,-78.67000000000000,12
Cotopaxi,Sigchos,5,67,-0.7000000000000000,-78.88333299999999,12
El Oro,Arenillas,6,76,-3.550000000000000,-80.06000000000000,12
El Oro,Atahualpa,4,19,-2.900000000000000,-78.93333300000000,12
El Oro,Balsas,2,32,-3.762600000000000,-79.82530000000000,12
El Oro,Chilla,0,8,-3.450000000000000,-79.58000000000000,12
El Oro,El Guabo,14,148,-3.238800000000000,-79.82920000000000,12
El Oro,Huaquillas,14,150,-3.481380000000000,-80.24320700000000,12
El Oro,Las Lajas,3,18,-3.785000000000000,-80.06166700000000,12
El Oro,Machala,125,1509,-3.266667000000000,-79.96666700000000,12
El Oro,Marcabelí,1,19,-3.786000000000001,-79.89780000000000,12
El Oro,Pasaje,22,294,-3.326900000000000,-79.80490000000000,12
El Oro,Piñas,18,217,-3.666667000000000,-79.65000000000001,12
El Oro,Portovelo,3,38,-3.720000000000000,-79.62000000000000,12
El Oro,Santa Rosa,16,267,-3.452222000000000,-79.96166700000001,12
El Oro,Zaruma,5,108,-3.433333000000000,-79.59999999999999,12
Esmeraldas,Atacames,4,86,0.8666670000000000,-79.83333300000000,12
Esmeraldas,Eloy Alfaro,4,40,1.250000000000000,-79,12
Esmeraldas,Esmeraldas,64,953,1.050000000000000,-79.20000000000000,12
Esmeraldas,Muisne,1,48,0.6067000000000000,-80.01830000000000,12
Esmeraldas,Quinindé,15,250,0.3300000000000000,-79.48000000000000,12
Esmeraldas,Rioverde,4,58,1.060200000000000,-79.40440000000000,12
Esmeraldas,San Lorenzo,5,82,1.265800000000000,-78.84139999999999,12
Galápagos,Isabela,2,9,-0.4724000000000000,-90.68110000000000,12
Galápagos,San Cristóbal,1,12,-0.7999999999999999,-89.40000000000001,12
Galápagos,Santa Cruz,3,31,-0.6333330000000000,-90.36666700000001,12
Guayas,Alfredo Baquerizo Moreno,8,75,-1.916667000000000,-79.51666700000000,12
Guayas,Balao,2,64,-2.910000000000000,-79.81000000000000,12
Guayas,Balzar,17,244,-1.360000000000000,-79.90000000000001,12
Guayas,Colimes,7,82,-1.550000000000000,-80.01666700000000,12
Guayas,Coronel Marcelino Maridueña,1,25,-2.200000000000000,-79.42000000000000,12
Guayas,Daule,30,461,-1.866667000000000,-79.98333300000000,12
Guayas,Durán,44,467,-2.166667000000000,-79.83333300000000,12
Guayas,El Triunfo,9,161,-2.330000000000000,-79.40000000000001,12
Guayas,Empalme,13,251,-1.046111000000000,-79.63361100000000,12
Guayas,General Antonio Elizalde,1,22,-2.200000000000000,-79.17000000000000,12
Guayas,Guayaquil,1343,15408,-2.183333000000000,-79.88333299999999,12
Guayas,Isidro Ayora,6,36,-1.883333000000000,-80.16666700000000,12
Guayas,Lomas de Sargentillo,1,74,-1.883333000000000,-80.08333300000000,12
Guayas,Milagro,64,987,-2.126944000000000,-79.59916699999999,12
Guayas,Naranjal,13,200,-2.672800000000000,-79.61499999999999,12
Guayas,Naranjito,12,148,-2.173000000000000,-79.46710000000000,12
Guayas,Nobol,5,74,-1.916671000000000,-80.01153900000000,12
Guayas,Palestina,7,46,-1.626300000000000,-79.97700000000000,12
Guayas,Pedro Carbo,8,161,-1.833333000000000,-80.23333300000000,12
Guayas,Playas,9,168,-2.623330000000000,-80.38750000000000,12
Guayas,Salitre,25,212,-1.829444000000000,-79.81555600000000,12
