inec_provincia_id,provincia,total,acumuladas,lat,lng,created_at
18,Tungurahua,8,515,-1.241667000000000,-78.61972200000000,08/03/2019
19,Zamora Chinchipe,0,52,-4.120000000000000,-78.80000000000000,08/03/2019
01,Azuay,9,760,-2.897414000000000,-79.00448100000000,09/03/2019
02,Bolívar,1,175,-1.605556000000000,-79.00305600000000,09/03/2019
04,Carchi,1,135,0.8121800000000000,-77.71633000000000,09/03/2019
03,Cañar,3,215,-2.733333000000000,-78.83333300000000,09/03/2019
06,Chimborazo,11,484,-1.674347000000000,-78.64829400000001,09/03/2019
05,Cotopaxi,8,348,-0.9333330000000000,-78.61666700000001,09/03/2019
07,El Oro,4,610,-3.266667000000000,-79.96666700000000,09/03/2019
08,Esmeraldas,5,340,1.050000000000000,-79.20000000000000,09/03/2019
20,Galápagos,0,12,-0.7999999999999999,-89.40000000000001,09/03/2019
09,Guayas,58,4291,-2.183333000000000,-79.88333299999999,09/03/2019
10,Imbabura,5,412,0.3626780000000000,-78.13066700000000,09/03/2019
11,Loja,4,492,-3.983333000000000,-79.20000000000000,09/03/2019
12,Los Ríos,13,731,-1.800000000000000,-79.53333300000000,09/03/2019
13,Manabí,15,1319,-1.056181000000000,-80.45521700000000,09/03/2019
14,Morona Santiago,7,88,-2.300000000000000,-78.11666700000001,09/03/2019
15,Napo,3,69,-0.9890000000000000,-77.81590000000000,09/03/2019
22,Orellana,3,79,-0.4666670000000000,-76.96666700000000,09/03/2019
16,Pastaza,0,57,-1.066667000000000,-78.00111099999999,09/03/2019
17,Pichincha,33,2551,-0.2186110000000000,-78.50972200000000,09/03/2019
24,Santa Elena,4,262,-2.226700000000000,-80.85830000000000,09/03/2019
23,Sto. Domingo Tsáchilas,2,441,-0.2541670000000000,-79.17194400000000,09/03/2019
21,Sucumbíos,1,126,0.08472200000000002,-76.88277800000000,09/03/2019
18,Tungurahua,11,526,-1.241667000000000,-78.61972200000000,09/03/2019
19,Zamora Chinchipe,0,52,-4.120000000000000,-78.80000000000000,09/03/2019
01,Azuay,13,773,-2.897414000000000,-79.00448100000000,10/03/2019
02,Bolívar,3,178,-1.605556000000000,-79.00305600000000,10/03/2019
04,Carchi,1,136,0.8121800000000000,-77.71633000000000,10/03/2019
03,Cañar,4,219,-2.733333000000000,-78.83333300000000,10/03/2019
06,Chimborazo,8,492,-1.674347000000000,-78.64829400000001,10/03/2019
05,Cotopaxi,5,353,-0.9333330000000000,-78.61666700000001,10/03/2019
07,El Oro,8,618,-3.266667000000000,-79.96666700000000,10/03/2019
08,Esmeraldas,7,347,1.050000000000000,-79.20000000000000,10/03/2019
20,Galápagos,0,12,-0.7999999999999999,-89.40000000000001,10/03/2019
09,Guayas,74,4365,-2.183333000000000,-79.88333299999999,10/03/2019
10,Imbabura,7,419,0.3626780000000000,-78.13066700000000,10/03/2019
11,Loja,6,498,-3.983333000000000,-79.20000000000000,10/03/2019
12,Los Ríos,14,745,-1.800000000000000,-79.53333300000000,10/03/2019
13,Manabí,21,1340,-1.056181000000000,-80.45521700000000,10/03/2019
14,Morona Santiago,3,91,-2.300000000000000,-78.11666700000001,10/03/2019
15,Napo,1,70,-0.9890000000000000,-77.81590000000000,10/03/2019
22,Orellana,2,81,-0.4666670000000000,-76.96666700000000,10/03/2019
16,Pastaza,0,57,-1.066667000000000,-78.00111099999999,10/03/2019
17,Pichincha,26,2577,-0.2186110000000000,-78.50972200000000,10/03/2019
24,Santa Elena,2,264,-2.226700000000000,-80.85830000000000,10/03/2019
23,Sto. Domingo Tsáchilas,4,445,-0.2541670000000000,-79.17194400000000,10/03/2019
21,Sucumbíos,0,126,0.08472200000000002,-76.88277800000000,10/03/2019
18,Tungurahua,7,533,-1.241667000000000,-78.61972200000000,10/03/2019
19,Zamora Chinchipe,0,52,-4.120000000000000,-78.80000000000000,10/03/2019
01,Azuay,7,780,-2.897414000000000,-79.00448100000000,11/03/2019
02,Bolívar,2,180,-1.605556000000000,-79.00305600000000,11/03/2019
04,Carchi,2,138,0.8121800000000000,-77.71633000000000,11/03/2019
03,Cañar,7,226,-2.733333000000000,-78.83333300000000,11/03/2019
06,Chimborazo,8,500,-1.674347000000000,-78.64829400000001,11/03/2019
05,Cotopaxi,6,359,-0.9333330000000000,-78.61666700000001,11/03/2019
07,El Oro,9,627,-3.266667000000000,-79.96666700000000,11/03/2019
08,Esmeraldas,4,351,1.050000000000000,-79.20000000000000,11/03/2019
20,Galápagos,0,12,-0.7999999999999999,-89.40000000000001,11/03/2019
09,Guayas,64,4429,-2.183333000000000,-79.88333299999999,11/03/2019
10,Imbabura,3,422,0.3626780000000000,-78.13066700000000,11/03/2019
11,Loja,3,501,-3.983333000000000,-79.20000000000000,11/03/2019
12,Los Ríos,9,754,-1.800000000000000,-79.53333300000000,11/03/2019
13,Manabí,20,1360,-1.056181000000000,-80.45521700000000,11/03/2019
14,Morona Santiago,1,92,-2.300000000000000,-78.11666700000001,11/03/2019
15,Napo,0,70,-0.9890000000000000,-77.81590000000000,11/03/2019
22,Orellana,1,82,-0.4666670000000000,-76.96666700000000,11/03/2019
16,Pastaza,0,57,-1.066667000000000,-78.00111099999999,11/03/2019
17,Pichincha,43,2620,-0.2186110000000000,-78.50972200000000,11/03/2019
24,Santa Elena,9,273,-2.226700000000000,-80.85830000000000,11/03/2019
23,Sto. Domingo Tsáchilas,10,455,-0.2541670000000000,-79.17194400000000,11/03/2019
21,Sucumbíos,1,127,0.08472200000000002,-76.88277800000000,11/03/2019
18,Tungurahua,7,540,-1.241667000000000,-78.61972200000000,11/03/2019
19,Zamora Chinchipe,0,52,-4.120000000000000,-78.80000000000000,11/03/2019
01,Azuay,16,796,-2.897414000000000,-79.00448100000000,12/03/2019
02,Bolívar,2,182,-1.605556000000000,-79.00305600000000,12/03/2019
04,Carchi,0,138,0.8121800000000000,-77.71633000000000,12/03/2019
03,Cañar,4,230,-2.733333000000000,-78.83333300000000,12/03/2019
06,Chimborazo,7,507,-1.674347000000000,-78.64829400000001,12/03/2019
05,Cotopaxi,4,363,-0.9333330000000000,-78.61666700000001,12/03/2019
07,El Oro,9,636,-3.266667000000000,-79.96666700000000,12/03/2019
08,Esmeraldas,7,358,1.050000000000000,-79.20000000000000,12/03/2019
20,Galápagos,0,12,-0.7999999999999999,-89.40000000000001,12/03/2019
09,Guayas,57,4486,-2.183333000000000,-79.88333299999999,12/03/2019
10,Imbabura,6,428,0.3626780000000000,-78.13066700000000,12/03/2019
11,Loja,7,508,-3.983333000000000,-79.20000000000000,12/03/2019
12,Los Ríos,15,769,-1.800000000000000,-79.53333300000000,12/03/2019
13,Manabí,29,1389,-1.056181000000000,-80.45521700000000,12/03/2019
14,Morona Santiago,2,94,-2.300000000000000,-78.11666700000001,12/03/2019
15,Napo,2,72,-0.9890000000000000,-77.81590000000000,12/03/2019
22,Orellana,4,86,-0.4666670000000000,-76.96666700000000,12/03/2019
16,Pastaza,1,58,-1.066667000000000,-78.00111099999999,12/03/2019
17,Pichincha,45,2665,-0.2186110000000000,-78.50972200000000,12/03/2019
24,Santa Elena,2,275,-2.226700000000000,-80.85830000000000,12/03/2019
23,Sto. Domingo Tsáchilas,10,465,-0.2541670000000000,-79.17194400000000,12/03/2019
21,Sucumbíos,1,128,0.08472200000000002,-76.88277800000000,12/03/2019
18,Tungurahua,7,547,-1.241667000000000,-78.61972200000000,12/03/2019
19,Zamora Chinchipe,0,52,-4.120000000000000,-78.80000000000000,12/03/2019
01,Azuay,8,804,-2.897414000000000,-79.00448100000000,13/03/2019
02,Bolívar,2,184,-1.605556000000000,-79.00305600000000,13/03/2019
04,Carchi,0,138,0.8121800000000000,-77.71633000000000,13/03/2019
03,Cañar,6,236,-2.733333000000000,-78.83333300000000,13/03/2019
06,Chimborazo,5,512,-1.674347000000000,-78.64829400000001,13/03/2019
05,Cotopaxi,6,369,-0.9333330000000000,-78.61666700000001,13/03/2019
07,El Oro,13,649,-3.266667000000000,-79.96666700000000,13/03/2019
08,Esmeraldas,3,361,1.050000000000000,-79.20000000000000,13/03/2019
20,Galápagos,0,12,-0.7999999999999999,-89.40000000000001,13/03/2019
09,Guayas,73,4559,-2.183333000000000,-79.88333299999999,13/03/2019
10,Imbabura,4,432,0.3626780000000000,-78.13066700000000,13/03/2019
11,Loja,7,515,-3.983333000000000,-79.20000000000000,13/03/2019
12,Los Ríos,10,779,-1.800000000000000,-79.53333300000000,13/03/2019
13,Manabí,14,1403,-1.056181000000000,-80.45521700000000,13/03/2019
14,Morona Santiago,0,94,-2.300000000000000,-78.11666700000001,13/03/2019
15,Napo,1,73,-0.9890000000000000,-77.81590000000000,13/03/2019
22,Orellana,2,88,-0.4666670000000000,-76.96666700000000,13/03/2019
16,Pastaza,1,59,-1.066667000000000,-78.00111099999999,13/03/2019
17,Pichincha,35,2700,-0.2186110000000000,-78.50972200000000,13/03/2019
24,Santa Elena,3,278,-2.226700000000000,-80.85830000000000,13/03/2019
23,Sto. Domingo Tsáchilas,8,473,-0.2541670000000000,-79.17194400000000,13/03/2019
21,Sucumbíos,1,129,0.08472200000000002,-76.88277800000000,13/03/2019
18,Tungurahua,11,558,-1.241667000000000,-78.61972200000000,13/03/2019
19,Zamora Chinchipe,0,52,-4.120000000000000,-78.80000000000000,13/03/2019
01,Azuay,7,811,-2.897414000000000,-79.00448100000000,14/03/2019
02,Bolívar,4,188,-1.605556000000000,-79.00305600000000,14/03/2019
04,Carchi,2,140,0.8121800000000000,-77.71633000000000,14/03/2019
03,Cañar,3,239,-2.733333000000000,-78.83333300000000,14/03/2019
06,Chimborazo,1,513,-1.674347000000000,-78.64829400000001,14/03/2019
05,Cotopaxi,7,376,-0.9333330000000000,-78.61666700000001,14/03/2019
07,El Oro,9,658,-3.266667000000000,-79.96666700000000,14/03/2019
08,Esmeraldas,6,367,1.050000000000000,-79.20000000000000,14/03/2019
20,Galápagos,0,12,-0.7999999999999999,-89.40000000000001,14/03/2019
09,Guayas,61,4620,-2.183333000000000,-79.88333299999999,14/03/2019
10,Imbabura,3,435,0.3626780000000000,-78.13066700000000,14/03/2019
11,Loja,2,517,-3.983333000000000,-79.20000000000000,14/03/2019
12,Los Ríos,11,790,-1.800000000000000,-79.53333300000000,14/03/2019
13,Manabí,16,1419,-1.056181000000000,-80.45521700000000,14/03/2019
14,Morona Santiago,2,96,-2.300000000000000,-78.11666700000001,14/03/2019
15,Napo,1,74,-0.9890000000000000,-77.81590000000000,14/03/2019
22,Orellana,1,89,-0.4666670000000000,-76.96666700000000,14/03/2019
16,Pastaza,0,59,-1.066667000000000,-78.00111099999999,14/03/2019
17,Pichincha,27,2727,-0.2186110000000000,-78.50972200000000,14/03/2019
24,Santa Elena,3,281,-2.226700000000000,-80.85830000000000,14/03/2019
23,Sto. Domingo Tsáchilas,12,485,-0.2541670000000000,-79.17194400000000,14/03/2019
21,Sucumbíos,0,129,0.08472200000000002,-76.88277800000000,14/03/2019
18,Tungurahua,8,566,-1.241667000000000,-78.61972200000000,14/03/2019
19,Zamora Chinchipe,1,53,-4.120000000000000,-78.80000000000000,14/03/2019
01,Azuay,8,819,-2.897414000000000,-79.00448100000000,15/03/2019
02,Bolívar,3,191,-1.605556000000000,-79.00305600000000,15/03/2019
04,Carchi,4,144,0.8121800000000000,-77.71633000000000,15/03/2019
03,Cañar,3,242,-2.733333000000000,-78.83333300000000,15/03/2019
06,Chimborazo,4,517,-1.674347000000000,-78.64829400000001,15/03/2019
05,Cotopaxi,4,380,-0.9333330000000000,-78.61666700000001,15/03/2019
07,El Oro,4,662,-3.266667000000000,-79.96666700000000,15/03/2019
08,Esmeraldas,2,369,1.050000000000000,-79.20000000000000,15/03/2019
20,Galápagos,0,12,-0.7999999999999999,-89.40000000000001,15/03/2019
09,Guayas,61,4681,-2.183333000000000,-79.88333299999999,15/03/2019
10,Imbabura,7,442,0.3626780000000000,-78.13066700000000,15/03/2019
11,Loja,10,527,-3.983333000000000,-79.20000000000000,15/03/2019
12,Los Ríos,6,796,-1.800000000000000,-79.53333300000000,15/03/2019
13,Manabí,25,1444,-1.056181000000000,-80.45521700000000,15/03/2019
14,Morona Santiago,0,96,-2.300000000000000,-78.11666700000001,15/03/2019
15,Napo,1,75,-0.9890000000000000,-77.81590000000000,15/03/2019
22,Orellana,0,89,-0.4666670000000000,-76.96666700000000,15/03/2019
16,Pastaza,2,61,-1.066667000000000,-78.00111099999999,15/03/2019
17,Pichincha,28,2755,-0.2186110000000000,-78.50972200000000,15/03/2019
24,Santa Elena,4,285,-2.226700000000000,-80.85830000000000,15/03/2019
23,Sto. Domingo Tsáchilas,10,495,-0.2541670000000000,-79.17194400000000,15/03/2019
21,Sucumbíos,2,131,0.08472200000000002,-76.88277800000000,15/03/2019
18,Tungurahua,7,573,-1.241667000000000,-78.61972200000000,15/03/2019
19,Zamora Chinchipe,1,54,-4.120000000000000,-78.80000000000000,15/03/2019
01,Azuay,11,830,-2.897414000000000,-79.00448100000000,16/03/2019
02,Bolívar,5,196,-1.605556000000000,-79.00305600000000,16/03/2019
04,Carchi,1,145,0.8121800000000000,-77.71633000000000,16/03/2019
03,Cañar,3,245,-2.733333000000000,-78.83333300000000,16/03/2019
06,Chimborazo,5,522,-1.674347000000000,-78.64829400000001,16/03/2019
05,Cotopaxi,4,384,-0.9333330000000000,-78.61666700000001,16/03/2019
07,El Oro,3,665,-3.266667000000000,-79.96666700000000,16/03/2019
08,Esmeraldas,9,378,1.050000000000000,-79.20000000000000,16/03/2019
20,Galápagos,0,12,-0.7999999999999999,-89.40000000000001,16/03/2019
09,Guayas,73,4754,-2.183333000000000,-79.88333299999999,16/03/2019
10,Imbabura,4,446,0.3626780000000000,-78.13066700000000,16/03/2019
11,Loja,3,530,-3.983333000000000,-79.20000000000000,16/03/2019
12,Los Ríos,10,806,-1.800000000000000,-79.53333300000000,16/03/2019
13,Manabí,21,1465,-1.056181000000000,-80.45521700000000,16/03/2019
14,Morona Santiago,1,97,-2.300000000000000,-78.11666700000001,16/03/2019
15,Napo,1,76,-0.9890000000000000,-77.81590000000000,16/03/2019
22,Orellana,1,90,-0.4666670000000000,-76.96666700000000,16/03/2019
16,Pastaza,0,61,-1.066667000000000,-78.00111099999999,16/03/2019
17,Pichincha,39,2794,-0.2186110000000000,-78.50972200000000,16/03/2019
24,Santa Elena,4,289,-2.226700000000000,-80.85830000000000,16/03/2019
23,Sto. Domingo Tsáchilas,9,504,-0.2541670000000000,-79.17194400000000,16/03/2019
21,Sucumbíos,1,132,0.08472200000000002,-76.88277800000000,16/03/2019
18,Tungurahua,12,585,-1.241667000000000,-78.61972200000000,16/03/2019
19,Zamora Chinchipe,0,54,-4.120000000000000,-78.80000000000000,16/03/2019
01,Azuay,17,847,-2.897414000000000,-79.00448100000000,17/03/2019
02,Bolívar,6,202,-1.605556000000000,-79.00305600000000,17/03/2019
04,Carchi,1,146,0.8121800000000000,-77.71633000000000,17/03/2019
03,Cañar,5,250,-2.733333000000000,-78.83333300000000,17/03/2019
06,Chimborazo,9,531,-1.674347000000000,-78.64829400000001,17/03/2019
05,Cotopaxi,7,391,-0.9333330000000000,-78.61666700000001,17/03/2019
07,El Oro,8,673,-3.266667000000000,-79.96666700000000,17/03/2019
08,Esmeraldas,7,385,1.050000000000000,-79.20000000000000,17/03/2019
20,Galápagos,0,12,-0.7999999999999999,-89.40000000000001,17/03/2019
09,Guayas,60,4814,-2.183333000000000,-79.88333299999999,17/03/2019
10,Imbabura,2,448,0.3626780000000000,-78.13066700000000,17/03/2019
11,Loja,7,537,-3.983333000000000,-79.20000000000000,17/03/2019
12,Los Ríos,14,820,-1.800000000000000,-79.53333300000000,17/03/2019
13,Manabí,20,1485,-1.056181000000000,-80.45521700000000,17/03/2019
14,Morona Santiago,4,101,-2.300000000000000,-78.11666700000001,17/03/2019
15,Napo,1,77,-0.9890000000000000,-77.81590000000000,17/03/2019
22,Orellana,3,93,-0.4666670000000000,-76.96666700000000,17/03/2019
16,Pastaza,1,62,-1.066667000000000,-78.00111099999999,17/03/2019
17,Pichincha,41,2835,-0.2186110000000000,-78.50972200000000,17/03/2019
24,Santa Elena,6,295,-2.226700000000000,-80.85830000000000,17/03/2019
23,Sto. Domingo Tsáchilas,11,515,-0.2541670000000000,-79.17194400000000,17/03/2019
21,Sucumbíos,0,132,0.08472200000000002,-76.88277800000000,17/03/2019
18,Tungurahua,6,591,-1.241667000000000,-78.61972200000000,17/03/2019
19,Zamora Chinchipe,0,54,-4.120000000000000,-78.80000000000000,17/03/2019
01,Azuay,15,862,-2.897414000000000,-79.00448100000000,18/03/2019
02,Bolívar,1,203,-1.605556000000000,-79.00305600000000,18/03/2019
04,Carchi,3,149,0.8121800000000000,-77.71633000000000,18/03/2019
03,Cañar,3,253,-2.733333000000000,-78.83333300000000,18/03/2019
06,Chimborazo,9,540,-1.674347000000000,-78.64829400000001,18/03/2019
05,Cotopaxi,7,398,-0.9333330000000000,-78.61666700000001,18/03/2019
07,El Oro,5,678,-3.266667000000000,-79.96666700000000,18/03/2019
08,Esmeraldas,4,389,1.050000000000000,-79.20000000000000,18/03/2019
20,Galápagos,0,12,-0.7999999999999999,-89.40000000000001,18/03/2019
09,Guayas,61,4875,-2.183333000000000,-79.88333299999999,18/03/2019
10,Imbabura,3,451,0.3626780000000000,-78.13066700000000,18/03/2019
11,Loja,3,540,-3.983333000000000,-79.20000000000000,18/03/2019
12,Los Ríos,10,830,-1.800000000000000,-79.53333300000000,18/03/2019
13,Manabí,26,1511,-1.056181000000000,-80.45521700000000,18/03/2019
14,Morona Santiago,4,105,-2.300000000000000,-78.11666700000001,18/03/2019
15,Napo,1,78,-0.9890000000000000,-77.81590000000000,18/03/2019
22,Orellana,3,96,-0.4666670000000000,-76.96666700000000,18/03/2019
16,Pastaza,0,62,-1.066667000000000,-78.00111099999999,18/03/2019
17,Pichincha,30,2865,-0.2186110000000000,-78.50972200000000,18/03/2019
24,Santa Elena,4,299,-2.226700000000000,-80.85830000000000,18/03/2019
23,Sto. Domingo Tsáchilas,10,525,-0.2541670000000000,-79.17194400000000,18/03/2019
21,Sucumbíos,5,137,0.08472200000000002,-76.88277800000000,18/03/2019
18,Tungurahua,11,602,-1.241667000000000,-78.61972200000000,18/03/2019
19,Zamora Chinchipe,0,54,-4.120000000000000,-78.80000000000000,18/03/2019
01,Azuay,7,869,-2.897414000000000,-79.00448100000000,19/03/2019
02,Bolívar,2,205,-1.605556000000000,-79.00305600000000,19/03/2019
04,Carchi,0,149,0.8121800000000000,-77.71633000000000,19/03/2019
03,Cañar,5,258,-2.733333000000000,-78.83333300000000,19/03/2019
06,Chimborazo,7,547,-1.674347000000000,-78.64829400000001,19/03/2019
05,Cotopaxi,3,401,-0.9333330000000000,-78.61666700000001,19/03/2019
07,El Oro,9,687,-3.266667000000000,-79.96666700000000,19/03/2019
08,Esmeraldas,2,391,1.050000000000000,-79.20000000000000,19/03/2019
20,Galápagos,0,12,-0.7999999999999999,-89.40000000000001,19/03/2019
09,Guayas,56,4931,-2.183333000000000,-79.88333299999999,19/03/2019
10,Imbabura,3,454,0.3626780000000000,-78.13066700000000,19/03/2019
11,Loja,10,550,-3.983333000000000,-79.20000000000000,19/03/2019
12,Los Ríos,12,842,-1.800000000000000,-79.53333300000000,19/03/2019
13,Manabí,16,1527,-1.056181000000000,-80.45521700000000,19/03/2019
14,Morona Santiago,1,106,-2.300000000000000,-78.11666700000001,19/03/2019
15,Napo,1,79,-0.9890000000000000,-77.81590000000000,19/03/2019
22,Orellana,1,97,-0.4666670000000000,-76.96666700000000,19/03/2019
16,Pastaza,2,64,-1.066667000000000,-78.00111099999999,19/03/2019
17,Pichincha,35,2900,-0.2186110000000000,-78.50972200000000,19/03/2019
24,Santa Elena,7,306,-2.226700000000000,-80.85830000000000,19/03/2019
23,Sto. Domingo Tsáchilas,3,528,-0.2541670000000000,-79.17194400000000,19/03/2019
21,Sucumbíos,1,138,0.08472200000000002,-76.88277800000000,19/03/2019
18,Tungurahua,5,607,-1.241667000000000,-78.61972200000000,19/03/2019
19,Zamora Chinchipe,2,56,-4.120000000000000,-78.80000000000000,19/03/2019
01,Azuay,9,878,-2.897414000000000,-79.00448100000000,20/03/2019
02,Bolívar,0,205,-1.605556000000000,-79.00305600000000,20/03/2019
04,Carchi,4,153,0.8121800000000000,-77.71633000000000,20/03/2019
03,Cañar,4,262,-2.733333000000000,-78.83333300000000,20/03/2019
06,Chimborazo,8,555,-1.674347000000000,-78.64829400000001,20/03/2019
05,Cotopaxi,7,408,-0.9333330000000000,-78.61666700000001,20/03/2019
07,El Oro,11,698,-3.266667000000000,-79.96666700000000,20/03/2019
08,Esmeraldas,4,395,1.050000000000000,-79.20000000000000,20/03/2019
20,Galápagos,0,12,-0.7999999999999999,-89.40000000000001,20/03/2019
09,Guayas,87,5018,-2.183333000000000,-79.88333299999999,20/03/2019
10,Imbabura,6,460,0.3626780000000000,-78.13066700000000,20/03/2019
11,Loja,7,557,-3.983333000000000,-79.20000000000000,20/03/2019
12,Los Ríos,17,859,-1.800000000000000,-79.53333300000000,20/03/2019
13,Manabí,17,1544,-1.056181000000000,-80.45521700000000,20/03/2019
14,Morona Santiago,1,107,-2.300000000000000,-78.11666700000001,20/03/2019
15,Napo,1,80,-0.9890000000000000,-77.81590000000000,20/03/2019
22,Orellana,1,98,-0.4666670000000000,-76.96666700000000,20/03/2019
16,Pastaza,2,66,-1.066667000000000,-78.00111099999999,20/03/2019
17,Pichincha,38,2938,-0.2186110000000000,-78.50972200000000,20/03/2019
24,Santa Elena,3,309,-2.226700000000000,-80.85830000000000,20/03/2019
23,Sto. Domingo Tsáchilas,14,542,-0.2541670000000000,-79.17194400000000,20/03/2019
21,Sucumbíos,0,138,0.08472200000000002,-76.88277800000000,20/03/2019
18,Tungurahua,12,619,-1.241667000000000,-78.61972200000000,20/03/2019
19,Zamora Chinchipe,1,57,-4.120000000000000,-78.80000000000000,20/03/2019
01,Azuay,11,889,-2.897414000000000,-79.00448100000000,21/03/2019
02,Bolívar,0,205,-1.605556000000000,-79.00305600000000,21/03/2019
04,Carchi,2,155,0.8121800000000000,-77.71633000000000,21/03/2019
03,Cañar,2,264,-2.733333000000000,-78.83333300000000,21/03/2019
06,Chimborazo,7,562,-1.674347000000000,-78.64829400000001,21/03/2019
05,Cotopaxi,3,411,-0.9333330000000000,-78.61666700000001,21/03/2019
07,El Oro,9,707,-3.266667000000000,-79.96666700000000,21/03/2019
08,Esmeraldas,3,398,1.050000000000000,-79.20000000000000,21/03/2019
20,Galápagos,0,12,-0.7999999999999999,-89.40000000000001,21/03/2019
09,Guayas,73,5091,-2.183333000000000,-79.88333299999999,21/03/2019
10,Imbabura,3,463,0.3626780000000000,-78.13066700000000,21/03/2019
11,Loja,10,567,-3.983333000000000,-79.20000000000000,21/03/2019
12,Los Ríos,6,865,-1.800000000000000,-79.53333300000000,21/03/2019
13,Manabí,23,1567,-1.056181000000000,-80.45521700000000,21/03/2019
14,Morona Santiago,2,109,-2.300000000000000,-78.11666700000001,21/03/2019
15,Napo,1,81,-0.9890000000000000,-77.81590000000000,21/03/2019
22,Orellana,1,99,-0.4666670000000000,-76.96666700000000,21/03/2019
16,Pastaza,0,66,-1.066667000000000,-78.00111099999999,21/03/2019
17,Pichincha,34,2972,-0.2186110000000000,-78.50972200000000,21/03/2019
24,Santa Elena,3,312,-2.226700000000000,-80.85830000000000,21/03/2019
23,Sto. Domingo Tsáchilas,6,548,-0.2541670000000000,-79.17194400000000,21/03/2019
21,Sucumbíos,5,143,0.08472200000000002,-76.88277800000000,21/03/2019
18,Tungurahua,12,631,-1.241667000000000,-78.61972200000000,21/03/2019
19,Zamora Chinchipe,0,57,-4.120000000000000,-78.80000000000000,21/03/2019
01,Azuay,4,893,-2.897414000000000,-79.00448100000000,22/03/2019
02,Bolívar,6,211,-1.605556000000000,-79.00305600000000,22/03/2019
04,Carchi,2,157,0.8121800000000000,-77.71633000000000,22/03/2019
03,Cañar,0,264,-2.733333000000000,-78.83333300000000,22/03/2019
06,Chimborazo,8,570,-1.674347000000000,-78.64829400000001,22/03/2019
05,Cotopaxi,2,413,-0.9333330000000000,-78.61666700000001,22/03/2019
07,El Oro,7,714,-3.266667000000000,-79.96666700000000,22/03/2019
08,Esmeraldas,6,404,1.050000000000000,-79.20000000000000,22/03/2019
20,Galápagos,0,12,-0.7999999999999999,-89.40000000000001,22/03/2019
09,Guayas,65,5156,-2.183333000000000,-79.88333299999999,22/03/2019
10,Imbabura,4,467,0.3626780000000000,-78.13066700000000,22/03/2019
11,Loja,8,575,-3.983333000000000,-79.20000000000000,22/03/2019
12,Los Ríos,9,874,-1.800000000000000,-79.53333300000000,22/03/2019
13,Manabí,16,1583,-1.056181000000000,-80.45521700000000,22/03/2019
14,Morona Santiago,1,110,-2.300000000000000,-78.11666700000001,22/03/2019
15,Napo,0,81,-0.9890000000000000,-77.81590000000000,22/03/2019
22,Orellana,1,100,-0.4666670000000000,-76.96666700000000,22/03/2019
16,Pastaza,1,67,-1.066667000000000,-78.00111099999999,22/03/2019
17,Pichincha,50,3022,-0.2186110000000000,-78.50972200000000,22/03/2019
24,Santa Elena,4,316,-2.226700000000000,-80.85830000000000,22/03/2019
23,Sto. Domingo Tsáchilas,12,560,-0.2541670000000000,-79.17194400000000,22/03/2019
21,Sucumbíos,2,145,0.08472200000000002,-76.88277800000000,22/03/2019
18,Tungurahua,9,640,-1.241667000000000,-78.61972200000000,22/03/2019
19,Zamora Chinchipe,3,60,-4.120000000000000,-78.80000000000000,22/03/2019
01,Azuay,7,900,-2.897414000000000,-79.00448100000000,23/03/2019
02,Bolívar,1,212,-1.605556000000000,-79.00305600000000,23/03/2019
04,Carchi,1,158,0.8121800000000000,-77.71633000000000,23/03/2019
03,Cañar,2,266,-2.733333000000000,-78.83333300000000,23/03/2019
06,Chimborazo,5,575,-1.674347000000000,-78.64829400000001,23/03/2019
05,Cotopaxi,5,418,-0.9333330000000000,-78.61666700000001,23/03/2019
07,El Oro,8,722,-3.266667000000000,-79.96666700000000,23/03/2019
08,Esmeraldas,5,409,1.050000000000000,-79.20000000000000,23/03/2019
20,Galápagos,0,12,-0.7999999999999999,-89.40000000000001,23/03/2019
09,Guayas,56,5212,-2.183333000000000,-79.88333299999999,23/03/2019
10,Imbabura,5,472,0.3626780000000000,-78.13066700000000,23/03/2019
11,Loja,2,577,-3.983333000000000,-79.20000000000000,23/03/2019
12,Los Ríos,7,881,-1.800000000000000,-79.53333300000000,23/03/2019
13,Manabí,17,1600,-1.056181000000000,-80.45521700000000,23/03/2019
14,Morona Santiago,1,111,-2.300000000000000,-78.11666700000001,23/03/2019
15,Napo,2,83,-0.9890000000000000,-77.81590000000000,23/03/2019
22,Orellana,0,100,-0.4666670000000000,-76.96666700000000,23/03/2019
16,Pastaza,2,69,-1.066667000000000,-78.00111099999999,23/03/2019
17,Pichincha,37,3059,-0.2186110000000000,-78.50972200000000,23/03/2019
24,Santa Elena,1,317,-2.226700000000000,-80.85830000000000,23/03/2019
23,Sto. Domingo Tsáchilas,4,564,-0.2541670000000000,-79.17194400000000,23/03/2019
21,Sucumbíos,2,147,0.08472200000000002,-76.88277800000000,23/03/2019
18,Tungurahua,6,646,-1.241667000000000,-78.61972200000000,23/03/2019
19,Zamora Chinchipe,0,60,-4.120000000000000,-78.80000000000000,23/03/2019
01,Azuay,8,908,-2.897414000000000,-79.00448100000000,24/03/2019
02,Bolívar,1,213,-1.605556000000000,-79.00305600000000,24/03/2019
04,Carchi,5,163,0.8121800000000000,-77.71633000000000,24/03/2019
03,Cañar,2,268,-2.733333000000000,-78.83333300000000,24/03/2019
06,Chimborazo,5,580,-1.674347000000000,-78.64829400000001,24/03/2019
