provincia,canton,total,acumuladas,lat,lng,mes
Morona Santiago,Morona,15,156,-2.300000000000000,-78.11666700000001,10
Morona Santiago,Palora,2,16,-1.700000000000000,-77.94000000000000,10
Morona Santiago,San Juan Bosco,0,5,-3.092300000000000,-78.51320000000000,10
Morona Santiago,Santiago,0,24,-3.429800000000000,-78.56560000000000,10
Morona Santiago,Sucúa,9,57,-2.460000000000000,-78.17000000000000,10
Morona Santiago,Taisha,3,29,-2.339950000000000,-77.45808000000000,10
Morona Santiago,Tiwintza,3,15,-2.917670000000000,-77.80170000000000,10
Napo,Archidona,4,82,-0.9166670000000000,-77.78333300000000,10
Napo,Carlos Julio Arosemena Tola,1,9,-1.166667000000000,-77.84999999999999,10
Napo,El Chaco,2,16,-0.3402780000000000,-77.80888899999999,10
Napo,Quijos,2,31,-0.4636110000000000,-77.89277800000001,10
Napo,Tena,19,207,-0.9890000000000000,-77.81590000000000,10
Orellana,Aguarico,1,13,-0.9211110000000000,-75.39916700000001,10
Orellana,La Joya de los Sachas,7,69,-0.3000000000000000,-76.84999999999999,10
Orellana,Loreto,5,63,-0.6904000000000000,-77.30830000000000,10
Orellana,Orellana,20,207,-0.4666670000000000,-76.96666700000000,10
Pastaza,Arajuno,1,14,-1.234370000000000,-77.68750000000000,10
Pastaza,Mera,2,23,-1.460000000000000,-78.09000000000000,10
Pastaza,Pastaza,19,205,-1.066667000000000,-78.00111099999999,10
Pastaza,Santa Clara,0,4,-1.267100000000000,-77.88820000000000,10
Pichincha,Cayambe,23,228,0.04388900000000000,-78.15610000000000,10
Pichincha,Mejía,22,224,-0.5101000000000000,-78.56980000000000,10
Pichincha,Pedro Moncayo,6,74,0.04369700000000000,-78.34923999999999,10
Pichincha,Pedro Vicente Maldonado,4,26,0.1666670000000000,-79,10
Pichincha,Puerto Quito,5,50,0.1170000000000000,-79.26400000000000,10
Pichincha,Quito,979,10131,-0.2186110000000000,-78.50972200000000,10
Pichincha,Rumiñahui,23,220,-0.3345000000000000,-78.44750000000001,10
Pichincha,San Miguel de Los Bancos,2,24,0.02300000000000000,-78.89200000000000,10
Santa Elena,La Libertad,18,236,-2.233333000000000,-80.90000000000001,10
Santa Elena,Salinas,15,278,-2.216667000000000,-80.95000000000000,10
Santa Elena,Santa Elena,43,583,-2.226700000000000,-80.85830000000000,10
Sto. Domingo Tsáchilas,La Concordia,10,113,0.002300000000000000,-79.38460000000001,10
Sto. Domingo Tsáchilas,Santo Domingo,156,1732,-0.2541670000000000,-79.17194400000000,10
Sucumbíos,Cascales,2,30,-0.06750000000000000,-77.21694400000000,10
Sucumbíos,Cuyabeno,2,12,-0.1288890000000000,-76.41388900000000,10
Sucumbíos,Gonzalo Pizarro,1,20,0.04700000000000000,-77.32280000000000,10
Sucumbíos,Lago Agrio,43,362,0.08472200000000002,-76.88277800000000,10
Sucumbíos,Putumayo,1,9,0.1000000000000000,-75.84999999999999,10
Sucumbíos,Shushufindi,7,86,-0.1871000000000000,-76.64500000000000,10
Sucumbíos,Sucumbíos,1,7,0.4592000000000000,-77.52300000000000,10
Tungurahua,Ambato,179,1784,-1.241667000000000,-78.61972200000000,10
Tungurahua,Baños,7,77,-1.396389000000000,-78.42472200000000,10
Tungurahua,Cevallos,1,19,-1.350000000000000,-78.61666700000001,10
Tungurahua,Mocha,4,30,-1.416667000000000,-78.66666700000000,10
Tungurahua,Patate,2,30,-1.316667000000000,-78.51666700000000,10
Tungurahua,Pelileo,18,183,-1.327500000000000,-78.54083300000001,10
Tungurahua,Píllaro,14,146,-1.175833000000000,-78.55527800000000,10
Tungurahua,Quero,10,60,-1.379300000000000,-78.60700000000000,10
Tungurahua,Tisaleo,1,30,-1.350000000000000,-78.66666700000000,10
Zamora Chinchipe,Centinela del Cóndor,0,13,-3.894910000000000,-78.78140999999999,10
Zamora Chinchipe,Chinchipe,4,24,-4.862800000000000,-79.13280000000000,10
Zamora Chinchipe,El Pangui,3,15,-3.624900000000000,-78.58710000000001,10
Zamora Chinchipe,Nangaritza,2,11,-4.048333000000000,-78.68222200000000,10
Zamora Chinchipe,Palanda,2,13,-4.649800000000000,-79.13209999999999,10
Zamora Chinchipe,Paquisha,0,13,-3.932750000000000,-78.67426000000000,10
Zamora Chinchipe,Yacuambi,1,8,-3.634440000000000,-78.92810000000000,10
Zamora Chinchipe,Yantzaza,5,51,-3.850000000000000,-78.75000000000000,10
Zamora Chinchipe,Zamora,10,58,-4.120000000000000,-78.80000000000000,10
Azuay,Camilo Ponce Enríquez,5,38,-3.050000000000000,-79.73333300000000,11
Azuay,Chordeleg,7,53,-2.933333000000000,-78.76666700000000,11
Azuay,Cuenca,253,2848,-2.897414000000000,-79.00448100000000,11
Azuay,El Pan,0,11,-2.786111000000000,-78.66500000000001,11
Azuay,Girón,9,59,-3.159028000000000,-79.14756800000001,11
Azuay,Guachapala,1,8,-2.769000000000000,-78.70900000000000,11
Azuay,Gualaceo,14,214,-2.900000000000000,-78.78333300000000,11
Azuay,Nabón,11,69,-3.336060000000000,-79.06368000000001,11
Azuay,Oña,1,21,-3.469640000000000,-79.15431000000000,11
Azuay,Paute,7,88,-2.781800000000000,-78.76000000000001,11
Azuay,Pucará,1,25,-3.233780000000000,-79.46120000000001,11
Azuay,San Fernando,1,7,-3.144500000000000,-79.25200000000000,11
Azuay,Santa Isabel,10,80,-3.274170000000000,-79.31560000000000,11
Azuay,Sevilla de Oro,1,14,-2.799833000000000,-78.65569400000000,11
Azuay,Sígsig,6,113,-3.089700000000000,-78.80320000000000,11
Bolívar,Caluma,2,57,-1.633330000000000,-79.25000000000000,11
Bolívar,Chillanes,5,60,-1.933333000000000,-79.06666700000000,11
Bolívar,Chimbo,2,40,-1.700000000000000,-79.01666700000000,11
Bolívar,Echeandía,5,44,-1.433330000000000,-79.26667000000000,11
Bolívar,Guaranda,42,434,-1.605556000000000,-79.00305600000000,11
Bolívar,Las Naves,3,11,-1.283330000000000,-79.30000000000000,11
Bolívar,San Miguel,12,122,-1.700000000000000,-79.03333300000000,11
Carchi,Bolivar,6,62,0.5070990000000000,-77.86245400000000,11
Carchi,Espejo,5,54,0.6210000000000000,-77.94000000000000,11
Carchi,Mira,4,47,0.5538999999999998,-78.04930000000000,11
Carchi,Montúfar,13,101,0.6100000000000000,-77.84000000000000,11
Carchi,San Pedro de Huaca,4,30,0.6311110000000000,-77.72527800000000,11
Carchi,Tulcán,34,387,0.8121800000000000,-77.71633000000000,11
Cañar,Azogues,37,468,-2.733333000000000,-78.83333300000000,11
Cañar,Biblían,8,93,-2.710000000000000,-78.88000000000000,11
Cañar,Cañar,24,212,-2.483700000000000,-78.97839999999999,11
Cañar,Déleg,3,32,-2.772600000000000,-78.91830000000000,11
Cañar,El Tambo,2,39,-2.508100000000000,-78.92489999999999,11
Cañar,La Troncal,8,175,-2.400000000000000,-79.33000000000000,11
Cañar,Suscal,4,21,-2.436400000000000,-79.05220000000000,11
Chimborazo,Alausí,10,168,-2.200000000000000,-78.84999999999999,11
Chimborazo,Chambo,4,36,-1.733333000000000,-78.58333300000000,11
Chimborazo,Chunchi,3,52,-2.283333000000000,-78.91666700000000,11
Chimborazo,Colta,16,162,-1.700000000000000,-78.75000000000000,11
Chimborazo,Cumandá,5,38,-2.200000000000000,-79.13333299999999,11
Chimborazo,Guamote,11,140,-1.933333000000000,-78.71666700000000,11
Chimborazo,Guano,9,125,-1.583333000000000,-78.63333299999999,11
Chimborazo,Pallatanga,5,56,-1.983333000000000,-78.95000000000000,11
Chimborazo,Penipe,3,29,-1.557300000000000,-78.53959999999999,11
Chimborazo,Riobamba,119,1384,-1.674347000000000,-78.64829400000001,11
Cotopaxi,La Maná,17,133,-0.9300000000000000,-79.22000000000000,11
Cotopaxi,Latacunga,85,975,-0.9333330000000000,-78.61666700000001,11
Cotopaxi,Pangua,4,60,-1.133333000000000,-79.06666700000000,11
Cotopaxi,Pujilí,20,207,-0.9500000000000000,-78.69000000000000,11
Cotopaxi,Salcedo,20,225,-1.050000000000000,-78.58333300000000,11
Cotopaxi,Saquisilí,8,85,-0.8300000000000000,-78.67000000000000,11
Cotopaxi,Sigchos,5,59,-0.7000000000000000,-78.88333299999999,11
El Oro,Arenillas,8,76,-3.550000000000000,-80.06000000000000,11
El Oro,Atahualpa,0,21,-2.900000000000000,-78.93333300000000,11
El Oro,Balsas,3,16,-3.762600000000000,-79.82530000000000,11
El Oro,Chilla,0,6,-3.450000000000000,-79.58000000000000,11
El Oro,El Guabo,12,162,-3.238800000000000,-79.82920000000000,11
El Oro,Huaquillas,18,161,-3.481380000000000,-80.24320700000000,11
El Oro,Las Lajas,0,11,-3.785000000000000,-80.06166700000000,11
El Oro,Machala,153,1451,-3.266667000000000,-79.96666700000000,11
El Oro,Marcabelí,2,22,-3.786000000000001,-79.89780000000000,11
El Oro,Pasaje,22,261,-3.326900000000000,-79.80490000000000,11
El Oro,Piñas,17,242,-3.666667000000000,-79.65000000000001,11
El Oro,Portovelo,6,44,-3.720000000000000,-79.62000000000000,11
El Oro,Santa Rosa,23,249,-3.452222000000000,-79.96166700000001,11
El Oro,Zaruma,5,92,-3.433333000000000,-79.59999999999999,11
Esmeraldas,Atacames,9,89,0.8666670000000000,-79.83333300000000,11
Esmeraldas,Eloy Alfaro,2,50,1.250000000000000,-79,11
Esmeraldas,Esmeraldas,84,986,1.050000000000000,-79.20000000000000,11
Esmeraldas,Muisne,1,45,0.6067000000000000,-80.01830000000000,11
Esmeraldas,Quinindé,27,277,0.3300000000000000,-79.48000000000000,11
Esmeraldas,Rioverde,8,39,1.060200000000000,-79.40440000000000,11
Esmeraldas,San Lorenzo,3,96,1.265800000000000,-78.84139999999999,11
Galápagos,Isabela,2,5,-0.4724000000000000,-90.68110000000000,11
Galápagos,San Cristóbal,2,12,-0.7999999999999999,-89.40000000000001,11
Galápagos,Santa Cruz,3,23,-0.6333330000000000,-90.36666700000001,11
Guayas,Alfredo Baquerizo Moreno,15,84,-1.916667000000000,-79.51666700000000,11
Guayas,Balao,4,51,-2.910000000000000,-79.81000000000000,11
Guayas,Balzar,22,218,-1.360000000000000,-79.90000000000001,11
Guayas,Colimes,6,83,-1.550000000000000,-80.01666700000000,11
Guayas,Coronel Marcelino Maridueña,3,18,-2.200000000000000,-79.42000000000000,11
Guayas,Daule,45,520,-1.866667000000000,-79.98333300000000,11
Guayas,Durán,61,545,-2.166667000000000,-79.83333300000000,11
Guayas,El Triunfo,12,166,-2.330000000000000,-79.40000000000001,11
Guayas,Empalme,22,244,-1.046111000000000,-79.63361100000000,11
Guayas,General Antonio Elizalde,1,24,-2.200000000000000,-79.17000000000000,11
Guayas,Guayaquil,1288,14975,-2.183333000000000,-79.88333299999999,11
Guayas,Isidro Ayora,4,29,-1.883333000000000,-80.16666700000000,11
Guayas,Lomas de Sargentillo,3,71,-1.883333000000000,-80.08333300000000,11
Guayas,Milagro,70,922,-2.126944000000000,-79.59916699999999,11
Guayas,Naranjal,13,214,-2.672800000000000,-79.61499999999999,11
Guayas,Naranjito,9,126,-2.173000000000000,-79.46710000000000,11
Guayas,Nobol,5,68,-1.916671000000000,-80.01153900000000,11
Guayas,Palestina,7,59,-1.626300000000000,-79.97700000000000,11
Guayas,Pedro Carbo,15,169,-1.833333000000000,-80.23333300000000,11
Guayas,Playas,21,193,-2.623330000000000,-80.38750000000000,11
Guayas,Salitre,19,209,-1.829444000000000,-79.81555600000000,11
Guayas,Samborondón,16,224,-2.183333000000000,-79.88333299999999,11
Guayas,San Jacinto De Yaguachi,11,139,-2.120000000000000,-79.69000000000000,11
Guayas,Santa Lucía,13,158,-1.713889000000000,-79.98500000000000,11
Guayas,Simón Bolivar,5,55,-2.156667000000000,-79.88750000000000,11
Imbabura,Antonio Ante,10,134,0.3200000000000000,-78.20999999999999,11
Imbabura,Cotacachi,10,145,0.3000000000000000,-78.26666700000000,11
Imbabura,Ibarra,87,1092,0.3626780000000000,-78.13066700000000,11
Imbabura,Otavalo,31,375,0.2333330000000000,-78.26666700000000,11
Imbabura,Pimampiro,7,50,0.4000000000000000,-77.97000000000000,11
Imbabura,San Miguel de Urcuquí,3,54,0.5200000000000000,-78.20000000000000,11
Loja,Calvas,11,114,-4.320000000000000,-79.56000000000000,11
Loja,Catamayo,12,106,-3.980000000000000,-79.34999999999999,11
Loja,Celica,2,45,-4.102500000000000,-79.95444400000000,11
Loja,Chaguarpamba,3,24,-3.850000000000000,-79.65000000000001,11
Loja,Espíndola,9,66,-4.583056000000000,-79.42694400000001,11
Loja,Gonzanamá,6,50,-4.231389000000000,-79.43527800000000,11
Loja,Loja,122,1357,-3.983333000000001,-79.20000000000000,11
Loja,Macará,5,55,-4.383333000000000,-79.95000000000000,11
Loja,Olmedo,2,16,-3.934000000000000,-79.64800000000000,11
Loja,Paltas,13,104,-4.050000000000002,-79.65000000000001,11
Loja,Pindal,0,23,-4.116100000000000,-80.10760000000001,11
Loja,Puyango,6,49,-3.870000000000000,-80.09000000000000,11
Loja,Quilanga,2,13,-4.298000000000000,-79.39860000000000,11
Loja,Saraguro,14,128,-3.625300000000000,-79.24110000000000,11
Loja,Sozoranga,5,29,-4.327778000000000,-79.78972200000000,11
Loja,Zapotillo,6,43,-4.386360000000002,-80.24360000000000,11
Los Ríos,Baba,17,144,-1.784167000000000,-79.67666699999999,11
Los Ríos,Babahoyo,85,969,-1.800000000000000,-79.53333300000000,11
Los Ríos,Buena Fe,23,201,-0.8985719999999999,-79.48891600000000,11
Los Ríos,Mocache,8,99,-1.183850000000000,-79.50552999999999,11
Los Ríos,Montalvo,13,90,-1.793800000000000,-79.28570000000001,11
Los Ríos,Palenque,5,63,-1.432800000000000,-79.74950000000000,11
Los Ríos,Puebloviejo,8,104,-1.550000000000000,-79.53388900000000,11
Los Ríos,Quevedo,79,883,-1.033333000000000,-79.45000000000000,11
Los Ríos,Quinsaloma,4,52,-1.206200000000000,-79.31450000000000,11
Los Ríos,Urdaneta,6,104,-1.570556000000000,-79.47111099999999,11
Los Ríos,Valencia,8,88,-0.9525000000000000,-79.35310000000000,11
Los Ríos,Ventanas,20,248,-1.450000000000000,-79.47000000000000,11
Los Ríos,Vinces,26,328,-1.558333000000000,-79.75000000000000,11
Manabí,Bolívar,15,150,-0.8419440000000000,-80.16194400000001,11
Manabí,Chone,63,539,-0.6833330000000000,-80.09999999999999,11
Manabí,El Carmen,27,342,-1.314700000000000,-80.01690000000001,11
Manabí,Flavio Alfaro,10,90,-0.4054000000000000,-79.90580000000000,11
Manabí,Jama,4,46,-0.2014000000000000,-80.26590000000000,11
Manabí,Jaramijó,6,43,-0.9487300000000000,-80.63630000000001,11
Manabí,Jipijapa,32,306,-1.333330000000000,-80.58329999999999,11
Manabí,Junín,4,45,-0.9291600000000000,-80.20569000000000,11
Manabí,Manta,130,1437,-0.9500220000000000,-80.71620000000000,11
Manabí,Montecristi,16,186,-1.033330000000000,-80.65000000000001,11
Manabí,Olmedo,5,37,-1.396111000000000,-80.20611100000001,11
Manabí,Paján,12,154,-1.570000000000000,-80.42000000000000,11
Manabí,Pedernales,9,109,0.07010000000000001,-80.05360000000000,11
Manabí,Pichincha,1,73,-1.047300000000000,-79.81860000000000,11
Manabí,Portoviejo,168,1648,-1.056181000000000,-80.45521700000000,11
Manabí,Puerto López,4,69,-1.566667000000000,-80.81666700000000,11
Manabí,Rocafuerte,8,131,-0.9200000000000000,-80.45999999999999,11
Manabí,San Vicente,4,67,-0.5892999999999999,-80.40880000000000,11
Manabí,Santa Ana,17,140,-1.206900000000000,-80.37090000000001,11
Manabí,Sucre,18,232,-0.6000000000000000,-80.41666700000000,11
Manabí,Tosagua,13,113,-0.7800000000000000,-80.26000000000001,11
Manabí,Veinticuatro de Mayo,12,112,-1.278889000000000,-80.42000000000000,11
Morona Santiago,Gualaquiza,8,64,-3.380000000000000,-78.58000000000000,11
Morona Santiago,Huamboya,1,14,-1.785000000000000,-78.23194400000000,11
Morona Santiago,Limón Indanza,0,27,-2.966250000000000,-78.43052800000000,11
Morona Santiago,Logroño,5,18,-2.624800000000000,-78.18960000000000,11
Morona Santiago,Morona,17,173,-2.300000000000000,-78.11666700000001,11
Morona Santiago,Palora,1,17,-1.700000000000000,-77.94000000000000,11
Morona Santiago,San Juan Bosco,1,6,-3.092300000000000,-78.51320000000000,11
Morona Santiago,Santiago,1,25,-3.429800000000000,-78.56560000000000,11
Morona Santiago,Sucúa,5,62,-2.460000000000000,-78.17000000000000,11
Morona Santiago,Taisha,1,30,-2.339950000000000,-77.45808000000000,11
Morona Santiago,Tiwintza,0,15,-2.917670000000000,-77.80170000000000,11
Napo,Archidona,3,85,-0.9166670000000000,-77.78333300000000,11
Napo,Carlos Julio Arosemena Tola,0,9,-1.166667000000000,-77.84999999999999,11
Napo,El Chaco,0,16,-0.3402780000000000,-77.80888899999999,11
Napo,Quijos,3,34,-0.4636110000000000,-77.89277800000001,11
Napo,Tena,23,230,-0.9890000000000000,-77.81590000000000,11
Orellana,Aguarico,0,13,-0.9211110000000000,-75.39916700000001,11
Orellana,La Joya de los Sachas,9,78,-0.3000000000000000,-76.84999999999999,11
Orellana,Loreto,3,66,-0.6904000000000000,-77.30830000000000,11
Orellana,Orellana,17,224,-0.4666670000000000,-76.96666700000000,11
Pastaza,Arajuno,0,14,-1.234370000000000,-77.68750000000000,11
Pastaza,Mera,3,26,-1.460000000000000,-78.09000000000000,11
Pastaza,Pastaza,26,231,-1.066667000000000,-78.00111099999999,11
Pastaza,Santa Clara,0,4,-1.267100000000000,-77.88820000000000,11
Pichincha,Cayambe,29,257,0.04388900000000000,-78.15610000000000,11
Pichincha,Mejía,25,249,-0.5101000000000000,-78.56980000000000,11
Pichincha,Pedro Moncayo,6,80,0.04369700000000000,-78.34923999999999,11
Pichincha,Pedro Vicente Maldonado,2,28,0.1666670000000000,-79,11
Pichincha,Puerto Quito,5,55,0.1170000000000000,-79.26400000000000,11
Pichincha,Quito,983,11114,-0.2186110000000000,-78.50972200000000,11
Pichincha,Rumiñahui,31,251,-0.3345000000000000,-78.44750000000001,11
Pichincha,San Miguel de Los Bancos,4,28,0.02300000000000000,-78.89200000000000,11
Santa Elena,La Libertad,27,263,-2.233333000000000,-80.90000000000001,11
Santa Elena,Salinas,15,293,-2.216667000000000,-80.95000000000000,11
Santa Elena,Santa Elena,65,648,-2.226700000000000,-80.85830000000000,11
Sto. Domingo Tsáchilas,La Concordia,6,119,0.002300000000000000,-79.38460000000001,11
Sto. Domingo Tsáchilas,Santo Domingo,139,1871,-0.2541670000000000,-79.17194400000000,11
Sucumbíos,Cascales,8,38,-0.06750000000000000,-77.21694400000000,11
Sucumbíos,Cuyabeno,1,13,-0.1288890000000000,-76.41388900000000,11
Sucumbíos,Gonzalo Pizarro,2,22,0.04700000000000000,-77.32280000000000,11
Sucumbíos,Lago Agrio,34,396,0.08472200000000002,-76.88277800000000,11
Sucumbíos,Putumayo,0,9,0.1000000000000000,-75.84999999999999,11
Sucumbíos,Shushufindi,6,92,-0.1871000000000000,-76.64500000000000,11
Sucumbíos,Sucumbíos,1,8,0.4592000000000000,-77.52300000000000,11
Tungurahua,Ambato,168,1952,-1.241667000000000,-78.61972200000000,11
Tungurahua,Baños,6,83,-1.396389000000000,-78.42472200000000,11
Tungurahua,Cevallos,4,23,-1.350000000000000,-78.61666700000001,11
Tungurahua,Mocha,1,31,-1.416667000000000,-78.66666700000000,11
Tungurahua,Patate,1,31,-1.316667000000000,-78.51666700000000,11
Tungurahua,Pelileo,16,199,-1.327500000000000,-78.54083300000001,11
Tungurahua,Píllaro,11,157,-1.175833000000000,-78.55527800000000,11
Tungurahua,Quero,12,72,-1.379300000000000,-78.60700000000000,11
Tungurahua,Tisaleo,4,34,-1.350000000000000,-78.66666700000000,11
Zamora Chinchipe,Centinela del Cóndor,0,13,-3.894910000000000,-78.78140999999999,11
Zamora Chinchipe,Chinchipe,4,28,-4.862800000000000,-79.13280000000000,11
Zamora Chinchipe,El Pangui,2,17,-3.624900000000000,-78.58710000000001,11
Zamora Chinchipe,Nangaritza,2,13,-4.048333000000000,-78.68222200000000,11
Zamora Chinchipe,Palanda,0,13,-4.649800000000000,-79.13209999999999,11
Zamora Chinchipe,Paquisha,0,13,-3.932750000000000,-78.67426000000000,11
Zamora Chinchipe,Yacuambi,4,12,-3.634440000000000,-78.92810000000000,11
Zamora Chinchipe,Yantzaza,9,60,-3.850000000000000,-78.75000000000000,11
Zamora Chinchipe,Zamora,10,68,-4.120000000000000,-78.80000000000000,11
Azuay,Camilo Ponce Enríquez,6,44,-3.050000000000000,-79.73333300000000,12
Azuay,Chordeleg,2,55,-2.933333000000000,-78.76666700000000,12
Azuay,Cuenca,245,3093,-2.897414000000000,-79.00448100000000,12
Azuay,El Pan,0,11,-2.786111000000000,-78.66500000000001,12
Azuay,Girón,6,65,-3.159028000000000,-79.14756800000001,12
Azuay,Guachapala,0,8,-2.769000000000000,-78.70900000000000,12
Azuay,Gualaceo,14,228,-2.900000000000000,-78.78333300000000,12
Azuay,Nabón,7,76,-3.336060000000000,-79.06368000000001,12
Azuay,Oña,2,23,-3.469640000000000,-79.15431000000000,12
Azuay,Paute,8,96,-2.781800000000000,-78.76000000000001,12
Azuay,Pucará,2,27,-3.233780000000000,-79.46120000000001,12
Azuay,San Fernando,0,7,-3.144500000000000,-79.25200000000000,12
Azuay,Santa Isabel,5,85,-3.274170000000000,-79.31560000000000,12
Azuay,Sevilla de Oro,0,14,-2.799833000000000,-78.65569400000000,12
Azuay,Sígsig,5,118,-3.089700000000000,-78.80320000000000,12
Bolívar,Caluma,1,58,-1.633330000000000,-79.25000000000000,12
Bolívar,Chillanes,3,63,-1.933333000000000,-79.06666700000000,12
Bolívar,Chimbo,1,41,-1.700000000000000,-79.01666700000000,12
Bolívar,Echeandía,10,54,-1.433330000000000,-79.26667000000000,12
Bolívar,Guaranda,37,471,-1.605556000000000,-79.00305600000000,12
Bolívar,Las Naves,0,11,-1.283330000000000,-79.30000000000000,12
Bolívar,San Miguel,6,128,-1.700000000000000,-79.03333300000000,12
Carchi,Bolivar,1,63,0.5070990000000000,-77.86245400000000,12
Carchi,Espejo,2,56,0.6210000000000000,-77.94000000000000,12
Carchi,Mira,3,50,0.5538999999999998,-78.04930000000000,12
Carchi,Montúfar,6,107,0.6100000000000000,-77.84000000000000,12
Carchi,San Pedro de Huaca,1,31,0.6311110000000000,-77.72527800000000,12
Carchi,Tulcán,43,430,0.8121800000000000,-77.71633000000000,12
Cañar,Azogues,32,500,-2.733333000000000,-78.83333300000000,12
Cañar,Biblían,4,97,-2.710000000000000,-78.88000000000000,12
Cañar,Cañar,6,218,-2.483700000000000,-78.97839999999999,12
Cañar,Déleg,1,33,-2.772600000000000,-78.91830000000000,12
Cañar,El Tambo,2,41,-2.508100000000000,-78.92489999999999,12
Cañar,La Troncal,14,189,-2.400000000000000,-79.33000000000000,12
Cañar,Suscal,0,21,-2.436400000000000,-79.05220000000000,12
Chimborazo,Alausí,12,180,-2.200000000000000,-78.84999999999999,12
Chimborazo,Chambo,2,38,-1.733333000000000,-78.58333300000000,12
Chimborazo,Chunchi,0,52,-2.283333000000000,-78.91666700000000,12
Chimborazo,Colta,5,167,-1.700000000000000,-78.75000000000000,12
Chimborazo,Cumandá,2,40,-2.200000000000000,-79.13333299999999,12
Chimborazo,Guamote,12,152,-1.933333000000000,-78.71666700000000,12
Chimborazo,Guano,13,138,-1.583333000000000,-78.63333299999999,12
Chimborazo,Pallatanga,3,59,-1.983333000000000,-78.95000000000000,12
Chimborazo,Penipe,5,34,-1.557300000000000,-78.53959999999999,12
Chimborazo,Riobamba,117,1501,-1.674347000000000,-78.64829400000001,12
Cotopaxi,La Maná,7,140,-0.9300000000000000,-79.22000000000000,12
Cotopaxi,Latacunga,85,1060,-0.9333330000000000,-78.61666700000001,12
Cotopaxi,Pangua,10,70,-1.133333000000000,-79.06666700000000,12
Cotopaxi,Pujilí,17,224,-0.9500000000000000,-78.69000000000000,12
Cotopaxi,Salcedo,18,243,-1.050000000000000,-78.58333300000000,12
Cotopaxi,Saquisilí,8,93,-0.8300000000000000,-78.67000000000000,12
Cotopaxi,Sigchos,3,62,-0.7000000000000000,-78.88333299999999,12
El Oro,Arenillas,9,85,-3.550000000000000,-80.06000000000000,12
El Oro,Atahualpa,3,24,-2.900000000000000,-78.93333300000000,12
El Oro,Balsas,3,19,-3.762600000000000,-79.82530000000000,12
El Oro,Chilla,0,6,-3.450000000000000,-79.58000000000000,12
El Oro,El Guabo,13,175,-3.238800000000000,-79.82920000000000,12
El Oro,Huaquillas,10,171,-3.481380000000000,-80.24320700000000,12
El Oro,Las Lajas,0,11,-3.785000000000000,-80.06166700000000,12
El Oro,Machala,117,1568,-3.266667000000000,-79.96666700000000,12
El Oro,Marcabelí,1,23,-3.786000000000001,-79.89780000000000,12
El Oro,Pasaje,24,285,-3.326900000000000,-79.80490000000000,12
El Oro,Piñas,22,264,-3.666667000000000,-79.65000000000001,12
El Oro,Portovelo,1,45,-3.720000000000000,-79.62000000000000,12
El Oro,Santa Rosa,14,263,-3.452222000000000,-79.96166700000001,12
El Oro,Zaruma,4,96,-3.433333000000000,-79.59999999999999,12
Esmeraldas,Atacames,9,98,0.8666670000000000,-79.83333300000000,12
Esmeraldas,Eloy Alfaro,7,57,1.250000000000000,-79,12
Esmeraldas,Esmeraldas,73,1059,1.050000000000000,-79.20000000000000,12
Esmeraldas,Muisne,1,46,0.6067000000000000,-80.01830000000000,12
Esmeraldas,Quinindé,22,299,0.3300000000000000,-79.48000000000000,12
Esmeraldas,Rioverde,3,42,1.060200000000000,-79.40440000000000,12
Esmeraldas,San Lorenzo,6,102,1.265800000000000,-78.84139999999999,12
Galápagos,Isabela,0,5,-0.4724000000000000,-90.68110000000000,12
Galápagos,San Cristóbal,1,13,-0.7999999999999999,-89.40000000000001,12
Galápagos,Santa Cruz,3,26,-0.6333330000000000,-90.36666700000001,12
Guayas,Alfredo Baquerizo Moreno,2,86,-1.916667000000000,-79.51666700000000,12
Guayas,Balao,7,58,-2.910000000000000,-79.81000000000000,12
Guayas,Balzar,19,237,-1.360000000000000,-79.90000000000001,12
Guayas,Colimes,3,86,-1.550000000000000,-80.01666700000000,12
Guayas,Coronel Marcelino Maridueña,2,20,-2.200000000000000,-79.42000000000000,12
Guayas,Daule,45,565,-1.866667000000000,-79.98333300000000,12
Guayas,Durán,45,590,-2.166667000000000,-79.83333300000000,12
Guayas,El Triunfo,15,181,-2.330000000000000,-79.40000000000001,12
Guayas,Empalme,18,262,-1.046111000000000,-79.63361100000000,12
Guayas,General Antonio Elizalde,0,24,-2.200000000000000,-79.17000000000000,12
Guayas,Guayaquil,1321,16296,-2.183333000000000,-79.88333299999999,12
Guayas,Isidro Ayora,3,32,-1.883333000000000,-80.16666700000000,12
Guayas,Lomas de Sargentillo,4,75,-1.883333000000000,-80.08333300000000,12
Guayas,Milagro,78,1000,-2.126944000000000,-79.59916699999999,12
Guayas,Naranjal,15,229,-2.672800000000000,-79.61499999999999,12
Guayas,Naranjito,13,139,-2.173000000000000,-79.46710000000000,12
Guayas,Nobol,7,75,-1.916671000000000,-80.01153900000000,12
Guayas,Palestina,7,66,-1.626300000000000,-79.97700000000000,12
Guayas,Pedro Carbo,14,183,-1.833333000000000,-80.23333300000000,12
Guayas,Playas,18,211,-2.623330000000000,-80.38750000000000,12
Guayas,Salitre,15,224,-1.829444000000000,-79.81555600000000,12
Guayas,Samborondón,23,247,-2.183333000000000,-79.88333299999999,12
Guayas,San Jacinto De Yaguachi,17,156,-2.120000000000000,-79.69000000000000,12
Guayas,Santa Lucía,14,172,-1.713889000000000,-79.98500000000000,12
Guayas,Simón Bolivar,6,61,-2.156667000000000,-79.88750000000000,12
