provincia,provincia_poblacion,canton,canton_poblacion,lat,lng,20/01/2021,21/01/2021,22/01/2021,23/01/2021,24/01/2021,25/01/2021,26/01/2021,27/01/2021,28/01/2021,29/01/2021,30/01/2021,31/01/2021,01/02/2021,02/02/2021,03/02/2021,04/02/2021,05/02/2021,06/02/2021,07/02/2021,08/02/2021,09/02/2021,10/02/2021,11/02/2021,12/02/2021,13/02/2021,14/02/2021,15/02/2021,16/02/2021,17/02/2021,18/02/2021,19/02/2021,20/02/2021,21/02/2021,22/02/2021,23/02/2021,24/02/2021,25/02/2021,26/02/2021,27/02/2021,28/02/2021,01/03/2021,02/03/2021,03/03/2021,04/03/2021,05/03/2021,06/03/2021,07/03/2021,08/03/2021,09/03/2021,10/03/2021,11/03/2021,12/03/2021,13/03/2021,14/03/2021,15/03/2021,16/03/2021,17/03/2021,18/03/2021,19/03/2021,20/03/2021,21/03/2021,22/03/2021,23/03/2021,24/03/2021,25/03/2021,26/03/2021,27/03/2021,28/03/2021,29/03/2021,30/03/2021,31/03/2021,01/04/2021,02/04/2021,03/04/2021,04/04/2021,05/04/2021,06/04/2021,07/04/2021,08/04/2021,09/04/2021,10/04/2021,11/04/2021,12/04/2021,13/04/2021,14/04/2021,15/04/2021,16/04/2021,17/04/2021,18/04/2021,19/04/2021,20/04/2021,21/04/2021,22/04/2021,23/04/2021,24/04/2021,25/04/2021,26/04/2021,27/04/2021,28/04/2021,29/04/2021,30/04/2021,01/05/2021,02/05/2021,03/05/2021,04/05/2021,05/05/2021,06/05/2021,07/05/2021,08/05/2021,09/05/2021,10/05/2021,11/05/2021,12/05/2021,13/05/2021,14/05/2021,15/05/2021,16/05/2021,17/05/2021,18/05/2021,19/05/2021,20/05/2021,21/05/2021,22/05/2021,23/05/2021,24/05/2021,25/05/2021,26/05/2021,27/05/2021,28/05/2021,29/05/2021,30/05/2021,31/05/2021,01/06/2021,02/06/2021,03/06/2021,04/06/2021,05/06/2021,06/06/2021,07/06/2021,08/06/2021,09/06/2021,10/06/2021,11/06/2021,12/06/2021,13/06/2021,14/06/2021,15/06/2021,16/06/2021,17/06/2021,18/06/2021,19/06/2021,20/06/2021,21/06/2021,22/06/2021,23/06/2021,24/06/2021,25/06/2021,26/06/2021,27/06/2021,28/06/2021,29/06/2021,30/06/2021,01/07/2021,02/07/2021,03/07/2021,04/07/2021,05/07/2021,06/07/2021,07/07/2021,08/07/2021,09/07/2021,10/07/2021,11/07/2021,12/07/2021,13/07/2021,14/07/2021,15/07/2021,16/07/2021,17/07/2021,18/07/2021,19/07/2021,20/07/2021,21/07/2021,22/07/2021,23/07/2021,24/07/2021,25/07/2021,26/07/2021,27/07/2021,28/07/2021,29/07/2021,30/07/2021,31/07/2021,01/08/2021,02/08/2021,03/08/2021,04/08/2021,05/08/2021,06/08/2021,07/08/2021,08/08/2021,09/08/2021,10/08/2021,11/08/2021,12/08/2021,13/08/2021,14/08/2021,15/08/2021,16/08/2021,17/08/2021,18/08/2021,19/08/2021,20/08/2021,21/08/2021,22/08/2021,23/08/2021,24/08/2021,25/08/2021,26/08/2021,27/08/2021,28/08/2021,29/08/2021,30/08/2021,31/08/2021,01/09/2021,02/09/2021,03/09/2021,04/09/2021,05/09/2021,06/09/2021,07/09/2021,08/09/2021,09/09/2021,10/09/2021,11/09/2021,12/09/2021,13/09/2021,14/09/2021,15/09/2021,16/09/2021,17/09/2021,18/09/2021,19/09/2021,20/09/2021,21/09/2021,22/09/2021,23/09/2021,24/09/2021,25/09/2021,26/09/2021,27/09/2021,28/09/2021,29/09/2021
Guayas,4387434,San Jacinto De Yaguachi,78204,-2.120000000000000,-79.69000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,53,53,53,53,53,53,54,72,72,72,72,72,72,72,72,72,73,479,479,479,479,479,479,479,535,535,535,535,535,535,535,535,726,1007,1007,1007,1007,1007,1033,1033,1033,1033,1033,1397,1397,1397,1397,1397,1397,1694,1837,1853,1853,1853,1871,1871,2120,2469,2469,2742,2816,3101,3451,3473,3473,3473,3473,3473,3531,3783,4113,4282,4282,4282,4382,4382,4932,4948,5008,5049,5049,5049,5049,5049,5347,5470,5470,5525,5602,5672,5781,5889,5950,5958,6116,6200,6272,6386,6499,6572,6594,6708,6951,7201,7489,7734,7932,8033,8307,8603,8770,8918,9079,9131,9162,9270,9364,9454,9543,9636,9725,9770,10035,10411,10819,11175,11569,11978,12229,12819,13677,14756,16395,17924,18761,19407,20514,21716,22738,23720,24273,24678,24978,25979,26976,28207,30399,32192,33263,33857,34682,35898,35914,36110,36110,36110,36110,36110,36110,36110,36111,36111,36111,36111,36111,36111,36111,36111,36111,36111,36111,36111,36111,36111,36111,36111,36111,36111,36111,36111,35884,35889,35889,35889,35889,35889,35890,35890,35891,35891,35891,35891,35891,35891,35891,35891,35471,35471,35471,35424,35430,35811,35761,36135,36135,36135,36375,36341,36341
Guayas,4387434,Santa Lucía,45004,-1.713889000000000,-79.98500000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,401,401,401,401,401,401,401,421,421,421,421,421,421,421,421,456,670,670,670,670,670,670,670,670,684,684,684,684,684,684,684,684,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1350,1690,1690,1690,1702,1702,1702,1702,1802,1802,2022,2190,2250,2250,2454,2503,2503,2611,2611,2774,2774,2774,2774,2774,2774,2851,2851,2851,2961,2973,3011,3064,3108,3108,3108,3108,3171,3171,3187,3239,3239,3239,3239,3332,3332,3332,3467,3467,3467,3611,3766,3866,4101,4277,4316,4425,4584,4654,4776,4830,4911,4925,4925,5072,5273,5501,5655,5800,5800,5602,5729,6223,7003,7932,8677,10055,10770,12084,13000,14083,15075,15713,16813,17378,17854,18422,19373,20202,21166,22663,22663,22663,22663,22663,22663,22663,22663,22663,22663,22663,22663,22663,22663,22663,22663,22663,22663,22663,22663,22663,22663,22663,22663,22663,22663,22663,22663,22663,22663,22663,22663,22574,22578,22590,22590,22590,22592,22606,22607,22610,22616,22616,22616,22621,22638,22638,22638,25289,25289,25289,25300,25315,25324,25328,25477,25477,25477,25487,25414,25647
Guayas,4387434,Simón Bolivar,32224,-2.156667000000000,-79.88750000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,381,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,622,622,622,622,622,622,622,622,622,707,826,902,1062,1062,1080,1080,1080,1080,1080,1124,1124,1353,1353,1353,1353,1353,1353,1353,1491,1606,1630,1630,1630,1630,1630,1715,1715,1715,1744,1770,1760,1816,1893,1913,1913,1953,1997,2021,2048,2088,2111,2111,2161,2221,2295,2462,2639,2805,2805,2953,3105,3268,3434,3580,3681,3681,3798,3915,3997,4242,4359,4455,4455,4573,4676,4818,5065,5260,5609,5572,5823,6085,6354,6727,7074,7705,7705,8000,8611,8925,9225,9876,10263,10263,10577,11209,11858,12529,13447,14349,14349,14980,15497,16245,16902,17006,17006,17006,17006,17006,17007,17007,17007,17007,17007,17007,17007,17007,17007,17007,17007,17007,17008,17008,17008,17008,17008,17008,17008,17008,17008,16991,17001,17019,17035,17035,17053,17067,17075,17083,17094,17094,17094,17094,17100,17100,17108,17058,17058,17058,17024,17100,17305,17515,17613,17613,17613,17625,17642,17657
Imbabura,476257,Antonio Ante,54311,0.3200000000000000,-78.20999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,42,42,42,42,42,48,48,48,48,48,48,48,242,242,242,242,242,242,242,242,525,525,525,525,525,525,645,645,645,645,733,865,867,986,986,986,986,986,986,986,986,986,986,988,2142,2142,2142,2142,2142,2142,2142,2142,3324,3324,3324,3324,3324,3798,4452,4454,4454,5414,5414,5414,5714,5784,5822,5822,5860,5860,5860,5860,5860,5860,6160,6160,6160,6160,6182,6182,6182,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6831,7168,7513,7754,7907,7907,7941,8140,8477,8723,8822,9026,9218,9253,9505,9725,9970,10135,10350,10441,10483,10753,11083,11250,11404,11493,11597,11698,11938,12132,12353,12570,12792,12989,13092,13398,13691,14051,14434,14822,15012,15103,15800,17039,18353,19601,20789,21464,21987,23408,25263,26876,28293,29420,29966,30438,31386,32505,33468,34281,35465,35711,35992,36509,36746,36979,37152,37319,37385,37457,37457,37457,37457,37457,37457,37457,37457,37457,37457,37457,37457,37457,37457,37457,37457,37459,37459,37459,37459,37459,37459,37460,37460,36622,36622,36627,36627,36627,36627,36627,36627,36627,36627,36627,36627,36687,36782,37340,37504,36967,36967,36967,36660,36984,37238,37730,38201,38201,38201,38262,38379,38429
Imbabura,476257,Cotacachi,44203,0.3000000000000000,-78.26666700000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,12,38,38,38,38,38,38,38,520,520,520,520,520,520,520,520,731,731,731,731,731,731,1115,1115,1115,1903,1903,1905,1905,2559,2559,2559,2559,2559,2559,2559,2559,2619,2619,2619,2619,2619,2619,2633,2633,2633,3105,3569,4005,4749,5437,5977,5977,6077,6529,6836,7049,7782,7782,7782,7842,7842,7921,7921,8003,8033,8033,8179,8181,8181,8318,8568,8568,8568,8721,9168,9192,9287,9535,10183,10334,10334,10334,10334,10497,10558,10583,10583,10603,10687,10705,10788,10845,10845,10895,10903,10911,10917,10926,10932,11012,11042,11048,11089,11430,11784,12195,12358,12377,12423,12483,12570,12686,12869,12966,13003,13148,13240,13330,13541,13702,13770,13796,13908,14137,14248,14451,14909,14987,15060,15882,16917,19135,21218,22982,23545,23778,24275,25422,26321,26950,27471,27851,27931,28537,29070,29978,30333,30693,30897,31298,31446,31593,31686,31762,31879,31937,31937,31937,31953,31967,31967,31977,31977,31977,31984,31992,31992,31992,31992,31992,31992,31992,31992,31992,31992,31992,31992,31992,31992,31992,30734,30734,30734,30734,30734,30734,30734,30734,30734,30735,30735,30737,30775,30808,30857,30939,30234,30234,30234,29535,29726,29970,30050,30254,30263,30263,30390,30547,30593
Imbabura,476257,Ibarra,221149,0.3626780000000000,-78.13066700000000,0,0,0,0,0,0,272,272,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,1116,1116,1116,1116,1116,1116,1118,2424,2428,2428,2428,2428,2428,2428,2428,2670,2670,2670,2670,2670,2670,2670,3128,3128,3128,3128,3128,3128,3128,3150,3851,3851,4093,4093,4093,4093,4397,4397,4397,5167,5167,5181,6141,7375,8739,8741,9423,9425,10123,10123,10123,10123,10125,10125,10831,10831,10833,10835,10835,10837,12005,13147,14297,15447,16593,16593,16593,17743,19055,19882,20503,21856,23923,23923,25173,25303,25961,26681,27066,27126,27186,27902,28270,28618,28964,29586,29646,29801,30413,30599,30849,31100,31347,31870,35427,35434,35631,35667,35697,35698,35860,35860,36828,37760,38483,39509,40519,40759,40880,41630,42346,43168,43857,44608,45636,45670,47040,48995,50371,51494,52803,53622,53868,54152,54378,54800,55535,55861,56163,56460,57624,58499,59373,60243,61159,62128,62542,62975,63710,64741,66038,67925,69841,71253,74726,78670,82510,88326,93891,99371,102852,105281,108742,111807,115588,119172,121470,122839,124343,125918,126852,129279,131177,132213,132772,133360,134456,135544,136353,136833,137320,137503,137503,137521,137529,137529,137530,137530,137530,137542,137542,137551,137553,137553,137553,137553,137555,137558,137562,137562,137567,137567,137567,137616,137616,135213,135215,135216,135217,135217,135217,135217,135217,135217,135217,135217,135217,135310,135882,136883,137357,134703,134706,134706,133733,134684,134339,134545,135286,135286,135286,135286,135810,136428
Imbabura,476257,Otavalo,125785,0.2333330000000000,-78.26666700000000,0,0,0,0,0,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,132,132,132,132,132,132,132,490,610,610,610,610,610,610,610,772,772,772,772,772,772,772,1014,1066,1066,1066,1066,1066,1066,1068,1730,1730,1802,1802,1802,1802,2082,2082,2082,2082,2522,2522,2522,2944,2946,2948,3115,3115,3115,3115,3115,3119,3119,3119,4301,4301,4301,4301,4301,4301,4301,4303,5621,5621,5627,5627,5627,5933,5933,6506,7094,8102,8102,8102,8410,8576,8659,8733,9220,9220,9220,9572,9617,9724,9752,10045,10045,10045,10132,10138,10142,10517,10613,10745,11704,11704,11704,11705,11769,11809,11809,11810,12441,13020,14409,15062,15552,15552,15630,16362,16824,17307,17768,18072,18518,18543,18966,19285,19655,19894,20168,20252,20290,20681,21341,21897,22322,22462,22612,22672,23123,23632,24067,24520,24993,25118,25208,25602,26118,26637,27199,27904,28388,28650,29954,32796,35638,39709,43085,44366,45484,49041,51979,54444,56420,58304,59661,60612,63029,66088,67972,70235,72288,73274,74131,74757,75797,76624,77380,78165,78479,78634,78966,78967,78969,78971,78971,78971,78971,78971,78971,78971,78972,78972,78972,78972,78972,78973,78976,78976,78983,78983,78983,78983,78983,78172,78173,78173,78173,78173,78173,78173,78173,78173,78173,78173,78173,78203,78324,78634,79013,78279,78279,78279,77228,78148,79130,79967,80166,80166,80166,80199,80760,80998
Imbabura,476257,Pimampiro,13269,0.4000000000000000,-77.97000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,72,72,72,72,72,72,72,72,72,72,150,150,150,150,150,150,474,474,474,474,474,474,474,474,474,474,474,474,474,778,1062,1213,1367,1520,1520,1520,1520,1520,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1590,1513,1542,1543,1543,1543,1563,1587,1597,1598,1717,1717,1717,1905,2122,2325,2456,2585,2585,2585,2585,2640,2664,2687,2711,2711,2711,2771,2851,2917,2977,3046,3093,3143,3213,3417,3545,3641,3880,3988,4257,4626,5350,5878,6682,7285,7679,7679,8117,8806,9181,9623,9925,10079,10211,10477,10797,11026,11306,11712,11928,12072,12154,12208,12220,12226,12229,12229,12229,12229,12230,12246,12246,12246,12246,12246,12255,12255,12257,12257,12257,12259,12259,12259,12263,12263,12265,12265,12265,12265,12272,12272,12110,12113,12114,12114,12114,12114,12114,12114,12114,12114,12114,12114,12134,12229,12402,12620,12578,12578,12578,12673,12762,12784,12785,12810,12810,12810,12838,12895,12900
Imbabura,476257,San Miguel de Urcuquí,17540,0.5200000000000000,-78.20000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,46,46,46,46,70,70,70,70,70,70,70,172,172,176,648,648,708,708,708,708,708,708,1134,1134,1134,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1454,1730,1872,2024,2178,2178,2178,2178,2179,2209,2209,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2124,2125,2175,2175,2175,2209,2283,2326,2366,2404,2405,2405,2442,2534,2670,2731,2824,2824,2824,2824,2824,2877,2877,2877,2877,2877,2880,3040,3192,3255,3390,3538,3687,3803,3893,4172,4411,4595,5095,5685,6440,7772,8404,8810,9217,9217,9217,9518,9719,9950,10084,10280,10344,10757,11387,11979,12247,12436,12717,12717,12726,12839,13036,13080,13135,13185,13185,13185,13185,13185,13185,13185,13185,13185,13185,13185,13185,13185,13185,13185,13185,13185,13185,13185,13185,13185,13185,13185,13185,13185,13185,13022,13022,13022,13022,13022,13022,13022,13022,13022,13022,13022,13022,13403,13648,13803,13814,13294,13294,13294,13467,13596,13680,13706,13772,13772,13772,13802,13817,13859
Loja,521154,Calvas,29565,-4.320000000000000,-79.56000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,124,126,126,157,157,157,241,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,318,324,324,324,324,325,684,684,684,684,684,684,684,684,684,684,898,900,1198,1198,1198,1198,1453,1453,1749,1969,1969,1971,1971,1972,2235,2548,2550,2550,2550,2550,2556,2560,2626,2630,2630,2630,2630,2631,2632,2632,2633,3251,3253,3283,3283,3587,3609,3609,3691,3691,3691,3691,3691,3691,3691,3691,3883,4018,4262,4422,4590,4669,4717,4798,4890,4971,5056,5312,5447,5468,5541,5612,5817,5915,6059,6171,6205,6331,6405,6417,6420,6420,6450,6518,6558,6598,6747,6857,6978,7147,7302,7557,7820,8102,8352,8675,8979,9103,9532,9832,10250,10579,11021,11419,11835,12383,12965,13161,13562,14078,14277,14741,15229,15683,16182,16575,17240,17632,17945,18072,18173,18286,18415,18544,18664,18886,18886,18886,18886,18886,18886,18886,18886,18886,18886,18886,18886,18892,18898,18910,18921,18924,18941,18948,18971,18984,19003,19019,19038,19005,19031,19044,19068,19091,19110,19121,19127,19185,19190,19190,19190,19312,19424,19641,19724,19444,19444,19444,19520,19737,19756,19819,19861,19861,19861,19873,20031,20207
Loja,521154,Catamayo,35961,-3.980000000000000,-79.34999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,108,108,108,218,218,218,458,458,458,458,459,459,459,459,459,459,459,581,581,581,581,581,581,581,581,591,595,868,868,868,868,868,868,1026,1026,1026,1026,1026,1026,1026,1026,1026,1032,1032,1033,1437,1723,1825,2165,2188,2188,2188,2188,2212,2263,2907,2908,2908,2909,3150,3160,3209,3311,3415,3415,3415,3576,3576,3606,3799,3921,3921,3921,3921,4337,4349,4661,4736,4736,4736,4736,4738,4738,4738,4739,4739,4739,4810,4873,4888,5000,5096,5128,5158,5232,5309,5410,5484,5546,5587,5605,5656,5779,5945,6095,6227,6230,6381,6403,6451,6649,6740,6820,6918,6949,7001,7047,7108,7185,7261,7896,8018,8376,8803,9332,9690,10313,11342,12069,13014,13732,14248,15017,16241,17198,17948,18603,19184,19577,20072,20255,20506,20772,20956,21208,21421,21681,22039,22674,22733,22825,22921,23010,23120,23252,23329,23399,23399,23399,23399,23399,23399,23399,23399,23399,23404,23404,23404,23417,23417,23418,23419,23420,23433,23457,23468,23478,23490,23516,23548,23250,23274,23301,23316,23328,23344,23366,23389,23399,23414,23414,23414,23420,23852,23863,23932,23739,23739,23739,23650,23959,24106,24081,24091,24091,24091,24102,24281,24290
Loja,521154,Celica,16160,-4.102500000000000,-79.95444400000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,152,152,152,152,152,413,413,487,618,973,974,974,1504,1581,1594,1594,1594,1594,1594,1773,1773,1773,1773,1773,1773,1773,1773,1773,1796,1796,1796,1796,1796,1796,1796,1942,1997,1997,1997,1997,2183,2186,2186,2326,2326,2326,2326,2326,2326,2326,2327,2363,2433,2402,2402,2457,2480,2505,2509,2526,2535,2555,2594,2609,2612,2631,2680,2730,2760,2806,2825,2841,2902,2934,2976,3031,3037,3056,3078,3118,3139,3162,3198,3228,3272,3346,3465,3571,3725,3831,4013,4141,4241,4938,5616,5905,6210,6714,6899,7117,7273,7387,7472,7552,7642,7690,7810,7863,8220,8275,8363,8448,8501,8572,8592,8618,8669,8698,8717,8744,8789,8789,8789,8789,8789,8789,8789,8789,8789,8789,8789,8789,8789,8789,8789,8789,8789,8789,8789,8789,8789,8789,8789,8789,8579,8579,8579,8579,8579,8579,8597,8603,8604,8608,8608,8608,8608,8728,8942,9143,9042,9042,9042,9159,9242,9287,9339,9418,9418,9418,9433,9466,9485
Loja,521154,Chaguarpamba,6620,-3.850000000000000,-79.65000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,539,539,539,539,542,542,542,542,542,542,542,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,683,683,687,754,820,1101,1155,1184,1203,1213,1230,1268,1305,1337,1339,1343,1363,1379,1401,1423,1435,1435,1445,1465,1486,1508,1635,1655,1667,1687,1736,1837,1932,2369,2493,2580,2722,2841,2995,3092,3258,3365,3456,3583,3661,3749,3827,3869,3907,3958,4013,4061,4100,4144,4474,4552,4653,4713,4732,4738,4753,4769,4799,4829,4862,4862,4862,4862,4862,4862,4862,4862,4862,4862,4862,4862,4862,4862,4862,4862,4862,4865,4866,4870,4875,4877,4878,4882,4590,4596,4599,4599,4608,4613,4618,4625,4634,4634,4634,4634,4647,4664,4682,4700,4714,4714,4714,4753,4772,4797,4810,4858,4858,4858,4865,4908,4925
Loja,521154,Espíndola,14209,-4.583056000000000,-79.42694400000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,85,85,85,85,85,85,138,148,148,148,148,148,148,148,148,148,224,389,389,389,389,389,389,389,389,395,395,398,400,400,400,400,400,400,415,604,604,604,604,604,604,604,697,1204,1204,1204,1204,1374,1713,1713,1713,1713,1713,1713,1714,2043,2046,2048,2048,2048,2088,2088,2088,2488,2548,2548,2548,2548,2548,2548,2674,2674,2674,2674,3070,3071,3262,3282,3282,3382,3382,3382,3382,3382,3382,3382,3382,3383,3383,3282,3284,3284,3284,3352,3358,3360,3375,3414,3447,3453,3457,3464,3480,3514,3544,3583,3612,3637,3672,3718,3768,3832,3871,3901,3928,3968,3987,3998,4013,4071,4188,4397,4535,4651,4821,4974,5116,5292,5487,5625,5771,5991,6214,6433,6740,7084,7296,7551,7818,8083,8355,8651,8901,9099,9326,9556,9716,9901,10153,10357,10357,10357,10383,10405,10441,10462,10502,10502,10505,10505,10505,10506,10506,10506,10506,10506,10506,10506,10506,10506,10506,10506,10506,10506,10506,10506,10506,10506,10506,10506,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10211,10297,10338,10404,10401,10401,10401,10291,10372,10429,10498,10498,10498,10498,10498,10617,10723
Loja,521154,Gonzanamá,10953,-4.231389000000000,-79.43527800000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,55,88,88,89,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,171,177,177,177,177,177,179,179,179,179,384,384,384,384,384,384,450,450,1054,1054,1054,1054,1151,1151,1496,1661,1661,1661,1661,1661,1931,1954,1954,1955,1955,1955,1955,1956,1991,1991,1991,1992,1993,1993,1993,1993,2100,2163,2164,2165,2165,2346,2346,2346,2346,2346,2346,2346,2346,2346,2346,2346,2391,2493,2716,2765,2841,2888,2928,2968,3014,3086,3179,3255,3282,3311,3353,3396,3441,3492,3596,3663,3695,3793,3843,3843,3843,3843,3853,3883,3933,3953,3983,4013,4083,4140,4235,4381,4553,4696,4816,4974,5045,5206,5361,5484,5635,5744,5850,5981,6275,6455,6623,6794,6930,7073,7234,7701,7905,8059,8242,8397,8572,8759,8887,8931,8959,8988,9035,9103,9122,9212,9212,9212,9212,9212,9212,9212,9212,9212,9212,9212,9214,9217,9222,9228,9229,9230,9231,9234,9234,9236,9240,9240,9242,8946,8948,8950,8950,8957,8959,8964,8964,8965,8967,8967,8967,9131,9271,9373,9438,9341,9341,9341,9444,9523,9500,9500,9521,9521,9521,9522,9545,9580
Loja,521154,Loja,274112,-3.983333000000000,-79.20000000000000,0,0,0,0,0,0,0,0,0,0,0,0,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,292,1541,1541,1541,1541,1541,1541,1541,1543,1543,1543,1544,2850,3802,3802,4764,4764,4764,6441,6985,6985,6985,7028,7028,7028,7028,7028,7028,7034,10788,12741,12803,12803,12804,12818,12819,12974,12978,13697,14462,14544,14544,14545,16443,17043,18961,20239,20441,20441,20442,20442,22075,24106,26337,28127,28699,28701,29611,30955,34497,35124,35474,35524,35526,35930,36262,36615,38240,39959,41905,41916,42702,44028,45256,46339,47513,48467,48484,49628,50725,51400,52148,52852,53007,53119,53542,54075,54077,55361,55974,56285,59121,59121,59124,59124,59128,59128,59148,59170,59290,59564,59768,60362,61185,62058,62916,63264,63622,64037,64557,65291,66194,66935,67299,68004,69128,70098,70857,71790,72488,74059,75485,76649,77454,78111,79373,79866,80968,81735,82353,82997,83768,85700,86910,88943,91109,93530,95684,98315,104693,106588,110213,114259,119206,124703,129232,135145,139560,143816,148399,152161,156288,160175,164208,168075,170173,172747,175358,177202,179247,181281,183391,184028,184684,185248,185743,186276,187589,189730,189730,190014,190290,190466,190640,190952,191150,191370,191566,191917,192089,192270,192392,192554,192710,192872,193122,193249,193352,193428,193714,194009,194179,192280,192418,192524,192871,192979,193070,193099,193162,193189,193229,193229,193229,193527,193618,193888,194628,188563,188563,188563,183815,184229,183516,183513,183892,183892,183892,184044,185072,186083
Loja,521154,Macará,20269,-4.383333000000000,-79.95000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,199,199,199,199,199,362,362,362,362,362,362,362,363,363,363,606,606,606,606,606,606,606,606,626,626,626,652,652,652,652,653,876,876,876,876,876,878,878,878,878,885,1693,1693,1693,1693,1694,1695,2090,2159,2237,2237,2247,2372,2646,2648,2648,2648,2649,2815,2857,2857,2911,2911,2911,2911,2933,2933,2933,2933,3082,3082,3082,3184,3184,3184,3391,3522,3582,3582,3582,3582,3582,3582,3582,3582,3625,3709,3918,4063,4199,4258,4292,4375,4454,4528,4593,4775,4846,4856,4904,4938,4985,5025,5073,5105,5119,5161,5199,5307,5347,5357,5387,5406,5451,5503,5541,5583,5643,5752,5824,5975,6159,6379,6509,6758,7100,7464,7637,7839,8081,8467,8888,9230,9619,9890,10602,10856,11123,11382,11668,12059,12238,12398,12558,12690,12821,13095,13328,13403,13465,13520,13570,13609,13671,13805,13805,13805,13805,13813,13823,13825,13827,13827,13829,13829,13829,13829,13829,13829,13829,13829,13829,13829,13829,13829,13829,13829,13829,13429,13429,13429,13429,13429,13429,13429,13429,13429,13432,13432,13432,13432,13439,13440,13613,13671,13671,13671,13778,14012,13906,14209,14209,14209,14209,14307,14399,14430
