provincia,provincia_poblacion,canton,canton_poblacion,lat,lng,01/01/2022,02/01/2022,03/01/2022,04/01/2022,05/01/2022,06/01/2022,07/01/2022,08/01/2022,09/01/2022,10/01/2022,11/01/2022,12/01/2022,13/01/2022,14/01/2022,15/01/2022,16/01/2022,17/01/2022,18/01/2022,19/01/2022,20/01/2022,21/01/2022,22/01/2022,23/01/2022,24/01/2022,25/01/2022,26/01/2022,27/01/2022,28/01/2022
Manabí,1562079,Sucre,62443,-0.6000000000000000,-80.41666700000000,324.68%,324.68%,324.92%,325.17%,325.42%,326%,326.51%,326.51%,163.4%,163.57%,163.79%,163.86%,164.12%,164.38%,164.38%,164.38%,164.56%,164.87%,165.11%,165.27%,165.46%,165.46%,165.46%,165.67%,165.78%,166.01%,166.12%,166.35%
Manabí,1562079,Tosagua,42297,-0.7800000000000000,-80.26000000000001,281.93%,281.93%,282.73%,283.41%,284.17%,285.17%,285.79%,285.82%,142.42%,142.68%,143.2%,143.45%,143.81%,144.15%,144.15%,144.15%,144.36%,144.52%,144.63%,144.75%,145.08%,145.08%,145.08%,145.08%,145.35%,145.52%,145.6%,145.68%
Manabí,1562079,Veinticuatro de Mayo,28514,-1.278889000000000,-80.42000000000000,323.33%,323.33%,323.47%,325.03%,327.05%,327.43%,328.01%,328.27%,164.19%,164.85%,165.27%,165.61%,165.79%,166.03%,166.07%,166.1%,166.42%,166.65%,166.8%,166.94%,167.08%,167.13%,167.17%,167.55%,167.72%,167.87%,168%,168.16%
Morona Santiago,196535,Gualaquiza,19555,-3.380000000000000,-78.58000000000000,307.47%,307.47%,308.19%,309.42%,310.14%,311.35%,311.35%,311.35%,155.81%,156.7%,157.65%,158.45%,158.92%,159.33%,159.34%,159.34%,159.99%,160.32%,160.48%,160.61%,160.69%,160.69%,160.7%,160.83%,160.96%,161.04%,161.12%,161.17%
Morona Santiago,196535,Huamboya,12382,-1.785000000000000,-78.23194400000000,184.85%,185.37%,185.41%,185.79%,185.79%,185.79%,185.79%,185.79%,93.68%,94.82%,96.38%,97.35%,98.22%,99.08%,99.29%,99.65%,100.06%,100.06%,100.77%,100.9%,100.98%,101%,101.3%,101.45%,101.83%,101.94%,102.02%,102.02%
Morona Santiago,196535,Limón Indanza,10349,-2.966250000000000,-78.43052800000000,199.96%,199.96%,200.7%,200.7%,200.7%,201.2%,201.2%,201.2%,101.4%,102.25%,102.25%,102.52%,103.21%,103.54%,103.63%,103.69%,104.02%,104.28%,104.42%,104.45%,104.57%,104.68%,104.7%,104.94%,105.16%,105.16%,105.27%,105.27%
Morona Santiago,196535,Logroño,7643,-2.624800000000000,-78.18960000000000,140.94%,141.04%,141.38%,142.12%,142.82%,143.45%,143.56%,143.56%,73.06%,73.6%,74.28%,75.04%,75.56%,76.12%,76.66%,76.87%,77.33%,77.42%,77.59%,77.61%,77.61%,77.61%,77.61%,77.84%,78.35%,79.46%,79.5%,79.6%
Morona Santiago,196535,Morona,58281,-2.300000000000000,-78.11666700000001,243.28%,243.28%,243.99%,244.52%,245.02%,245.89%,245.89%,245.89%,124.47%,125.11%,126.01%,126.95%,127.41%,127.85%,127.85%,127.88%,128.27%,128.68%,128.97%,129.41%,129.6%,129.72%,129.8%,130.02%,130.17%,130.35%,130.51%,130.51%
Morona Santiago,196535,Pablo Sexto,2897,-1.803056000000000,-77.92111100000000,199.31%,199.59%,199.59%,200.14%,200.14%,200.14%,200.14%,200.14%,100.35%,100.38%,100.9%,101.97%,102.8%,102.8%,102.83%,102.93%,103.14%,103.14%,103.62%,103.83%,104%,104.28%,104.28%,104.28%,104.28%,104.28%,104.45%,104.45%
Morona Santiago,196535,Palora,7719,-1.700000000000000,-77.94000000000000,363.8%,363.93%,363.93%,364.92%,364.92%,364.92%,364.92%,364.92%,183.44%,184.3%,185.13%,186.54%,187.41%,188.2%,188.52%,189.34%,190.01%,190.01%,190.89%,191.64%,191.92%,192.1%,192.32%,192.86%,193.26%,193.48%,193.92%,193.92%
Morona Santiago,196535,San Juan Bosco,4985,-3.092300000000000,-78.51320000000000,156.43%,156.43%,156.79%,156.91%,157.51%,157.71%,157.71%,157.71%,78.92%,79.14%,79.18%,79.54%,79.62%,80.02%,80.02%,80.06%,80.24%,80.3%,80.62%,80.74%,80.74%,80.74%,80.76%,80.9%,81.14%,81.14%,81.16%,81.2%
Morona Santiago,196535,Santiago,11087,-3.429800000000000,-78.56560000000000,250.76%,250.76%,250.98%,250.98%,250.98%,252.08%,252.08%,252.08%,126.94%,128.53%,128.53%,129.8%,130.42%,130.54%,130.57%,130.65%,131.07%,131.51%,131.63%,131.75%,131.81%,131.82%,131.86%,131.91%,132.08%,132.17%,132.26%,132.26%
Morona Santiago,196535,Sucúa,23823,-2.460000000000000,-78.17000000000000,230.24%,230.24%,231.1%,232.08%,232.89%,233.8%,234.19%,234.19%,117.82%,118.84%,119.85%,120.72%,121.29%,121.9%,122.01%,122.09%,122.47%,122.65%,122.78%,122.97%,123.15%,123.2%,123.22%,123.44%,123.57%,123.76%,124.06%,124.14%
Morona Santiago,196535,Taisha,26773,-2.339950000000000,-77.45808000000000,38.16%,38.17%,38.55%,39.29%,40.41%,41.7%,41.7%,41.7%,21.6%,22.01%,22.46%,22.56%,22.94%,23.38%,23.52%,23.59%,24.1%,24.21%,24.27%,24.32%,24.37%,24.38%,24.41%,24.47%,24.64%,24.7%,24.73%,24.77%
Morona Santiago,196535,Tiwintza,11041,-2.917670000000000,-77.80170000000000,84.49%,84.49%,84.85%,84.85%,84.85%,86.39%,86.39%,86.39%,43.59%,44.07%,44.07%,44.74%,45.47%,46.16%,46.26%,46.91%,47.01%,48.13%,48.36%,48.44%,48.52%,48.56%,48.62%,48.94%,49%,49.02%,49.15%,49.15%
Napo,133705,Archidona,33068,-0.9166670000000000,-77.78333300000000,294.8%,294.91%,295.23%,295.83%,296.33%,296.92%,297.31%,297.51%,148.9%,149.36%,149.36%,149.84%,150%,150.64%,150.76%,150.87%,151.08%,151.08%,151.32%,151.61%,151.72%,151.75%,151.81%,151.81%,151.87%,151.98%,152.07%,152.07%
Napo,133705,Carlos Julio Arosemena Tola,4466,-1.166667000000000,-77.84999999999999,262.65%,262.65%,262.88%,263.05%,264.58%,264.85%,265.11%,265.11%,132.85%,133.18%,133.18%,133.56%,133.56%,133.95%,134.12%,134.19%,134.21%,134.21%,134.3%,134.37%,134.91%,135%,135.04%,135.04%,135.2%,135.24%,135.58%,135.58%
Napo,133705,El Chaco,10142,-0.3402780000000000,-77.80888899999999,321.14%,321.14%,321.14%,321.14%,321.57%,321.83%,322.07%,322.09%,161.05%,161.09%,161.45%,162.21%,162.21%,162.88%,162.93%,162.99%,163.07%,163.13%,163.39%,163.6%,163.67%,163.71%,163.71%,163.71%,163.81%,163.95%,164.12%,164.12%
Napo,133705,Quijos,6847,-0.4636110000000000,-77.89277800000001,377.45%,377.45%,377.54%,377.86%,378.12%,378.41%,378.65%,378.68%,189.24%,189.32%,189.85%,190.29%,190.29%,190.58%,190.59%,190.62%,190.68%,191.03%,191.11%,191.24%,191.3%,191.34%,191.34%,191.51%,191.62%,191.75%,191.89%,191.89%
Napo,133705,Tena,79182,-0.9890000000000000,-77.81590000000000,298.82%,298.85%,299.27%,299.96%,300.62%,301.11%,301.48%,301.88%,151.01%,151.49%,151.49%,151.96%,152.21%,152.69%,152.88%,153.01%,153.33%,153.33%,153.55%,153.84%,154.06%,154.15%,154.21%,154.21%,154.43%,154.63%,154.83%,154.83%
Orellana,161338,Aguarico,3629,-0.9211110000000000,-75.39916700000001,651.09%,651.09%,651.36%,651.75%,651.8%,651.86%,651.97%,653.02%,324.83%,325.19%,325.54%,325.74%,326.04%,326.4%,326.67%,327.11%,327.53%,327.91%,328.11%,328.19%,328.22%,328.33%,328.33%,328.55%,328.55%,328.55%,329.04%,329.04%
Orellana,161338,La Joya de los Sachas,39352,-0.3000000000000000,-76.84999999999999,354.12%,354.12%,354.73%,355.29%,355.68%,356.53%,357.09%,357.25%,177.98%,178.7%,179.21%,180.12%,180.12%,180.8%,181.01%,181.11%,181.64%,181.66%,181.91%,182.42%,182.8%,182.89%,183%,183.17%,183.28%,183.45%,183.59%,183.84%
Orellana,161338,Loreto,24579,-0.6904000000000000,-77.30830000000000,209.46%,209.46%,209.96%,210.38%,210.71%,211.07%,212.1%,212.27%,105.11%,106.09%,107.47%,108.65%,108.65%,109.63%,109.75%,109.85%,110.63%,110.63%,111.06%,111.67%,112.27%,112.38%,112.41%,112.62%,112.78%,113.17%,113.5%,114.12%
Orellana,161338,Orellana,93778,-0.4666670000000000,-76.96666700000000,270.41%,270.41%,270.83%,271.4%,272.04%,272.66%,273.52%,273.66%,136.21%,136.78%,137.48%,138.11%,138.11%,138.68%,138.97%,139.15%,139.56%,139.57%,139.77%,140.06%,140.33%,140.37%,140.39%,140.58%,140.75%,140.89%,141.05%,141.27%
Pastaza,114202,Arajuno,8128,-1.234370000000000,-77.68750000000000,190.11%,190.26%,190.58%,190.9%,192.1%,192.5%,192.89%,193.09%,96.75%,96.75%,97.42%,97.9%,98.3%,98.88%,99.18%,99.22%,99.89%,100.09%,100.25%,100.76%,101.17%,101.27%,101.3%,101.57%,101.87%,101.87%,101.93%,101.99%
Pastaza,114202,Mera,17547,-1.460000000000000,-78.09000000000000,275.83%,275.84%,276.22%,276.59%,276.98%,277.26%,277.64%,277.91%,139.12%,139.27%,139.36%,139.56%,139.7%,139.87%,139.9%,139.93%,140.05%,140.14%,140.31%,140.53%,140.67%,140.69%,140.72%,140.95%,141.03%,141.04%,141.11%,141.2%
Pastaza,114202,Pastaza,84377,-1.066667000000000,-78.00111099999999,231.4%,231.47%,231.9%,232.42%,232.91%,233.4%,233.83%,234.04%,117.16%,117.46%,117.76%,118.05%,118.38%,118.64%,118.72%,118.79%,119.08%,119.47%,119.79%,120.01%,120.18%,120.31%,120.38%,120.53%,120.62%,120.72%,120.82%,120.93%
Pastaza,114202,Santa Clara,4150,-1.267100000000000,-77.88820000000000,344.24%,344.24%,344.29%,344.48%,344.53%,344.96%,345.2%,345.4%,172.94%,173.52%,173.73%,173.98%,174.05%,174.12%,174.17%,174.19%,174.29%,174.48%,174.55%,174.63%,174.63%,174.65%,174.65%,174.67%,174.72%,174.77%,174.89%,174.92%
Pichincha,3228233,Cayambe,107660,0.04388900000000000,-78.15610000000000,372.26%,372.28%,372.49%,372.74%,373.18%,373.67%,374.31%,374.42%,185.7%,186.05%,186.49%,186.96%,186.96%,187.41%,187.5%,187.53%,187.78%,187.94%,188.05%,188.17%,188.26%,188.31%,188.33%,188.48%,188.6%,188.76%,189.04%,189.04%
Pichincha,3228233,Mejía,108167,-0.5101000000000000,-78.56980000000000,303.4%,303.4%,303.65%,303.89%,304.1%,304.33%,304.65%,304.67%,151.07%,151.25%,151.52%,151.79%,151.79%,151.99%,152%,152.02%,152.13%,152.21%,152.28%,152.32%,152.38%,152.4%,152.43%,152.52%,152.61%,152.69%,152.76%,152.76%
Pichincha,3228233,Pedro Moncayo,43281,0.04369700000000000,-78.34923999999999,405.9%,405.94%,406.14%,406.33%,406.65%,407.15%,407.65%,407.86%,201.98%,202.21%,202.45%,202.78%,202.78%,203.21%,203.29%,203.32%,203.45%,203.6%,203.64%,203.67%,203.7%,203.81%,203.86%,203.95%,204.03%,204.14%,204.24%,204.24%
Pichincha,3228233,Pedro Vicente Maldonado,17171,0.1666670000000000,-79,292.31%,292.31%,293.39%,293.95%,294.85%,295.54%,296.22%,296.71%,148.33%,148.87%,149.49%,150.03%,150.03%,150.19%,150.19%,150.32%,150.64%,150.93%,151.2%,151.49%,151.8%,151.81%,151.82%,151.94%,152.08%,152.19%,152.31%,152.31%
Pichincha,3228233,Puerto Quito,24911,0.1170000000000000,-79.26400000000000,270.18%,270.19%,270.51%,270.96%,271.56%,272.37%,272.71%,272.99%,136.13%,136.41%,136.84%,137.11%,137.11%,137.39%,137.47%,137.59%,137.84%,138.2%,138.34%,138.96%,139.19%,139.26%,139.3%,139.46%,139.73%,140.06%,140.24%,140.24%
Pichincha,3228233,Quito,2781641,-0.2186110000000000,-78.50972200000000,332.21%,332.25%,332.59%,332.98%,333.36%,333.76%,334.15%,334.3%,167.2%,167.4%,167.63%,167.84%,168.03%,168.22%,168.29%,168.33%,168.47%,168.58%,168.67%,168.75%,168.76%,168.77%,168.79%,168.86%,168.91%,168.97%,169.01%,169.06%
Pichincha,3228233,Rumiñahui,115433,-0.3345000000000000,-78.44750000000001,450.83%,450.83%,450.95%,451.07%,451.18%,451.39%,451.66%,451.7%,225.1%,225.25%,225.45%,225.72%,225.72%,225.92%,225.94%,225.96%,226.1%,226.17%,226.26%,226.34%,226.42%,226.43%,226.45%,226.54%,226.61%,226.68%,226.74%,226.74%
Pichincha,3228233,San Miguel de Los Bancos,29969,0.02300000000000000,-78.89200000000000,198.54%,198.65%,199.11%,199.4%,199.7%,200.01%,200.39%,200.69%,100.4%,100.64%,100.89%,101.14%,101.14%,101.24%,101.38%,101.45%,101.59%,101.75%,101.86%,102%,102.13%,102.16%,102.22%,102.33%,102.43%,102.62%,102.78%,102.78%
Santa Elena,401178,La Libertad,117767,-2.233333000000000,-80.90000000000001,260.2%,260.2%,260.69%,262.26%,263.17%,264.39%,265.49%,265.64%,132.93%,133.25%,133.61%,134.05%,134.44%,134.76%,135.04%,135.28%,135.65%,135.83%,136%,136.3%,136.63%,136.67%,136.69%,136.96%,137.23%,137.44%,137.68%,137.91%
Santa Elena,401178,Salinas,94590,-2.216667000000000,-80.95000000000000,270.06%,270.06%,270.64%,271.18%,272.13%,273.17%,274.17%,274.27%,137.33%,137.87%,138.33%,138.67%,139.08%,139.49%,139.61%,139.61%,139.8%,139.89%,139.95%,140.25%,140.52%,140.55%,140.55%,140.74%,140.92%,141.03%,141.21%,141.46%
Santa Elena,401178,Santa Elena,188821,-2.226700000000000,-80.85830000000000,274.45%,274.47%,274.93%,275.6%,276.01%,276.83%,277.59%,277.83%,138.92%,139.22%,139.43%,139.72%,139.88%,140.02%,140.15%,140.27%,140.54%,140.81%,140.9%,140.96%,141.08%,141.27%,141.31%,141.5%,141.7%,141.87%,142.01%,142.06%
Sto. Domingo Tsáchilas,511151,La Concordia,52571,0.002300000000000000,-79.38460000000001,362.12%,362.12%,362.89%,363.72%,364.41%,365.35%,366.35%,366.35%,183.29%,183.95%,184.62%,185.27%,185.75%,186.24%,186.24%,186.24%,186.75%,187.09%,187.41%,187.59%,187.7%,187.7%,187.7%,188.04%,188.33%,188.51%,188.64%,189.13%
Sto. Domingo Tsáchilas,511151,Santo Domingo,458580,-0.2541670000000000,-79.17194400000000,251.63%,251.71%,252.22%,252.78%,253.36%,254.05%,254.59%,254.81%,127.49%,127.87%,128.35%,128.85%,129.34%,129.71%,129.8%,129.9%,130.3%,130.63%,130.89%,131.19%,131.43%,131.48%,131.51%,131.74%,131.93%,132.21%,132.39%,132.57%
Sucumbíos,230503,Cascales,15882,-0.06750000000000000,-77.21694400000000,170.97%,170.99%,171.2%,171.44%,171.96%,172.02%,172.5%,172.79%,84.3%,84.54%,84.71%,85.17%,85.34%,85.63%,85.73%,85.83%,85.94%,86.02%,86.17%,86.37%,86.48%,86.6%,86.65%,86.73%,86.88%,86.95%,87.11%,87.33%
Sucumbíos,230503,Cuyabeno,7154,-0.1288890000000000,-76.41388900000000,397.29%,397.6%,398.35%,398.6%,398.85%,399.19%,399.47%,400.06%,197.25%,197.44%,197.54%,198.38%,198.63%,199.22%,199.3%,199.78%,199.97%,200.22%,200.57%,200.67%,201.02%,201.1%,201.26%,201.4%,201.52%,201.61%,201.68%,201.87%
Sucumbíos,230503,Gonzalo Pizarro,10007,0.04700000000000000,-77.32280000000000,384.43%,384.81%,386.39%,387.25%,388.05%,388.75%,389.39%,390.15%,195.16%,195.76%,196.65%,197.94%,198.89%,199.08%,199.2%,199.36%,199.93%,200.07%,200.28%,200.55%,200.71%,200.79%,200.93%,201.13%,201.4%,201.68%,202%,202.05%
Sucumbíos,230503,Lago Agrio,119594,0.08472200000000001,-76.88277800000000,256.88%,257.05%,257.51%,258.03%,258.63%,259.28%,259.8%,260.3%,130.71%,131.36%,131.88%,132.41%,132.82%,133.12%,133.41%,133.6%,133.98%,134.32%,134.62%,134.89%,135.17%,135.32%,135.47%,135.69%,135.97%,136.19%,136.38%,136.57%
Sucumbíos,230503,Putumayo,16106,0.1000000000000000,-75.84999999999999,137.82%,138.17%,138.47%,138.78%,139.09%,139.33%,139.77%,139.96%,70.94%,71.05%,71.27%,71.4%,71.63%,72.08%,72.14%,72.27%,72.41%,72.47%,72.58%,72.67%,72.9%,73.21%,73.32%,73.39%,73.43%,73.54%,73.71%,73.86%
Sucumbíos,230503,Shushufindi,57949,-0.1871000000000000,-76.64500000000000,302.31%,302.58%,302.79%,302.98%,303.42%,303.79%,304.15%,304.69%,152.5%,152.77%,153.11%,153.31%,153.64%,153.84%,154.06%,154.3%,154.54%,154.72%,154.95%,155.07%,155.2%,155.32%,155.46%,155.51%,155.67%,155.78%,155.9%,155.96%
Sucumbíos,230503,Sucumbíos,3811,0.4592000000000000,-77.52300000000000,268.12%,268.12%,268.22%,268.33%,268.64%,268.75%,268.96%,269.06%,135.11%,135.21%,135.32%,135.53%,135.58%,135.74%,135.82%,135.82%,136.16%,136.21%,136.29%,136.53%,136.55%,136.6%,136.66%,136.68%,136.71%,136.76%,136.95%,136.97%
Tungurahua,590600,Ambato,387309,-1.241667000000000,-78.61972200000000,320.08%,320.08%,320.31%,320.61%,320.91%,321.26%,321.58%,321.66%,160.89%,161.07%,161.19%,161.59%,161.79%,161.93%,162.1%,162.17%,162.47%,162.61%,162.77%,162.84%,162.97%,163.07%,163.1%,163.27%,163.43%,163.54%,163.64%,163.72%
Tungurahua,590600,Baños,25043,-1.396389000000000,-78.42472200000000,323.76%,323.8%,324.13%,324.36%,324.74%,324.95%,325.39%,325.44%,162.41%,162.51%,162.7%,163.08%,163.26%,163.85%,163.86%,164.17%,164.49%,164.56%,164.72%,164.81%,164.91%,164.98%,165%,165.03%,165.08%,165.16%,165.24%,165.38%
Tungurahua,590600,Cevallos,9936,-1.350000000000000,-78.61666700000001,405.07%,405.07%,405.11%,405.25%,405.41%,405.56%,405.62%,405.62%,201.02%,201.06%,201.06%,201.34%,201.36%,201.51%,202.66%,202.66%,202.86%,202.95%,202.99%,203.39%,203.61%,204.07%,204.07%,204.27%,204.34%,204.35%,204.43%,204.48%
Tungurahua,590600,Mocha,7336,-1.416667000000000,-78.66666700000000,311.53%,311.53%,311.7%,312.16%,312.9%,313%,313.25%,313.25%,156.2%,156.24%,156.28%,156.39%,156.46%,156.58%,156.6%,156.6%,156.67%,156.87%,157.57%,157.7%,157.76%,157.76%,157.76%,157.88%,158.02%,158.18%,158.18%,158.38%
Tungurahua,590600,Patate,15825,-1.316667000000000,-78.51666700000000,263.61%,263.61%,263.66%,264.61%,265.11%,265.53%,265.91%,265.91%,133.34%,133.56%,133.67%,133.76%,133.83%,133.9%,134.2%,134.24%,134.27%,134.45%,134.5%,134.59%,134.74%,134.86%,134.99%,135.03%,135.08%,135.22%,135.27%,135.3%
Tungurahua,590600,Pelileo,66836,-1.327500000000000,-78.54083300000001,288.97%,288.97%,289.19%,289.54%,289.8%,290.09%,290.21%,290.25%,143.69%,143.86%,144.07%,144.24%,144.43%,144.57%,145.17%,145.17%,145.25%,145.32%,145.36%,145.4%,145.44%,145.63%,145.63%,145.73%,145.9%,145.99%,146.06%,146.09%
Tungurahua,590600,Píllaro,43371,-1.175833000000000,-78.55527800000000,264.22%,264.22%,264.51%,264.75%,264.83%,264.94%,265.03%,265.09%,135.73%,135.78%,135.95%,136.12%,136.23%,136.31%,136.48%,136.48%,136.76%,136.99%,137.26%,137.31%,137.34%,137.35%,137.35%,137.5%,137.61%,137.64%,137.69%,137.73%
Tungurahua,590600,Quero,20627,-1.379300000000000,-78.60700000000000,267.46%,267.5%,267.66%,267.78%,267.94%,268.07%,268.16%,268.19%,133.22%,133.26%,133.51%,133.78%,134.05%,134.16%,134.16%,134.62%,134.82%,134.86%,134.89%,134.93%,135.2%,135.2%,135.2%,135.34%,135.38%,135.44%,135.46%,135.5%
Tungurahua,590600,Tisaleo,14317,-1.350000000000000,-78.66666700000000,212.5%,212.7%,212.77%,213.3%,213.49%,213.56%,213.96%,214.04%,106.2%,106.25%,106.31%,106.45%,106.5%,106.54%,106.54%,106.57%,106.62%,106.68%,106.71%,107.01%,107.12%,107.14%,107.26%,107.33%,107.49%,107.54%,107.58%,107.66%
Zamora Chinchipe,120416,Centinela del Cóndor,8313,-3.894910000000000,-78.78140999999999,232.82%,232.82%,233.08%,233.3%,234.19%,235.03%,235.34%,235.34%,117.71%,118.07%,118.69%,119.25%,119.57%,120.21%,120.21%,120.21%,120.45%,120.67%,120.68%,120.76%,120.77%,120.77%,120.8%,120.89%,120.93%,121.15%,121.23%,121.28%
Zamora Chinchipe,120416,Chinchipe,10679,-4.862800000000000,-79.13280000000000,320.33%,320.33%,320.93%,322.11%,322.75%,323.89%,323.89%,324.02%,162%,162.22%,162.7%,163.11%,163.82%,164.43%,164.8%,165.13%,165.46%,165.65%,165.91%,166.05%,166.49%,166.49%,166.49%,166.7%,166.96%,167.29%,167.41%,167.5%
Zamora Chinchipe,120416,El Pangui,10945,-3.624900000000000,-78.58710000000001,367.77%,367.77%,368.42%,369.59%,370.54%,370.96%,372.46%,372.46%,186.78%,188.35%,189.53%,190.56%,191.71%,192.82%,193.1%,193.39%,194.44%,194.89%,195.06%,195.17%,195.51%,195.51%,195.58%,196.03%,196.41%,196.52%,196.79%,197.03%
Zamora Chinchipe,120416,Nangaritza,8014,-4.048333000000000,-78.68222200000000,185.15%,185.15%,185.55%,186.9%,187.5%,187.95%,189.37%,189.49%,94.77%,95.83%,97.33%,98.34%,99.06%,99.56%,99.56%,99.66%,99.9%,100.16%,100.49%,100.72%,100.82%,100.95%,101.21%,101.3%,101.45%,101.67%,101.78%,101.83%
Zamora Chinchipe,120416,Palanda,10144,-4.649800000000000,-79.13209999999999,255.17%,255.17%,255.5%,255.82%,256.13%,256.43%,257.2%,257.2%,128.59%,129.01%,129.52%,130.04%,130.49%,130.69%,131.1%,131.4%,131.54%,132.59%,132.83%,132.99%,133.31%,133.31%,133.31%,133.36%,133.47%,133.53%,133.68%,133.78%
Zamora Chinchipe,120416,Paquisha,5992,-3.932750000000000,-78.67426000000000,297.43%,297.43%,297.66%,299.7%,300.63%,301.44%,302.44%,302.44%,151.34%,151.97%,152.62%,153.39%,153.81%,155.12%,155.19%,155.19%,155.54%,155.82%,156.07%,156.26%,156.43%,156.43%,156.43%,156.54%,157.08%,157.29%,157.33%,157.66%
Zamora Chinchipe,120416,Yacuambi,7121,-3.634440000000000,-78.92810000000000,214.77%,214.83%,214.91%,215.11%,215.56%,215.67%,215.67%,215.67%,107.85%,108.45%,109.24%,110.7%,111.02%,111.63%,111.63%,112.22%,112.36%,112.41%,113%,113%,113.2%,113.2%,113.21%,113.24%,113.31%,113.52%,113.57%,113.64%
Zamora Chinchipe,120416,Yantzaza,26447,-3.850000000000000,-78.75000000000000,276.02%,276.02%,276.42%,277.04%,277.72%,278.31%,279.22%,280.07%,140.53%,141.18%,141.99%,142.88%,143.71%,144.66%,145.13%,145.78%,146.19%,146.45%,146.69%,146.82%,147.14%,147.28%,147.46%,147.76%,147.96%,148.03%,148.13%,148.2%
Zamora Chinchipe,120416,Zamora,32761,-4.120000000000000,-78.80000000000000,263.84%,263.94%,264.22%,264.52%,264.88%,265.32%,265.73%,266.12%,133.32%,133.71%,134.29%,135.01%,135.59%,136.31%,136.54%,136.72%,136.91%,137.06%,137.28%,137.5%,137.65%,137.7%,137.8%,137.95%,138.1%,138.16%,138.19%,138.28%
