provincia,provincia_poblacion,canton,canton_poblacion,lat,lng,01/01/2022,02/01/2022,03/01/2022,04/01/2022,05/01/2022,06/01/2022,07/01/2022,08/01/2022,09/01/2022,10/01/2022,11/01/2022,12/01/2022,13/01/2022,14/01/2022,15/01/2022,16/01/2022,17/01/2022,18/01/2022,19/01/2022,20/01/2022,21/01/2022,22/01/2022,23/01/2022,24/01/2022,25/01/2022,26/01/2022,27/01/2022,28/01/2022
Loja,521154,Pindal,10540,-4.116100000000000,-80.10760000000001,709,709,709,739,781,820,884,884,884,969,990,1104,1104,1163,1163,1243,1303,1376,1458,1482,1507,1507,1568,1608,1666,1799,1822,1842
Loja,521154,Puyango,15925,-3.870000000000000,-80.09000000000000,1823,1823,1858,1921,1965,2032,2105,2105,2105,2243,2345,2505,2540,2672,2775,2910,2999,3058,3123,3183,3251,3326,3448,3449,3809,3921,4127,4204
Loja,521154,Quilanga,4197,-4.298000000000000,-79.39860000000000,629,629,650,661,684,699,699,699,699,699,699,710,723,723,723,723,733,767,767,767,767,767,767,767,802,821,839,858
Loja,521154,Saraguro,33506,-3.625300000000000,-79.24110000000000,1644,1644,1680,1746,1794,1885,1946,1946,1995,2061,2229,2392,2463,2524,2524,2584,2639,2749,2797,2894,2927,2927,2927,2976,3026,3132,3241,3260
Loja,521154,Sozoranga,7121,-4.327778000000000,-79.78972200000000,641,641,655,728,739,784,819,819,819,837,875,887,915,915,915,915,941,1008,1103,1192,1213,1213,1213,1250,1305,1363,1431,1470
Loja,521154,Zapotillo,14325,-4.386360000000000,-80.24360000000000,896,896,925,974,1009,1058,1113,1126,1133,1211,1263,1304,1435,1507,1525,1527,1556,1600,1617,1690,1730,1737,1741,1766,1822,1849,1954,1965
Los Ríos,921763,Baba,43429,-1.784167000000000,-79.67666699999999,1281,1281,1281,1326,1472,1548,1630,1639,1639,1689,1770,1832,1939,2045,2057,2059,2092,2141,2167,2213,2336,2351,2360,2437,2525,2613,2687,2779
Los Ríos,921763,Babahoyo,175281,-1.800000000000000,-79.53333300000000,5486,5486,5683,6081,6509,6931,7327,7359,7359,7841,8311,8706,9055,9403,9434,9434,9963,10432,10922,11415,11912,11942,11965,12332,12821,13251,13652,14105
Los Ríos,921763,Buena Fe,83654,-0.8985720000000000,-79.48891600000000,2058,2058,2118,2223,2309,2451,2593,2676,2777,2894,3066,3241,3400,3578,3649,3694,3792,3901,4008,4101,4214,4333,4391,4505,4609,4702,4798,5212
Los Ríos,921763,Mocache,43316,-1.183850000000000,-79.50552999999999,801,801,801,801,873,966,1048,1094,1166,1205,1239,1350,1432,1502,1564,1605,1628,1652,1704,1804,1853,2178,2203,2214,2258,2302,2353,2398
Los Ríos,921763,Montalvo,28720,-1.793800000000000,-79.28570000000001,1278,1278,1278,1322,1435,1553,1632,1672,1691,1794,1872,1969,2038,2094,2102,2102,2170,2257,2331,2417,2495,2514,2514,2583,2653,2730,2797,2847
Los Ríos,921763,Palenque,23638,-1.432800000000000,-79.74950000000000,508,508,528,553,575,591,609,609,609,630,657,676,696,725,725,725,764,801,823,855,879,879,879,906,923,954,981,1032
Los Ríos,921763,Puebloviejo,44725,-1.550000000000000,-79.53388900000000,1342,1342,1390,1433,1509,1573,1645,1658,1658,1733,1802,1863,1917,1978,2008,2008,2076,2145,2207,2273,2327,2351,2351,2445,2499,2660,2732,2838
Los Ríos,921763,Quevedo,213842,-1.033333000000000,-79.45000000000000,8457,8457,8662,8965,9440,9829,10183,10358,10614,10991,11375,11808,12121,12470,12595,12746,13094,13626,14118,14447,14853,14965,15121,15448,15790,15978,16333,16679
Los Ríos,921763,Quinsaloma,20428,-1.206200000000000,-79.31450000000000,1344,1344,1368,1394,1428,1452,1478,1478,1478,1524,1570,1609,1634,1674,1683,1683,1716,1752,1792,1833,1891,1915,1915,1946,1969,1999,2049,2087
Los Ríos,921763,Urdaneta,32618,-1.570556000000000,-79.47111099999999,1462,1462,1518,1598,1723,1852,1968,1981,1981,2088,2168,2221,2266,2330,2335,2335,2417,2474,2542,2616,2681,2686,2686,2776,2841,2891,2947,3011
Los Ríos,921763,Valencia,54637,-0.9525000000000000,-79.35310000000000,1493,1493,1572,1672,1754,1859,1970,2055,2055,2183,2283,2402,2498,2606,2668,2668,2734,2834,2907,2995,3056,3101,3131,3192,3243,3302,3445,3513
Los Ríos,921763,Ventanas,75146,-1.450000000000000,-79.47000000000000,3154,3154,3219,3299,3393,3473,3573,3615,3615,3725,3829,3937,4010,4099,4139,4139,4276,4362,4442,4519,4630,4681,4701,4841,4918,4984,5148,5302
Los Ríos,921763,Vinces,82329,-1.558333000000000,-79.75000000000000,2543,2563,2691,2849,2948,3114,3241,3316,3368,3512,3654,3776,3904,3997,4076,4105,4244,4363,4507,4647,4724,4790,4813,4933,5045,5171,5256,5394
Manabí,1562079,Bolívar,45493,-0.8419440000000000,-80.16194400000001,2066,2076,2171,2313,2497,2643,2844,2960,3041,3285,3480,3660,3836,3982,4029,4068,4179,4290,4374,4434,4526,4568,4587,4800,4846,4911,5016,5103
Manabí,1562079,Chone,131002,-0.6833330000000000,-80.09999999999999,6004,6010,6174,6468,6987,7450,7831,7964,7968,8590,8908,9604,10081,10502,10560,10560,10967,11407,11672,11848,12019,12071,12096,12353,12587,12801,13056,13276
Manabí,1562079,El Carmen,111344,-1.314700000000000,-80.01690000000001,4039,4039,4129,4130,4525,4717,5014,5232,5476,6044,6481,7028,7334,7580,7679,7831,8098,8503,8751,9099,9361,9432,9506,9605,9924,10257,10664,11092
Manabí,1562079,Flavio Alfaro,23822,-0.4054000000000000,-79.90580000000000,954,954,973,1000,1028,1069,1107,1107,1107,1186,1255,1308,1370,1423,1474,1474,1521,1573,1601,1646,1699,1699,1699,1754,1827,1895,1998,2037
Manabí,1562079,Jama,26116,-0.2014000000000000,-80.26590000000000,755,755,792,870,953,1046,1148,1148,1167,1175,1265,1298,1362,1460,1460,1460,1530,1576,1624,1641,1681,1681,1681,1709,1726,1742,1776,1827
Manabí,1562079,Jaramijó,28439,-0.9487300000000000,-80.63630000000001,1189,1189,1282,1419,1562,1630,1774,1774,1774,1955,2042,2142,2223,2335,2335,2335,2433,2475,2515,2573,3729,5564,5874,5954,6050,6126,6180,6243
Manabí,1562079,Jipijapa,74645,-1.333330000000000,-80.58329999999999,4613,4619,4886,5211,5493,5846,6237,6413,6557,7006,7368,7441,7624,8004,8065,8097,8289,8446,8578,8684,8811,8849,8864,9108,9190,9389,9522,9661
Manabí,1562079,Junín,18820,-0.9291600000000000,-80.20569000000000,1288,1302,1350,1424,1495,1570,1646,1703,1738,1860,1884,1960,2027,2087,2123,2138,2162,2204,2247,2262,2303,2330,2340,2364,2400,2419,2442,2475
Manabí,1562079,Manta,264281,-0.9500220000000000,-80.71620000000000,12717,12876,13624,14468,16043,17463,18424,18597,18843,20803,23718,25762,27346,30152,31735,32939,33830,34646,35536,36364,38689,40111,40527,41427,42138,42846,43614,44260
Manabí,1562079,Montecristi,107785,-1.033330000000000,-80.65000000000001,1619,1619,1677,1945,2291,2538,2651,2651,2651,2911,3133,3388,3539,3634,3634,3634,3738,3930,4079,4173,4280,4280,4280,4407,4526,4683,4784,4856
Manabí,1562079,Olmedo,10194,-1.396111000000000,-80.20611100000001,598,598,647,696,701,707,707,745,758,809,869,890,890,900,919,922,958,991,1019,1038,1043,1056,1056,1069,1083,1093,1108,1135
Manabí,1562079,Paján,37093,-1.570000000000000,-80.42000000000000,1241,1245,1359,1453,1611,1773,1920,1990,2049,2153,2191,2492,2659,2825,2861,2903,3076,3177,3256,3381,3469,3484,3502,3621,3680,3767,3818,3896
Manabí,1562079,Pedernales,63441,0.07010000000000000,-80.05360000000000,730,730,731,802,898,970,1071,1071,1071,1223,1320,1328,1388,1552,1552,1552,1678,1753,1817,1883,1954,1954,1954,2056,2150,2224,2267,2308
Manabí,1562079,Pichincha,29599,-1.047300000000000,-79.81860000000000,618,618,633,682,743,805,810,823,824,875,909,935,960,1017,1025,1036,1085,1118,1141,1174,1204,1219,1222,1257,1280,1308,1335,1351
Manabí,1562079,Portoviejo,321800,-1.056181000000000,-80.45521700000000,16417,16451,16782,18054,19145,20339,21444,22088,22316,23429,24778,26082,27042,27895,28024,28024,28796,29544,29913,30421,30879,30986,30999,31913,32852,33667,34346,35107
Manabí,1562079,Puerto López,24688,-1.566667000000000,-80.81666700000000,762,762,789,818,888,920,989,1006,1016,1087,1183,1224,1255,1286,1296,1300,1329,1361,1384,1407,1415,1417,1431,1444,1470,1503,1538,1559
Manabí,1562079,Rocafuerte,37312,-0.9200000000000000,-80.45999999999999,2124,2124,2214,2355,2508,2562,2586,2586,2588,2832,2901,2968,3185,3402,3426,3445,3559,3676,3754,3820,3864,3876,3879,3975,4055,4190,4279,4365
Manabí,1562079,San Vicente,24799,-0.5893000000000000,-80.40880000000000,986,986,1067,1194,1286,1371,1444,1444,1444,1503,1610,1624,1624,1714,1714,1714,1781,1838,1869,1911,1955,1955,1955,2014,2072,2111,2141,2198
Manabí,1562079,Santa Ana,48152,-1.206900000000000,-80.37090000000001,2036,2036,2193,2387,2601,2781,2897,3000,3031,3266,3427,3482,3571,3725,3741,3758,3882,3994,4057,4116,4185,4223,4232,4301,4380,4475,4548,4617
Manabí,1562079,Sucre,62443,-0.6000000000000000,-80.41666700000000,3514,3514,3669,3883,4079,4446,4723,4723,4722,5106,5496,5717,6009,6227,6227,6227,6419,6557,6667,6776,6889,6889,6889,7048,7136,7289,7387,7499
Manabí,1562079,Tosagua,42297,-0.7800000000000000,-80.26000000000001,1481,1481,1585,1731,1889,1999,2090,2090,2090,2233,2385,2393,2585,2782,2782,2782,2926,3026,3096,3176,3240,3240,3240,3240,3332,3404,3461,3509
Manabí,1562079,Veinticuatro de Mayo,28514,-1.278889000000000,-80.42000000000000,1999,1999,2149,2296,2450,2553,2571,2623,2648,2857,2965,3017,3077,3182,3195,3204,3325,3383,3429,3508,3545,3556,3583,3666,3814,3997,4192,4462
Morona Santiago,196535,Gualaquiza,19555,-3.380000000000000,-78.58000000000000,1575,1575,1597,1662,1716,1782,1782,1782,1842,1951,2145,2301,2416,2542,2542,2548,2690,2819,2918,2988,3066,3066,3100,3160,3199,3221,3257,3271
Morona Santiago,196535,Huamboya,12382,-1.785000000000000,-78.23194400000000,250,254,254,261,261,261,261,261,296,329,368,398,437,469,477,486,509,509,531,534,535,535,544,560,571,574,581,581
Morona Santiago,196535,Limón Indanza,10349,-2.966250000000000,-78.43052800000000,382,382,382,382,382,427,427,427,500,541,541,547,622,652,662,672,699,723,737,745,766,772,774,780,816,816,823,823
Morona Santiago,196535,Logroño,7643,-2.624800000000000,-78.18960000000000,222,227,231,231,236,238,239,239,274,287,290,298,303,309,312,315,319,323,326,327,327,327,327,329,330,330,330,332
Morona Santiago,196535,Morona,58281,-2.300000000000000,-78.11666700000001,3585,3585,3699,3784,3920,4118,4118,4118,4437,4711,4914,5184,5390,5649,5649,5649,5876,6010,6261,6435,6502,6584,6639,6814,6927,7039,7177,7177
Morona Santiago,196535,Pablo Sexto,2897,-1.803056000000000,-77.92111100000000,153,153,153,164,164,164,164,164,164,171,179,192,195,195,195,200,206,206,207,208,208,208,208,208,208,208,208,208
Morona Santiago,196535,Palora,7719,-1.700000000000000,-77.94000000000000,447,447,447,466,466,466,466,466,569,604,628,686,697,731,734,746,782,782,804,836,862,863,870,875,891,905,913,913
Morona Santiago,196535,San Juan Bosco,4985,-3.092300000000000,-78.51320000000000,302,302,308,318,318,340,340,340,365,383,393,422,426,431,431,431,447,457,486,499,500,500,500,503,512,518,522,540
Morona Santiago,196535,Santiago,11087,-3.429800000000000,-78.56560000000000,668,668,677,677,677,722,722,722,782,851,851,922,956,983,985,1006,1043,1069,1081,1099,1114,1140,1152,1158,1185,1207,1213,1213
Morona Santiago,196535,Sucúa,23823,-2.460000000000000,-78.17000000000000,1358,1358,1394,1464,1522,1571,1587,1587,1665,1726,1787,1855,1891,1960,1973,1990,2031,2060,2079,2096,2112,2126,2130,2151,2166,2183,2203,2213
Morona Santiago,196535,Taisha,26773,-2.339950000000000,-77.45808000000000,294,294,294,297,300,303,303,303,325,336,355,358,361,376,383,391,399,413,415,424,428,429,430,437,439,449,451,468
Morona Santiago,196535,Tiwintza,11041,-2.917670000000000,-77.80170000000000,162,162,163,163,163,163,163,163,171,171,171,173,180,181,184,185,188,194,197,198,214,218,220,223,226,226,228,228
Napo,133705,Archidona,33068,-0.9166670000000000,-77.78333300000000,791,792,838,874,906,948,982,1002,1024,1086,1086,1186,1227,1304,1330,1344,1382,1382,1590,1744,1775,1779,1786,1786,1805,1870,1899,1983
Napo,133705,Carlos Julio Arosemena Tola,4466,-1.166667000000000,-77.84999999999999,159,163,164,174,203,207,209,209,208,212,212,225,225,238,255,257,265,265,270,274,284,294,295,295,311,311,321,333
Napo,133705,El Chaco,10142,-0.3402780000000000,-77.80888899999999,704,704,704,704,743,746,762,764,757,757,805,865,906,984,993,1010,1042,1056,1083,1098,1115,1115,1115,1127,1132,1140,1158,1168
Napo,133705,Quijos,6847,-0.4636110000000000,-77.89277800000001,892,892,892,929,950,958,991,992,972,984,1013,1052,1077,1088,1088,1088,1093,1154,1164,1185,1186,1189,1189,1207,1245,1289,1318,1323
Napo,133705,Tena,79182,-0.9890000000000000,-77.81590000000000,3649,3655,3758,3963,4111,4246,4395,4462,4517,4669,4669,4906,5017,5197,5244,5295,5453,5456,5580,5696,5796,5830,5859,5860,6189,6570,6838,7170
Orellana,161338,Aguarico,3629,-0.9211110000000000,-75.39916700000001,595,596,615,630,637,637,641,685,692,750,830,875,910,967,1032,1142,1214,1282,1320,1346,1366,1374,1375,1402,1408,1413,1464,1464
Orellana,161338,La Joya de los Sachas,39352,-0.3000000000000000,-76.84999999999999,1469,1469,1495,1556,1588,1637,1689,1709,1653,1768,1871,2014,2014,2143,2184,2226,2411,2411,2639,2743,2899,2941,2997,3117,3179,3275,3331,3437
Orellana,161338,Loreto,24579,-0.6904000000000000,-77.30830000000000,576,576,581,588,596,602,605,606,595,621,643,676,676,690,695,702,773,773,795,817,844,844,844,877,892,911,935,955
Orellana,161338,Orellana,93778,-0.4666670000000000,-76.96666700000000,3626,3626,3686,3785,4052,4122,4264,4311,4273,4434,4587,4733,4733,4948,5219,5321,5676,5676,6133,6475,6869,7010,7187,7324,7553,7762,8162,8458
Pastaza,114202,Arajuno,8128,-1.234370000000000,-77.68750000000000,106,106,107,113,144,164,166,167,174,174,188,194,211,218,225,225,237,237,240,259,265,269,272,274,282,282,282,288
Pastaza,114202,Mera,17547,-1.460000000000000,-78.09000000000000,1621,1625,1646,1711,1784,1852,1937,1964,1973,2060,2171,2236,2297,2398,2407,2417,2457,2519,2548,2585,2610,2614,2618,2642,2660,2674,2703,2771
Pastaza,114202,Pastaza,84377,-1.066667000000000,-78.00111099999999,4567,4593,4764,5005,5321,5596,5819,5982,6119,6514,6820,7125,7517,7849,7979,8069,8299,8585,8800,8973,9309,9394,9470,9618,9791,9926,10097,10295
Pastaza,114202,Santa Clara,4150,-1.267100000000000,-77.88820000000000,100,100,100,100,102,110,139,142,148,166,178,196,207,235,245,249,256,272,296,329,349,349,351,367,390,403,415,417
Pichincha,3228233,Cayambe,107660,0.04388900000000000,-78.15610000000000,7167,7185,7345,7641,8052,8785,9128,9225,9201,9529,9865,13914,17495,21369,23301,23332,23540,24353,25030,25172,26672,26740,26771,27176,27580,28145,28722,29608
Pichincha,3228233,Mejía,108167,-0.5101000000000000,-78.56980000000000,7701,7707,7990,8466,8943,9474,9954,10049,9898,10586,11164,11610,12338,12910,12996,13110,13486,13732,14072,14272,15003,15101,15164,15690,16066,16496,16873,18101
Pichincha,3228233,Pedro Moncayo,43281,0.04369700000000000,-78.34923999999999,2408,2415,2517,2607,2674,2763,2844,2914,2968,3144,3268,5057,6733,8893,8935,8962,9016,9836,10319,10377,10401,10462,10501,10535,10768,11003,11261,11380
Pichincha,3228233,Pedro Vicente Maldonado,17171,0.1666670000000000,-79,774,774,814,843,896,953,976,1019,1030,1076,1115,1186,1235,1285,1285,1304,1338,1366,1381,1413,1445,1445,1447,1459,1466,1480,1501,1532
Pichincha,3228233,Puerto Quito,24911,0.1170000000000000,-79.26400000000000,1246,1246,1275,1309,1349,1413,1465,1487,1524,1632,1824,2284,2531,2732,2754,2774,2820,2910,2936,3041,3262,3267,3279,3302,3348,3400,3424,3480
Pichincha,3228233,Quito,2781641,-0.2186110000000000,-78.50972200000000,286294,288056,301909,319311,336277,354432,374703,386107,394133,412077,431864,449652,465220,484576,497468,504124,519450,534725,547427,560827,574758,588667,596687,606717,615862,625270,635016,647352
Pichincha,3228233,Rumiñahui,115433,-0.3345000000000000,-78.44750000000001,18829,18829,19297,20149,20923,21499,22233,22379,22085,22830,24284,25823,27328,28824,29703,29783,30864,32160,32476,32865,33851,33923,33994,34485,35096,35656,36052,36737
Pichincha,3228233,San Miguel de Los Bancos,29969,0.02300000000000000,-78.89200000000000,1356,1375,1435,1490,1567,1612,1708,1753,1773,1830,1902,1986,2050,2103,2126,2154,2193,2242,2282,2314,2332,2351,2369,2402,2451,2548,2639,2720
Santa Elena,401178,La Libertad,117767,-2.233333000000000,-80.90000000000001,3470,3470,3591,3813,4060,4361,4608,4639,4679,4961,5163,5374,5546,5669,5672,5722,5878,6091,6327,6503,6716,6790,6831,7069,7333,7537,7761,8018
Santa Elena,401178,Salinas,94590,-2.216667000000000,-80.95000000000000,4047,4047,4171,4347,4571,4776,4996,5084,5189,5413,5499,5686,5837,6031,6104,6104,6354,6504,6568,6762,6956,7070,7070,7229,7389,7544,7712,7922
Santa Elena,401178,Santa Elena,188821,-2.226700000000000,-80.85830000000000,10501,10511,10823,11185,11627,12305,12902,12976,13053,13588,13990,14426,14717,15034,15129,15179,15605,16002,16218,16481,16595,16698,16759,17263,17737,18275,19228,19811
Sto. Domingo Tsáchilas,511151,La Concordia,52571,0.002300000000000000,-79.38460000000001,2081,2081,2189,2322,2478,2608,2753,2753,2756,2915,3126,3307,3444,3583,3583,3583,3707,3819,3868,3949,4025,4025,4025,4101,4174,4221,4263,4368
Sto. Domingo Tsáchilas,511151,Santo Domingo,458580,-0.2541670000000000,-79.17194400000000,16421,16501,17092,17798,18618,19605,20571,21067,21476,22839,24007,25207,26368,27175,27418,27587,28593,29667,30594,31523,32419,32594,32698,33517,34876,35779,36530,37555
Sucumbíos,230503,Cascales,15882,-0.06750000000000000,-77.21694400000000,530,531,542,545,567,584,615,644,669,716,751,772,801,837,859,874,882,902,910,943,973,1039,1062,1088,1114,1129,1158,1195
Sucumbíos,230503,Cuyabeno,7154,-0.1288890000000000,-76.41388900000000,343,352,375,380,383,405,418,436,453,470,470,531,565,589,598,611,626,645,662,674,702,780,898,913,933,954,983,1030
Sucumbíos,230503,Gonzalo Pizarro,10007,0.04700000000000000,-77.32280000000000,733,741,791,819,846,871,918,956,994,1031,1078,1129,1163,1186,1201,1205,1228,1250,1263,1278,1297,1321,1347,1399,1417,1425,1447,1448
Sucumbíos,230503,Lago Agrio,119594,0.08472200000000001,-76.88277800000000,4322,4357,4487,4647,4846,5003,5254,5487,5736,6344,6817,7200,7573,7787,8122,8275,8618,8903,9303,9674,10050,10328,10575,10909,11236,11547,11845,12113
Sucumbíos,230503,Putumayo,16106,0.1000000000000000,-75.84999999999999,646,647,648,662,662,664,672,696,731,745,754,763,787,840,846,850,854,863,867,888,955,985,1049,1064,1074,1099,1124,1225
Sucumbíos,230503,Shushufindi,57949,-0.1871000000000000,-76.64500000000000,1782,1810,1823,1867,1930,1980,2063,2247,2369,2534,2802,3079,3249,3408,3569,3717,3848,3961,4049,4107,4208,4315,4380,4515,4742,4867,4962,5124
Sucumbíos,230503,Sucumbíos,3811,0.4592000000000000,-77.52300000000000,264,264,299,330,359,387,403,455,469,502,520,541,564,574,601,609,628,636,655,666,707,735,749,751,751,824,945,974
Tungurahua,590600,Ambato,387309,-1.241667000000000,-78.61972200000000,27456,27511,29100,31166,33128,35260,38392,39008,39447,40857,42169,45281,48491,50550,51112,51306,54867,58236,60283,61713,64310,65115,65576,66551,67745,68775,69691,70806
Tungurahua,590600,Baños,25043,-1.396389000000000,-78.42472200000000,2500,2535,2663,2780,2901,3018,3118,3124,3184,3250,3250,3435,3591,3810,3812,3851,3985,4062,4196,4386,4604,4745,4793,4878,5044,5174,5276,5443
Tungurahua,590600,Cevallos,9936,-1.350000000000000,-78.61666700000001,1168,1168,1237,1326,1414,1491,1588,1588,1701,1787,1794,1899,1982,2039,2084,2084,2145,2200,2225,2261,2283,2314,2314,2346,2377,2396,2420,2451
Tungurahua,590600,Mocha,7336,-1.416667000000000,-78.66666700000000,726,726,745,818,886,921,964,976,1043,1096,1113,1224,1294,1357,1388,1388,1418,1464,1520,1537,1574,1583,1583,1598,1608,1623,1645,1677
Tungurahua,590600,Patate,15825,-1.316667000000000,-78.51666700000000,2231,2231,2279,2361,2436,2491,2537,2537,2704,2790,2876,2947,2999,3122,3151,3241,3277,3324,3360,3410,3453,3467,3530,3550,3567,3584,3602,3632
Tungurahua,590600,Pelileo,66836,-1.327500000000000,-78.54083300000001,4732,4732,4997,5297,5743,6334,6603,6706,6713,7101,7362,7888,8431,9135,9349,9349,9654,9884,10045,10149,10281,10361,10361,10464,10600,10692,10867,10967
Tungurahua,590600,Píllaro,43371,-1.175833000000000,-78.55527800000000,3123,3123,3373,3680,4002,4210,4534,4654,4655,4909,5078,5440,5793,6036,6139,6139,6352,6506,6677,6793,6910,6965,6965,7080,7206,7315,7453,7579
Tungurahua,590600,Quero,20627,-1.379300000000000,-78.60700000000000,1619,1694,1779,1868,1984,2084,2188,2227,2227,2289,2307,2494,2579,2697,2697,2796,2862,2943,3019,3056,3099,3099,3099,3140,3181,3211,3250,3278
Tungurahua,590600,Tisaleo,14317,-1.350000000000000,-78.66666700000000,985,1040,1075,1171,1257,1335,1438,1481,1484,1531,1531,1682,1767,1860,1866,1965,2026,2098,2139,2228,2262,2271,2312,2334,2375,2410,2438,2474
Zamora Chinchipe,120416,Centinela del Cóndor,8313,-3.894910000000000,-78.78140999999999,400,400,412,421,441,458,471,471,471,502,526,574,596,612,612,612,634,649,653,666,677,677,681,698,706,719,737,744
Zamora Chinchipe,120416,Chinchipe,10679,-4.862800000000000,-79.13280000000000,1012,1012,1023,1050,1090,1118,1118,1131,1131,1131,1161,1226,1252,1335,1388,1455,1470,1478,1504,1553,1578,1578,1578,1601,1683,1766,1785,1828
Zamora Chinchipe,120416,El Pangui,10945,-3.624900000000000,-78.58710000000001,443,443,457,548,588,761,913,913,932,997,1043,1074,1282,1454,1470,1492,1517,1545,1559,1571,1588,1588,1592,1612,1633,1645,1784,1800
Zamora Chinchipe,120416,Nangaritza,8014,-4.048333000000000,-78.68222200000000,174,174,179,184,187,211,236,263,269,301,314,333,345,359,359,359,379,388,395,409,417,423,425,437,446,461,463,463
Zamora Chinchipe,120416,Palanda,10144,-4.649800000000000,-79.13209999999999,400,400,407,427,452,467,506,506,506,560,664,766,821,821,855,861,869,963,978,999,1039,1039,1039,1083,1123,1136,1147,1174
Zamora Chinchipe,120416,Paquisha,5992,-3.932750000000000,-78.67426000000000,312,312,325,340,371,413,435,435,435,450,454,457,482,507,511,511,519,525,530,547,562,562,562,594,598,601,610,610
Zamora Chinchipe,120416,Yacuambi,7121,-3.634440000000000,-78.92810000000000,86,86,89,96,96,96,96,96,96,111,142,188,193,195,195,271,278,279,321,321,328,328,334,338,340,355,361,363
Zamora Chinchipe,120416,Yantzaza,26447,-3.850000000000000,-78.75000000000000,1307,1307,1341,1378,1461,1527,1737,1791,1870,1932,1994,2065,2170,2202,2251,2318,2360,2541,2715,2752,2819,2857,2906,2921,2944,2970,3184,3413
Zamora Chinchipe,120416,Zamora,32761,-4.120000000000000,-78.80000000000000,2307,2359,2411,2594,2740,2979,3169,3244,3356,3505,3680,3831,3963,4091,4233,4302,4418,4499,4595,4656,4717,4778,4845,4889,4935,4987,5011,5166
