provincia,provincia_poblacion,canton,canton_poblacion,lat,lng,01/01/2022,02/01/2022,03/01/2022,04/01/2022,05/01/2022,06/01/2022,07/01/2022,08/01/2022,09/01/2022,10/01/2022,11/01/2022,12/01/2022,13/01/2022,14/01/2022,15/01/2022,16/01/2022,17/01/2022,18/01/2022,19/01/2022,20/01/2022,21/01/2022,22/01/2022,23/01/2022,24/01/2022,25/01/2022,26/01/2022,27/01/2022,28/01/2022
Loja,521154,Gonzanamá,10953,-4.231389000000000,-79.43527800000000,23426,23426,23466,23515,23551,23587,23602,23602,23613,23660,23836,23970,24035,24235,24235,24235,24348,24440,24565,24653,24692,24692,24692,24778,24821,24904,24934,24970
Loja,521154,Loja,274112,-3.983333000000000,-79.20000000000000,456733,456733,458481,460420,462509,464466,466063,467029,467868,470026,472238,474484,476766,478737,480129,480800,482660,484228,485352,486640,487513,488433,489385,490299,490907,491400,491833,492513
Loja,521154,Macará,20269,-4.383333000000000,-79.95000000000000,36379,36429,36555,36663,36720,36939,37077,37120,37100,37245,37379,37576,37673,37758,37814,37878,37999,38179,38258,38342,38422,38477,38501,38584,38714,38802,38886,39017
Loja,521154,Olmedo,4220,-3.934000000000000,-79.64800000000000,8821,8821,8834,8847,8872,8899,8931,8931,8927,8965,8994,9017,9046,9062,9093,9112,9140,9181,9201,9219,9241,9241,9241,9273,9283,9302,9315,9319
Loja,521154,Paltas,23471,-4.050000000000000,-79.65000000000001,41932,41932,42035,42153,42271,42399,42561,42561,42562,42777,43033,43162,43362,43525,43591,43655,43813,43984,44285,44367,44442,44442,44442,44507,44599,44651,44697,44824
Loja,521154,Pindal,10540,-4.116100000000000,-80.10760000000001,21202,21202,21204,21238,21290,21344,21452,21452,21455,21614,21680,21870,21929,22039,22039,22159,22254,22361,22473,22510,22559,22559,22629,22684,22748,22915,22938,22970
Loja,521154,Puyango,15925,-3.870000000000000,-80.09000000000000,34027,34027,34083,34170,34241,34343,34449,34449,34447,34657,34800,35054,35149,35341,35465,35646,35759,35836,35923,36000,36082,36169,36301,36303,36696,36826,37055,37143
Loja,521154,Quilanga,4197,-4.298000000000000,-79.39860000000000,7367,7367,7398,7412,7437,7453,7453,7453,7445,7449,7452,7479,7504,7507,7507,7507,7519,7556,7557,7557,7558,7558,7558,7562,7601,7621,7639,7664
Loja,521154,Saraguro,33506,-3.625300000000000,-79.24110000000000,45340,45340,45444,45569,45685,45873,45997,45997,46065,46198,46732,47079,47375,47573,47573,47663,47802,48060,48133,48272,48333,48333,48333,48462,48557,48734,48889,48923
Loja,521154,Sozoranga,7121,-4.327778000000000,-79.78972200000000,9058,9058,9074,9148,9160,9209,9246,9246,9316,9335,9385,9407,9443,9450,9450,9450,9478,9565,9675,9771,9794,9794,9794,9839,9902,9972,10049,10095
Loja,521154,Zapotillo,14325,-4.386360000000000,-80.24360000000000,26178,26178,26216,26275,26330,26399,26476,26493,26501,26607,26689,26751,26932,27032,27054,27059,27098,27159,27192,27284,27339,27348,27352,27390,27458,27499,27639,27655
Los Ríos,921763,Baba,43429,-1.784167000000000,-79.67666699999999,58931,58931,58931,59075,59375,59600,59802,59838,59853,60010,60752,61127,61446,61655,61708,61717,61886,62021,62135,62296,62494,62765,62780,63016,63311,63493,63631,63826
Los Ríos,921763,Babahoyo,175281,-1.800000000000000,-79.53333300000000,231355,231355,232279,233509,235107,236497,237673,237757,237728,239044,240463,241941,243213,244130,244194,244194,245383,246555,247805,248957,250122,250197,250232,251182,252366,253188,253977,254759
Los Ríos,921763,Buena Fe,83654,-0.8985720000000000,-79.48891600000000,115449,115449,115729,116054,116285,116775,117265,117564,117940,118514,119315,119921,120517,121052,121320,121548,121875,122194,122445,122674,123290,123473,123566,123784,124011,124177,124465,125079
Los Ríos,921763,Mocache,43316,-1.183850000000000,-79.50552999999999,49343,49343,49343,49343,49662,49996,50315,50552,50816,50980,51161,51679,52019,52381,52601,52749,52844,52970,53106,53503,53700,54181,54306,54388,54651,54919,55188,55421
Los Ríos,921763,Montalvo,28720,-1.793800000000000,-79.28570000000001,41398,41398,41405,41608,41961,42311,42606,42698,42781,43047,43284,43541,43695,43869,43897,43897,44042,44193,44365,44554,44709,44745,44745,44898,45013,45168,45287,45372
Los Ríos,921763,Palenque,23638,-1.432800000000000,-79.74950000000000,26280,26280,26349,26470,26584,26695,26815,26815,26813,26965,27177,27378,27489,27663,27663,27663,27792,27952,28043,28133,28409,28409,28409,28476,28515,28826,28953,29064
Los Ríos,921763,Puebloviejo,44725,-1.550000000000000,-79.53388900000000,63638,63638,63853,64037,64416,64723,65067,65141,65138,65528,65956,66430,66761,67131,67203,67203,67575,67830,68137,68390,68641,68684,68684,68949,69117,69359,69510,69718
Los Ríos,921763,Quevedo,213842,-1.033333000000000,-79.45000000000000,289440,289440,290302,291606,293404,294971,296172,296628,297086,298474,300529,302801,304482,305748,306008,306325,307310,308564,309640,310505,312027,312388,312860,313722,314799,315521,316626,317487
Los Ríos,921763,Quinsaloma,20428,-1.206200000000000,-79.31450000000000,30067,30067,30171,30285,30456,30559,30670,30670,30665,30827,31042,31220,31375,31503,31605,31605,31719,31806,31884,31980,32071,32116,32116,32235,32281,32340,32405,32481
Los Ríos,921763,Urdaneta,32618,-1.570556000000000,-79.47111099999999,47875,47875,48111,48356,48675,49037,49385,49429,49424,49769,50058,50262,50440,50663,50674,50674,50894,51056,51236,51458,51604,51612,51612,51786,51907,51999,52176,52323
Los Ríos,921763,Valencia,54637,-0.9525000000000000,-79.35310000000000,78815,78815,79111,79475,79770,80181,80453,80632,80684,81164,81455,81773,82165,82441,82640,82640,82886,83116,83264,83479,83775,83903,83987,84167,84264,84354,84706,84896
Los Ríos,921763,Ventanas,75146,-1.450000000000000,-79.47000000000000,102835,102835,103207,103604,104135,104638,105131,105253,105246,105850,106426,107100,107526,107917,108044,108044,108451,108783,109115,109415,109746,109890,109921,110235,110477,110635,110985,111303
Los Ríos,921763,Vinces,82329,-1.558333000000000,-79.75000000000000,120047,120084,120568,121090,121483,122006,122423,122622,122772,123220,123636,124050,124417,124744,124891,124947,125340,125744,126123,126402,126787,126887,126923,127109,127316,127672,127829,128028
Manabí,1562079,Bolívar,45493,-0.8419440000000000,-80.16194400000001,72635,72650,72923,73312,73709,74024,74387,74570,74692,75277,75682,76036,76387,76681,76753,76802,77039,77298,77516,77675,77919,77991,78030,78318,78418,78561,78713,78882
Manabí,1562079,Chone,131002,-0.6833330000000000,-80.09999999999999,188144,188156,188739,189386,190374,191447,192311,192514,192576,193814,194566,195757,196752,197593,197714,197759,198829,199883,200475,201018,201399,201500,201545,202127,202595,203022,203460,203826
Manabí,1562079,El Carmen,111344,-1.314700000000000,-80.01690000000001,192602,192602,192973,193170,193904,194728,195835,196388,196876,198210,199352,200640,201702,202723,203179,203563,204486,205345,206028,207045,207860,208112,208288,208632,209230,209925,210741,211430
Manabí,1562079,Flavio Alfaro,23822,-0.4054000000000000,-79.90580000000000,43045,43046,43173,43266,43332,43459,43563,43563,43557,43817,43962,44091,44238,44363,44486,44486,44612,44734,44798,44891,44993,44993,44993,45114,45311,45476,45669,45787
Manabí,1562079,Jama,26116,-0.2014000000000000,-80.26590000000000,30374,30374,30439,30544,30652,30804,30950,30950,30968,31012,31189,31286,31396,31585,31585,31585,31735,31811,31925,31954,32028,32028,32028,32079,32113,32138,32200,32293
Manabí,1562079,Jaramijó,28439,-0.9487300000000000,-80.63630000000001,87071,87071,87228,87465,87714,87862,88107,88107,88187,88555,88779,88974,89168,89340,89340,89340,89471,89543,89685,89792,90999,92837,93147,93268,93413,93522,93604,93682
Manabí,1562079,Jipijapa,74645,-1.333330000000000,-80.58329999999999,127032,127045,127427,127904,128341,128935,129498,129714,129877,130529,131069,131195,131469,131945,132024,132069,132351,132610,132876,133081,133312,133370,133396,133743,133890,134179,134379,134577
Manabí,1562079,Junín,18820,-0.9291600000000000,-80.20569000000000,36985,37010,37115,37261,37388,37558,37694,37779,37880,38093,38223,38325,38442,38528,38595,38631,38691,38753,38840,38892,38978,39022,39038,39094,39150,39193,39245,39299
Manabí,1562079,Manta,264281,-0.9500220000000000,-80.71620000000000,505951,506283,507564,508906,511460,514029,515817,516111,516227,520646,525561,529378,532301,535733,537452,538752,539889,540914,542385,543646,546377,547893,548327,549622,550753,551874,552977,553824
Manabí,1562079,Montecristi,107785,-1.033330000000000,-80.65000000000001,94720,94720,94807,95179,95633,96036,96306,96306,96513,96893,97231,97680,98002,98202,98202,98202,98349,98673,98970,99167,99334,99334,99334,99554,99740,99987,100127,100240
Manabí,1562079,Olmedo,10194,-1.396111000000000,-80.20611100000001,19184,19184,19270,19473,19581,19626,19639,19828,19873,20039,20168,20256,20300,20346,20374,20382,20461,20503,20556,20581,20595,20652,20652,20690,20711,20728,20746,20776
Manabí,1562079,Paján,37093,-1.570000000000000,-80.42000000000000,63354,63367,63617,63823,64723,65186,65547,65660,65767,66032,66188,66640,66968,67315,67363,67429,67712,68009,68250,68558,68804,68836,68879,69166,69315,69481,69574,69685
Manabí,1562079,Pedernales,63441,0.07010000000000000,-80.05360000000000,87151,87151,87226,87543,87986,88403,88894,88894,88934,89523,90214,90511,90806,91443,91443,91443,91938,92340,92674,92944,93167,93167,93167,93527,93871,94156,94287,94379
Manabí,1562079,Pichincha,29599,-1.047300000000000,-79.81860000000000,48962,48966,49098,49317,49506,49663,49749,49838,49905,50285,50447,50704,50926,51135,51197,51256,51437,51609,51688,51810,51957,52015,52045,52159,52247,52367,52467,52557
Manabí,1562079,Portoviejo,321800,-1.056181000000000,-80.45521700000000,521957,522013,522655,524694,526562,528523,530333,531272,531573,533438,535545,537705,539510,540931,541119,541129,542498,543878,544565,545440,546230,546405,546448,547685,548868,549996,550864,551843
Manabí,1562079,Puerto López,24688,-1.566667000000000,-80.81666700000000,38151,38157,38268,38409,38583,38741,38896,38946,38979,39203,39462,39606,39710,39820,39837,39843,39923,39989,40064,40125,40157,40167,40182,40226,40297,40368,40434,40476
Manabí,1562079,Rocafuerte,37312,-0.9200000000000000,-80.45999999999999,60848,60848,61032,61269,61528,61877,62138,62138,62331,62933,63202,63315,63627,63957,63984,64007,64201,64501,64695,64822,64994,65017,65020,65244,65395,65566,65668,65781
Manabí,1562079,San Vicente,24799,-0.5893000000000000,-80.40880000000000,35512,35512,35628,35784,35937,36099,36275,36275,36281,36425,36621,36665,36675,36821,36821,36821,36963,37106,37207,37312,37418,37418,37418,37531,37640,37711,37773,37861
Manabí,1562079,Santa Ana,48152,-1.206900000000000,-80.37090000000001,75330,75330,75557,76151,76746,77066,77306,77504,77601,78130,78625,78924,79194,79712,79792,79832,80112,80397,80539,80659,80884,81047,81166,81378,81551,81753,81890,82032
Manabí,1562079,Sucre,62443,-0.6000000000000000,-80.41666700000000,107062,107062,107302,107601,107882,108447,108887,108887,108975,109482,110034,110324,110792,111179,111179,111179,111502,111839,112100,112322,112558,112558,112558,112848,113010,113311,113481,113736
Manabí,1562079,Tosagua,42297,-0.7800000000000000,-80.26000000000001,63591,63591,63874,64181,64513,64849,65087,65098,64892,65167,65546,65663,66011,66355,66355,66355,66589,66756,66873,67003,67207,67207,67207,67207,67418,67561,67653,67737
Manabí,1562079,Veinticuatro de Mayo,28514,-1.278889000000000,-80.42000000000000,49112,49112,49294,49675,50123,50287,50395,50493,50535,50949,51185,51357,51475,51651,51680,51698,51914,52043,52133,52252,52336,52361,52401,52594,52793,53019,53251,53568
Morona Santiago,196535,Gualaquiza,19555,-3.380000000000000,-78.58000000000000,32999,32999,33098,33322,33456,33654,33654,33654,33777,34073,34464,34781,34990,35202,35203,35215,35488,35681,35814,35910,36011,36011,36046,36132,36197,36234,36286,36309
Morona Santiago,196535,Huamboya,12382,-1.785000000000000,-78.23194400000000,12189,12225,12228,12268,12268,12268,12268,12268,12403,12587,12837,13006,13158,13305,13341,13396,13473,13473,13583,13602,13613,13616,13662,13697,13758,13779,13797,13797
Morona Santiago,196535,Limón Indanza,10349,-2.966250000000000,-78.43052800000000,11149,11149,11188,11188,11188,11277,11277,11277,11437,11571,11571,11606,11778,11844,11869,11894,11973,12034,12065,12077,12111,12128,12132,12169,12247,12247,12271,12271
Morona Santiago,196535,Logroño,7643,-2.624800000000000,-78.18960000000000,6101,6111,6128,6157,6189,6216,6222,6222,6356,6414,6473,6540,6585,6635,6679,6708,6750,6761,6777,6780,6780,6780,6780,6800,6841,6926,6929,6941
Morona Santiago,196535,Morona,58281,-2.300000000000000,-78.11666700000001,77398,77398,77739,78008,78313,78798,78798,78798,80069,80748,81546,82408,82910,83456,83456,83479,83965,84352,84782,85237,85421,85583,85685,86013,86232,86463,86713,86713
Morona Santiago,196535,Pablo Sexto,2897,-1.803056000000000,-77.92111100000000,3217,3221,3221,3244,3244,3244,3244,3244,3252,3261,3289,3336,3364,3364,3366,3375,3389,3389,3404,3414,3419,3427,3427,3427,3427,3427,3432,3432
Morona Santiago,196535,Palora,7719,-1.700000000000000,-77.94000000000000,15144,15149,15149,15207,15207,15207,15207,15207,15407,15516,15626,15812,15903,16009,16038,16125,16214,16214,16304,16399,16446,16461,16485,16532,16582,16613,16655,16655
Morona Santiago,196535,San Juan Bosco,4985,-3.092300000000000,-78.51320000000000,4373,4375,4392,4407,4428,4457,4457,4457,4490,4524,4540,4595,4606,4643,4643,4645,4670,4683,4728,4747,4748,4748,4749,4759,4780,4786,4791,4811
Morona Santiago,196535,Santiago,11087,-3.429800000000000,-78.56560000000000,15143,15143,15167,15167,15167,15283,15283,15283,15459,15719,15719,15943,16055,16097,16103,16134,16224,16304,16329,16361,16386,16413,16429,16441,16487,16520,16536,16536
Morona Santiago,196535,Sucúa,23823,-2.460000000000000,-78.17000000000000,29868,29868,30010,30211,30385,30558,30629,30629,30891,31257,31596,31899,32095,32319,32365,32410,32564,32641,32694,32769,32831,32860,32869,32947,32996,33062,33155,33185
Morona Santiago,196535,Taisha,26773,-2.339950000000000,-77.45808000000000,7241,7242,7303,7426,7587,7785,7785,7785,8181,8340,8499,8534,8659,8811,8859,8888,9045,9092,9113,9137,9157,9161,9168,9197,9246,9271,9282,9310
Morona Santiago,196535,Tiwintza,11041,-2.917670000000000,-77.80170000000000,5306,5306,5328,5328,5328,5425,5425,5425,5478,5541,5541,5617,5704,5782,5796,5901,5915,6067,6099,6120,6146,6155,6164,6214,6225,6228,6245,6245
Napo,133705,Archidona,33068,-0.9166670000000000,-77.78333300000000,50360,50379,50480,50617,50732,50872,50970,51023,51094,51310,51310,51567,51667,51957,52024,52077,52184,52184,52471,52721,52788,52802,52828,52828,52869,52968,53027,53111
Napo,133705,Carlos Julio Arosemena Tola,4466,-1.166667000000000,-77.84999999999999,6184,6188,6194,6208,6273,6284,6293,6293,6305,6324,6324,6358,6358,6388,6413,6418,6428,6428,6437,6444,6478,6492,6495,6495,6518,6520,6545,6557
Napo,133705,El Chaco,10142,-0.3402780000000000,-77.80888899999999,17158,17158,17158,17161,17225,17241,17271,17274,17268,17273,17359,17496,17537,17683,17697,17720,17761,17781,17834,17870,17894,17898,17898,17910,17926,17948,17983,17993
Napo,133705,Quijos,6847,-0.4636110000000000,-77.89277800000001,13935,13935,13939,13987,14017,14035,14076,14078,14051,14069,14135,14205,14230,14261,14262,14264,14273,14358,14373,14403,14408,14414,14414,14444,14489,14542,14582,14587
Napo,133705,Tena,79182,-0.9890000000000000,-77.81590000000000,124297,124314,124588,125076,125488,125832,126133,126366,126481,127032,127033,127650,127959,128534,128730,128907,129339,129344,129648,129991,130265,130374,130454,130461,130961,131498,131939,132271
Orellana,161338,Aguarico,3629,-0.9211110000000000,-75.39916700000001,12505,12506,12530,12552,12560,12561,12567,12630,12576,12647,12740,12792,12838,12908,12983,13109,13196,13278,13323,13352,13373,13385,13386,13421,13427,13432,13501,13501
Orellana,161338,La Joya de los Sachas,39352,-0.3000000000000000,-76.84999999999999,72063,72063,72209,72380,72490,72705,72868,72919,72606,73007,73315,73817,73817,74213,74337,74417,74810,74817,75144,75451,75757,75832,75931,76121,76226,76389,76500,76703
Orellana,161338,Loreto,24579,-0.6904000000000000,-77.30830000000000,27727,27727,27793,27852,27900,27951,28080,28102,27820,28085,28446,28769,28769,29026,29059,29091,29354,29354,29483,29654,29829,29860,29869,29952,30006,30123,30228,30400
Orellana,161338,Orellana,93778,-0.4666670000000000,-76.96666700000000,133071,133071,133329,133701,134271,134630,135173,135286,134631,135330,136140,136877,136877,137624,138169,138438,139184,139187,139836,140443,141094,141277,141467,141782,142171,142511,143064,143563
Pastaza,114202,Arajuno,8128,-1.234370000000000,-77.68750000000000,8630,8636,8651,8671,8762,8801,8822,8834,8866,8866,8941,8996,9050,9111,9145,9152,9230,9247,9267,9331,9378,9393,9400,9429,9464,9464,9470,9483
Pastaza,114202,Mera,17547,-1.460000000000000,-78.09000000000000,26498,26505,26567,26673,26788,26885,27010,27062,27098,27227,27367,27487,27584,27729,27748,27766,27833,27912,27971,28048,28099,28109,28120,28188,28225,28242,28286,28377
Pastaza,114202,Pastaza,84377,-1.066667000000000,-78.00111099999999,106375,106431,106808,107283,107821,108357,108788,109071,109376,110078,110713,111353,112096,112693,112913,113091,113620,114276,114775,115154,115647,115848,115991,116278,116552,116786,117057,117368
Pastaza,114202,Santa Clara,4150,-1.267100000000000,-77.88820000000000,7450,7451,7453,7458,7461,7478,7512,7519,7535,7578,7599,7629,7644,7675,7687,7692,7703,7727,7754,7790,7813,7814,7816,7834,7859,7875,7892,7895
Pichincha,3228233,Cayambe,107660,0.04388900000000000,-78.15610000000000,209099,209128,209432,209904,210589,211630,212318,212476,210811,211522,212324,216881,220462,224819,226848,226915,227397,228382,229171,229441,231047,231165,231214,231786,232320,233054,233930,234816
Pichincha,3228233,Mejía,108167,-0.5101000000000000,-78.56980000000000,173008,173014,173458,174083,174695,175377,176047,176159,174636,175559,176484,177259,177987,178805,178907,179045,179589,179945,180373,180635,181432,181553,181648,182285,182768,183293,183748,184976
Pichincha,3228233,Pedro Moncayo,43281,0.04369700000000000,-78.34923999999999,91012,91034,91197,91342,91509,91706,91896,92010,91210,91483,91713,93643,95319,97666,97743,97782,97892,98776,99276,99348,99387,99494,99556,99628,99894,100178,100479,100598
Pichincha,3228233,Pedro Vicente Maldonado,17171,0.1666670000000000,-79,26501,26501,26634,26711,26841,26958,27039,27124,27130,27270,27415,27578,27627,27705,27705,27746,27836,27914,27975,28056,28142,28143,28147,28180,28211,28244,28285,28316
Pichincha,3228233,Puerto Quito,24911,0.1170000000000000,-79.26400000000000,36003,36004,36073,36164,36278,36443,36538,36594,36541,36717,37016,37545,37792,38061,38103,38153,38262,38443,38504,38762,39041,39064,39084,39149,39261,39396,39464,39520
Pichincha,3228233,Quito,2781641,-0.2186110000000000,-78.50972200000000,4956608,4958830,4977581,5000527,5022838,5046705,5072575,5086070,5095466,5119327,5145702,5169431,5190530,5215220,5230140,5238011,5257279,5275639,5290855,5306535,5320803,5334901,5343516,5355502,5366308,5377213,5388263,5402057
Pichincha,3228233,Rumiñahui,115433,-0.3345000000000000,-78.44750000000001,280587,280591,281145,282076,282931,283636,284544,284716,283557,284481,286190,288075,289580,291312,292223,292330,293590,294976,295402,295893,296981,297064,297151,297755,298453,299100,299564,300249
Pichincha,3228233,San Miguel de Los Bancos,29969,0.02300000000000000,-78.89200000000000,31883,31918,32047,32146,32268,32360,32512,32603,32640,32769,32916,33073,33137,33222,33285,33334,33416,33513,33585,33660,33717,33745,33781,33845,33925,34080,34219,34300
Santa Elena,401178,La Libertad,117767,-2.233333000000000,-80.90000000000001,159042,159042,159486,160681,161493,162532,163451,163568,163749,164437,165108,165879,166537,167048,167373,167709,168304,168739,169176,169728,170326,170451,170513,171085,171675,172129,172640,173174
Santa Elena,401178,Salinas,94590,-2.216667000000000,-80.95000000000000,133009,133009,133463,133932,134686,135421,136159,136295,136580,137363,137928,138516,139095,139729,139923,139923,140384,140654,140797,141295,141774,141916,141916,142255,142599,142870,143213,143675
Santa Elena,401178,Santa Elena,188821,-2.226700000000000,-80.85830000000000,275027,275067,275877,276925,277771,279254,280574,280879,280967,282077,282916,283928,284528,285136,285476,285748,286695,287618,288002,288376,288722,289176,289321,290194,291049,291910,293125,293810
Sto. Domingo Tsáchilas,511151,La Concordia,52571,0.002300000000000000,-79.38460000000001,99520,99520,99866,100273,100652,101069,101557,101557,101620,102197,102822,103405,103825,104270,104270,104270,104753,105088,105343,105544,105703,105703,105703,105992,106250,106404,106528,106923
Sto. Domingo Tsáchilas,511151,Santo Domingo,458580,-0.2541670000000000,-79.17194400000000,620735,621050,623035,625290,627717,630514,633061,634185,635131,638500,642177,645965,649665,652354,653055,653737,656843,659556,661848,664247,666323,666770,667071,668976,671278,673535,675148,677070
Sucumbíos,230503,Cascales,15882,-0.06750000000000000,-77.21694400000000,14817,14819,14847,14869,14932,14954,15024,15076,14769,14853,14915,15010,15066,15147,15186,15217,15242,15274,15307,15371,15419,15505,15537,15577,15627,15654,15717,15789
Sucumbíos,230503,Cuyabeno,7154,-0.1288890000000000,-76.41388900000000,14856,14876,14926,14941,14953,14988,15011,15050,14869,14903,14913,15034,15086,15152,15167,15214,15243,15281,15323,15343,15407,15491,15620,15645,15674,15701,15735,15796
Sucumbíos,230503,Gonzalo Pizarro,10007,0.04700000000000000,-77.32280000000000,20322,20349,20478,20549,20616,20676,20755,20831,20878,20975,21111,21291,21420,21462,21489,21509,21589,21625,21659,21701,21736,21768,21808,21880,21929,21972,22026,22034
Sucumbíos,230503,Lago Agrio,119594,0.08472200000000001,-76.88277800000000,162334,162474,162883,163376,163944,164491,165060,165600,166520,167913,169011,170040,170912,171500,172182,172573,173375,174073,174853,175551,176279,176741,177174,177776,178456,179047,179581,180091
Sucumbíos,230503,Putumayo,16106,0.1000000000000000,-75.84999999999999,12588,12619,12644,12683,12709,12730,12774,12813,13002,13035,13081,13111,13174,13321,13337,13362,13389,13407,13429,13466,13571,13655,13738,13765,13782,13825,13877,14003
Sucumbíos,230503,Shushufindi,57949,-0.1871000000000000,-76.64500000000000,91240,91355,91433,91541,91743,91918,92123,92494,92720,93057,93547,93949,94346,94644,94949,95257,95541,95768,95996,96141,96319,96510,96673,96842,97171,97367,97547,97744
Sucumbíos,230503,Sucumbíos,3811,0.4592000000000000,-77.52300000000000,5410,5410,5447,5480,5515,5545,5565,5619,5655,5692,5714,5743,5768,5784,5814,5822,5854,5864,5886,5907,5949,5981,5998,6001,6002,6077,6207,6237
Tungurahua,590600,Ambato,387309,-1.241667000000000,-78.61972200000000,666235,666301,668463,671273,673987,677008,680921,681755,682454,684738,686662,691609,695800,698586,699901,700382,705313,709341,712112,713897,717109,718307,718927,720648,722500,723995,725354,726829
Tungurahua,590600,Baños,25043,-1.396389000000000,-78.42472200000000,44428,44471,44647,44793,44961,45105,45260,45272,45258,45348,45439,45741,45959,46341,46347,46468,46684,46800,46974,47186,47429,47587,47641,47732,47912,48060,48182,48385
Tungurahua,590600,Cevallos,9936,-1.350000000000000,-78.61666700000001,21998,21998,22077,22176,22274,22363,22469,22469,22415,22508,22521,22659,22749,22823,22991,22991,23084,23149,23181,23259,23307,23383,23383,23435,23473,23494,23526,23562
Tungurahua,590600,Mocha,7336,-1.416667000000000,-78.66666700000000,12463,12463,12488,12578,12673,12712,12765,12777,12813,12870,12890,13014,13090,13163,13196,13196,13233,13295,13403,13431,13472,13481,13481,13507,13529,13558,13580,13627
Tungurahua,590600,Patate,15825,-1.316667000000000,-78.51666700000000,23866,23866,23918,24078,24193,24282,24360,24360,24592,24719,24829,24922,24994,25130,25212,25312,25352,25429,25474,25540,25609,25644,25727,25756,25780,25820,25848,25884
Tungurahua,590600,Pelileo,66836,-1.327500000000000,-78.54083300000001,104276,104276,104619,105046,105595,106298,106622,106751,105799,106327,106747,107416,108106,108922,109554,109554,109927,110212,110415,110550,110714,110928,110928,111104,111359,111513,111742,111866
Tungurahua,590600,Píllaro,43371,-1.175833000000000,-78.55527800000000,62531,62531,62846,63212,63562,63804,64152,64288,65673,65950,66200,66644,67050,67338,67521,67521,67860,68124,68417,68558,68689,68757,68757,68938,69114,69239,69400,69547
Tungurahua,590600,Quero,20627,-1.379300000000000,-78.60700000000000,30112,30191,30292,30394,30526,30639,30762,30805,30624,30713,30791,31034,31179,31323,31323,31517,31623,31712,31797,31846,31944,31944,31944,32015,32065,32108,32152,32188
Tungurahua,590600,Tisaleo,14317,-1.350000000000000,-78.66666700000000,16546,16615,16656,16790,16891,16977,17108,17157,17043,17100,17110,17291,17387,17496,17502,17608,17681,17765,17810,17943,17993,18005,18063,18096,18161,18204,18238,18286
Zamora Chinchipe,120416,Centinela del Cóndor,8313,-3.894910000000000,-78.78140999999999,10203,10203,10226,10247,10305,10357,10383,10383,10386,10460,10549,10654,10708,10785,10785,10785,10832,10869,10874,10894,10909,10909,10919,10944,10957,10990,11019,11032
Zamora Chinchipe,120416,Chinchipe,10679,-4.862800000000000,-79.13280000000000,18352,18352,18395,18485,18559,18648,18648,18671,18670,18696,18777,18892,18995,19148,19243,19345,19397,19426,19479,19546,19621,19621,19621,19668,19778,19897,19931,19984
Zamora Chinchipe,120416,El Pangui,10945,-3.624900000000000,-78.58710000000001,20720,20720,20770,20928,21021,21217,21451,21451,21530,21767,21942,22088,22425,22718,22765,22819,22959,23037,23069,23093,23148,23148,23159,23230,23293,23317,23486,23529
Zamora Chinchipe,120416,Nangaritza,8014,-4.048333000000000,-78.68222200000000,7749,7749,7771,7834,7861,7903,7985,8017,8025,8146,8283,8388,8473,8531,8532,8542,8584,8620,8656,8689,8706,8722,8747,8768,8789,8825,8837,8842
Zamora Chinchipe,120416,Palanda,10144,-4.649800000000000,-79.13209999999999,13517,13517,13541,13577,13618,13648,13726,13726,13725,13824,13981,14135,14239,14268,14344,14381,14413,14616,14657,14694,14770,14770,14770,14821,14872,14893,14921,14958
Zamora Chinchipe,120416,Paquisha,5992,-3.932750000000000,-78.67426000000000,9353,9353,9373,9449,9509,9575,9628,9628,9635,9688,9731,9780,9830,9935,9944,9944,9973,9996,10016,10044,10070,10070,10070,10109,10145,10161,10172,10192
Zamora Chinchipe,120416,Yacuambi,7121,-3.634440000000000,-78.92810000000000,7952,7957,7966,7980,7997,8002,8002,8002,8003,8067,8158,8318,8350,8404,8404,8530,8549,8554,8642,8643,8670,8670,8677,8683,8690,8722,8731,8738
Zamora Chinchipe,120416,Yantzaza,26447,-3.850000000000000,-78.75000000000000,38237,38237,38325,38447,38629,38774,39109,39286,39502,39749,40044,40370,40713,41013,41192,41444,41610,41871,42113,42191,42366,42448,42555,42650,42732,42778,43021,43270
Zamora Chinchipe,120416,Zamora,32761,-4.120000000000000,-78.80000000000000,46685,46758,46874,47106,47312,47625,47882,48021,48219,48498,48863,49252,49580,49952,50179,50307,50488,50618,50788,50921,51034,51115,51223,51314,51415,51487,51524,51711
