provincia,provincia_poblacion,canton,canton_poblacion,lat,lng,20/01/2021,21/01/2021,22/01/2021,23/01/2021,24/01/2021,25/01/2021,26/01/2021,27/01/2021,28/01/2021,29/01/2021,30/01/2021,31/01/2021,01/02/2021,02/02/2021,03/02/2021,04/02/2021,05/02/2021,06/02/2021,07/02/2021,08/02/2021,09/02/2021,10/02/2021,11/02/2021,12/02/2021,13/02/2021,14/02/2021,15/02/2021,16/02/2021,17/02/2021,18/02/2021,19/02/2021,20/02/2021,21/02/2021,22/02/2021,23/02/2021,24/02/2021,25/02/2021,26/02/2021,27/02/2021,28/02/2021,01/03/2021,02/03/2021,03/03/2021,04/03/2021,05/03/2021,06/03/2021,07/03/2021,08/03/2021,09/03/2021,10/03/2021,11/03/2021,12/03/2021,13/03/2021,14/03/2021,15/03/2021,16/03/2021,17/03/2021,18/03/2021,19/03/2021,20/03/2021,21/03/2021,22/03/2021,23/03/2021,24/03/2021,25/03/2021,26/03/2021,27/03/2021,28/03/2021,29/03/2021,30/03/2021,31/03/2021,01/04/2021,02/04/2021,03/04/2021,04/04/2021,05/04/2021,06/04/2021,07/04/2021,08/04/2021,09/04/2021,10/04/2021,11/04/2021,12/04/2021,13/04/2021,14/04/2021,15/04/2021,16/04/2021,17/04/2021,18/04/2021,19/04/2021,20/04/2021,21/04/2021,22/04/2021,23/04/2021,24/04/2021,25/04/2021,26/04/2021,27/04/2021,28/04/2021,29/04/2021,30/04/2021,01/05/2021,02/05/2021,03/05/2021,04/05/2021,05/05/2021,06/05/2021,07/05/2021,08/05/2021,09/05/2021,10/05/2021,11/05/2021,12/05/2021,13/05/2021,14/05/2021,15/05/2021,16/05/2021,17/05/2021,18/05/2021,19/05/2021,20/05/2021,21/05/2021,22/05/2021,23/05/2021,24/05/2021,25/05/2021,26/05/2021,27/05/2021,28/05/2021,29/05/2021,30/05/2021,31/05/2021,01/06/2021,02/06/2021,03/06/2021,04/06/2021,05/06/2021,06/06/2021,07/06/2021,08/06/2021,09/06/2021,10/06/2021,11/06/2021,12/06/2021,13/06/2021,14/06/2021,15/06/2021,16/06/2021,17/06/2021,18/06/2021,19/06/2021,20/06/2021,21/06/2021,22/06/2021,23/06/2021,24/06/2021,25/06/2021,26/06/2021,27/06/2021,28/06/2021,29/06/2021,30/06/2021,01/07/2021,02/07/2021,03/07/2021,04/07/2021,05/07/2021,06/07/2021,07/07/2021,08/07/2021,09/07/2021,10/07/2021,11/07/2021,12/07/2021,13/07/2021,14/07/2021,15/07/2021,16/07/2021,17/07/2021,18/07/2021,19/07/2021,20/07/2021,21/07/2021,22/07/2021,23/07/2021,24/07/2021,25/07/2021,26/07/2021,27/07/2021,28/07/2021,29/07/2021,30/07/2021,31/07/2021,01/08/2021,02/08/2021,03/08/2021,04/08/2021,05/08/2021,06/08/2021,07/08/2021,08/08/2021,09/08/2021,10/08/2021,11/08/2021,12/08/2021,13/08/2021,14/08/2021,15/08/2021,16/08/2021,17/08/2021,18/08/2021,19/08/2021,20/08/2021,21/08/2021,22/08/2021,23/08/2021,24/08/2021,25/08/2021,26/08/2021,27/08/2021,28/08/2021,29/08/2021,30/08/2021,31/08/2021,01/09/2021,02/09/2021,03/09/2021,04/09/2021,05/09/2021,06/09/2021,07/09/2021,08/09/2021,09/09/2021,10/09/2021,11/09/2021,12/09/2021,13/09/2021,14/09/2021,15/09/2021,16/09/2021,17/09/2021,18/09/2021,19/09/2021,20/09/2021,21/09/2021,22/09/2021,23/09/2021,24/09/2021,25/09/2021,26/09/2021,27/09/2021
Cotopaxi,488716,La Maná,56905,-0.9300000000000000,-79.22000000000000,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.3%,0.3%,0.3%,0.3%,0.3%,0.3%,0.3%,0.3%,0.3%,0.3%,0.3%,0.3%,0.3%,0.3%,0.3%,0.3%,0.3%,0.31%,0.85%,1.39%,1.39%,1.39%,1.51%,1.51%,1.51%,1.51%,1.56%,1.56%,2.2%,2.2%,2.2%,2.2%,2.35%,2.4%,2.4%,2.41%,2.42%,2.42%,2.43%,2.43%,2.43%,2.43%,2.43%,2.67%,2.67%,2.67%,3.01%,3.28%,3.37%,3.38%,3.57%,3.57%,3.89%,3.89%,3.89%,3.94%,4.08%,4.14%,4.14%,4.14%,4.24%,4.35%,4.49%,4.58%,4.86%,4.91%,4.91%,5.05%,5.13%,5.41%,5.68%,5.82%,5.82%,5.82%,6.17%,6.44%,6.67%,6.89%,7.04%,7.04%,7.04%,7.2%,7.27%,7.34%,7.41%,7.49%,7.49%,7.49%,7.57%,7.66%,7.83%,7.99%,8.36%,8.51%,8.51%,8.94%,9.35%,9.89%,10.35%,11.03%,11.55%,11.55%,12.46%,13.63%,15%,16.6%,17.33%,18.03%,18.03%,19.13%,20.14%,20.89%,21.71%,22.58%,23.04%,23.04%,23.68%,24.2%,24.96%,26.09%,27.42%,28.16%,28.16%,28.44%,28.77%,29.15%,29.52%,30.07%,30.91%,30.91%,30.91%,31.41%,32.22%,32.3%,32.47%,32.66%,32.66%,33.83%,35.17%,35.98%,36.28%,36.38%,36.38%,36.38%,36.38%,37.87%,39%,40.46%,41.54%,42.21%,42.21%,42.9%,43.31%,43.02%,43.41%,43.76%,44.41%,44.68%,44.86%,44.95%,45.03%,45.11%,45.23%,45.23%,45.23%,45.37%,45.53%,45.69%,45.9%,46.13%,46.13%,46.13%,46.32%,46.45%,46.7%,46.81%,46.97%,46.97%,46.97%,47.14%
Cotopaxi,488716,Latacunga,205624,-0.9333330000000000,-78.61666700000001,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%,0.37%,0.37%,0.37%,0.37%,0.37%,0.37%,0.37%,0.37%,0.57%,0.57%,0.57%,0.57%,0.57%,0.57%,0.73%,0.73%,0.73%,0.73%,0.73%,0.73%,0.73%,0.73%,0.73%,0.73%,0.73%,0.92%,0.92%,0.92%,0.92%,1.02%,1.02%,1.02%,1.02%,1.02%,1.02%,1.29%,1.29%,1.29%,1.29%,1.49%,1.77%,2%,2%,2%,2%,2%,2%,2.36%,2.69%,2.69%,2.69%,2.71%,2.71%,3.02%,3.26%,3.6%,3.61%,3.99%,4.42%,4.42%,4.45%,4.59%,4.81%,5.23%,5.79%,6.3%,6.3%,6.81%,7.04%,7.24%,7.3%,7.32%,7.33%,7.34%,7.57%,7.76%,7.99%,8.1%,8.13%,8.22%,8.23%,8.51%,8.77%,9.06%,9.27%,9.43%,9.48%,9.85%,9.87%,9.87%,10.1%,10.29%,10.62%,10.84%,10.84%,10.96%,11.11%,11.19%,11.35%,11.6%,11.71%,11.73%,11.91%,12.08%,12.4%,12.6%,13.03%,13.43%,13.46%,13.61%,13.78%,14.15%,14.68%,15.09%,15.18%,15.19%,15.37%,15.58%,15.75%,15.88%,16.03%,16.12%,16.16%,16.39%,16.62%,16.86%,17.08%,17.44%,17.74%,17.9%,18.39%,19%,19.56%,20.33%,21.53%,22.84%,23.99%,25.11%,26.38%,28.07%,29.24%,30.68%,31.04%,31.29%,32.04%,32.68%,33.42%,34.04%,34.85%,35.42%,35.67%,36.33%,37.06%,37.92%,38.9%,39.88%,41.04%,41.55%,42.09%,42.17%,42.68%,43.39%,43.7%,44.08%,44.38%,44.38%,45.29%,46.34%,48.2%,48.92%,48.98%,49.05%,50.31%,52.12%,53.32%,53.93%,54.62%,54.99%,55.4%,56.33%,57.22%,58.36%,59.29%,60.25%,61.08%,61.63%,62.07%,62.39%,61.93%,62.36%,62.77%,63.15%,63.27%,63.54%,63.73%,63.73%,63.81%,63.92%,63.92%,63.92%,64.07%,64.59%,65.21%,65.57%,65.09%,65.09%,65.09%,64.87%,65.12%,65.23%,65.4%,65.54%,65.54%,65.54%,65.59%
Cotopaxi,488716,Pangua,24612,-1.133333000000000,-79.06666700000000,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.91%,0.91%,0.91%,0.91%,0.91%,0.91%,0.91%,0.91%,0.91%,0.91%,0.91%,0.91%,0.91%,0.91%,0.91%,0.91%,0.91%,0.91%,0.91%,0.91%,0.91%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,2.29%,2.29%,2.29%,2.29%,2.29%,2.29%,2.29%,2.29%,2.29%,2.29%,2.29%,2.29%,2.29%,2.29%,2.88%,3.59%,4.47%,4.47%,4.47%,4.47%,4.47%,4.47%,4.63%,4.64%,4.64%,4.64%,4.64%,4.64%,5.11%,5.11%,5.11%,5.61%,5.61%,5.61%,5.93%,6%,6%,6.16%,6.42%,6.45%,6.76%,6.76%,6.76%,7.99%,8.29%,8.3%,8.3%,8.3%,8.37%,8.53%,8.74%,8.87%,9%,9%,9%,9.1%,9.18%,9.59%,10.01%,10.51%,10.51%,10.51%,10.96%,11.14%,11.32%,11.57%,11.95%,12.02%,12.02%,12.19%,12.31%,12.43%,12.53%,12.63%,12.63%,12.63%,12.83%,12.98%,13.1%,13.31%,13.59%,13.59%,13.59%,14.16%,14.68%,15.15%,15.64%,16.25%,16.43%,16.59%,17.1%,17.54%,18.08%,18.7%,19.9%,20.49%,20.96%,21.83%,22.68%,23.51%,24.7%,25.81%,26.31%,26.66%,27.24%,28.72%,29.74%,30.5%,31.68%,32.64%,33.01%,33.14%,33.26%,35.24%,36.77%,37.59%,38.01%,38.49%,38.49%,39.45%,40.25%,41.19%,41.55%,41.55%,41.55%,42.63%,43.78%,44.58%,45.25%,45.69%,45.76%,45.77%,45.96%,47.1%,48.09%,49.51%,50.64%,51.46%,51.86%,52.62%,53.06%,53.55%,54.19%,54.46%,54.64%,54.84%,55.03%,55.18%,55.88%,55.98%,56.18%,56.18%,56.18%,56.39%,56.65%,56.9%,57.06%,56.86%,56.86%,56.86%,57.74%,57.89%,57.25%,57.06%,57.22%,57.22%,57.22%,57.4%
Cotopaxi,488716,Pujilí,79772,-0.9500000000000000,-78.69000000000000,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.42%,0.42%,0.42%,0.42%,0.42%,0.42%,0.42%,0.42%,0.42%,0.42%,0.42%,0.42%,0.42%,0.42%,0.42%,0.42%,0.42%,0.42%,0.72%,0.72%,1.1%,1.26%,1.26%,1.26%,1.26%,1.26%,1.26%,1.28%,1.28%,1.28%,1.28%,1.28%,1.28%,1.28%,1.28%,1.28%,1.28%,1.28%,1.28%,1.28%,1.28%,1.28%,1.28%,1.62%,1.62%,1.62%,1.62%,1.78%,1.78%,1.78%,1.93%,1.93%,1.93%,2%,2%,2.4%,2.77%,2.77%,2.77%,2.77%,2.88%,2.88%,2.88%,2.9%,2.9%,2.9%,2.9%,2.9%,2.9%,2.9%,3.04%,3.04%,3.04%,3.04%,3.04%,3.04%,3.05%,3.55%,3.8%,4.17%,4.18%,4.18%,4.18%,4.18%,4.28%,4.28%,4.28%,4.49%,4.67%,4.81%,5.16%,5.51%,5.58%,5.6%,5.75%,5.87%,6.03%,6.45%,6.93%,6.98%,7.26%,7.4%,7.52%,7.67%,8.09%,8.26%,8.33%,8.33%,8.48%,8.62%,8.71%,8.8%,8.93%,8.94%,9.03%,9.21%,9.44%,9.65%,9.92%,10.32%,10.58%,10.58%,11.26%,12.08%,12.69%,13.21%,13.83%,14.2%,14.65%,15.31%,16.01%,16.57%,17.37%,17.95%,18.3%,18.6%,19.15%,19.84%,20.42%,20.88%,21.38%,21.92%,22.34%,22.76%,23.4%,24.14%,24.95%,25.89%,26.61%,26.89%,27.67%,28.8%,29.54%,30.28%,31.03%,31.03%,31.81%,31.81%,32.61%,33.01%,33.57%,33.99%,33.99%,34.19%,34.86%,35.62%,36.25%,36.76%,37.21%,37.21%,37.42%,37.82%,38.34%,38.92%,39.6%,40.4%,40.44%,41.05%,41.63%,42.05%,42.32%,42.59%,42.84%,42.84%,43.08%,43.38%,43.5%,43.6%,43.67%,43.72%,43.73%,43.78%,43.82%,44.08%,44.22%,44.48%,45.02%,45.02%,45.05%,44.79%,44.88%,44.99%,45.12%,45.41%,45.41%,45.42%,45.53%
Cotopaxi,488716,Salcedo,67100,-1.050000000000000,-78.58333300000000,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.23%,0.23%,0.23%,0.23%,0.23%,0.23%,0.36%,0.36%,0.36%,0.36%,0.36%,0.36%,0.36%,0.36%,0.36%,0.36%,0.36%,0.36%,0.36%,0.36%,0.63%,0.71%,0.71%,0.71%,0.71%,0.71%,0.71%,0.78%,0.78%,0.78%,0.78%,0.78%,0.78%,0.78%,0.78%,0.78%,0.78%,0.78%,0.78%,0.78%,0.78%,0.78%,0.92%,0.92%,0.92%,0.92%,1.03%,1.56%,1.56%,1.82%,1.82%,1.82%,1.97%,2%,2.16%,2.63%,3.17%,3.18%,3.18%,3.18%,3.25%,3.27%,3.3%,3.3%,3.3%,3.3%,3.41%,3.41%,3.46%,3.46%,3.47%,3.62%,3.62%,3.86%,4.07%,4.41%,4.98%,5.51%,5.51%,5.64%,5.64%,5.64%,5.84%,6.23%,6.51%,6.51%,6.51%,6.7%,6.87%,7.36%,7.61%,8.03%,8.03%,8.03%,8.43%,8.65%,8.85%,9.61%,9.96%,9.96%,9.96%,10.23%,10.53%,10.84%,11.27%,11.61%,11.66%,11.68%,12.37%,12.7%,13.1%,13.5%,13.77%,13.84%,13.84%,14.17%,14.48%,15.13%,15.82%,16.47%,16.63%,16.63%,17.72%,18.84%,20.28%,21.15%,22.42%,23%,23.61%,24.76%,25.56%,26.54%,27.46%,28.74%,29.36%,30.09%,31.29%,32.32%,33.16%,33.92%,34.83%,35.55%,36.1%,36.93%,37.78%,38.84%,39.85%,40.65%,40.94%,41.24%,42.22%,43.06%,43.98%,44.99%,46.33%,47.17%,47.8%,47.8%,49%,49.17%,49.38%,49.54%,49.58%,49.83%,51.78%,53.51%,54.58%,55.63%,56.58%,56.87%,57%,57.85%,58.54%,59.44%,60.47%,61.52%,62.03%,62.33%,62.95%,63.33%,63.37%,63.81%,64.43%,64.69%,64.9%,65.14%,65.37%,65.6%,65.82%,65.94%,65.94%,65.94%,66.18%,66.38%,66.57%,66.74%,66.89%,66.89%,66.89%,66.71%,66.87%,67.09%,67.27%,67.62%,67.62%,67.62%,68.33%
Cotopaxi,488716,Saquisilí,31426,-0.8300000000000000,-78.67000000000000,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.11%,0.11%,0.11%,0.11%,0.11%,0.11%,0.11%,0.11%,0.11%,0.11%,0.11%,0.11%,0.11%,0.11%,0.11%,0.11%,0.11%,0.11%,0.24%,0.24%,0.24%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.37%,0.37%,0.37%,0.37%,0.37%,0.37%,0.37%,0.37%,0.37%,0.37%,0.37%,0.37%,0.37%,0.37%,0.37%,0.37%,0.44%,0.44%,0.46%,0.81%,0.81%,0.81%,1%,1%,1%,1%,1.24%,1.24%,1.85%,1.91%,1.91%,1.92%,1.92%,1.92%,1.93%,1.93%,1.94%,1.94%,1.94%,1.94%,1.94%,1.94%,1.94%,1.94%,1.94%,1.94%,1.94%,1.94%,1.94%,2.42%,2.89%,3.19%,3.53%,3.54%,3.54%,3.76%,4.21%,4.22%,4.22%,4.22%,4.36%,4.56%,4.7%,4.81%,4.93%,4.93%,4.93%,5.02%,5.13%,5.48%,5.98%,6.36%,7.22%,7.22%,7.42%,7.56%,7.75%,8.13%,8.27%,8.27%,8.31%,8.54%,8.78%,8.87%,8.99%,9.13%,9.22%,9.22%,9.41%,9.62%,9.88%,10.17%,10.61%,10.61%,11.14%,12.01%,13.04%,14.17%,15.36%,16.52%,18.16%,19.1%,20.23%,21.11%,22.24%,22.96%,23.57%,24.23%,24.23%,25.29%,26.35%,27.03%,27.51%,28.11%,29.31%,29.31%,30.23%,31.07%,32.03%,33.01%,34.21%,35.38%,35.38%,36.44%,37.8%,39.06%,40.23%,41.18%,42.9%,42.94%,42.94%,44.27%,45.09%,45.79%,45.85%,45.88%,45.88%,47.04%,48.18%,48.98%,49.53%,50.04%,50.46%,50.46%,51.37%,52.33%,53.04%,53.8%,54.59%,55.45%,55.45%,56.3%,56.88%,57.24%,57.51%,58.06%,58.34%,58.34%,58.56%,58.66%,58.76%,58.84%,58.85%,58.85%,58.85%,58.89%,59.13%,59.33%,59.63%,59.99%,60%,60%,60.24%,60.55%,60.58%,61.3%,61.4%,61.43%,61.43%,62.05%
Cotopaxi,488716,Sigchos,23277,-0.7000000000000000,-78.88333299999999,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.22%,0.22%,0.22%,0.22%,0.22%,0.22%,0.22%,0.22%,0.22%,0.22%,0.22%,0.22%,0.22%,0.22%,0.22%,0.22%,0.22%,0.22%,0.22%,0.22%,0.22%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.56%,1.12%,1.68%,2.05%,2.74%,2.74%,3.64%,3.64%,3.64%,3.64%,3.65%,3.65%,3.65%,3.65%,3.65%,3.65%,3.65%,3.65%,3.65%,3.65%,3.65%,3.65%,3.65%,3.65%,3.65%,3.65%,3.89%,3.89%,3.9%,4.41%,4.92%,5.31%,5.31%,5.31%,6.26%,6.52%,6.83%,7.43%,8.03%,8.04%,8.27%,8.48%,8.61%,8.74%,8.83%,9.76%,9.76%,9.93%,9.98%,10.06%,10.22%,10.33%,10.48%,10.53%,10.53%,10.69%,10.75%,11.02%,11.17%,11.35%,11.4%,11.42%,11.64%,11.76%,11.94%,12.42%,13.09%,13.22%,13.22%,13.74%,14.55%,15.5%,16.21%,17.01%,17.27%,17.85%,18.32%,19.09%,19.91%,20.69%,21.82%,22.04%,22.1%,22.75%,23.17%,23.62%,24.12%,25.23%,25.34%,25.6%,26.06%,27.03%,27.87%,28.93%,30.8%,31.05%,31.21%,31.46%,31.97%,32.78%,33.32%,33.33%,33.67%,33.67%,33.67%,34.46%,34.89%,35.5%,36.45%,36.49%,36.49%,36.76%,37.21%,37.86%,38.23%,38.9%,38.94%,38.95%,39.42%,39.94%,40.79%,41.32%,42.44%,42.8%,42.8%,43.39%,43.82%,44.41%,44.81%,45.25%,45.33%,45.33%,45.49%,45.66%,45.84%,46.02%,46.12%,46.14%,46.14%,46.27%,46.52%,46.7%,46.83%,47.14%,47.35%,47.36%,47.65%,47.97%,48.3%,48.57%,48.77%,48.8%,48.8%,48.95%
El Oro,715751,Arenillas,33473,-3.550000000000000,-80.06000000000000,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.63%,0.63%,0.63%,0.63%,0.63%,0.63%,0.63%,0.72%,0.72%,0.72%,0.72%,0.84%,0.84%,0.84%,0.84%,0.84%,0.84%,0.84%,1.15%,1.15%,1.15%,1.15%,1.15%,1.48%,1.48%,1.48%,3.27%,3.27%,3.27%,3.27%,3.27%,3.27%,4.16%,4.16%,4.16%,4.16%,4.16%,4.16%,4.82%,5.33%,5.33%,5.33%,5.33%,5.34%,5.34%,5.58%,5.58%,5.58%,5.58%,5.58%,5.58%,5.58%,5.58%,5.6%,6.57%,6.57%,6.72%,6.72%,6.72%,6.97%,7.36%,7.94%,7.94%,7.94%,7.94%,7.94%,7.94%,7.95%,7.95%,7.95%,7.98%,8.04%,8.2%,8.64%,9.05%,9.33%,9.33%,9.53%,9.65%,9.79%,10.03%,10.55%,10.72%,10.72%,10.94%,11.2%,11.33%,11.76%,11.87%,12.06%,12.06%,12.32%,12.61%,12.9%,13.28%,13.35%,13.5%,13.5%,13.91%,13.99%,14.24%,14.38%,14.74%,15.05%,15.05%,15.48%,15.94%,16.41%,17.02%,17.68%,18.58%,19.49%,20.96%,22.84%,25.32%,27.91%,30%,31.9%,32.8%,33.89%,34.96%,35.62%,36.23%,36.8%,37.7%,38.25%,38.55%,39.03%,39.55%,40.1%,41.06%,42.06%,42.75%,43.39%,43.93%,44.44%,44.92%,45.41%,46.14%,46.73%,46.73%,47.96%,49.44%,50.59%,51.91%,52.25%,52.25%,52.64%,54.01%,55.18%,56.12%,56.94%,57.78%,57.78%,58.68%,59.34%,59.96%,60.46%,61.06%,61.65%,61.65%,62.38%,63.04%,62.57%,63.22%,63.56%,63.56%,63.56%,63.96%,64.17%,64.36%,64.52%,64.52%,64.52%,64.52%,65.11%,65.81%,66.48%,66.85%,67.1%,67.1%,67.1%,67.27%,67.35%,67.06%,67.05%,67.13%,67.13%,67.13%,67.15%
El Oro,715751,Atahualpa,6436,-2.900000000000000,-78.93333300000000,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.91%,0.91%,0.91%,0.91%,0.91%,1.31%,1.31%,1.31%,1.31%,1.31%,1.31%,1.31%,1.31%,1.31%,1.31%,1.32%,3.43%,3.43%,3.43%,3.43%,3.43%,4.3%,4.3%,4.3%,4.3%,4.3%,4.3%,4.3%,4.3%,4.3%,4.3%,4.3%,4.3%,4.8%,4.8%,4.8%,4.8%,4.8%,4.8%,5.74%,5.74%,5.74%,10.69%,10.69%,10.69%,11.16%,11.16%,11.16%,12.73%,12.73%,12.73%,12.73%,12.73%,12.73%,13.2%,13.2%,13.2%,13.2%,13.44%,13.45%,13.45%,13.45%,13.54%,13.54%,13.54%,13.54%,13.54%,13.54%,13.54%,13.54%,16.56%,16.56%,17.27%,17.6%,17.6%,18.39%,19.97%,19.97%,20.48%,20.48%,20.48%,20.48%,20.48%,20.48%,20.48%,20.48%,20.48%,20.57%,20.85%,21.4%,21.88%,21.99%,22.08%,22.13%,22.58%,22.84%,23.35%,23.66%,24.01%,24.22%,25.18%,25.47%,25.52%,26.08%,26.48%,26.53%,26.56%,26.82%,26.93%,27.13%,27.83%,28.01%,28.09%,28.56%,28.71%,28.87%,29.07%,29.61%,29.93%,30.91%,31.15%,32.25%,33.58%,35.88%,40.93%,44.52%,47.83%,48.53%,50.24%,52.54%,54.54%,55.69%,56.5%,56.98%,57.53%,57.87%,57.96%,58.1%,58.25%,58.34%,58.34%,58.38%,58.47%,58.55%,58.66%,59.31%,59.59%,60.7%,60.82%,60.84%,62.17%,64.02%,67.47%,70.44%,72.88%,74.06%,74.06%,76.28%,77.82%,78.86%,79.34%,79.87%,80.15%,80.21%,80.85%,81.23%,81.66%,81.9%,82.07%,82.27%,82.4%,82.69%,83.1%,83.32%,83.88%,84.02%,84.22%,84.45%,84.62%,81.98%,82.25%,82.4%,82.6%,82.73%,82.75%,82.78%,82.85%,82.85%,82.98%,82.98%,82.98%,82.98%,83%,83.02%,83.86%,84.01%,84.01%,84.01%,83.4%,83.43%,83.52%,83.44%,83.58%,83.58%,83.58%,83.62%
El Oro,715751,Balsas,9233,-3.762600000000000,-79.82530000000000,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.25%,0.25%,0.25%,0.25%,0.25%,0.3%,0.3%,0.3%,0.3%,0.3%,0.3%,0.3%,0.3%,0.3%,0.3%,0.3%,1.01%,1.01%,1.01%,1.01%,1.01%,1.01%,1.01%,1.01%,1.01%,1.01%,1.01%,1.01%,1.01%,1.01%,1.01%,1.01%,1.57%,1.57%,2.13%,2.13%,2.13%,2.13%,2.13%,2.18%,2.18%,2.18%,4.37%,4.37%,4.37%,4.37%,4.37%,4.37%,4.37%,4.37%,4.37%,4.37%,4.38%,4.38%,4.39%,4.39%,4.39%,4.39%,4.39%,4.39%,4.39%,4.39%,4.42%,4.42%,4.42%,4.42%,4.42%,4.42%,4.42%,4.42%,4.42%,4.42%,5.02%,5.02%,5.02%,5.02%,5.77%,5.77%,5.77%,5.77%,5.77%,5.77%,5.78%,5.78%,5.78%,5.78%,5.81%,5.94%,6.04%,6.17%,6.3%,6.69%,6.82%,6.88%,7.01%,7.06%,7.14%,7.24%,7.33%,7.4%,7.58%,7.72%,7.81%,8.32%,8.74%,8.94%,9.09%,9.3%,9.69%,9.92%,10.09%,10.25%,10.42%,10.61%,10.83%,11.01%,11.16%,11.41%,11.9%,12.33%,12.77%,13.99%,15.27%,15.92%,16.37%,17.09%,18.67%,20%,21.66%,24.37%,27.02%,29.02%,31.33%,33.35%,35.2%,36.15%,36.96%,37.77%,38.61%,39.33%,39.84%,40.11%,41.02%,41.86%,42.86%,43.41%,44.19%,45.06%,45.84%,46.37%,46.73%,47.01%,47.29%,47.67%,48.45%,49.81%,49.81%,52.3%,53.99%,55.49%,57.66%,59.05%,60.4%,62.22%,63.2%,64.41%,65.13%,65.74%,66.08%,66.65%,67.18%,67.6%,68%,68.93%,69.34%,69.73%,70.16%,70.42%,70.77%,69.35%,69.63%,69.79%,70.05%,70.43%,70.71%,70.91%,71.09%,71.2%,71.41%,71.41%,71.41%,71.54%,72.17%,72.66%,73.11%,72.28%,72.28%,72.28%,72.08%,72.33%,72.37%,72.68%,72.74%,72.74%,72.74%,72.86%
